Figure	MajorContext	MinorContext
bio9764	['D-', 'G--', 'B---', 'C-', 'E--']	['B-', 'E--', 'G--', 'A-', 'C-']
bi9764	['D-', 'G-', 'B-', 'C-', 'E--']	['B-', 'E-', 'G-', 'A-', 'C-']
bI9764	['D-', 'G-', 'B-', 'C-', 'E-']	['B-', 'E-', 'G-', 'A-', 'C']
bI+9764	['D-', 'G', 'B-', 'C-', 'E-']	['B-', 'E', 'G-', 'A-', 'C']
biio9764	['E-', 'A--', 'C--', 'D-', 'F-']	['C-', 'F-', 'A--', 'B-', 'D-']
bii9764	['E-', 'A-', 'C-', 'D-', 'F-']	['C-', 'F', 'A-', 'B-', 'D-']
bII9764	['E-', 'A-', 'C-', 'D-', 'F']	['C-', 'F', 'A-', 'B-', 'D']
bII+9764	['E-', 'A', 'C-', 'D-', 'F']	['C-', 'F#', 'A-', 'B-', 'D']
biiio9764	['F-', 'B--', 'D--', 'E-', 'G-']	['D-', 'G--', 'B---', 'C-', 'E--']
biii9764	['F-', 'B-', 'D-', 'E-', 'G-']	['D-', 'G-', 'B-', 'C-', 'E--']
bIII9764	['F-', 'B-', 'D-', 'E-', 'G']	['D-', 'G-', 'B-', 'C-', 'E-']
bIII+9764	['F-', 'B', 'D-', 'E-', 'G']	['D-', 'G', 'B-', 'C-', 'E-']
bivo9764	['G-', 'C--', 'E---', 'F-', 'A--']	['E-', 'A--', 'C--', 'D-', 'F-']
biv9764	['G-', 'C-', 'E-', 'F-', 'A--']	['E-', 'A-', 'C-', 'D-', 'F-']
bIV9764	['G-', 'C-', 'E-', 'F-', 'A-']	['E-', 'A-', 'C-', 'D-', 'F']
bIV+9764	['G-', 'C', 'E-', 'F-', 'A-']	['E-', 'A', 'C-', 'D-', 'F']
bvo9764	['A-', 'D--', 'F--', 'G-', 'B--']	['F-', 'B--', 'D--', 'E-', 'G-']
bv9764	['A-', 'D-', 'F-', 'G-', 'B--']	['F-', 'B-', 'D-', 'E-', 'G-']
bV9764	['A-', 'D-', 'F-', 'G-', 'B-']	['F-', 'B-', 'D-', 'E-', 'G']
bV+9764	['A-', 'D', 'F-', 'G-', 'B-']	['F-', 'B', 'D-', 'E-', 'G']
bvio9764	['B-', 'E--', 'G--', 'A-', 'C-']	['G', 'C-', 'E--', 'F', 'A-']
bvi9764	['B-', 'E-', 'G-', 'A-', 'C-']	['G', 'C', 'E', 'F', 'A-']
bVI9764	['B-', 'E-', 'G-', 'A-', 'C']	['G-', 'C-', 'E-', 'F-', 'A-']
bVI+9764	['B-', 'E', 'G-', 'A-', 'C']	['G-', 'C', 'E-', 'F-', 'A-']
bviio9764	['C-', 'F-', 'A--', 'B-', 'D-']	['A', 'D-', 'F-', 'G', 'B-']
bvii9764	['C-', 'F', 'A-', 'B-', 'D-']	['A', 'D', 'F', 'G', 'B-']
bVII9764	['C-', 'F', 'A-', 'B-', 'D']	['A-', 'D-', 'F-', 'G-', 'B-']
bVII+9764	['C-', 'F#', 'A-', 'B-', 'D']	['A-', 'D', 'F-', 'G-', 'B-']
