Figure	MajorContext	MinorContext
bio876532	['E--', 'F-', 'G--', 'B---', 'C-', 'D-', 'E-']	['C-', 'D-', 'E--', 'G--', 'A-', 'B-', 'C-']
bi876532	['E--', 'F-', 'G-', 'B-', 'C-', 'D-', 'E-']	['C-', 'D-', 'E-', 'G-', 'A-', 'B-', 'C-']
bI876532	['E-', 'F-', 'G-', 'B-', 'C-', 'D-', 'E-']	['C', 'D-', 'E-', 'G-', 'A-', 'B-', 'C-']
bI+876532	['E-', 'F-', 'G', 'B-', 'C-', 'D-', 'E-']	['C', 'D-', 'E', 'G-', 'A-', 'B-', 'C-']
biio876532	['F-', 'G-', 'A--', 'C--', 'D-', 'E-', 'F-']	['D-', 'E-', 'F-', 'A--', 'B-', 'C-', 'D-']
bii876532	['F-', 'G-', 'A-', 'C-', 'D-', 'E-', 'F-']	['D-', 'E-', 'F', 'A-', 'B-', 'C-', 'D-']
bII876532	['F', 'G-', 'A-', 'C-', 'D-', 'E-', 'F-']	['D', 'E-', 'F', 'A-', 'B-', 'C-', 'D-']
bII+876532	['F', 'G-', 'A', 'C-', 'D-', 'E-', 'F-']	['D', 'E-', 'F#', 'A-', 'B-', 'C-', 'D-']
biiio876532	['G-', 'A-', 'B--', 'D--', 'E-', 'F-', 'G-']	['E--', 'F-', 'G--', 'B---', 'C-', 'D-', 'E-']
biii876532	['G-', 'A-', 'B-', 'D-', 'E-', 'F-', 'G-']	['E--', 'F-', 'G-', 'B-', 'C-', 'D-', 'E-']
bIII876532	['G', 'A-', 'B-', 'D-', 'E-', 'F-', 'G-']	['E-', 'F-', 'G-', 'B-', 'C-', 'D-', 'E-']
bIII+876532	['G', 'A-', 'B', 'D-', 'E-', 'F-', 'G-']	['E-', 'F-', 'G', 'B-', 'C-', 'D-', 'E-']
bivo876532	['A--', 'B-', 'C--', 'E---', 'F-', 'G-', 'A-']	['F-', 'G-', 'A--', 'C--', 'D-', 'E-', 'F-']
biv876532	['A--', 'B-', 'C-', 'E-', 'F-', 'G-', 'A-']	['F-', 'G-', 'A-', 'C-', 'D-', 'E-', 'F-']
bIV876532	['A-', 'B-', 'C-', 'E-', 'F-', 'G-', 'A-']	['F', 'G-', 'A-', 'C-', 'D-', 'E-', 'F-']
