Figure	MajorContext	MinorContext
bio97542	['F-', 'G--', 'B---', 'C-', 'E--', 'G-']	['D-', 'E--', 'G--', 'A-', 'C-', 'E-']
bi97542	['F-', 'G-', 'B-', 'C-', 'E--', 'G-']	['D-', 'E-', 'G-', 'A-', 'C-', 'E-']
bI97542	['F-', 'G-', 'B-', 'C-', 'E-', 'G-']	['D-', 'E-', 'G-', 'A-', 'C', 'E-']
bI+97542	['F-', 'G', 'B-', 'C-', 'E-', 'G-']	['D-', 'E', 'G-', 'A-', 'C', 'E-']
biio97542	['G-', 'A--', 'C--', 'D-', 'F-', 'A-']	['E-', 'F-', 'A--', 'B-', 'D-', 'F-']
bii97542	['G-', 'A-', 'C-', 'D-', 'F-', 'A-']	['E-', 'F', 'A-', 'B-', 'D-', 'F-']
bII97542	['G-', 'A-', 'C-', 'D-', 'F', 'A-']	['E-', 'F', 'A-', 'B-', 'D', 'F-']
bII+97542	['G-', 'A', 'C-', 'D-', 'F', 'A-']	['E-', 'F#', 'A-', 'B-', 'D', 'F-']
biiio97542	['A-', 'B--', 'D--', 'E-', 'G-', 'B-']	['F-', 'G--', 'B---', 'C-', 'E--', 'G-']
biii97542	['A-', 'B-', 'D-', 'E-', 'G-', 'B-']	['F-', 'G-', 'B-', 'C-', 'E--', 'G-']
bIII97542	['A-', 'B-', 'D-', 'E-', 'G', 'B-']	['F-', 'G-', 'B-', 'C-', 'E-', 'G-']
bIII+97542	['A-', 'B', 'D-', 'E-', 'G', 'B-']	['F-', 'G', 'B-', 'C-', 'E-', 'G-']
bivo97542	['B-', 'C--', 'E---', 'F-', 'A--', 'C-']	['G-', 'A--', 'C--', 'D-', 'F-', 'A-']
biv97542	['B-', 'C-', 'E-', 'F-', 'A--', 'C-']	['G-', 'A-', 'C-', 'D-', 'F-', 'A-']
bIV97542	['B-', 'C-', 'E-', 'F-', 'A-', 'C-']	['G-', 'A-', 'C-', 'D-', 'F', 'A-']
bIV+97542	['B-', 'C', 'E-', 'F-', 'A-', 'C-']	['G-', 'A', 'C-', 'D-', 'F', 'A-']
bvo97542	['C-', 'D--', 'F--', 'G-', 'B--', 'D-']	['A-', 'B--', 'D--', 'E-', 'G-', 'B-']
bv97542	['C-', 'D-', 'F-', 'G-', 'B--', 'D-']	['A-', 'B-', 'D-', 'E-', 'G-', 'B-']
bV97542	['C-', 'D-', 'F-', 'G-', 'B-', 'D-']	['A-', 'B-', 'D-', 'E-', 'G', 'B-']
bV+97542	['C-', 'D', 'F-', 'G-', 'B-', 'D-']	['A-', 'B', 'D-', 'E-', 'G', 'B-']
bvio97542	['D-', 'E--', 'G--', 'A-', 'C-', 'E-']	['B', 'C-', 'E--', 'F', 'A-', 'C']
bvi97542	['D-', 'E-', 'G-', 'A-', 'C-', 'E-']	['B', 'C', 'E', 'F', 'A-', 'C']
bVI97542	['D-', 'E-', 'G-', 'A-', 'C', 'E-']	['B-', 'C-', 'E-', 'F-', 'A-', 'C-']
bVI+97542	['D-', 'E', 'G-', 'A-', 'C', 'E-']	['B-', 'C', 'E-', 'F-', 'A-', 'C-']
bviio97542	['E-', 'F-', 'A--', 'B-', 'D-', 'F-']	['C', 'D-', 'F-', 'G', 'B-', 'D']
bvii97542	['E-', 'F', 'A-', 'B-', 'D-', 'F-']	['C', 'D', 'F', 'G', 'B-', 'D']
bVII97542	['E-', 'F', 'A-', 'B-', 'D', 'F-']	['C-', 'D-', 'F-', 'G-', 'B-', 'D-']
bVII+97542	['E-', 'F#', 'A-', 'B-', 'D', 'F-']	['C-', 'D', 'F-', 'G-', 'B-', 'D-']
io97542	['F', 'G-', 'B--', 'C', 'E-', 'G']	['D', 'E-', 'G-', 'A', 'C', 'E']
i97542	['F', 'G', 'B', 'C', 'E-', 'G']	['D', 'E', 'G', 'A', 'C', 'E']
I97542	['F', 'G', 'B', 'C', 'E', 'G']	['D', 'E', 'G', 'A', 'C#', 'E']
I+97542	['F', 'G#', 'B', 'C', 'E', 'G']	['D', 'E#', 'G', 'A', 'C#', 'E']
iio97542	['G', 'A-', 'C-', 'D', 'F', 'A']	['E', 'F', 'A-', 'B', 'D', 'F']
ii97542	['G', 'A', 'C', 'D', 'F', 'A']	['E', 'F#', 'A', 'B', 'D', 'F']
II97542	['G', 'A', 'C', 'D', 'F#', 'A']	['E', 'F#', 'A', 'B', 'D#', 'F']
II+97542	['G', 'A#', 'C', 'D', 'F#', 'A']	['E', 'F##', 'A', 'B', 'D#', 'F']
iiio97542	['A', 'B-', 'D-', 'E', 'G', 'B']	['F', 'G-', 'B--', 'C', 'E-', 'G']
iii97542	['A', 'B', 'D', 'E', 'G', 'B']	['F', 'G', 'B', 'C', 'E-', 'G']
III97542	['A', 'B', 'D', 'E', 'G#', 'B']	['F', 'G', 'B', 'C', 'E', 'G']
III+97542	['A', 'B#', 'D', 'E', 'G#', 'B']	['F', 'G#', 'B', 'C', 'E', 'G']
ivo97542	['B', 'C-', 'E--', 'F', 'A-', 'C']	['G', 'A-', 'C-', 'D', 'F', 'A']
iv97542	['B', 'C', 'E', 'F', 'A-', 'C']	['G', 'A', 'C', 'D', 'F', 'A']
