Figure	MajorContext	MinorContext
bio9653	['E--', 'G--', 'B---', 'C-', 'F-']	['C-', 'E--', 'G--', 'A-', 'D-']
bi9653	['E--', 'G-', 'B-', 'C-', 'F-']	['C-', 'E-', 'G-', 'A-', 'D-']
bI9653	['E-', 'G-', 'B-', 'C-', 'F-']	['C', 'E-', 'G-', 'A-', 'D-']
bI+9653	['E-', 'G', 'B-', 'C-', 'F-']	['C', 'E', 'G-', 'A-', 'D-']
biio9653	['F-', 'A--', 'C--', 'D-', 'G-']	['D-', 'F-', 'A--', 'B-', 'E-']
bii9653	['F-', 'A-', 'C-', 'D-', 'G-']	['D-', 'F', 'A-', 'B-', 'E-']
bII9653	['F', 'A-', 'C-', 'D-', 'G-']	['D', 'F', 'A-', 'B-', 'E-']
bII+9653	['F', 'A', 'C-', 'D-', 'G-']	['D', 'F#', 'A-', 'B-', 'E-']
biiio9653	['G-', 'B--', 'D--', 'E-', 'A-']	['E--', 'G--', 'B---', 'C-', 'F-']
biii9653	['G-', 'B-', 'D-', 'E-', 'A-']	['E--', 'G-', 'B-', 'C-', 'F-']
bIII9653	['G', 'B-', 'D-', 'E-', 'A-']	['E-', 'G-', 'B-', 'C-', 'F-']
bIII+9653	['G', 'B', 'D-', 'E-', 'A-']	['E-', 'G', 'B-', 'C-', 'F-']
bivo9653	['A--', 'C--', 'E---', 'F-', 'B-']	['F-', 'A--', 'C--', 'D-', 'G-']
biv9653	['A--', 'C-', 'E-', 'F-', 'B-']	['F-', 'A-', 'C-', 'D-', 'G-']
bIV9653	['A-', 'C-', 'E-', 'F-', 'B-']	['F', 'A-', 'C-', 'D-', 'G-']
bIV+9653	['A-', 'C', 'E-', 'F-', 'B-']	['F', 'A', 'C-', 'D-', 'G-']
bvo9653	['B--', 'D--', 'F--', 'G-', 'C-']	['G-', 'B--', 'D--', 'E-', 'A-']
bv9653	['B--', 'D-', 'F-', 'G-', 'C-']	['G-', 'B-', 'D-', 'E-', 'A-']
bV9653	['B-', 'D-', 'F-', 'G-', 'C-']	['G', 'B-', 'D-', 'E-', 'A-']
bV+9653	['B-', 'D', 'F-', 'G-', 'C-']	['G', 'B', 'D-', 'E-', 'A-']
bvio9653	['C-', 'E--', 'G--', 'A-', 'D-']	['A-', 'C-', 'E--', 'F', 'B']
bvi9653	['C-', 'E-', 'G-', 'A-', 'D-']	['A-', 'C', 'E', 'F', 'B']
bVI9653	['C', 'E-', 'G-', 'A-', 'D-']	['A-', 'C-', 'E-', 'F-', 'B-']
bVI+9653	['C', 'E', 'G-', 'A-', 'D-']	['A-', 'C', 'E-', 'F-', 'B-']
bviio9653	['D-', 'F-', 'A--', 'B-', 'E-']	['B-', 'D-', 'F-', 'G', 'C']
bvii9653	['D-', 'F', 'A-', 'B-', 'E-']	['B-', 'D', 'F', 'G', 'C']
bVII9653	['D', 'F', 'A-', 'B-', 'E-']	['B-', 'D-', 'F-', 'G-', 'C-']
bVII+9653	['D', 'F#', 'A-', 'B-', 'E-']	['B-', 'D', 'F-', 'G-', 'C-']
