Figure	MajorContext	MinorContext
bio98742	['D-', 'E--', 'G--', 'C-', 'D-', 'E-']	['B-', 'C-', 'E--', 'A-', 'B-', 'C-']
bi98742	['D-', 'E--', 'G-', 'C-', 'D-', 'E-']	['B-', 'C-', 'E-', 'A-', 'B-', 'C-']
bI98742	['D-', 'E-', 'G-', 'C-', 'D-', 'E-']	['B-', 'C', 'E-', 'A-', 'B-', 'C-']
bI+98742	['D-', 'E-', 'G', 'C-', 'D-', 'E-']	['B-', 'C', 'E', 'A-', 'B-', 'C-']
biio98742	['E-', 'F-', 'A--', 'D-', 'E-', 'F-']	['C-', 'D-', 'F-', 'B-', 'C-', 'D-']
bii98742	['E-', 'F-', 'A-', 'D-', 'E-', 'F-']	['C-', 'D-', 'F', 'B-', 'C-', 'D-']
bII98742	['E-', 'F', 'A-', 'D-', 'E-', 'F-']	['C-', 'D', 'F', 'B-', 'C-', 'D-']
bII+98742	['E-', 'F', 'A', 'D-', 'E-', 'F-']	['C-', 'D', 'F#', 'B-', 'C-', 'D-']
biiio98742	['F-', 'G-', 'B--', 'E-', 'F-', 'G-']	['D-', 'E--', 'G--', 'C-', 'D-', 'E-']
biii98742	['F-', 'G-', 'B-', 'E-', 'F-', 'G-']	['D-', 'E--', 'G-', 'C-', 'D-', 'E-']
bIII98742	['F-', 'G', 'B-', 'E-', 'F-', 'G-']	['D-', 'E-', 'G-', 'C-', 'D-', 'E-']
bIII+98742	['F-', 'G', 'B', 'E-', 'F-', 'G-']	['D-', 'E-', 'G', 'C-', 'D-', 'E-']
bivo98742	['G-', 'A--', 'C--', 'F-', 'G-', 'A-']	['E-', 'F-', 'A--', 'D-', 'E-', 'F-']
biv98742	['G-', 'A--', 'C-', 'F-', 'G-', 'A-']	['E-', 'F-', 'A-', 'D-', 'E-', 'F-']
bIV98742	['G-', 'A-', 'C-', 'F-', 'G-', 'A-']	['E-', 'F', 'A-', 'D-', 'E-', 'F-']
bIV+98742	['G-', 'A-', 'C', 'F-', 'G-', 'A-']	['E-', 'F', 'A', 'D-', 'E-', 'F-']
bvo98742	['A-', 'B--', 'D--', 'G-', 'A-', 'B-']	['F-', 'G-', 'B--', 'E-', 'F-', 'G-']
bv98742	['A-', 'B--', 'D-', 'G-', 'A-', 'B-']	['F-', 'G-', 'B-', 'E-', 'F-', 'G-']
bV98742	['A-', 'B-', 'D-', 'G-', 'A-', 'B-']	['F-', 'G', 'B-', 'E-', 'F-', 'G-']
bV+98742	['A-', 'B-', 'D', 'G-', 'A-', 'B-']	['F-', 'G', 'B', 'E-', 'F-', 'G-']
bvio98742	['B-', 'C-', 'E--', 'A-', 'B-', 'C-']	['G', 'A-', 'C-', 'F', 'G', 'A']
bvi98742	['B-', 'C-', 'E-', 'A-', 'B-', 'C-']	['G', 'A-', 'C', 'F', 'G', 'A']
bVI98742	['B-', 'C', 'E-', 'A-', 'B-', 'C-']	['G-', 'A-', 'C-', 'F-', 'G-', 'A-']
bVI+98742	['B-', 'C', 'E', 'A-', 'B-', 'C-']	['G-', 'A-', 'C', 'F-', 'G-', 'A-']
bviio98742	['C-', 'D-', 'F-', 'B-', 'C-', 'D-']	['A', 'B-', 'D-', 'G', 'A', 'B']
bvii98742	['C-', 'D-', 'F', 'B-', 'C-', 'D-']	['A', 'B-', 'D', 'G', 'A', 'B']
bVII98742	['C-', 'D', 'F', 'B-', 'C-', 'D-']	['A-', 'B-', 'D-', 'G-', 'A-', 'B-']
bVII+98742	['C-', 'D', 'F#', 'B-', 'C-', 'D-']	['A-', 'B-', 'D', 'G-', 'A-', 'B-']
io98742	['D', 'E-', 'G-', 'C', 'D', 'E']	['B', 'C', 'E-', 'A', 'B', 'C']
i98742	['D', 'E-', 'G', 'C', 'D', 'E']	['B', 'C', 'E', 'A', 'B', 'C']
I98742	['D', 'E', 'G', 'C', 'D', 'E']	['B', 'C#', 'E', 'A', 'B', 'C']
I+98742	['D', 'E', 'G#', 'C', 'D', 'E']	['B', 'C#', 'E#', 'A', 'B', 'C']
iio98742	['E', 'F', 'A-', 'D', 'E', 'F']	['C', 'D', 'F', 'B', 'C', 'D']
ii98742	['E', 'F', 'A', 'D', 'E', 'F']	['C', 'D', 'F#', 'B', 'C', 'D']
II98742	['E', 'F#', 'A', 'D', 'E', 'F']	['C', 'D#', 'F#', 'B', 'C', 'D']
II+98742	['E', 'F#', 'A#', 'D', 'E', 'F']	['C', 'D#', 'F##', 'B', 'C', 'D']
iiio98742	['F', 'G', 'B-', 'E', 'F', 'G']	['D', 'E-', 'G-', 'C', 'D', 'E']
iii98742	['F', 'G', 'B', 'E', 'F', 'G']	['D', 'E-', 'G', 'C', 'D', 'E']
III98742	['F', 'G#', 'B', 'E', 'F', 'G']	['D', 'E', 'G', 'C', 'D', 'E']
III+98742	['F', 'G#', 'B#', 'E', 'F', 'G']	['D', 'E', 'G#', 'C', 'D', 'E']
ivo98742	['G', 'A-', 'C-', 'F', 'G', 'A']	['E', 'F', 'A-', 'D', 'E', 'F']
iv98742	['G', 'A-', 'C', 'F', 'G', 'A']	['E', 'F', 'A', 'D', 'E', 'F']
IV98742	['G', 'A', 'C', 'F', 'G', 'A']	['E', 'F#', 'A', 'D', 'E', 'F']
IV+98742	['G', 'A', 'C#', 'F', 'G', 'A']	['E', 'F#', 'A#', 'D', 'E', 'F']
vo98742	['A', 'B-', 'D-', 'G', 'A', 'B']	['F', 'G', 'B-', 'E', 'F', 'G']
v98742	['A', 'B-', 'D', 'G', 'A', 'B']	['F', 'G', 'B', 'E', 'F', 'G']
V98742	['A', 'B', 'D', 'G', 'A', 'B']	['F', 'G#', 'B', 'E', 'F', 'G']
V+98742	['A', 'B', 'D#', 'G', 'A', 'B']	['F', 'G#', 'B#', 'E', 'F', 'G']
vio98742	['B', 'C', 'E-', 'A', 'B', 'C']	['G#', 'A', 'C', 'F#', 'G#', 'A#']
vi98742	['B', 'C', 'E', 'A', 'B', 'C']	['G#', 'A', 'C#', 'F#', 'G#', 'A#']
VI98742	['B', 'C#', 'E', 'A', 'B', 'C']	['G', 'A', 'C', 'F', 'G', 'A']
VI+98742	['B', 'C#', 'E#', 'A', 'B', 'C']	['G', 'A', 'C#', 'F', 'G', 'A']
viio98742	['C', 'D', 'F', 'B', 'C', 'D']	['A#', 'B', 'D', 'G#', 'A#', 'B#']
vii98742	['C', 'D', 'F#', 'B', 'C', 'D']	['A#', 'B', 'D#', 'G#', 'A#', 'B#']
VII98742	['C', 'D#', 'F#', 'B', 'C', 'D']	['A', 'B', 'D', 'G', 'A', 'B']
VII+98742	['C', 'D#', 'F##', 'B', 'C', 'D']	['A', 'B', 'D#', 'G', 'A', 'B']
#io98742	['D#', 'E', 'G', 'C#', 'D#', 'E#']	['B#', 'C#', 'E', 'A#', 'B#', 'C#']
#i98742	['D#', 'E', 'G#', 'C#', 'D#', 'E#']	['B#', 'C#', 'E#', 'A#', 'B#', 'C#']
#I98742	['D#', 'E#', 'G#', 'C#', 'D#', 'E#']	['B#', 'C##', 'E#', 'A#', 'B#', 'C#']
#I+98742	['D#', 'E#', 'G##', 'C#', 'D#', 'E#']	['B#', 'C##', 'E##', 'A#', 'B#', 'C#']
#iio98742	['E#', 'F#', 'A', 'D#', 'E#', 'F#']	['C#', 'D#', 'F#', 'B#', 'C#', 'D#']
#ii98742	['E#', 'F#', 'A#', 'D#', 'E#', 'F#']	['C#', 'D#', 'F##', 'B#', 'C#', 'D#']
#II98742	['E#', 'F##', 'A#', 'D#', 'E#', 'F#']	['C#', 'D##', 'F##', 'B#', 'C#', 'D#']
#II+98742	['E#', 'F##', 'A##', 'D#', 'E#', 'F#']	['C#', 'D##', 'F###', 'B#', 'C#', 'D#']
#iiio98742	['F#', 'G#', 'B', 'E#', 'F#', 'G#']	['D#', 'E', 'G', 'C#', 'D#', 'E#']
#iii98742	['F#', 'G#', 'B#', 'E#', 'F#', 'G#']	['D#', 'E', 'G#', 'C#', 'D#', 'E#']
#III98742	['F#', 'G##', 'B#', 'E#', 'F#', 'G#']	['D#', 'E#', 'G#', 'C#', 'D#', 'E#']
#III+98742	['F#', 'G##', 'B##', 'E#', 'F#', 'G#']	['D#', 'E#', 'G##', 'C#', 'D#', 'E#']
