Figure	MajorContext	MinorContext
bio976	['D-', 'B---', 'C-', 'E--']	['B-', 'G--', 'A-', 'C-']
bi976	['D-', 'B-', 'C-', 'E--']	['B-', 'G-', 'A-', 'C-']
bI976	['D-', 'B-', 'C-', 'E-']	['B-', 'G-', 'A-', 'C']
bI+976	['D-', 'B-', 'C-', 'E-']	['B-', 'G-', 'A-', 'C']
biio976	['E-', 'C--', 'D-', 'F-']	['C-', 'A--', 'B-', 'D-']
bii976	['E-', 'C-', 'D-', 'F-']	['C-', 'A-', 'B-', 'D-']
bII976	['E-', 'C-', 'D-', 'F']	['C-', 'A-', 'B-', 'D']
bII+976	['E-', 'C-', 'D-', 'F']	['C-', 'A-', 'B-', 'D']
biiio976	['F-', 'D--', 'E-', 'G-']	['D-', 'B---', 'C-', 'E--']
biii976	['F-', 'D-', 'E-', 'G-']	['D-', 'B-', 'C-', 'E--']
bIII976	['F-', 'D-', 'E-', 'G']	['D-', 'B-', 'C-', 'E-']
bIII+976	['F-', 'D-', 'E-', 'G']	['D-', 'B-', 'C-', 'E-']
bivo976	['G-', 'E---', 'F-', 'A--']	['E-', 'C--', 'D-', 'F-']
biv976	['G-', 'E-', 'F-', 'A--']	['E-', 'C-', 'D-', 'F-']
bIV976	['G-', 'E-', 'F-', 'A-']	['E-', 'C-', 'D-', 'F']
bIV+976	['G-', 'E-', 'F-', 'A-']	['E-', 'C-', 'D-', 'F']
bvo976	['A-', 'F--', 'G-', 'B--']	['F-', 'D--', 'E-', 'G-']
bv976	['A-', 'F-', 'G-', 'B--']	['F-', 'D-', 'E-', 'G-']
bV976	['A-', 'F-', 'G-', 'B-']	['F-', 'D-', 'E-', 'G']
bV+976	['A-', 'F-', 'G-', 'B-']	['F-', 'D-', 'E-', 'G']
bvio976	['B-', 'G--', 'A-', 'C-']	['G', 'E--', 'F', 'A-']
bvi976	['B-', 'G-', 'A-', 'C-']	['G', 'E', 'F', 'A-']
bVI976	['B-', 'G-', 'A-', 'C']	['G-', 'E-', 'F-', 'A-']
bVI+976	['B-', 'G-', 'A-', 'C']	['G-', 'E-', 'F-', 'A-']
bviio976	['C-', 'A--', 'B-', 'D-']	['A', 'F-', 'G', 'B-']
bvii976	['C-', 'A-', 'B-', 'D-']	['A', 'F', 'G', 'B-']
bVII976	['C-', 'A-', 'B-', 'D']	['A-', 'F-', 'G-', 'B-']
bVII+976	['C-', 'A-', 'B-', 'D']	['A-', 'F-', 'G-', 'B-']
io976	['D', 'B--', 'C', 'E-']	['B', 'G-', 'A', 'C']
i976	['D', 'B', 'C', 'E-']	['B', 'G', 'A', 'C']
I976	['D', 'B', 'C', 'E']	['B', 'G', 'A', 'C#']
I+976	['D', 'B', 'C', 'E']	['B', 'G', 'A', 'C#']
iio976	['E', 'C-', 'D', 'F']	['C', 'A-', 'B', 'D']
ii976	['E', 'C', 'D', 'F']	['C', 'A', 'B', 'D']
II976	['E', 'C', 'D', 'F#']	['C', 'A', 'B', 'D#']
II+976	['E', 'C', 'D', 'F#']	['C', 'A', 'B', 'D#']
iiio976	['F', 'D-', 'E', 'G']	['D', 'B--', 'C', 'E-']
iii976	['F', 'D', 'E', 'G']	['D', 'B', 'C', 'E-']
III976	['F', 'D', 'E', 'G#']	['D', 'B', 'C', 'E']
III+976	['F', 'D', 'E', 'G#']	['D', 'B', 'C', 'E']
ivo976	['G', 'E--', 'F', 'A-']	['E', 'C-', 'D', 'F']
iv976	['G', 'E', 'F', 'A-']	['E', 'C', 'D', 'F']
IV976	['G', 'E', 'F', 'A']	['E', 'C', 'D', 'F#']
IV+976	['G', 'E', 'F', 'A']	['E', 'C', 'D', 'F#']
vo976	['A', 'F-', 'G', 'B-']	['F', 'D-', 'E', 'G']
v976	['A', 'F', 'G', 'B-']	['F', 'D', 'E', 'G']
V976	['A', 'F', 'G', 'B']	['F', 'D', 'E', 'G#']
V+976	['A', 'F', 'G', 'B']	['F', 'D', 'E', 'G#']
vio976	['B', 'G-', 'A', 'C']	['G#', 'E-', 'F#', 'A']
vi976	['B', 'G', 'A', 'C']	['G#', 'E#', 'F#', 'A']
VI976	['B', 'G', 'A', 'C#']	['G', 'E', 'F', 'A']
VI+976	['B', 'G', 'A', 'C#']	['G', 'E', 'F', 'A']
viio976	['C', 'A-', 'B', 'D']	['A#', 'F', 'G#', 'B']
vii976	['C', 'A', 'B', 'D']	['A#', 'F#', 'G#', 'B']
VII976	['C', 'A', 'B', 'D#']	['A', 'F', 'G', 'B']
VII+976	['C', 'A', 'B', 'D#']	['A', 'F', 'G', 'B']
#io976	['D#', 'B-', 'C#', 'E']	['B#', 'G', 'A#', 'C#']
#i976	['D#', 'B#', 'C#', 'E']	['B#', 'G#', 'A#', 'C#']
#I976	['D#', 'B#', 'C#', 'E#']	['B#', 'G#', 'A#', 'C##']
#I+976	['D#', 'B#', 'C#', 'E#']	['B#', 'G#', 'A#', 'C##']
#iio976	['E#', 'C', 'D#', 'F#']	['C#', 'A', 'B#', 'D#']
#ii976	['E#', 'C#', 'D#', 'F#']	['C#', 'A#', 'B#', 'D#']
#II976	['E#', 'C#', 'D#', 'F##']	['C#', 'A#', 'B#', 'D##']
#II+976	['E#', 'C#', 'D#', 'F##']	['C#', 'A#', 'B#', 'D##']
#iiio976	['F#', 'D', 'E#', 'G#']	['D#', 'B-', 'C#', 'E']
#iii976	['F#', 'D#', 'E#', 'G#']	['D#', 'B#', 'C#', 'E']
#III976	['F#', 'D#', 'E#', 'G##']	['D#', 'B#', 'C#', 'E#']
#III+976	['F#', 'D#', 'E#', 'G##']	['D#', 'B#', 'C#', 'E#']
#ivo976	['G#', 'E-', 'F#', 'A']	['E#', 'C', 'D#', 'F#']
#iv976	['G#', 'E#', 'F#', 'A']	['E#', 'C#', 'D#', 'F#']
#IV976	['G#', 'E#', 'F#', 'A#']	['E#', 'C#', 'D#', 'F##']
#IV+976	['G#', 'E#', 'F#', 'A#']	['E#', 'C#', 'D#', 'F##']
#vo976	['A#', 'F', 'G#', 'B']	['F#', 'D', 'E#', 'G#']
#v976	['A#', 'F#', 'G#', 'B']	['F#', 'D#', 'E#', 'G#']
#V976	['A#', 'F#', 'G#', 'B#']	['F#', 'D#', 'E#', 'G##']
#V+976	['A#', 'F#', 'G#', 'B#']	['F#', 'D#', 'E#', 'G##']
#vio976	['B#', 'G', 'A#', 'C#']	['G##', 'E', 'F##', 'A#']
#vi976	['B#', 'G#', 'A#', 'C#']	['G##', 'E##', 'F##', 'A#']
#VI976	['B#', 'G#', 'A#', 'C##']	['G#', 'E#', 'F#', 'A#']
#VI+976	['B#', 'G#', 'A#', 'C##']	['G#', 'E#', 'F#', 'A#']
#viio976	['C#', 'A', 'B#', 'D#']	['A##', 'F#', 'G##', 'B#']
#vii976	['C#', 'A#', 'B#', 'D#']	['A##', 'F##', 'G##', 'B#']
#VII976	['C#', 'A#', 'B#', 'D##']	['A#', 'F#', 'G#', 'B#']
#VII+976	['C#', 'A#', 'B#', 'D##']	['A#', 'F#', 'G#', 'B#']
