Figure	MajorContext	MinorContext
bio87542	['F-', 'G--', 'B---', 'C-', 'E--', 'F-']	['D-', 'E--', 'G--', 'A-', 'C-', 'D-']
bi87542	['F-', 'G-', 'B-', 'C-', 'E--', 'F-']	['D-', 'E-', 'G-', 'A-', 'C-', 'D-']
bI87542	['F-', 'G-', 'B-', 'C-', 'E-', 'F-']	['D-', 'E-', 'G-', 'A-', 'C', 'D-']
bI+87542	['F-', 'G', 'B-', 'C-', 'E-', 'F-']	['D-', 'E', 'G-', 'A-', 'C', 'D-']
biio87542	['G-', 'A--', 'C--', 'D-', 'F-', 'G-']	['E-', 'F-', 'A--', 'B-', 'D-', 'E-']
bii87542	['G-', 'A-', 'C-', 'D-', 'F-', 'G-']	['E-', 'F', 'A-', 'B-', 'D-', 'E-']
bII87542	['G-', 'A-', 'C-', 'D-', 'F', 'G-']	['E-', 'F', 'A-', 'B-', 'D', 'E-']
bII+87542	['G-', 'A', 'C-', 'D-', 'F', 'G-']	['E-', 'F#', 'A-', 'B-', 'D', 'E-']
biiio87542	['A-', 'B--', 'D--', 'E-', 'G-', 'A-']	['F-', 'G--', 'B---', 'C-', 'E--', 'F-']
biii87542	['A-', 'B-', 'D-', 'E-', 'G-', 'A-']	['F-', 'G-', 'B-', 'C-', 'E--', 'F-']
bIII87542	['A-', 'B-', 'D-', 'E-', 'G', 'A-']	['F-', 'G-', 'B-', 'C-', 'E-', 'F-']
bIII+87542	['A-', 'B', 'D-', 'E-', 'G', 'A-']	['F-', 'G', 'B-', 'C-', 'E-', 'F-']
bivo87542	['B-', 'C--', 'E---', 'F-', 'A--', 'B-']	['G-', 'A--', 'C--', 'D-', 'F-', 'G-']
biv87542	['B-', 'C-', 'E-', 'F-', 'A--', 'B-']	['G-', 'A-', 'C-', 'D-', 'F-', 'G-']
bIV87542	['B-', 'C-', 'E-', 'F-', 'A-', 'B-']	['G-', 'A-', 'C-', 'D-', 'F', 'G-']
bIV+87542	['B-', 'C', 'E-', 'F-', 'A-', 'B-']	['G-', 'A', 'C-', 'D-', 'F', 'G-']
bvo87542	['C-', 'D--', 'F--', 'G-', 'B--', 'C-']	['A-', 'B--', 'D--', 'E-', 'G-', 'A-']
bv87542	['C-', 'D-', 'F-', 'G-', 'B--', 'C-']	['A-', 'B-', 'D-', 'E-', 'G-', 'A-']
bV87542	['C-', 'D-', 'F-', 'G-', 'B-', 'C-']	['A-', 'B-', 'D-', 'E-', 'G', 'A-']
bV+87542	['C-', 'D', 'F-', 'G-', 'B-', 'C-']	['A-', 'B', 'D-', 'E-', 'G', 'A-']
bvio87542	['D-', 'E--', 'G--', 'A-', 'C-', 'D-']	['B', 'C-', 'E--', 'F', 'A-', 'B']
bvi87542	['D-', 'E-', 'G-', 'A-', 'C-', 'D-']	['B', 'C', 'E', 'F', 'A-', 'B']
bVI87542	['D-', 'E-', 'G-', 'A-', 'C', 'D-']	['B-', 'C-', 'E-', 'F-', 'A-', 'B-']
bVI+87542	['D-', 'E', 'G-', 'A-', 'C', 'D-']	['B-', 'C', 'E-', 'F-', 'A-', 'B-']
bviio87542	['E-', 'F-', 'A--', 'B-', 'D-', 'E-']	['C', 'D-', 'F-', 'G', 'B-', 'C']
bvii87542	['E-', 'F', 'A-', 'B-', 'D-', 'E-']	['C', 'D', 'F', 'G', 'B-', 'C']
bVII87542	['E-', 'F', 'A-', 'B-', 'D', 'E-']	['C-', 'D-', 'F-', 'G-', 'B-', 'C-']
bVII+87542	['E-', 'F#', 'A-', 'B-', 'D', 'E-']	['C-', 'D', 'F-', 'G-', 'B-', 'C-']
