Figure	MajorContext	MinorContext
bio64	['G--', 'C-', 'E--']	['E--', 'A-', 'C-']
bi64	['G-', 'C-', 'E--']	['E-', 'A-', 'C-']
bI64	['G-', 'C-', 'E-']	['E-', 'A-', 'C']
bI+64	['G', 'C-', 'E-']	['E', 'A-', 'C']
biio64	['A--', 'D-', 'F-']	['F-', 'B-', 'D-']
bii64	['A-', 'D-', 'F-']	['F', 'B-', 'D-']
bII64	['A-', 'D-', 'F']	['F', 'B-', 'D']
bII+64	['A', 'D-', 'F']	['F#', 'B-', 'D']
biiio64	['B--', 'E-', 'G-']	['G--', 'C-', 'E--']
biii64	['B-', 'E-', 'G-']	['G-', 'C-', 'E--']
bIII64	['B-', 'E-', 'G']	['G-', 'C-', 'E-']
bIII+64	['B', 'E-', 'G']	['G', 'C-', 'E-']
bivo64	['C--', 'F-', 'A--']	['A--', 'D-', 'F-']
biv64	['C-', 'F-', 'A--']	['A-', 'D-', 'F-']
bIV64	['C-', 'F-', 'A-']	['A-', 'D-', 'F']
bIV+64	['C', 'F-', 'A-']	['A', 'D-', 'F']
bvo64	['D--', 'G-', 'B--']	['B--', 'E-', 'G-']
bv64	['D-', 'G-', 'B--']	['B-', 'E-', 'G-']
bV64	['D-', 'G-', 'B-']	['B-', 'E-', 'G']
bV+64	['D', 'G-', 'B-']	['B', 'E-', 'G']
bvio64	['E--', 'A-', 'C-']	['C-', 'F', 'A-']
bvi64	['E-', 'A-', 'C-']	['C', 'F', 'A-']
bVI64	['E-', 'A-', 'C']	['C-', 'F-', 'A-']
bVI+64	['E', 'A-', 'C']	['C', 'F-', 'A-']
bviio64	['F-', 'B-', 'D-']	['D-', 'G', 'B-']
bvii64	['F', 'B-', 'D-']	['D', 'G', 'B-']
bVII64	['F', 'B-', 'D']	['D-', 'G-', 'B-']
bVII+64	['F#', 'B-', 'D']	['D', 'G-', 'B-']
io64	['G-', 'C', 'E-']	['E-', 'A', 'C']
i64	['G', 'C', 'E-']	['E', 'A', 'C']
I64	['G', 'C', 'E']	['E', 'A', 'C#']
I+64	['G#', 'C', 'E']	['E#', 'A', 'C#']
iio64	['A-', 'D', 'F']	['F', 'B', 'D']
ii64	['A', 'D', 'F']	['F#', 'B', 'D']
II64	['A', 'D', 'F#']	['F#', 'B', 'D#']
II+64	['A#', 'D', 'F#']	['F##', 'B', 'D#']
iiio64	['B-', 'E', 'G']	['G-', 'C', 'E-']
iii64	['B', 'E', 'G']	['G', 'C', 'E-']
III64	['B', 'E', 'G#']	['G', 'C', 'E']
III+64	['B#', 'E', 'G#']	['G#', 'C', 'E']
ivo64	['C-', 'F', 'A-']	['A-', 'D', 'F']
iv64	['C', 'F', 'A-']	['A', 'D', 'F']
IV64	['C', 'F', 'A']	['A', 'D', 'F#']
IV+64	['C#', 'F', 'A']	['A#', 'D', 'F#']
vo64	['D-', 'G', 'B-']	['B-', 'E', 'G']
v64	['D', 'G', 'B-']	['B', 'E', 'G']
V64	['D', 'G', 'B']	['B', 'E', 'G#']
V+64	['D#', 'G', 'B']	['B#', 'E', 'G#']
vio64	['E-', 'A', 'C']	['C', 'F#', 'A']
vi64	['E', 'A', 'C']	['C#', 'F#', 'A']
VI64	['E', 'A', 'C#']	['C', 'F', 'A']
VI+64	['E#', 'A', 'C#']	['C#', 'F', 'A']
viio64	['F', 'B', 'D']	['D', 'G#', 'B']
vii64	['F#', 'B', 'D']	['D#', 'G#', 'B']
VII64	['F#', 'B', 'D#']	['D', 'G', 'B']
VII+64	['F##', 'B', 'D#']	['D#', 'G', 'B']
#io64	['G', 'C#', 'E']	['E', 'A#', 'C#']
#i64	['G#', 'C#', 'E']	['E#', 'A#', 'C#']
#I64	['G#', 'C#', 'E#']	['E#', 'A#', 'C##']
#I+64	['G##', 'C#', 'E#']	['E##', 'A#', 'C##']
#iio64	['A', 'D#', 'F#']	['F#', 'B#', 'D#']
#ii64	['A#', 'D#', 'F#']	['F##', 'B#', 'D#']
#II64	['A#', 'D#', 'F##']	['F##', 'B#', 'D##']
#II+64	['A##', 'D#', 'F##']	['F###', 'B#', 'D##']
#iiio64	['B', 'E#', 'G#']	['G', 'C#', 'E']
#iii64	['B#', 'E#', 'G#']	['G#', 'C#', 'E']
#III64	['B#', 'E#', 'G##']	['G#', 'C#', 'E#']
#III+64	['B##', 'E#', 'G##']	['G##', 'C#', 'E#']
#ivo64	['C', 'F#', 'A']	['A', 'D#', 'F#']
#iv64	['C#', 'F#', 'A']	['A#', 'D#', 'F#']
#IV64	['C#', 'F#', 'A#']	['A#', 'D#', 'F##']
#IV+64	['C##', 'F#', 'A#']	['A##', 'D#', 'F##']
#vo64	['D', 'G#', 'B']	['B', 'E#', 'G#']
#v64	['D#', 'G#', 'B']	['B#', 'E#', 'G#']
#V64	['D#', 'G#', 'B#']	['B#', 'E#', 'G##']
#V+64	['D##', 'G#', 'B#']	['B##', 'E#', 'G##']
#vio64	['E', 'A#', 'C#']	['C#', 'F##', 'A#']
#vi64	['E#', 'A#', 'C#']	['C##', 'F##', 'A#']
#VI64	['E#', 'A#', 'C##']	['C#', 'F#', 'A#']
#VI+64	['E##', 'A#', 'C##']	['C##', 'F#', 'A#']
#viio64	['F#', 'B#', 'D#']	['D#', 'G##', 'B#']
#vii64	['F##', 'B#', 'D#']	['D##', 'G##', 'B#']
#VII64	['F##', 'B#', 'D##']	['D#', 'G#', 'B#']
#VII+64	['F###', 'B#', 'D##']	['D##', 'G#', 'B#']
