Figure	MajorContext	MinorContext
bio76532	['E--', 'F-', 'G--', 'B---', 'C-', 'D-']	['C-', 'D-', 'E--', 'G--', 'A-', 'B-']
bi76532	['E--', 'F-', 'G-', 'B-', 'C-', 'D-']	['C-', 'D-', 'E-', 'G-', 'A-', 'B-']
bI76532	['E-', 'F-', 'G-', 'B-', 'C-', 'D-']	['C', 'D-', 'E-', 'G-', 'A-', 'B-']
bI+76532	['E-', 'F-', 'G', 'B-', 'C-', 'D-']	['C', 'D-', 'E', 'G-', 'A-', 'B-']
biio76532	['F-', 'G-', 'A--', 'C--', 'D-', 'E-']	['D-', 'E-', 'F-', 'A--', 'B-', 'C-']
bii76532	['F-', 'G-', 'A-', 'C-', 'D-', 'E-']	['D-', 'E-', 'F', 'A-', 'B-', 'C-']
bII76532	['F', 'G-', 'A-', 'C-', 'D-', 'E-']	['D', 'E-', 'F', 'A-', 'B-', 'C-']
bII+76532	['F', 'G-', 'A', 'C-', 'D-', 'E-']	['D', 'E-', 'F#', 'A-', 'B-', 'C-']
biiio76532	['G-', 'A-', 'B--', 'D--', 'E-', 'F-']	['E--', 'F-', 'G--', 'B---', 'C-', 'D-']
biii76532	['G-', 'A-', 'B-', 'D-', 'E-', 'F-']	['E--', 'F-', 'G-', 'B-', 'C-', 'D-']
bIII76532	['G', 'A-', 'B-', 'D-', 'E-', 'F-']	['E-', 'F-', 'G-', 'B-', 'C-', 'D-']
bIII+76532	['G', 'A-', 'B', 'D-', 'E-', 'F-']	['E-', 'F-', 'G', 'B-', 'C-', 'D-']
bivo76532	['A--', 'B-', 'C--', 'E---', 'F-', 'G-']	['F-', 'G-', 'A--', 'C--', 'D-', 'E-']
biv76532	['A--', 'B-', 'C-', 'E-', 'F-', 'G-']	['F-', 'G-', 'A-', 'C-', 'D-', 'E-']
bIV76532	['A-', 'B-', 'C-', 'E-', 'F-', 'G-']	['F', 'G-', 'A-', 'C-', 'D-', 'E-']
bIV+76532	['A-', 'B-', 'C', 'E-', 'F-', 'G-']	['F', 'G-', 'A', 'C-', 'D-', 'E-']
bvo76532	['B--', 'C-', 'D--', 'F--', 'G-', 'A-']	['G-', 'A-', 'B--', 'D--', 'E-', 'F-']
bv76532	['B--', 'C-', 'D-', 'F-', 'G-', 'A-']	['G-', 'A-', 'B-', 'D-', 'E-', 'F-']
bV76532	['B-', 'C-', 'D-', 'F-', 'G-', 'A-']	['G', 'A-', 'B-', 'D-', 'E-', 'F-']
bV+76532	['B-', 'C-', 'D', 'F-', 'G-', 'A-']	['G', 'A-', 'B', 'D-', 'E-', 'F-']
bvio76532	['C-', 'D-', 'E--', 'G--', 'A-', 'B-']	['A-', 'B', 'C-', 'E--', 'F', 'G']
bvi76532	['C-', 'D-', 'E-', 'G-', 'A-', 'B-']	['A-', 'B', 'C', 'E', 'F', 'G']
bVI76532	['C', 'D-', 'E-', 'G-', 'A-', 'B-']	['A-', 'B-', 'C-', 'E-', 'F-', 'G-']
bVI+76532	['C', 'D-', 'E', 'G-', 'A-', 'B-']	['A-', 'B-', 'C', 'E-', 'F-', 'G-']
bviio76532	['D-', 'E-', 'F-', 'A--', 'B-', 'C-']	['B-', 'C', 'D-', 'F-', 'G', 'A']
bvii76532	['D-', 'E-', 'F', 'A-', 'B-', 'C-']	['B-', 'C', 'D', 'F', 'G', 'A']
bVII76532	['D', 'E-', 'F', 'A-', 'B-', 'C-']	['B-', 'C-', 'D-', 'F-', 'G-', 'A-']
bVII+76532	['D', 'E-', 'F#', 'A-', 'B-', 'C-']	['B-', 'C-', 'D', 'F-', 'G-', 'A-']
io76532	['E-', 'F', 'G-', 'B--', 'C', 'D']	['C', 'D', 'E-', 'G-', 'A', 'B']
i76532	['E-', 'F', 'G', 'B', 'C', 'D']	['C', 'D', 'E', 'G', 'A', 'B']
I76532	['E', 'F', 'G', 'B', 'C', 'D']	['C#', 'D', 'E', 'G', 'A', 'B']
I+76532	['E', 'F', 'G#', 'B', 'C', 'D']	['C#', 'D', 'E#', 'G', 'A', 'B']
iio76532	['F', 'G', 'A-', 'C-', 'D', 'E']	['D', 'E', 'F', 'A-', 'B', 'C']
ii76532	['F', 'G', 'A', 'C', 'D', 'E']	['D', 'E', 'F#', 'A', 'B', 'C']
II76532	['F#', 'G', 'A', 'C', 'D', 'E']	['D#', 'E', 'F#', 'A', 'B', 'C']
II+76532	['F#', 'G', 'A#', 'C', 'D', 'E']	['D#', 'E', 'F##', 'A', 'B', 'C']
iiio76532	['G', 'A', 'B-', 'D-', 'E', 'F']	['E-', 'F', 'G-', 'B--', 'C', 'D']
iii76532	['G', 'A', 'B', 'D', 'E', 'F']	['E-', 'F', 'G', 'B', 'C', 'D']
III76532	['G#', 'A', 'B', 'D', 'E', 'F']	['E', 'F', 'G', 'B', 'C', 'D']
III+76532	['G#', 'A', 'B#', 'D', 'E', 'F']	['E', 'F', 'G#', 'B', 'C', 'D']
ivo76532	['A-', 'B', 'C-', 'E--', 'F', 'G']	['F', 'G', 'A-', 'C-', 'D', 'E']
iv76532	['A-', 'B', 'C', 'E', 'F', 'G']	['F', 'G', 'A', 'C', 'D', 'E']
IV76532	['A', 'B', 'C', 'E', 'F', 'G']	['F#', 'G', 'A', 'C', 'D', 'E']
IV+76532	['A', 'B', 'C#', 'E', 'F', 'G']	['F#', 'G', 'A#', 'C', 'D', 'E']
vo76532	['B-', 'C', 'D-', 'F-', 'G', 'A']	['G', 'A', 'B-', 'D-', 'E', 'F']
v76532	['B-', 'C', 'D', 'F', 'G', 'A']	['G', 'A', 'B', 'D', 'E', 'F']
V76532	['B', 'C', 'D', 'F', 'G', 'A']	['G#', 'A', 'B', 'D', 'E', 'F']
V+76532	['B', 'C', 'D#', 'F', 'G', 'A']	['G#', 'A', 'B#', 'D', 'E', 'F']
vio76532	['C', 'D', 'E-', 'G-', 'A', 'B']	['A', 'B#', 'C', 'E-', 'F#', 'G#']
vi76532	['C', 'D', 'E', 'G', 'A', 'B']	['A', 'B#', 'C#', 'E#', 'F#', 'G#']
VI76532	['C#', 'D', 'E', 'G', 'A', 'B']	['A', 'B', 'C', 'E', 'F', 'G']
VI+76532	['C#', 'D', 'E#', 'G', 'A', 'B']	['A', 'B', 'C#', 'E', 'F', 'G']
viio76532	['D', 'E', 'F', 'A-', 'B', 'C']	['B', 'C#', 'D', 'F', 'G#', 'A#']
vii76532	['D', 'E', 'F#', 'A', 'B', 'C']	['B', 'C#', 'D#', 'F#', 'G#', 'A#']
VII76532	['D#', 'E', 'F#', 'A', 'B', 'C']	['B', 'C', 'D', 'F', 'G', 'A']
VII+76532	['D#', 'E', 'F##', 'A', 'B', 'C']	['B', 'C', 'D#', 'F', 'G', 'A']
