Figure	MajorContext	MinorContext
bio987632	['E--', 'F-', 'G--', 'C-', 'D-', 'E-', 'F-']	['C-', 'D-', 'E--', 'A-', 'B-', 'C-', 'D-']
bi987632	['E--', 'F-', 'G-', 'C-', 'D-', 'E-', 'F-']	['C-', 'D-', 'E-', 'A-', 'B-', 'C-', 'D-']
bI987632	['E-', 'F-', 'G-', 'C-', 'D-', 'E-', 'F-']	['C', 'D-', 'E-', 'A-', 'B-', 'C-', 'D-']
bI+987632	['E-', 'F-', 'G', 'C-', 'D-', 'E-', 'F-']	['C', 'D-', 'E', 'A-', 'B-', 'C-', 'D-']
biio987632	['F-', 'G-', 'A--', 'D-', 'E-', 'F-', 'G-']	['D-', 'E-', 'F-', 'B-', 'C-', 'D-', 'E-']
bii987632	['F-', 'G-', 'A-', 'D-', 'E-', 'F-', 'G-']	['D-', 'E-', 'F', 'B-', 'C-', 'D-', 'E-']
bII987632	['F', 'G-', 'A-', 'D-', 'E-', 'F-', 'G-']	['D', 'E-', 'F', 'B-', 'C-', 'D-', 'E-']
bII+987632	['F', 'G-', 'A', 'D-', 'E-', 'F-', 'G-']	['D', 'E-', 'F#', 'B-', 'C-', 'D-', 'E-']
biiio987632	['G-', 'A-', 'B--', 'E-', 'F-', 'G-', 'A-']	['E--', 'F-', 'G--', 'C-', 'D-', 'E-', 'F-']
biii987632	['G-', 'A-', 'B-', 'E-', 'F-', 'G-', 'A-']	['E--', 'F-', 'G-', 'C-', 'D-', 'E-', 'F-']
bIII987632	['G', 'A-', 'B-', 'E-', 'F-', 'G-', 'A-']	['E-', 'F-', 'G-', 'C-', 'D-', 'E-', 'F-']
bIII+987632	['G', 'A-', 'B', 'E-', 'F-', 'G-', 'A-']	['E-', 'F-', 'G', 'C-', 'D-', 'E-', 'F-']
bivo987632	['A--', 'B-', 'C--', 'F-', 'G-', 'A-', 'B-']	['F-', 'G-', 'A--', 'D-', 'E-', 'F-', 'G-']
biv987632	['A--', 'B-', 'C-', 'F-', 'G-', 'A-', 'B-']	['F-', 'G-', 'A-', 'D-', 'E-', 'F-', 'G-']
bIV987632	['A-', 'B-', 'C-', 'F-', 'G-', 'A-', 'B-']	['F', 'G-', 'A-', 'D-', 'E-', 'F-', 'G-']
bIV+987632	['A-', 'B-', 'C', 'F-', 'G-', 'A-', 'B-']	['F', 'G-', 'A', 'D-', 'E-', 'F-', 'G-']
bvo987632	['B--', 'C-', 'D--', 'G-', 'A-', 'B-', 'C-']	['G-', 'A-', 'B--', 'E-', 'F-', 'G-', 'A-']
bv987632	['B--', 'C-', 'D-', 'G-', 'A-', 'B-', 'C-']	['G-', 'A-', 'B-', 'E-', 'F-', 'G-', 'A-']
bV987632	['B-', 'C-', 'D-', 'G-', 'A-', 'B-', 'C-']	['G', 'A-', 'B-', 'E-', 'F-', 'G-', 'A-']
bV+987632	['B-', 'C-', 'D', 'G-', 'A-', 'B-', 'C-']	['G', 'A-', 'B', 'E-', 'F-', 'G-', 'A-']
bvio987632	['C-', 'D-', 'E--', 'A-', 'B-', 'C-', 'D-']	['A-', 'B', 'C-', 'F', 'G', 'A', 'B']
bvi987632	['C-', 'D-', 'E-', 'A-', 'B-', 'C-', 'D-']	['A-', 'B', 'C', 'F', 'G', 'A', 'B']
bVI987632	['C', 'D-', 'E-', 'A-', 'B-', 'C-', 'D-']	['A-', 'B-', 'C-', 'F-', 'G-', 'A-', 'B-']
bVI+987632	['C', 'D-', 'E', 'A-', 'B-', 'C-', 'D-']	['A-', 'B-', 'C', 'F-', 'G-', 'A-', 'B-']
bviio987632	['D-', 'E-', 'F-', 'B-', 'C-', 'D-', 'E-']	['B-', 'C', 'D-', 'G', 'A', 'B', 'C']
bvii987632	['D-', 'E-', 'F', 'B-', 'C-', 'D-', 'E-']	['B-', 'C', 'D', 'G', 'A', 'B', 'C']
bVII987632	['D', 'E-', 'F', 'B-', 'C-', 'D-', 'E-']	['B-', 'C-', 'D-', 'G-', 'A-', 'B-', 'C-']
bVII+987632	['D', 'E-', 'F#', 'B-', 'C-', 'D-', 'E-']	['B-', 'C-', 'D', 'G-', 'A-', 'B-', 'C-']
io987632	['E-', 'F', 'G-', 'C', 'D', 'E', 'F']	['C', 'D', 'E-', 'A', 'B', 'C', 'D']
i987632	['E-', 'F', 'G', 'C', 'D', 'E', 'F']	['C', 'D', 'E', 'A', 'B', 'C', 'D']
I987632	['E', 'F', 'G', 'C', 'D', 'E', 'F']	['C#', 'D', 'E', 'A', 'B', 'C', 'D']
I+987632	['E', 'F', 'G#', 'C', 'D', 'E', 'F']	['C#', 'D', 'E#', 'A', 'B', 'C', 'D']
iio987632	['F', 'G', 'A-', 'D', 'E', 'F', 'G']	['D', 'E', 'F', 'B', 'C', 'D', 'E']
ii987632	['F', 'G', 'A', 'D', 'E', 'F', 'G']	['D', 'E', 'F#', 'B', 'C', 'D', 'E']
II987632	['F#', 'G', 'A', 'D', 'E', 'F', 'G']	['D#', 'E', 'F#', 'B', 'C', 'D', 'E']
II+987632	['F#', 'G', 'A#', 'D', 'E', 'F', 'G']	['D#', 'E', 'F##', 'B', 'C', 'D', 'E']
iiio987632	['G', 'A', 'B-', 'E', 'F', 'G', 'A']	['E-', 'F', 'G-', 'C', 'D', 'E', 'F']
iii987632	['G', 'A', 'B', 'E', 'F', 'G', 'A']	['E-', 'F', 'G', 'C', 'D', 'E', 'F']
III987632	['G#', 'A', 'B', 'E', 'F', 'G', 'A']	['E', 'F', 'G', 'C', 'D', 'E', 'F']
III+987632	['G#', 'A', 'B#', 'E', 'F', 'G', 'A']	['E', 'F', 'G#', 'C', 'D', 'E', 'F']
ivo987632	['A-', 'B', 'C-', 'F', 'G', 'A', 'B']	['F', 'G', 'A-', 'D', 'E', 'F', 'G']
iv987632	['A-', 'B', 'C', 'F', 'G', 'A', 'B']	['F', 'G', 'A', 'D', 'E', 'F', 'G']
IV987632	['A', 'B', 'C', 'F', 'G', 'A', 'B']	['F#', 'G', 'A', 'D', 'E', 'F', 'G']
IV+987632	['A', 'B', 'C#', 'F', 'G', 'A', 'B']	['F#', 'G', 'A#', 'D', 'E', 'F', 'G']
vo987632	['B-', 'C', 'D-', 'G', 'A', 'B', 'C']	['G', 'A', 'B-', 'E', 'F', 'G', 'A']
v987632	['B-', 'C', 'D', 'G', 'A', 'B', 'C']	['G', 'A', 'B', 'E', 'F', 'G', 'A']
V987632	['B', 'C', 'D', 'G', 'A', 'B', 'C']	['G#', 'A', 'B', 'E', 'F', 'G', 'A']
V+987632	['B', 'C', 'D#', 'G', 'A', 'B', 'C']	['G#', 'A', 'B#', 'E', 'F', 'G', 'A']
vio987632	['C', 'D', 'E-', 'A', 'B', 'C', 'D']	['A', 'B#', 'C', 'F#', 'G#', 'A#', 'B#']
vi987632	['C', 'D', 'E', 'A', 'B', 'C', 'D']	['A', 'B#', 'C#', 'F#', 'G#', 'A#', 'B#']
VI987632	['C#', 'D', 'E', 'A', 'B', 'C', 'D']	['A', 'B', 'C', 'F', 'G', 'A', 'B']
VI+987632	['C#', 'D', 'E#', 'A', 'B', 'C', 'D']	['A', 'B', 'C#', 'F', 'G', 'A', 'B']
viio987632	['D', 'E', 'F', 'B', 'C', 'D', 'E']	['B', 'C#', 'D', 'G#', 'A#', 'B#', 'C#']
