Figure	MajorContext	MinorContext
bio986543	['B---', 'D-', 'E--', 'F-', 'G--', 'B-', 'C-']	['G--', 'B-', 'C-', 'D-', 'E--', 'G-', 'A-']
bi986543	['B-', 'D-', 'E--', 'F-', 'G-', 'B-', 'C-']	['G-', 'B-', 'C-', 'D-', 'E-', 'G-', 'A-']
bI986543	['B-', 'D-', 'E-', 'F-', 'G-', 'B-', 'C-']	['G-', 'B-', 'C', 'D-', 'E-', 'G-', 'A-']
bI+986543	['B-', 'D-', 'E-', 'F-', 'G', 'B-', 'C-']	['G-', 'B-', 'C', 'D-', 'E', 'G-', 'A-']
biio986543	['C--', 'E-', 'F-', 'G-', 'A--', 'C-', 'D-']	['A--', 'C-', 'D-', 'E-', 'F-', 'A-', 'B-']
bii986543	['C-', 'E-', 'F-', 'G-', 'A-', 'C-', 'D-']	['A-', 'C-', 'D-', 'E-', 'F', 'A-', 'B-']
bII986543	['C-', 'E-', 'F', 'G-', 'A-', 'C-', 'D-']	['A-', 'C-', 'D', 'E-', 'F', 'A-', 'B-']
bII+986543	['C-', 'E-', 'F', 'G-', 'A', 'C-', 'D-']	['A-', 'C-', 'D', 'E-', 'F#', 'A-', 'B-']
biiio986543	['D--', 'F-', 'G-', 'A-', 'B--', 'D-', 'E-']	['B---', 'D-', 'E--', 'F-', 'G--', 'B-', 'C-']
biii986543	['D-', 'F-', 'G-', 'A-', 'B-', 'D-', 'E-']	['B-', 'D-', 'E--', 'F-', 'G-', 'B-', 'C-']
bIII986543	['D-', 'F-', 'G', 'A-', 'B-', 'D-', 'E-']	['B-', 'D-', 'E-', 'F-', 'G-', 'B-', 'C-']
bIII+986543	['D-', 'F-', 'G', 'A-', 'B', 'D-', 'E-']	['B-', 'D-', 'E-', 'F-', 'G', 'B-', 'C-']
bivo986543	['E---', 'G-', 'A--', 'B-', 'C--', 'E-', 'F-']	['C--', 'E-', 'F-', 'G-', 'A--', 'C-', 'D-']
biv986543	['E-', 'G-', 'A--', 'B-', 'C-', 'E-', 'F-']	['C-', 'E-', 'F-', 'G-', 'A-', 'C-', 'D-']
