Figure	MajorContext	MinorContext
bio98753	['C-', 'E--', 'G--', 'B---', 'C-', 'D-']	['A-', 'C-', 'E--', 'G--', 'A-', 'B-']
bi98753	['C-', 'E--', 'G-', 'B-', 'C-', 'D-']	['A-', 'C-', 'E-', 'G-', 'A-', 'B-']
bI98753	['C-', 'E-', 'G-', 'B-', 'C-', 'D-']	['A-', 'C', 'E-', 'G-', 'A-', 'B-']
bI+98753	['C-', 'E-', 'G', 'B-', 'C-', 'D-']	['A-', 'C', 'E', 'G-', 'A-', 'B-']
biio98753	['D-', 'F-', 'A--', 'C--', 'D-', 'E-']	['B-', 'D-', 'F-', 'A--', 'B-', 'C-']
bii98753	['D-', 'F-', 'A-', 'C-', 'D-', 'E-']	['B-', 'D-', 'F', 'A-', 'B-', 'C-']
bII98753	['D-', 'F', 'A-', 'C-', 'D-', 'E-']	['B-', 'D', 'F', 'A-', 'B-', 'C-']
bII+98753	['D-', 'F', 'A', 'C-', 'D-', 'E-']	['B-', 'D', 'F#', 'A-', 'B-', 'C-']
biiio98753	['E-', 'G-', 'B--', 'D--', 'E-', 'F-']	['C-', 'E--', 'G--', 'B---', 'C-', 'D-']
biii98753	['E-', 'G-', 'B-', 'D-', 'E-', 'F-']	['C-', 'E--', 'G-', 'B-', 'C-', 'D-']
bIII98753	['E-', 'G', 'B-', 'D-', 'E-', 'F-']	['C-', 'E-', 'G-', 'B-', 'C-', 'D-']
bIII+98753	['E-', 'G', 'B', 'D-', 'E-', 'F-']	['C-', 'E-', 'G', 'B-', 'C-', 'D-']
bivo98753	['F-', 'A--', 'C--', 'E---', 'F-', 'G-']	['D-', 'F-', 'A--', 'C--', 'D-', 'E-']
biv98753	['F-', 'A--', 'C-', 'E-', 'F-', 'G-']	['D-', 'F-', 'A-', 'C-', 'D-', 'E-']
bIV98753	['F-', 'A-', 'C-', 'E-', 'F-', 'G-']	['D-', 'F', 'A-', 'C-', 'D-', 'E-']
bIV+98753	['F-', 'A-', 'C', 'E-', 'F-', 'G-']	['D-', 'F', 'A', 'C-', 'D-', 'E-']
bvo98753	['G-', 'B--', 'D--', 'F--', 'G-', 'A-']	['E-', 'G-', 'B--', 'D--', 'E-', 'F-']
bv98753	['G-', 'B--', 'D-', 'F-', 'G-', 'A-']	['E-', 'G-', 'B-', 'D-', 'E-', 'F-']
bV98753	['G-', 'B-', 'D-', 'F-', 'G-', 'A-']	['E-', 'G', 'B-', 'D-', 'E-', 'F-']
bV+98753	['G-', 'B-', 'D', 'F-', 'G-', 'A-']	['E-', 'G', 'B', 'D-', 'E-', 'F-']
bvio98753	['A-', 'C-', 'E--', 'G--', 'A-', 'B-']	['F', 'A-', 'C-', 'E--', 'F', 'G']
bvi98753	['A-', 'C-', 'E-', 'G-', 'A-', 'B-']	['F', 'A-', 'C', 'E', 'F', 'G']
bVI98753	['A-', 'C', 'E-', 'G-', 'A-', 'B-']	['F-', 'A-', 'C-', 'E-', 'F-', 'G-']
bVI+98753	['A-', 'C', 'E', 'G-', 'A-', 'B-']	['F-', 'A-', 'C', 'E-', 'F-', 'G-']
bviio98753	['B-', 'D-', 'F-', 'A--', 'B-', 'C-']	['G', 'B-', 'D-', 'F-', 'G', 'A']
bvii98753	['B-', 'D-', 'F', 'A-', 'B-', 'C-']	['G', 'B-', 'D', 'F', 'G', 'A']
bVII98753	['B-', 'D', 'F', 'A-', 'B-', 'C-']	['G-', 'B-', 'D-', 'F-', 'G-', 'A-']
bVII+98753	['B-', 'D', 'F#', 'A-', 'B-', 'C-']	['G-', 'B-', 'D', 'F-', 'G-', 'A-']
io98753	['C', 'E-', 'G-', 'B--', 'C', 'D']	['A', 'C', 'E-', 'G-', 'A', 'B']
i98753	['C', 'E-', 'G', 'B', 'C', 'D']	['A', 'C', 'E', 'G', 'A', 'B']
I98753	['C', 'E', 'G', 'B', 'C', 'D']	['A', 'C#', 'E', 'G', 'A', 'B']
I+98753	['C', 'E', 'G#', 'B', 'C', 'D']	['A', 'C#', 'E#', 'G', 'A', 'B']
iio98753	['D', 'F', 'A-', 'C-', 'D', 'E']	['B', 'D', 'F', 'A-', 'B', 'C']
ii98753	['D', 'F', 'A', 'C', 'D', 'E']	['B', 'D', 'F#', 'A', 'B', 'C']
II98753	['D', 'F#', 'A', 'C', 'D', 'E']	['B', 'D#', 'F#', 'A', 'B', 'C']
II+98753	['D', 'F#', 'A#', 'C', 'D', 'E']	['B', 'D#', 'F##', 'A', 'B', 'C']
iiio98753	['E', 'G', 'B-', 'D-', 'E', 'F']	['C', 'E-', 'G-', 'B--', 'C', 'D']
iii98753	['E', 'G', 'B', 'D', 'E', 'F']	['C', 'E-', 'G', 'B', 'C', 'D']
III98753	['E', 'G#', 'B', 'D', 'E', 'F']	['C', 'E', 'G', 'B', 'C', 'D']
III+98753	['E', 'G#', 'B#', 'D', 'E', 'F']	['C', 'E', 'G#', 'B', 'C', 'D']
ivo98753	['F', 'A-', 'C-', 'E--', 'F', 'G']	['D', 'F', 'A-', 'C-', 'D', 'E']
iv98753	['F', 'A-', 'C', 'E', 'F', 'G']	['D', 'F', 'A', 'C', 'D', 'E']
IV98753	['F', 'A', 'C', 'E', 'F', 'G']	['D', 'F#', 'A', 'C', 'D', 'E']
IV+98753	['F', 'A', 'C#', 'E', 'F', 'G']	['D', 'F#', 'A#', 'C', 'D', 'E']
vo98753	['G', 'B-', 'D-', 'F-', 'G', 'A']	['E', 'G', 'B-', 'D-', 'E', 'F']
v98753	['G', 'B-', 'D', 'F', 'G', 'A']	['E', 'G', 'B', 'D', 'E', 'F']
V98753	['G', 'B', 'D', 'F', 'G', 'A']	['E', 'G#', 'B', 'D', 'E', 'F']
V+98753	['G', 'B', 'D#', 'F', 'G', 'A']	['E', 'G#', 'B#', 'D', 'E', 'F']
vio98753	['A', 'C', 'E-', 'G-', 'A', 'B']	['F#', 'A', 'C', 'E-', 'F#', 'G#']
vi98753	['A', 'C', 'E', 'G', 'A', 'B']	['F#', 'A', 'C#', 'E#', 'F#', 'G#']
VI98753	['A', 'C#', 'E', 'G', 'A', 'B']	['F', 'A', 'C', 'E', 'F', 'G']
VI+98753	['A', 'C#', 'E#', 'G', 'A', 'B']	['F', 'A', 'C#', 'E', 'F', 'G']
viio98753	['B', 'D', 'F', 'A-', 'B', 'C']	['G#', 'B', 'D', 'F', 'G#', 'A#']
vii98753	['B', 'D', 'F#', 'A', 'B', 'C']	['G#', 'B', 'D#', 'F#', 'G#', 'A#']
VII98753	['B', 'D#', 'F#', 'A', 'B', 'C']	['G', 'B', 'D', 'F', 'G', 'A']
VII+98753	['B', 'D#', 'F##', 'A', 'B', 'C']	['G', 'B', 'D#', 'F', 'G', 'A']
#io98753	['C#', 'E', 'G', 'B-', 'C#', 'D#']	['A#', 'C#', 'E', 'G', 'A#', 'B#']
#i98753	['C#', 'E', 'G#', 'B#', 'C#', 'D#']	['A#', 'C#', 'E#', 'G#', 'A#', 'B#']
#I98753	['C#', 'E#', 'G#', 'B#', 'C#', 'D#']	['A#', 'C##', 'E#', 'G#', 'A#', 'B#']
#I+98753	['C#', 'E#', 'G##', 'B#', 'C#', 'D#']	['A#', 'C##', 'E##', 'G#', 'A#', 'B#']
#iio98753	['D#', 'F#', 'A', 'C', 'D#', 'E#']	['B#', 'D#', 'F#', 'A', 'B#', 'C#']
#ii98753	['D#', 'F#', 'A#', 'C#', 'D#', 'E#']	['B#', 'D#', 'F##', 'A#', 'B#', 'C#']
#II98753	['D#', 'F##', 'A#', 'C#', 'D#', 'E#']	['B#', 'D##', 'F##', 'A#', 'B#', 'C#']
#II+98753	['D#', 'F##', 'A##', 'C#', 'D#', 'E#']	['B#', 'D##', 'F###', 'A#', 'B#', 'C#']
#iiio98753	['E#', 'G#', 'B', 'D', 'E#', 'F#']	['C#', 'E', 'G', 'B-', 'C#', 'D#']
#iii98753	['E#', 'G#', 'B#', 'D#', 'E#', 'F#']	['C#', 'E', 'G#', 'B#', 'C#', 'D#']
#III98753	['E#', 'G##', 'B#', 'D#', 'E#', 'F#']	['C#', 'E#', 'G#', 'B#', 'C#', 'D#']
#III+98753	['E#', 'G##', 'B##', 'D#', 'E#', 'F#']	['C#', 'E#', 'G##', 'B#', 'C#', 'D#']
#ivo98753	['F#', 'A', 'C', 'E-', 'F#', 'G#']	['D#', 'F#', 'A', 'C', 'D#', 'E#']
#iv98753	['F#', 'A', 'C#', 'E#', 'F#', 'G#']	['D#', 'F#', 'A#', 'C#', 'D#', 'E#']
#IV98753	['F#', 'A#', 'C#', 'E#', 'F#', 'G#']	['D#', 'F##', 'A#', 'C#', 'D#', 'E#']
#IV+98753	['F#', 'A#', 'C##', 'E#', 'F#', 'G#']	['D#', 'F##', 'A##', 'C#', 'D#', 'E#']
