Figure	MajorContext	MinorContext
bio84	['G--', 'C-', 'G-']	['E--', 'A-', 'E-']
bi84	['G-', 'C-', 'G-']	['E-', 'A-', 'E-']
bI84	['G-', 'C-', 'G-']	['E-', 'A-', 'E-']
bI+84	['G', 'C-', 'G-']	['E', 'A-', 'E-']
biio84	['A--', 'D-', 'A-']	['F-', 'B-', 'F-']
bii84	['A-', 'D-', 'A-']	['F', 'B-', 'F-']
bII84	['A-', 'D-', 'A-']	['F', 'B-', 'F-']
bII+84	['A', 'D-', 'A-']	['F#', 'B-', 'F-']
biiio84	['B--', 'E-', 'B-']	['G--', 'C-', 'G-']
biii84	['B-', 'E-', 'B-']	['G-', 'C-', 'G-']
bIII84	['B-', 'E-', 'B-']	['G-', 'C-', 'G-']
bIII+84	['B', 'E-', 'B-']	['G', 'C-', 'G-']
bivo84	['C--', 'F-', 'C-']	['A--', 'D-', 'A-']
biv84	['C-', 'F-', 'C-']	['A-', 'D-', 'A-']
bIV84	['C-', 'F-', 'C-']	['A-', 'D-', 'A-']
bIV+84	['C', 'F-', 'C-']	['A', 'D-', 'A-']
bvo84	['D--', 'G-', 'D-']	['B--', 'E-', 'B-']
bv84	['D-', 'G-', 'D-']	['B-', 'E-', 'B-']
bV84	['D-', 'G-', 'D-']	['B-', 'E-', 'B-']
bV+84	['D', 'G-', 'D-']	['B', 'E-', 'B-']
bvio84	['E--', 'A-', 'E-']	['C-', 'F', 'C']
bvi84	['E-', 'A-', 'E-']	['C', 'F', 'C']
bVI84	['E-', 'A-', 'E-']	['C-', 'F-', 'C-']
bVI+84	['E', 'A-', 'E-']	['C', 'F-', 'C-']
bviio84	['F-', 'B-', 'F-']	['D-', 'G', 'D']
bvii84	['F', 'B-', 'F-']	['D', 'G', 'D']
bVII84	['F', 'B-', 'F-']	['D-', 'G-', 'D-']
bVII+84	['F#', 'B-', 'F-']	['D', 'G-', 'D-']
io84	['G-', 'C', 'G']	['E-', 'A', 'E']
i84	['G', 'C', 'G']	['E', 'A', 'E']
I84	['G', 'C', 'G']	['E', 'A', 'E']
I+84	['G#', 'C', 'G']	['E#', 'A', 'E']
iio84	['A-', 'D', 'A']	['F', 'B', 'F']
ii84	['A', 'D', 'A']	['F#', 'B', 'F']
II84	['A', 'D', 'A']	['F#', 'B', 'F']
II+84	['A#', 'D', 'A']	['F##', 'B', 'F']
iiio84	['B-', 'E', 'B']	['G-', 'C', 'G']
iii84	['B', 'E', 'B']	['G', 'C', 'G']
III84	['B', 'E', 'B']	['G', 'C', 'G']
III+84	['B#', 'E', 'B']	['G#', 'C', 'G']
ivo84	['C-', 'F', 'C']	['A-', 'D', 'A']
iv84	['C', 'F', 'C']	['A', 'D', 'A']
IV84	['C', 'F', 'C']	['A', 'D', 'A']
IV+84	['C#', 'F', 'C']	['A#', 'D', 'A']
vo84	['D-', 'G', 'D']	['B-', 'E', 'B']
v84	['D', 'G', 'D']	['B', 'E', 'B']
V84	['D', 'G', 'D']	['B', 'E', 'B']
V+84	['D#', 'G', 'D']	['B#', 'E', 'B']
vio84	['E-', 'A', 'E']	['C', 'F#', 'C#']
vi84	['E', 'A', 'E']	['C#', 'F#', 'C#']
VI84	['E', 'A', 'E']	['C', 'F', 'C']
VI+84	['E#', 'A', 'E']	['C#', 'F', 'C']
viio84	['F', 'B', 'F']	['D', 'G#', 'D#']
vii84	['F#', 'B', 'F']	['D#', 'G#', 'D#']
VII84	['F#', 'B', 'F']	['D', 'G', 'D']
VII+84	['F##', 'B', 'F']	['D#', 'G', 'D']
#io84	['G', 'C#', 'G#']	['E', 'A#', 'E#']
#i84	['G#', 'C#', 'G#']	['E#', 'A#', 'E#']
#I84	['G#', 'C#', 'G#']	['E#', 'A#', 'E#']
#I+84	['G##', 'C#', 'G#']	['E##', 'A#', 'E#']
#iio84	['A', 'D#', 'A#']	['F#', 'B#', 'F#']
#ii84	['A#', 'D#', 'A#']	['F##', 'B#', 'F#']
#II84	['A#', 'D#', 'A#']	['F##', 'B#', 'F#']
#II+84	['A##', 'D#', 'A#']	['F###', 'B#', 'F#']
#iiio84	['B', 'E#', 'B#']	['G', 'C#', 'G#']
#iii84	['B#', 'E#', 'B#']	['G#', 'C#', 'G#']
#III84	['B#', 'E#', 'B#']	['G#', 'C#', 'G#']
#III+84	['B##', 'E#', 'B#']	['G##', 'C#', 'G#']
#ivo84	['C', 'F#', 'C#']	['A', 'D#', 'A#']
#iv84	['C#', 'F#', 'C#']	['A#', 'D#', 'A#']
#IV84	['C#', 'F#', 'C#']	['A#', 'D#', 'A#']
#IV+84	['C##', 'F#', 'C#']	['A##', 'D#', 'A#']
#vo84	['D', 'G#', 'D#']	['B', 'E#', 'B#']
#v84	['D#', 'G#', 'D#']	['B#', 'E#', 'B#']
#V84	['D#', 'G#', 'D#']	['B#', 'E#', 'B#']
#V+84	['D##', 'G#', 'D#']	['B##', 'E#', 'B#']
#vio84	['E', 'A#', 'E#']	['C#', 'F##', 'C##']
#vi84	['E#', 'A#', 'E#']	['C##', 'F##', 'C##']
#VI84	['E#', 'A#', 'E#']	['C#', 'F#', 'C#']
#VI+84	['E##', 'A#', 'E#']	['C##', 'F#', 'C#']
#viio84	['F#', 'B#', 'F#']	['D#', 'G##', 'D##']
#vii84	['F##', 'B#', 'F#']	['D##', 'G##', 'D##']
#VII84	['F##', 'B#', 'F#']	['D#', 'G#', 'D#']
#VII+84	['F###', 'B#', 'F#']	['D##', 'G#', 'D#']
