Figure	MajorContext	MinorContext
bio542	['B---', 'C-', 'E--', 'F-']	['G--', 'A-', 'C-', 'D-']
bi542	['B-', 'C-', 'E--', 'F-']	['G-', 'A-', 'C-', 'D-']
bI542	['B-', 'C-', 'E-', 'F-']	['G-', 'A-', 'C', 'D-']
bI+542	['B-', 'C-', 'E-', 'F-']	['G-', 'A-', 'C', 'D-']
biio542	['C--', 'D-', 'F-', 'G-']	['A--', 'B-', 'D-', 'E-']
bii542	['C-', 'D-', 'F-', 'G-']	['A-', 'B-', 'D-', 'E-']
bII542	['C-', 'D-', 'F', 'G-']	['A-', 'B-', 'D', 'E-']
bII+542	['C-', 'D-', 'F', 'G-']	['A-', 'B-', 'D', 'E-']
biiio542	['D--', 'E-', 'G-', 'A-']	['B---', 'C-', 'E--', 'F-']
biii542	['D-', 'E-', 'G-', 'A-']	['B-', 'C-', 'E--', 'F-']
bIII542	['D-', 'E-', 'G', 'A-']	['B-', 'C-', 'E-', 'F-']
bIII+542	['D-', 'E-', 'G', 'A-']	['B-', 'C-', 'E-', 'F-']
bivo542	['E---', 'F-', 'A--', 'B-']	['C--', 'D-', 'F-', 'G-']
biv542	['E-', 'F-', 'A--', 'B-']	['C-', 'D-', 'F-', 'G-']
bIV542	['E-', 'F-', 'A-', 'B-']	['C-', 'D-', 'F', 'G-']
bIV+542	['E-', 'F-', 'A-', 'B-']	['C-', 'D-', 'F', 'G-']
bvo542	['F--', 'G-', 'B--', 'C-']	['D--', 'E-', 'G-', 'A-']
bv542	['F-', 'G-', 'B--', 'C-']	['D-', 'E-', 'G-', 'A-']
bV542	['F-', 'G-', 'B-', 'C-']	['D-', 'E-', 'G', 'A-']
bV+542	['F-', 'G-', 'B-', 'C-']	['D-', 'E-', 'G', 'A-']
bvio542	['G--', 'A-', 'C-', 'D-']	['E--', 'F', 'A-', 'B']
bvi542	['G-', 'A-', 'C-', 'D-']	['E', 'F', 'A-', 'B']
bVI542	['G-', 'A-', 'C', 'D-']	['E-', 'F-', 'A-', 'B-']
bVI+542	['G-', 'A-', 'C', 'D-']	['E-', 'F-', 'A-', 'B-']
bviio542	['A--', 'B-', 'D-', 'E-']	['F-', 'G', 'B-', 'C']
bvii542	['A-', 'B-', 'D-', 'E-']	['F', 'G', 'B-', 'C']
bVII542	['A-', 'B-', 'D', 'E-']	['F-', 'G-', 'B-', 'C-']
bVII+542	['A-', 'B-', 'D', 'E-']	['F-', 'G-', 'B-', 'C-']
io542	['B--', 'C', 'E-', 'F']	['G-', 'A', 'C', 'D']
i542	['B', 'C', 'E-', 'F']	['G', 'A', 'C', 'D']
I542	['B', 'C', 'E', 'F']	['G', 'A', 'C#', 'D']
I+542	['B', 'C', 'E', 'F']	['G', 'A', 'C#', 'D']
iio542	['C-', 'D', 'F', 'G']	['A-', 'B', 'D', 'E']
ii542	['C', 'D', 'F', 'G']	['A', 'B', 'D', 'E']
II542	['C', 'D', 'F#', 'G']	['A', 'B', 'D#', 'E']
II+542	['C', 'D', 'F#', 'G']	['A', 'B', 'D#', 'E']
iiio542	['D-', 'E', 'G', 'A']	['B--', 'C', 'E-', 'F']
iii542	['D', 'E', 'G', 'A']	['B', 'C', 'E-', 'F']
III542	['D', 'E', 'G#', 'A']	['B', 'C', 'E', 'F']
III+542	['D', 'E', 'G#', 'A']	['B', 'C', 'E', 'F']
ivo542	['E--', 'F', 'A-', 'B']	['C-', 'D', 'F', 'G']
iv542	['E', 'F', 'A-', 'B']	['C', 'D', 'F', 'G']
IV542	['E', 'F', 'A', 'B']	['C', 'D', 'F#', 'G']
IV+542	['E', 'F', 'A', 'B']	['C', 'D', 'F#', 'G']
vo542	['F-', 'G', 'B-', 'C']	['D-', 'E', 'G', 'A']
v542	['F', 'G', 'B-', 'C']	['D', 'E', 'G', 'A']
V542	['F', 'G', 'B', 'C']	['D', 'E', 'G#', 'A']
V+542	['F', 'G', 'B', 'C']	['D', 'E', 'G#', 'A']
vio542	['G-', 'A', 'C', 'D']	['E-', 'F#', 'A', 'B#']
vi542	['G', 'A', 'C', 'D']	['E#', 'F#', 'A', 'B#']
VI542	['G', 'A', 'C#', 'D']	['E', 'F', 'A', 'B']
VI+542	['G', 'A', 'C#', 'D']	['E', 'F', 'A', 'B']
viio542	['A-', 'B', 'D', 'E']	['F', 'G#', 'B', 'C#']
vii542	['A', 'B', 'D', 'E']	['F#', 'G#', 'B', 'C#']
VII542	['A', 'B', 'D#', 'E']	['F', 'G', 'B', 'C']
VII+542	['A', 'B', 'D#', 'E']	['F', 'G', 'B', 'C']
#io542	['B-', 'C#', 'E', 'F#']	['G', 'A#', 'C#', 'D#']
#i542	['B#', 'C#', 'E', 'F#']	['G#', 'A#', 'C#', 'D#']
#I542	['B#', 'C#', 'E#', 'F#']	['G#', 'A#', 'C##', 'D#']
#I+542	['B#', 'C#', 'E#', 'F#']	['G#', 'A#', 'C##', 'D#']
#iio542	['C', 'D#', 'F#', 'G#']	['A', 'B#', 'D#', 'E#']
#ii542	['C#', 'D#', 'F#', 'G#']	['A#', 'B#', 'D#', 'E#']
#II542	['C#', 'D#', 'F##', 'G#']	['A#', 'B#', 'D##', 'E#']
#II+542	['C#', 'D#', 'F##', 'G#']	['A#', 'B#', 'D##', 'E#']
#iiio542	['D', 'E#', 'G#', 'A#']	['B-', 'C#', 'E', 'F#']
#iii542	['D#', 'E#', 'G#', 'A#']	['B#', 'C#', 'E', 'F#']
#III542	['D#', 'E#', 'G##', 'A#']	['B#', 'C#', 'E#', 'F#']
#III+542	['D#', 'E#', 'G##', 'A#']	['B#', 'C#', 'E#', 'F#']
#ivo542	['E-', 'F#', 'A', 'B#']	['C', 'D#', 'F#', 'G#']
#iv542	['E#', 'F#', 'A', 'B#']	['C#', 'D#', 'F#', 'G#']
#IV542	['E#', 'F#', 'A#', 'B#']	['C#', 'D#', 'F##', 'G#']
#IV+542	['E#', 'F#', 'A#', 'B#']	['C#', 'D#', 'F##', 'G#']
#vo542	['F', 'G#', 'B', 'C#']	['D', 'E#', 'G#', 'A#']
#v542	['F#', 'G#', 'B', 'C#']	['D#', 'E#', 'G#', 'A#']
#V542	['F#', 'G#', 'B#', 'C#']	['D#', 'E#', 'G##', 'A#']
#V+542	['F#', 'G#', 'B#', 'C#']	['D#', 'E#', 'G##', 'A#']
#vio542	['G', 'A#', 'C#', 'D#']	['E', 'F##', 'A#', 'B##']
#vi542	['G#', 'A#', 'C#', 'D#']	['E##', 'F##', 'A#', 'B##']
#VI542	['G#', 'A#', 'C##', 'D#']	['E#', 'F#', 'A#', 'B#']
#VI+542	['G#', 'A#', 'C##', 'D#']	['E#', 'F#', 'A#', 'B#']
#viio542	['A', 'B#', 'D#', 'E#']	['F#', 'G##', 'B#', 'C##']
#vii542	['A#', 'B#', 'D#', 'E#']	['F##', 'G##', 'B#', 'C##']
#VII542	['A#', 'B#', 'D##', 'E#']	['F#', 'G#', 'B#', 'C#']
#VII+542	['A#', 'B#', 'D##', 'E#']	['F#', 'G#', 'B#', 'C#']
