Figure	MajorContext	MinorContext
bio86543	['G--', 'B---', 'C-', 'D-', 'E--', 'G-']	['E--', 'G--', 'A-', 'B-', 'C-', 'E-']
bi86543	['G-', 'B-', 'C-', 'D-', 'E--', 'G-']	['E-', 'G-', 'A-', 'B-', 'C-', 'E-']
bI86543	['G-', 'B-', 'C-', 'D-', 'E-', 'G-']	['E-', 'G-', 'A-', 'B-', 'C', 'E-']
bI+86543	['G', 'B-', 'C-', 'D-', 'E-', 'G-']	['E', 'G-', 'A-', 'B-', 'C', 'E-']
biio86543	['A--', 'C--', 'D-', 'E-', 'F-', 'A-']	['F-', 'A--', 'B-', 'C-', 'D-', 'F-']
bii86543	['A-', 'C-', 'D-', 'E-', 'F-', 'A-']	['F', 'A-', 'B-', 'C-', 'D-', 'F-']
bII86543	['A-', 'C-', 'D-', 'E-', 'F', 'A-']	['F', 'A-', 'B-', 'C-', 'D', 'F-']
bII+86543	['A', 'C-', 'D-', 'E-', 'F', 'A-']	['F#', 'A-', 'B-', 'C-', 'D', 'F-']
biiio86543	['B--', 'D--', 'E-', 'F-', 'G-', 'B-']	['G--', 'B---', 'C-', 'D-', 'E--', 'G-']
biii86543	['B-', 'D-', 'E-', 'F-', 'G-', 'B-']	['G-', 'B-', 'C-', 'D-', 'E--', 'G-']
bIII86543	['B-', 'D-', 'E-', 'F-', 'G', 'B-']	['G-', 'B-', 'C-', 'D-', 'E-', 'G-']
bIII+86543	['B', 'D-', 'E-', 'F-', 'G', 'B-']	['G', 'B-', 'C-', 'D-', 'E-', 'G-']
bivo86543	['C--', 'E---', 'F-', 'G-', 'A--', 'C-']	['A--', 'C--', 'D-', 'E-', 'F-', 'A-']
biv86543	['C-', 'E-', 'F-', 'G-', 'A--', 'C-']	['A-', 'C-', 'D-', 'E-', 'F-', 'A-']
bIV86543	['C-', 'E-', 'F-', 'G-', 'A-', 'C-']	['A-', 'C-', 'D-', 'E-', 'F', 'A-']
bIV+86543	['C', 'E-', 'F-', 'G-', 'A-', 'C-']	['A', 'C-', 'D-', 'E-', 'F', 'A-']
bvo86543	['D--', 'F--', 'G-', 'A-', 'B--', 'D-']	['B--', 'D--', 'E-', 'F-', 'G-', 'B-']
bv86543	['D-', 'F-', 'G-', 'A-', 'B--', 'D-']	['B-', 'D-', 'E-', 'F-', 'G-', 'B-']
bV86543	['D-', 'F-', 'G-', 'A-', 'B-', 'D-']	['B-', 'D-', 'E-', 'F-', 'G', 'B-']
bV+86543	['D', 'F-', 'G-', 'A-', 'B-', 'D-']	['B', 'D-', 'E-', 'F-', 'G', 'B-']
bvio86543	['E--', 'G--', 'A-', 'B-', 'C-', 'E-']	['C-', 'E--', 'F', 'G', 'A-', 'C']
bvi86543	['E-', 'G-', 'A-', 'B-', 'C-', 'E-']	['C', 'E', 'F', 'G', 'A-', 'C']
bVI86543	['E-', 'G-', 'A-', 'B-', 'C', 'E-']	['C-', 'E-', 'F-', 'G-', 'A-', 'C-']
bVI+86543	['E', 'G-', 'A-', 'B-', 'C', 'E-']	['C', 'E-', 'F-', 'G-', 'A-', 'C-']
bviio86543	['F-', 'A--', 'B-', 'C-', 'D-', 'F-']	['D-', 'F-', 'G', 'A', 'B-', 'D']
bvii86543	['F', 'A-', 'B-', 'C-', 'D-', 'F-']	['D', 'F', 'G', 'A', 'B-', 'D']
bVII86543	['F', 'A-', 'B-', 'C-', 'D', 'F-']	['D-', 'F-', 'G-', 'A-', 'B-', 'D-']
bVII+86543	['F#', 'A-', 'B-', 'C-', 'D', 'F-']	['D', 'F-', 'G-', 'A-', 'B-', 'D-']
io86543	['G-', 'B--', 'C', 'D', 'E-', 'G']	['E-', 'G-', 'A', 'B', 'C', 'E']
i86543	['G', 'B', 'C', 'D', 'E-', 'G']	['E', 'G', 'A', 'B', 'C', 'E']
I86543	['G', 'B', 'C', 'D', 'E', 'G']	['E', 'G', 'A', 'B', 'C#', 'E']
I+86543	['G#', 'B', 'C', 'D', 'E', 'G']	['E#', 'G', 'A', 'B', 'C#', 'E']
iio86543	['A-', 'C-', 'D', 'E', 'F', 'A']	['F', 'A-', 'B', 'C', 'D', 'F']
ii86543	['A', 'C', 'D', 'E', 'F', 'A']	['F#', 'A', 'B', 'C', 'D', 'F']
II86543	['A', 'C', 'D', 'E', 'F#', 'A']	['F#', 'A', 'B', 'C', 'D#', 'F']
II+86543	['A#', 'C', 'D', 'E', 'F#', 'A']	['F##', 'A', 'B', 'C', 'D#', 'F']
iiio86543	['B-', 'D-', 'E', 'F', 'G', 'B']	['G-', 'B--', 'C', 'D', 'E-', 'G']
iii86543	['B', 'D', 'E', 'F', 'G', 'B']	['G', 'B', 'C', 'D', 'E-', 'G']
III86543	['B', 'D', 'E', 'F', 'G#', 'B']	['G', 'B', 'C', 'D', 'E', 'G']
III+86543	['B#', 'D', 'E', 'F', 'G#', 'B']	['G#', 'B', 'C', 'D', 'E', 'G']
ivo86543	['C-', 'E--', 'F', 'G', 'A-', 'C']	['A-', 'C-', 'D', 'E', 'F', 'A']
iv86543	['C', 'E', 'F', 'G', 'A-', 'C']	['A', 'C', 'D', 'E', 'F', 'A']
IV86543	['C', 'E', 'F', 'G', 'A', 'C']	['A', 'C', 'D', 'E', 'F#', 'A']
IV+86543	['C#', 'E', 'F', 'G', 'A', 'C']	['A#', 'C', 'D', 'E', 'F#', 'A']
vo86543	['D-', 'F-', 'G', 'A', 'B-', 'D']	['B-', 'D-', 'E', 'F', 'G', 'B']
v86543	['D', 'F', 'G', 'A', 'B-', 'D']	['B', 'D', 'E', 'F', 'G', 'B']
V86543	['D', 'F', 'G', 'A', 'B', 'D']	['B', 'D', 'E', 'F', 'G#', 'B']
V+86543	['D#', 'F', 'G', 'A', 'B', 'D']	['B#', 'D', 'E', 'F', 'G#', 'B']
vio86543	['E-', 'G-', 'A', 'B', 'C', 'E']	['C', 'E-', 'F#', 'G#', 'A', 'C#']
vi86543	['E', 'G', 'A', 'B', 'C', 'E']	['C#', 'E#', 'F#', 'G#', 'A', 'C#']
VI86543	['E', 'G', 'A', 'B', 'C#', 'E']	['C', 'E', 'F', 'G', 'A', 'C']
VI+86543	['E#', 'G', 'A', 'B', 'C#', 'E']	['C#', 'E', 'F', 'G', 'A', 'C']
viio86543	['F', 'A-', 'B', 'C', 'D', 'F']	['D', 'F', 'G#', 'A#', 'B', 'D#']
vii86543	['F#', 'A', 'B', 'C', 'D', 'F']	['D#', 'F#', 'G#', 'A#', 'B', 'D#']
VII86543	['F#', 'A', 'B', 'C', 'D#', 'F']	['D', 'F', 'G', 'A', 'B', 'D']
VII+86543	['F##', 'A', 'B', 'C', 'D#', 'F']	['D#', 'F', 'G', 'A', 'B', 'D']
#io86543	['G', 'B-', 'C#', 'D#', 'E', 'G#']	['E', 'G', 'A#', 'B#', 'C#', 'E#']
#i86543	['G#', 'B#', 'C#', 'D#', 'E', 'G#']	['E#', 'G#', 'A#', 'B#', 'C#', 'E#']
#I86543	['G#', 'B#', 'C#', 'D#', 'E#', 'G#']	['E#', 'G#', 'A#', 'B#', 'C##', 'E#']
#I+86543	['G##', 'B#', 'C#', 'D#', 'E#', 'G#']	['E##', 'G#', 'A#', 'B#', 'C##', 'E#']
#iio86543	['A', 'C', 'D#', 'E#', 'F#', 'A#']	['F#', 'A', 'B#', 'C#', 'D#', 'F#']
#ii86543	['A#', 'C#', 'D#', 'E#', 'F#', 'A#']	['F##', 'A#', 'B#', 'C#', 'D#', 'F#']
#II86543	['A#', 'C#', 'D#', 'E#', 'F##', 'A#']	['F##', 'A#', 'B#', 'C#', 'D##', 'F#']
#II+86543	['A##', 'C#', 'D#', 'E#', 'F##', 'A#']	['F###', 'A#', 'B#', 'C#', 'D##', 'F#']
#iiio86543	['B', 'D', 'E#', 'F#', 'G#', 'B#']	['G', 'B-', 'C#', 'D#', 'E', 'G#']
#iii86543	['B#', 'D#', 'E#', 'F#', 'G#', 'B#']	['G#', 'B#', 'C#', 'D#', 'E', 'G#']
#III86543	['B#', 'D#', 'E#', 'F#', 'G##', 'B#']	['G#', 'B#', 'C#', 'D#', 'E#', 'G#']
#III+86543	['B##', 'D#', 'E#', 'F#', 'G##', 'B#']	['G##', 'B#', 'C#', 'D#', 'E#', 'G#']
#ivo86543	['C', 'E-', 'F#', 'G#', 'A', 'C#']	['A', 'C', 'D#', 'E#', 'F#', 'A#']
#iv86543	['C#', 'E#', 'F#', 'G#', 'A', 'C#']	['A#', 'C#', 'D#', 'E#', 'F#', 'A#']
#IV86543	['C#', 'E#', 'F#', 'G#', 'A#', 'C#']	['A#', 'C#', 'D#', 'E#', 'F##', 'A#']
#IV+86543	['C##', 'E#', 'F#', 'G#', 'A#', 'C#']	['A##', 'C#', 'D#', 'E#', 'F##', 'A#']
#vo86543	['D', 'F', 'G#', 'A#', 'B', 'D#']	['B', 'D', 'E#', 'F#', 'G#', 'B#']
#v86543	['D#', 'F#', 'G#', 'A#', 'B', 'D#']	['B#', 'D#', 'E#', 'F#', 'G#', 'B#']
#V86543	['D#', 'F#', 'G#', 'A#', 'B#', 'D#']	['B#', 'D#', 'E#', 'F#', 'G##', 'B#']
#V+86543	['D##', 'F#', 'G#', 'A#', 'B#', 'D#']	['B##', 'D#', 'E#', 'F#', 'G##', 'B#']
#vio86543	['E', 'G', 'A#', 'B#', 'C#', 'E#']	['C#', 'E', 'F##', 'G##', 'A#', 'C##']
#vi86543	['E#', 'G#', 'A#', 'B#', 'C#', 'E#']	['C##', 'E##', 'F##', 'G##', 'A#', 'C##']
#VI86543	['E#', 'G#', 'A#', 'B#', 'C##', 'E#']	['C#', 'E#', 'F#', 'G#', 'A#', 'C#']
#VI+86543	['E##', 'G#', 'A#', 'B#', 'C##', 'E#']	['C##', 'E#', 'F#', 'G#', 'A#', 'C#']
#viio86543	['F#', 'A', 'B#', 'C#', 'D#', 'F#']	['D#', 'F#', 'G##', 'A##', 'B#', 'D##']
#vii86543	['F##', 'A#', 'B#', 'C#', 'D#', 'F#']	['D##', 'F##', 'G##', 'A##', 'B#', 'D##']
#VII86543	['F##', 'A#', 'B#', 'C#', 'D##', 'F#']	['D#', 'F#', 'G#', 'A#', 'B#', 'D#']
