Figure	MajorContext	MinorContext
bio743	['C-', 'E--', 'F-', 'B---']	['A-', 'C-', 'D-', 'G--']
bi743	['C-', 'E--', 'F-', 'B-']	['A-', 'C-', 'D-', 'G-']
bI743	['C-', 'E-', 'F-', 'B-']	['A-', 'C', 'D-', 'G-']
bI+743	['C-', 'E-', 'F-', 'B-']	['A-', 'C', 'D-', 'G-']
biio743	['D-', 'F-', 'G-', 'C--']	['B-', 'D-', 'E-', 'A--']
bii743	['D-', 'F-', 'G-', 'C-']	['B-', 'D-', 'E-', 'A-']
bII743	['D-', 'F', 'G-', 'C-']	['B-', 'D', 'E-', 'A-']
bII+743	['D-', 'F', 'G-', 'C-']	['B-', 'D', 'E-', 'A-']
biiio743	['E-', 'G-', 'A-', 'D--']	['C-', 'E--', 'F-', 'B---']
biii743	['E-', 'G-', 'A-', 'D-']	['C-', 'E--', 'F-', 'B-']
bIII743	['E-', 'G', 'A-', 'D-']	['C-', 'E-', 'F-', 'B-']
bIII+743	['E-', 'G', 'A-', 'D-']	['C-', 'E-', 'F-', 'B-']
bivo743	['F-', 'A--', 'B-', 'E---']	['D-', 'F-', 'G-', 'C--']
biv743	['F-', 'A--', 'B-', 'E-']	['D-', 'F-', 'G-', 'C-']
bIV743	['F-', 'A-', 'B-', 'E-']	['D-', 'F', 'G-', 'C-']
bIV+743	['F-', 'A-', 'B-', 'E-']	['D-', 'F', 'G-', 'C-']
bvo743	['G-', 'B--', 'C-', 'F--']	['E-', 'G-', 'A-', 'D--']
bv743	['G-', 'B--', 'C-', 'F-']	['E-', 'G-', 'A-', 'D-']
bV743	['G-', 'B-', 'C-', 'F-']	['E-', 'G', 'A-', 'D-']
bV+743	['G-', 'B-', 'C-', 'F-']	['E-', 'G', 'A-', 'D-']
bvio743	['A-', 'C-', 'D-', 'G--']	['F', 'A-', 'B', 'E--']
bvi743	['A-', 'C-', 'D-', 'G-']	['F', 'A-', 'B', 'E']
bVI743	['A-', 'C', 'D-', 'G-']	['F-', 'A-', 'B-', 'E-']
bVI+743	['A-', 'C', 'D-', 'G-']	['F-', 'A-', 'B-', 'E-']
bviio743	['B-', 'D-', 'E-', 'A--']	['G', 'B-', 'C', 'F-']
bvii743	['B-', 'D-', 'E-', 'A-']	['G', 'B-', 'C', 'F']
bVII743	['B-', 'D', 'E-', 'A-']	['G-', 'B-', 'C-', 'F-']
bVII+743	['B-', 'D', 'E-', 'A-']	['G-', 'B-', 'C-', 'F-']
io743	['C', 'E-', 'F', 'B--']	['A', 'C', 'D', 'G-']
i743	['C', 'E-', 'F', 'B']	['A', 'C', 'D', 'G']
I743	['C', 'E', 'F', 'B']	['A', 'C#', 'D', 'G']
I+743	['C', 'E', 'F', 'B']	['A', 'C#', 'D', 'G']
iio743	['D', 'F', 'G', 'C-']	['B', 'D', 'E', 'A-']
ii743	['D', 'F', 'G', 'C']	['B', 'D', 'E', 'A']
