Figure	MajorContext	MinorContext
bio8765	['E--', 'B---', 'C-', 'D-', 'E-']	['C-', 'G--', 'A-', 'B-', 'C-']
bi8765	['E--', 'B-', 'C-', 'D-', 'E-']	['C-', 'G-', 'A-', 'B-', 'C-']
bI8765	['E-', 'B-', 'C-', 'D-', 'E-']	['C', 'G-', 'A-', 'B-', 'C-']
bI+8765	['E-', 'B-', 'C-', 'D-', 'E-']	['C', 'G-', 'A-', 'B-', 'C-']
biio8765	['F-', 'C--', 'D-', 'E-', 'F-']	['D-', 'A--', 'B-', 'C-', 'D-']
bii8765	['F-', 'C-', 'D-', 'E-', 'F-']	['D-', 'A-', 'B-', 'C-', 'D-']
bII8765	['F', 'C-', 'D-', 'E-', 'F-']	['D', 'A-', 'B-', 'C-', 'D-']
bII+8765	['F', 'C-', 'D-', 'E-', 'F-']	['D', 'A-', 'B-', 'C-', 'D-']
biiio8765	['G-', 'D--', 'E-', 'F-', 'G-']	['E--', 'B---', 'C-', 'D-', 'E-']
biii8765	['G-', 'D-', 'E-', 'F-', 'G-']	['E--', 'B-', 'C-', 'D-', 'E-']
bIII8765	['G', 'D-', 'E-', 'F-', 'G-']	['E-', 'B-', 'C-', 'D-', 'E-']
bIII+8765	['G', 'D-', 'E-', 'F-', 'G-']	['E-', 'B-', 'C-', 'D-', 'E-']
bivo8765	['A--', 'E---', 'F-', 'G-', 'A-']	['F-', 'C--', 'D-', 'E-', 'F-']
biv8765	['A--', 'E-', 'F-', 'G-', 'A-']	['F-', 'C-', 'D-', 'E-', 'F-']
bIV8765	['A-', 'E-', 'F-', 'G-', 'A-']	['F', 'C-', 'D-', 'E-', 'F-']
bIV+8765	['A-', 'E-', 'F-', 'G-', 'A-']	['F', 'C-', 'D-', 'E-', 'F-']
bvo8765	['B--', 'F--', 'G-', 'A-', 'B-']	['G-', 'D--', 'E-', 'F-', 'G-']
bv8765	['B--', 'F-', 'G-', 'A-', 'B-']	['G-', 'D-', 'E-', 'F-', 'G-']
bV8765	['B-', 'F-', 'G-', 'A-', 'B-']	['G', 'D-', 'E-', 'F-', 'G-']
bV+8765	['B-', 'F-', 'G-', 'A-', 'B-']	['G', 'D-', 'E-', 'F-', 'G-']
bvio8765	['C-', 'G--', 'A-', 'B-', 'C-']	['A-', 'E--', 'F', 'G', 'A']
bvi8765	['C-', 'G-', 'A-', 'B-', 'C-']	['A-', 'E', 'F', 'G', 'A']
bVI8765	['C', 'G-', 'A-', 'B-', 'C-']	['A-', 'E-', 'F-', 'G-', 'A-']
bVI+8765	['C', 'G-', 'A-', 'B-', 'C-']	['A-', 'E-', 'F-', 'G-', 'A-']
bviio8765	['D-', 'A--', 'B-', 'C-', 'D-']	['B-', 'F-', 'G', 'A', 'B']
bvii8765	['D-', 'A-', 'B-', 'C-', 'D-']	['B-', 'F', 'G', 'A', 'B']
bVII8765	['D', 'A-', 'B-', 'C-', 'D-']	['B-', 'F-', 'G-', 'A-', 'B-']
bVII+8765	['D', 'A-', 'B-', 'C-', 'D-']	['B-', 'F-', 'G-', 'A-', 'B-']
io8765	['E-', 'B--', 'C', 'D', 'E']	['C', 'G-', 'A', 'B', 'C']
i8765	['E-', 'B', 'C', 'D', 'E']	['C', 'G', 'A', 'B', 'C']
I8765	['E', 'B', 'C', 'D', 'E']	['C#', 'G', 'A', 'B', 'C']
I+8765	['E', 'B', 'C', 'D', 'E']	['C#', 'G', 'A', 'B', 'C']
iio8765	['F', 'C-', 'D', 'E', 'F']	['D', 'A-', 'B', 'C', 'D']
ii8765	['F', 'C', 'D', 'E', 'F']	['D', 'A', 'B', 'C', 'D']
II8765	['F#', 'C', 'D', 'E', 'F']	['D#', 'A', 'B', 'C', 'D']
II+8765	['F#', 'C', 'D', 'E', 'F']	['D#', 'A', 'B', 'C', 'D']
iiio8765	['G', 'D-', 'E', 'F', 'G']	['E-', 'B--', 'C', 'D', 'E']
iii8765	['G', 'D', 'E', 'F', 'G']	['E-', 'B', 'C', 'D', 'E']
III8765	['G#', 'D', 'E', 'F', 'G']	['E', 'B', 'C', 'D', 'E']
III+8765	['G#', 'D', 'E', 'F', 'G']	['E', 'B', 'C', 'D', 'E']
ivo8765	['A-', 'E--', 'F', 'G', 'A']	['F', 'C-', 'D', 'E', 'F']
iv8765	['A-', 'E', 'F', 'G', 'A']	['F', 'C', 'D', 'E', 'F']
IV8765	['A', 'E', 'F', 'G', 'A']	['F#', 'C', 'D', 'E', 'F']
IV+8765	['A', 'E', 'F', 'G', 'A']	['F#', 'C', 'D', 'E', 'F']
vo8765	['B-', 'F-', 'G', 'A', 'B']	['G', 'D-', 'E', 'F', 'G']
v8765	['B-', 'F', 'G', 'A', 'B']	['G', 'D', 'E', 'F', 'G']
V8765	['B', 'F', 'G', 'A', 'B']	['G#', 'D', 'E', 'F', 'G']
V+8765	['B', 'F', 'G', 'A', 'B']	['G#', 'D', 'E', 'F', 'G']
vio8765	['C', 'G-', 'A', 'B', 'C']	['A', 'E-', 'F#', 'G#', 'A#']
vi8765	['C', 'G', 'A', 'B', 'C']	['A', 'E#', 'F#', 'G#', 'A#']
VI8765	['C#', 'G', 'A', 'B', 'C']	['A', 'E', 'F', 'G', 'A']
VI+8765	['C#', 'G', 'A', 'B', 'C']	['A', 'E', 'F', 'G', 'A']
viio8765	['D', 'A-', 'B', 'C', 'D']	['B', 'F', 'G#', 'A#', 'B#']
vii8765	['D', 'A', 'B', 'C', 'D']	['B', 'F#', 'G#', 'A#', 'B#']
VII8765	['D#', 'A', 'B', 'C', 'D']	['B', 'F', 'G', 'A', 'B']
VII+8765	['D#', 'A', 'B', 'C', 'D']	['B', 'F', 'G', 'A', 'B']
#io8765	['E', 'B-', 'C#', 'D#', 'E#']	['C#', 'G', 'A#', 'B#', 'C#']
#i8765	['E', 'B#', 'C#', 'D#', 'E#']	['C#', 'G#', 'A#', 'B#', 'C#']
#I8765	['E#', 'B#', 'C#', 'D#', 'E#']	['C##', 'G#', 'A#', 'B#', 'C#']
#I+8765	['E#', 'B#', 'C#', 'D#', 'E#']	['C##', 'G#', 'A#', 'B#', 'C#']
#iio8765	['F#', 'C', 'D#', 'E#', 'F#']	['D#', 'A', 'B#', 'C#', 'D#']
#ii8765	['F#', 'C#', 'D#', 'E#', 'F#']	['D#', 'A#', 'B#', 'C#', 'D#']
#II8765	['F##', 'C#', 'D#', 'E#', 'F#']	['D##', 'A#', 'B#', 'C#', 'D#']
#II+8765	['F##', 'C#', 'D#', 'E#', 'F#']	['D##', 'A#', 'B#', 'C#', 'D#']
#iiio8765	['G#', 'D', 'E#', 'F#', 'G#']	['E', 'B-', 'C#', 'D#', 'E#']
#iii8765	['G#', 'D#', 'E#', 'F#', 'G#']	['E', 'B#', 'C#', 'D#', 'E#']
#III8765	['G##', 'D#', 'E#', 'F#', 'G#']	['E#', 'B#', 'C#', 'D#', 'E#']
#III+8765	['G##', 'D#', 'E#', 'F#', 'G#']	['E#', 'B#', 'C#', 'D#', 'E#']
#ivo8765	['A', 'E-', 'F#', 'G#', 'A#']	['F#', 'C', 'D#', 'E#', 'F#']
#iv8765	['A', 'E#', 'F#', 'G#', 'A#']	['F#', 'C#', 'D#', 'E#', 'F#']
#IV8765	['A#', 'E#', 'F#', 'G#', 'A#']	['F##', 'C#', 'D#', 'E#', 'F#']
#IV+8765	['A#', 'E#', 'F#', 'G#', 'A#']	['F##', 'C#', 'D#', 'E#', 'F#']
#vo8765	['B', 'F', 'G#', 'A#', 'B#']	['G#', 'D', 'E#', 'F#', 'G#']
#v8765	['B', 'F#', 'G#', 'A#', 'B#']	['G#', 'D#', 'E#', 'F#', 'G#']
#V8765	['B#', 'F#', 'G#', 'A#', 'B#']	['G##', 'D#', 'E#', 'F#', 'G#']
#V+8765	['B#', 'F#', 'G#', 'A#', 'B#']	['G##', 'D#', 'E#', 'F#', 'G#']
#vio8765	['C#', 'G', 'A#', 'B#', 'C#']	['A#', 'E', 'F##', 'G##', 'A##']
#vi8765	['C#', 'G#', 'A#', 'B#', 'C#']	['A#', 'E##', 'F##', 'G##', 'A##']
#VI8765	['C##', 'G#', 'A#', 'B#', 'C#']	['A#', 'E#', 'F#', 'G#', 'A#']
#VI+8765	['C##', 'G#', 'A#', 'B#', 'C#']	['A#', 'E#', 'F#', 'G#', 'A#']
#viio8765	['D#', 'A', 'B#', 'C#', 'D#']	['B#', 'F#', 'G##', 'A##', 'B##']
#vii8765	['D#', 'A#', 'B#', 'C#', 'D#']	['B#', 'F##', 'G##', 'A##', 'B##']
#VII8765	['D##', 'A#', 'B#', 'C#', 'D#']	['B#', 'F#', 'G#', 'A#', 'B#']
#VII+8765	['D##', 'A#', 'B#', 'C#', 'D#']	['B#', 'F#', 'G#', 'A#', 'B#']
