Figure	MajorContext	MinorContext
bio865	['E--', 'B---', 'C-', 'E-']	['C-', 'G--', 'A-', 'C-']
bi865	['E--', 'B-', 'C-', 'E-']	['C-', 'G-', 'A-', 'C-']
bI865	['E-', 'B-', 'C-', 'E-']	['C', 'G-', 'A-', 'C-']
bI+865	['E-', 'B-', 'C-', 'E-']	['C', 'G-', 'A-', 'C-']
biio865	['F-', 'C--', 'D-', 'F-']	['D-', 'A--', 'B-', 'D-']
bii865	['F-', 'C-', 'D-', 'F-']	['D-', 'A-', 'B-', 'D-']
bII865	['F', 'C-', 'D-', 'F-']	['D', 'A-', 'B-', 'D-']
bII+865	['F', 'C-', 'D-', 'F-']	['D', 'A-', 'B-', 'D-']
biiio865	['G-', 'D--', 'E-', 'G-']	['E--', 'B---', 'C-', 'E-']
biii865	['G-', 'D-', 'E-', 'G-']	['E--', 'B-', 'C-', 'E-']
bIII865	['G', 'D-', 'E-', 'G-']	['E-', 'B-', 'C-', 'E-']
bIII+865	['G', 'D-', 'E-', 'G-']	['E-', 'B-', 'C-', 'E-']
bivo865	['A--', 'E---', 'F-', 'A-']	['F-', 'C--', 'D-', 'F-']
biv865	['A--', 'E-', 'F-', 'A-']	['F-', 'C-', 'D-', 'F-']
bIV865	['A-', 'E-', 'F-', 'A-']	['F', 'C-', 'D-', 'F-']
bIV+865	['A-', 'E-', 'F-', 'A-']	['F', 'C-', 'D-', 'F-']
bvo865	['B--', 'F--', 'G-', 'B-']	['G-', 'D--', 'E-', 'G-']
bv865	['B--', 'F-', 'G-', 'B-']	['G-', 'D-', 'E-', 'G-']
bV865	['B-', 'F-', 'G-', 'B-']	['G', 'D-', 'E-', 'G-']
bV+865	['B-', 'F-', 'G-', 'B-']	['G', 'D-', 'E-', 'G-']
bvio865	['C-', 'G--', 'A-', 'C-']	['A-', 'E--', 'F', 'A']
bvi865	['C-', 'G-', 'A-', 'C-']	['A-', 'E', 'F', 'A']
bVI865	['C', 'G-', 'A-', 'C-']	['A-', 'E-', 'F-', 'A-']
bVI+865	['C', 'G-', 'A-', 'C-']	['A-', 'E-', 'F-', 'A-']
bviio865	['D-', 'A--', 'B-', 'D-']	['B-', 'F-', 'G', 'B']
bvii865	['D-', 'A-', 'B-', 'D-']	['B-', 'F', 'G', 'B']
bVII865	['D', 'A-', 'B-', 'D-']	['B-', 'F-', 'G-', 'B-']
bVII+865	['D', 'A-', 'B-', 'D-']	['B-', 'F-', 'G-', 'B-']
io865	['E-', 'B--', 'C', 'E']	['C', 'G-', 'A', 'C']
i865	['E-', 'B', 'C', 'E']	['C', 'G', 'A', 'C']
I865	['E', 'B', 'C', 'E']	['C#', 'G', 'A', 'C']
I+865	['E', 'B', 'C', 'E']	['C#', 'G', 'A', 'C']
iio865	['F', 'C-', 'D', 'F']	['D', 'A-', 'B', 'D']
ii865	['F', 'C', 'D', 'F']	['D', 'A', 'B', 'D']
II865	['F#', 'C', 'D', 'F']	['D#', 'A', 'B', 'D']
II+865	['F#', 'C', 'D', 'F']	['D#', 'A', 'B', 'D']
iiio865	['G', 'D-', 'E', 'G']	['E-', 'B--', 'C', 'E']
iii865	['G', 'D', 'E', 'G']	['E-', 'B', 'C', 'E']
III865	['G#', 'D', 'E', 'G']	['E', 'B', 'C', 'E']
III+865	['G#', 'D', 'E', 'G']	['E', 'B', 'C', 'E']
ivo865	['A-', 'E--', 'F', 'A']	['F', 'C-', 'D', 'F']
iv865	['A-', 'E', 'F', 'A']	['F', 'C', 'D', 'F']
IV865	['A', 'E', 'F', 'A']	['F#', 'C', 'D', 'F']
IV+865	['A', 'E', 'F', 'A']	['F#', 'C', 'D', 'F']
vo865	['B-', 'F-', 'G', 'B']	['G', 'D-', 'E', 'G']
v865	['B-', 'F', 'G', 'B']	['G', 'D', 'E', 'G']
V865	['B', 'F', 'G', 'B']	['G#', 'D', 'E', 'G']
V+865	['B', 'F', 'G', 'B']	['G#', 'D', 'E', 'G']
vio865	['C', 'G-', 'A', 'C']	['A', 'E-', 'F#', 'A#']
vi865	['C', 'G', 'A', 'C']	['A', 'E#', 'F#', 'A#']
VI865	['C#', 'G', 'A', 'C']	['A', 'E', 'F', 'A']
VI+865	['C#', 'G', 'A', 'C']	['A', 'E', 'F', 'A']
viio865	['D', 'A-', 'B', 'D']	['B', 'F', 'G#', 'B#']
vii865	['D', 'A', 'B', 'D']	['B', 'F#', 'G#', 'B#']
VII865	['D#', 'A', 'B', 'D']	['B', 'F', 'G', 'B']
VII+865	['D#', 'A', 'B', 'D']	['B', 'F', 'G', 'B']
#io865	['E', 'B-', 'C#', 'E#']	['C#', 'G', 'A#', 'C#']
#i865	['E', 'B#', 'C#', 'E#']	['C#', 'G#', 'A#', 'C#']
#I865	['E#', 'B#', 'C#', 'E#']	['C##', 'G#', 'A#', 'C#']
#I+865	['E#', 'B#', 'C#', 'E#']	['C##', 'G#', 'A#', 'C#']
#iio865	['F#', 'C', 'D#', 'F#']	['D#', 'A', 'B#', 'D#']
#ii865	['F#', 'C#', 'D#', 'F#']	['D#', 'A#', 'B#', 'D#']
