Figure	MajorContext	MinorContext
bio9863	['E--', 'G--', 'C-', 'E-', 'F-']	['C-', 'E--', 'A-', 'C-', 'D-']
bi9863	['E--', 'G-', 'C-', 'E-', 'F-']	['C-', 'E-', 'A-', 'C-', 'D-']
bI9863	['E-', 'G-', 'C-', 'E-', 'F-']	['C', 'E-', 'A-', 'C-', 'D-']
bI+9863	['E-', 'G', 'C-', 'E-', 'F-']	['C', 'E', 'A-', 'C-', 'D-']
biio9863	['F-', 'A--', 'D-', 'F-', 'G-']	['D-', 'F-', 'B-', 'D-', 'E-']
bii9863	['F-', 'A-', 'D-', 'F-', 'G-']	['D-', 'F', 'B-', 'D-', 'E-']
bII9863	['F', 'A-', 'D-', 'F-', 'G-']	['D', 'F', 'B-', 'D-', 'E-']
bII+9863	['F', 'A', 'D-', 'F-', 'G-']	['D', 'F#', 'B-', 'D-', 'E-']
biiio9863	['G-', 'B--', 'E-', 'G-', 'A-']	['E--', 'G--', 'C-', 'E-', 'F-']
biii9863	['G-', 'B-', 'E-', 'G-', 'A-']	['E--', 'G-', 'C-', 'E-', 'F-']
bIII9863	['G', 'B-', 'E-', 'G-', 'A-']	['E-', 'G-', 'C-', 'E-', 'F-']
bIII+9863	['G', 'B', 'E-', 'G-', 'A-']	['E-', 'G', 'C-', 'E-', 'F-']
bivo9863	['A--', 'C--', 'F-', 'A-', 'B-']	['F-', 'A--', 'D-', 'F-', 'G-']
biv9863	['A--', 'C-', 'F-', 'A-', 'B-']	['F-', 'A-', 'D-', 'F-', 'G-']
bIV9863	['A-', 'C-', 'F-', 'A-', 'B-']	['F', 'A-', 'D-', 'F-', 'G-']
bIV+9863	['A-', 'C', 'F-', 'A-', 'B-']	['F', 'A', 'D-', 'F-', 'G-']
bvo9863	['B--', 'D--', 'G-', 'B-', 'C-']	['G-', 'B--', 'E-', 'G-', 'A-']
bv9863	['B--', 'D-', 'G-', 'B-', 'C-']	['G-', 'B-', 'E-', 'G-', 'A-']
bV9863	['B-', 'D-', 'G-', 'B-', 'C-']	['G', 'B-', 'E-', 'G-', 'A-']
bV+9863	['B-', 'D', 'G-', 'B-', 'C-']	['G', 'B', 'E-', 'G-', 'A-']
bvio9863	['C-', 'E--', 'A-', 'C-', 'D-']	['A-', 'C-', 'F', 'A', 'B']
bvi9863	['C-', 'E-', 'A-', 'C-', 'D-']	['A-', 'C', 'F', 'A', 'B']
bVI9863	['C', 'E-', 'A-', 'C-', 'D-']	['A-', 'C-', 'F-', 'A-', 'B-']
bVI+9863	['C', 'E', 'A-', 'C-', 'D-']	['A-', 'C', 'F-', 'A-', 'B-']
bviio9863	['D-', 'F-', 'B-', 'D-', 'E-']	['B-', 'D-', 'G', 'B', 'C']
bvii9863	['D-', 'F', 'B-', 'D-', 'E-']	['B-', 'D', 'G', 'B', 'C']
bVII9863	['D', 'F', 'B-', 'D-', 'E-']	['B-', 'D-', 'G-', 'B-', 'C-']
bVII+9863	['D', 'F#', 'B-', 'D-', 'E-']	['B-', 'D', 'G-', 'B-', 'C-']
io9863	['E-', 'G-', 'C', 'E', 'F']	['C', 'E-', 'A', 'C', 'D']
i9863	['E-', 'G', 'C', 'E', 'F']	['C', 'E', 'A', 'C', 'D']
I9863	['E', 'G', 'C', 'E', 'F']	['C#', 'E', 'A', 'C', 'D']
I+9863	['E', 'G#', 'C', 'E', 'F']	['C#', 'E#', 'A', 'C', 'D']
iio9863	['F', 'A-', 'D', 'F', 'G']	['D', 'F', 'B', 'D', 'E']
ii9863	['F', 'A', 'D', 'F', 'G']	['D', 'F#', 'B', 'D', 'E']
II9863	['F#', 'A', 'D', 'F', 'G']	['D#', 'F#', 'B', 'D', 'E']
II+9863	['F#', 'A#', 'D', 'F', 'G']	['D#', 'F##', 'B', 'D', 'E']
iiio9863	['G', 'B-', 'E', 'G', 'A']	['E-', 'G-', 'C', 'E', 'F']
iii9863	['G', 'B', 'E', 'G', 'A']	['E-', 'G', 'C', 'E', 'F']
III9863	['G#', 'B', 'E', 'G', 'A']	['E', 'G', 'C', 'E', 'F']
III+9863	['G#', 'B#', 'E', 'G', 'A']	['E', 'G#', 'C', 'E', 'F']
ivo9863	['A-', 'C-', 'F', 'A', 'B']	['F', 'A-', 'D', 'F', 'G']
iv9863	['A-', 'C', 'F', 'A', 'B']	['F', 'A', 'D', 'F', 'G']
IV9863	['A', 'C', 'F', 'A', 'B']	['F#', 'A', 'D', 'F', 'G']
IV+9863	['A', 'C#', 'F', 'A', 'B']	['F#', 'A#', 'D', 'F', 'G']
vo9863	['B-', 'D-', 'G', 'B', 'C']	['G', 'B-', 'E', 'G', 'A']
v9863	['B-', 'D', 'G', 'B', 'C']	['G', 'B', 'E', 'G', 'A']
V9863	['B', 'D', 'G', 'B', 'C']	['G#', 'B', 'E', 'G', 'A']
V+9863	['B', 'D#', 'G', 'B', 'C']	['G#', 'B#', 'E', 'G', 'A']
vio9863	['C', 'E-', 'A', 'C', 'D']	['A', 'C', 'F#', 'A#', 'B#']
vi9863	['C', 'E', 'A', 'C', 'D']	['A', 'C#', 'F#', 'A#', 'B#']
VI9863	['C#', 'E', 'A', 'C', 'D']	['A', 'C', 'F', 'A', 'B']
VI+9863	['C#', 'E#', 'A', 'C', 'D']	['A', 'C#', 'F', 'A', 'B']
viio9863	['D', 'F', 'B', 'D', 'E']	['B', 'D', 'G#', 'B#', 'C#']
vii9863	['D', 'F#', 'B', 'D', 'E']	['B', 'D#', 'G#', 'B#', 'C#']
VII9863	['D#', 'F#', 'B', 'D', 'E']	['B', 'D', 'G', 'B', 'C']
VII+9863	['D#', 'F##', 'B', 'D', 'E']	['B', 'D#', 'G', 'B', 'C']
#io9863	['E', 'G', 'C#', 'E#', 'F#']	['C#', 'E', 'A#', 'C#', 'D#']
#i9863	['E', 'G#', 'C#', 'E#', 'F#']	['C#', 'E#', 'A#', 'C#', 'D#']
#I9863	['E#', 'G#', 'C#', 'E#', 'F#']	['C##', 'E#', 'A#', 'C#', 'D#']
#I+9863	['E#', 'G##', 'C#', 'E#', 'F#']	['C##', 'E##', 'A#', 'C#', 'D#']
#iio9863	['F#', 'A', 'D#', 'F#', 'G#']	['D#', 'F#', 'B#', 'D#', 'E#']
#ii9863	['F#', 'A#', 'D#', 'F#', 'G#']	['D#', 'F##', 'B#', 'D#', 'E#']
#II9863	['F##', 'A#', 'D#', 'F#', 'G#']	['D##', 'F##', 'B#', 'D#', 'E#']
#II+9863	['F##', 'A##', 'D#', 'F#', 'G#']	['D##', 'F###', 'B#', 'D#', 'E#']
#iiio9863	['G#', 'B', 'E#', 'G#', 'A#']	['E', 'G', 'C#', 'E#', 'F#']
#iii9863	['G#', 'B#', 'E#', 'G#', 'A#']	['E', 'G#', 'C#', 'E#', 'F#']
#III9863	['G##', 'B#', 'E#', 'G#', 'A#']	['E#', 'G#', 'C#', 'E#', 'F#']
#III+9863	['G##', 'B##', 'E#', 'G#', 'A#']	['E#', 'G##', 'C#', 'E#', 'F#']
#ivo9863	['A', 'C', 'F#', 'A#', 'B#']	['F#', 'A', 'D#', 'F#', 'G#']
#iv9863	['A', 'C#', 'F#', 'A#', 'B#']	['F#', 'A#', 'D#', 'F#', 'G#']
#IV9863	['A#', 'C#', 'F#', 'A#', 'B#']	['F##', 'A#', 'D#', 'F#', 'G#']
#IV+9863	['A#', 'C##', 'F#', 'A#', 'B#']	['F##', 'A##', 'D#', 'F#', 'G#']
#vo9863	['B', 'D', 'G#', 'B#', 'C#']	['G#', 'B', 'E#', 'G#', 'A#']
#v9863	['B', 'D#', 'G#', 'B#', 'C#']	['G#', 'B#', 'E#', 'G#', 'A#']
#V9863	['B#', 'D#', 'G#', 'B#', 'C#']	['G##', 'B#', 'E#', 'G#', 'A#']
#V+9863	['B#', 'D##', 'G#', 'B#', 'C#']	['G##', 'B##', 'E#', 'G#', 'A#']
#vio9863	['C#', 'E', 'A#', 'C#', 'D#']	['A#', 'C#', 'F##', 'A##', 'B##']
#vi9863	['C#', 'E#', 'A#', 'C#', 'D#']	['A#', 'C##', 'F##', 'A##', 'B##']
#VI9863	['C##', 'E#', 'A#', 'C#', 'D#']	['A#', 'C#', 'F#', 'A#', 'B#']
#VI+9863	['C##', 'E##', 'A#', 'C#', 'D#']	['A#', 'C##', 'F#', 'A#', 'B#']
#viio9863	['D#', 'F#', 'B#', 'D#', 'E#']	['B#', 'D#', 'G##', 'B##', 'C##']
#vii9863	['D#', 'F##', 'B#', 'D#', 'E#']	['B#', 'D##', 'G##', 'B##', 'C##']
#VII9863	['D##', 'F##', 'B#', 'D#', 'E#']	['B#', 'D#', 'G#', 'B#', 'C#']
#VII+9863	['D##', 'F###', 'B#', 'D#', 'E#']	['B#', 'D##', 'G#', 'B#', 'C#']
