Figure	MajorContext	MinorContext
bio8764	['G--', 'C-', 'E--', 'F-', 'G-']	['E--', 'A-', 'C-', 'D-', 'E-']
bi8764	['G-', 'C-', 'E--', 'F-', 'G-']	['E-', 'A-', 'C-', 'D-', 'E-']
bI8764	['G-', 'C-', 'E-', 'F-', 'G-']	['E-', 'A-', 'C', 'D-', 'E-']
bI+8764	['G', 'C-', 'E-', 'F-', 'G-']	['E', 'A-', 'C', 'D-', 'E-']
biio8764	['A--', 'D-', 'F-', 'G-', 'A-']	['F-', 'B-', 'D-', 'E-', 'F-']
bii8764	['A-', 'D-', 'F-', 'G-', 'A-']	['F', 'B-', 'D-', 'E-', 'F-']
bII8764	['A-', 'D-', 'F', 'G-', 'A-']	['F', 'B-', 'D', 'E-', 'F-']
bII+8764	['A', 'D-', 'F', 'G-', 'A-']	['F#', 'B-', 'D', 'E-', 'F-']
biiio8764	['B--', 'E-', 'G-', 'A-', 'B-']	['G--', 'C-', 'E--', 'F-', 'G-']
biii8764	['B-', 'E-', 'G-', 'A-', 'B-']	['G-', 'C-', 'E--', 'F-', 'G-']
bIII8764	['B-', 'E-', 'G', 'A-', 'B-']	['G-', 'C-', 'E-', 'F-', 'G-']
bIII+8764	['B', 'E-', 'G', 'A-', 'B-']	['G', 'C-', 'E-', 'F-', 'G-']
bivo8764	['C--', 'F-', 'A--', 'B-', 'C-']	['A--', 'D-', 'F-', 'G-', 'A-']
biv8764	['C-', 'F-', 'A--', 'B-', 'C-']	['A-', 'D-', 'F-', 'G-', 'A-']
bIV8764	['C-', 'F-', 'A-', 'B-', 'C-']	['A-', 'D-', 'F', 'G-', 'A-']
bIV+8764	['C', 'F-', 'A-', 'B-', 'C-']	['A', 'D-', 'F', 'G-', 'A-']
bvo8764	['D--', 'G-', 'B--', 'C-', 'D-']	['B--', 'E-', 'G-', 'A-', 'B-']
bv8764	['D-', 'G-', 'B--', 'C-', 'D-']	['B-', 'E-', 'G-', 'A-', 'B-']
bV8764	['D-', 'G-', 'B-', 'C-', 'D-']	['B-', 'E-', 'G', 'A-', 'B-']
bV+8764	['D', 'G-', 'B-', 'C-', 'D-']	['B', 'E-', 'G', 'A-', 'B-']
bvio8764	['E--', 'A-', 'C-', 'D-', 'E-']	['C-', 'F', 'A-', 'B', 'C']
bvi8764	['E-', 'A-', 'C-', 'D-', 'E-']	['C', 'F', 'A-', 'B', 'C']
bVI8764	['E-', 'A-', 'C', 'D-', 'E-']	['C-', 'F-', 'A-', 'B-', 'C-']
bVI+8764	['E', 'A-', 'C', 'D-', 'E-']	['C', 'F-', 'A-', 'B-', 'C-']
bviio8764	['F-', 'B-', 'D-', 'E-', 'F-']	['D-', 'G', 'B-', 'C', 'D']
bvii8764	['F', 'B-', 'D-', 'E-', 'F-']	['D', 'G', 'B-', 'C', 'D']
bVII8764	['F', 'B-', 'D', 'E-', 'F-']	['D-', 'G-', 'B-', 'C-', 'D-']
bVII+8764	['F#', 'B-', 'D', 'E-', 'F-']	['D', 'G-', 'B-', 'C-', 'D-']
io8764	['G-', 'C', 'E-', 'F', 'G']	['E-', 'A', 'C', 'D', 'E']
i8764	['G', 'C', 'E-', 'F', 'G']	['E', 'A', 'C', 'D', 'E']
I8764	['G', 'C', 'E', 'F', 'G']	['E', 'A', 'C#', 'D', 'E']
I+8764	['G#', 'C', 'E', 'F', 'G']	['E#', 'A', 'C#', 'D', 'E']
iio8764	['A-', 'D', 'F', 'G', 'A']	['F', 'B', 'D', 'E', 'F']
ii8764	['A', 'D', 'F', 'G', 'A']	['F#', 'B', 'D', 'E', 'F']
II8764	['A', 'D', 'F#', 'G', 'A']	['F#', 'B', 'D#', 'E', 'F']
II+8764	['A#', 'D', 'F#', 'G', 'A']	['F##', 'B', 'D#', 'E', 'F']
iiio8764	['B-', 'E', 'G', 'A', 'B']	['G-', 'C', 'E-', 'F', 'G']
iii8764	['B', 'E', 'G', 'A', 'B']	['G', 'C', 'E-', 'F', 'G']
III8764	['B', 'E', 'G#', 'A', 'B']	['G', 'C', 'E', 'F', 'G']
III+8764	['B#', 'E', 'G#', 'A', 'B']	['G#', 'C', 'E', 'F', 'G']
ivo8764	['C-', 'F', 'A-', 'B', 'C']	['A-', 'D', 'F', 'G', 'A']
iv8764	['C', 'F', 'A-', 'B', 'C']	['A', 'D', 'F', 'G', 'A']
IV8764	['C', 'F', 'A', 'B', 'C']	['A', 'D', 'F#', 'G', 'A']
IV+8764	['C#', 'F', 'A', 'B', 'C']	['A#', 'D', 'F#', 'G', 'A']
vo8764	['D-', 'G', 'B-', 'C', 'D']	['B-', 'E', 'G', 'A', 'B']
v8764	['D', 'G', 'B-', 'C', 'D']	['B', 'E', 'G', 'A', 'B']
V8764	['D', 'G', 'B', 'C', 'D']	['B', 'E', 'G#', 'A', 'B']
V+8764	['D#', 'G', 'B', 'C', 'D']	['B#', 'E', 'G#', 'A', 'B']
vio8764	['E-', 'A', 'C', 'D', 'E']	['C', 'F#', 'A', 'B#', 'C#']
vi8764	['E', 'A', 'C', 'D', 'E']	['C#', 'F#', 'A', 'B#', 'C#']
VI8764	['E', 'A', 'C#', 'D', 'E']	['C', 'F', 'A', 'B', 'C']
VI+8764	['E#', 'A', 'C#', 'D', 'E']	['C#', 'F', 'A', 'B', 'C']
viio8764	['F', 'B', 'D', 'E', 'F']	['D', 'G#', 'B', 'C#', 'D#']
vii8764	['F#', 'B', 'D', 'E', 'F']	['D#', 'G#', 'B', 'C#', 'D#']
VII8764	['F#', 'B', 'D#', 'E', 'F']	['D', 'G', 'B', 'C', 'D']
VII+8764	['F##', 'B', 'D#', 'E', 'F']	['D#', 'G', 'B', 'C', 'D']
#io8764	['G', 'C#', 'E', 'F#', 'G#']	['E', 'A#', 'C#', 'D#', 'E#']
