Figure	MajorContext	MinorContext
bio987542	['F-', 'G--', 'B---', 'C-', 'E--', 'F-', 'G-']	['D-', 'E--', 'G--', 'A-', 'C-', 'D-', 'E-']
bi987542	['F-', 'G-', 'B-', 'C-', 'E--', 'F-', 'G-']	['D-', 'E-', 'G-', 'A-', 'C-', 'D-', 'E-']
bI987542	['F-', 'G-', 'B-', 'C-', 'E-', 'F-', 'G-']	['D-', 'E-', 'G-', 'A-', 'C', 'D-', 'E-']
bI+987542	['F-', 'G', 'B-', 'C-', 'E-', 'F-', 'G-']	['D-', 'E', 'G-', 'A-', 'C', 'D-', 'E-']
biio987542	['G-', 'A--', 'C--', 'D-', 'F-', 'G-', 'A-']	['E-', 'F-', 'A--', 'B-', 'D-', 'E-', 'F-']
bii987542	['G-', 'A-', 'C-', 'D-', 'F-', 'G-', 'A-']	['E-', 'F', 'A-', 'B-', 'D-', 'E-', 'F-']
bII987542	['G-', 'A-', 'C-', 'D-', 'F', 'G-', 'A-']	['E-', 'F', 'A-', 'B-', 'D', 'E-', 'F-']
bII+987542	['G-', 'A', 'C-', 'D-', 'F', 'G-', 'A-']	['E-', 'F#', 'A-', 'B-', 'D', 'E-', 'F-']
biiio987542	['A-', 'B--', 'D--', 'E-', 'G-', 'A-', 'B-']	['F-', 'G--', 'B---', 'C-', 'E--', 'F-', 'G-']
biii987542	['A-', 'B-', 'D-', 'E-', 'G-', 'A-', 'B-']	['F-', 'G-', 'B-', 'C-', 'E--', 'F-', 'G-']
bIII987542	['A-', 'B-', 'D-', 'E-', 'G', 'A-', 'B-']	['F-', 'G-', 'B-', 'C-', 'E-', 'F-', 'G-']
bIII+987542	['A-', 'B', 'D-', 'E-', 'G', 'A-', 'B-']	['F-', 'G', 'B-', 'C-', 'E-', 'F-', 'G-']
bivo987542	['B-', 'C--', 'E---', 'F-', 'A--', 'B-', 'C-']	['G-', 'A--', 'C--', 'D-', 'F-', 'G-', 'A-']
biv987542	['B-', 'C-', 'E-', 'F-', 'A--', 'B-', 'C-']	['G-', 'A-', 'C-', 'D-', 'F-', 'G-', 'A-']
bIV987542	['B-', 'C-', 'E-', 'F-', 'A-', 'B-', 'C-']	['G-', 'A-', 'C-', 'D-', 'F', 'G-', 'A-']
bIV+987542	['B-', 'C', 'E-', 'F-', 'A-', 'B-', 'C-']	['G-', 'A', 'C-', 'D-', 'F', 'G-', 'A-']
bvo987542	['C-', 'D--', 'F--', 'G-', 'B--', 'C-', 'D-']	['A-', 'B--', 'D--', 'E-', 'G-', 'A-', 'B-']
bv987542	['C-', 'D-', 'F-', 'G-', 'B--', 'C-', 'D-']	['A-', 'B-', 'D-', 'E-', 'G-', 'A-', 'B-']
bV987542	['C-', 'D-', 'F-', 'G-', 'B-', 'C-', 'D-']	['A-', 'B-', 'D-', 'E-', 'G', 'A-', 'B-']
bV+987542	['C-', 'D', 'F-', 'G-', 'B-', 'C-', 'D-']	['A-', 'B', 'D-', 'E-', 'G', 'A-', 'B-']
bvio987542	['D-', 'E--', 'G--', 'A-', 'C-', 'D-', 'E-']	['B', 'C-', 'E--', 'F', 'A-', 'B', 'C']
bvi987542	['D-', 'E-', 'G-', 'A-', 'C-', 'D-', 'E-']	['B', 'C', 'E', 'F', 'A-', 'B', 'C']
bVI987542	['D-', 'E-', 'G-', 'A-', 'C', 'D-', 'E-']	['B-', 'C-', 'E-', 'F-', 'A-', 'B-', 'C-']
bVI+987542	['D-', 'E', 'G-', 'A-', 'C', 'D-', 'E-']	['B-', 'C', 'E-', 'F-', 'A-', 'B-', 'C-']
bviio987542	['E-', 'F-', 'A--', 'B-', 'D-', 'E-', 'F-']	['C', 'D-', 'F-', 'G', 'B-', 'C', 'D']
bvii987542	['E-', 'F', 'A-', 'B-', 'D-', 'E-', 'F-']	['C', 'D', 'F', 'G', 'B-', 'C', 'D']
bVII987542	['E-', 'F', 'A-', 'B-', 'D', 'E-', 'F-']	['C-', 'D-', 'F-', 'G-', 'B-', 'C-', 'D-']
bVII+987542	['E-', 'F#', 'A-', 'B-', 'D', 'E-', 'F-']	['C-', 'D', 'F-', 'G-', 'B-', 'C-', 'D-']
io987542	['F', 'G-', 'B--', 'C', 'E-', 'F', 'G']	['D', 'E-', 'G-', 'A', 'C', 'D', 'E']
i987542	['F', 'G', 'B', 'C', 'E-', 'F', 'G']	['D', 'E', 'G', 'A', 'C', 'D', 'E']
I987542	['F', 'G', 'B', 'C', 'E', 'F', 'G']	['D', 'E', 'G', 'A', 'C#', 'D', 'E']
I+987542	['F', 'G#', 'B', 'C', 'E', 'F', 'G']	['D', 'E#', 'G', 'A', 'C#', 'D', 'E']
iio987542	['G', 'A-', 'C-', 'D', 'F', 'G', 'A']	['E', 'F', 'A-', 'B', 'D', 'E', 'F']
ii987542	['G', 'A', 'C', 'D', 'F', 'G', 'A']	['E', 'F#', 'A', 'B', 'D', 'E', 'F']
II987542	['G', 'A', 'C', 'D', 'F#', 'G', 'A']	['E', 'F#', 'A', 'B', 'D#', 'E', 'F']
II+987542	['G', 'A#', 'C', 'D', 'F#', 'G', 'A']	['E', 'F##', 'A', 'B', 'D#', 'E', 'F']
iiio987542	['A', 'B-', 'D-', 'E', 'G', 'A', 'B']	['F', 'G-', 'B--', 'C', 'E-', 'F', 'G']
iii987542	['A', 'B', 'D', 'E', 'G', 'A', 'B']	['F', 'G', 'B', 'C', 'E-', 'F', 'G']
III987542	['A', 'B', 'D', 'E', 'G#', 'A', 'B']	['F', 'G', 'B', 'C', 'E', 'F', 'G']
III+987542	['A', 'B#', 'D', 'E', 'G#', 'A', 'B']	['F', 'G#', 'B', 'C', 'E', 'F', 'G']
ivo987542	['B', 'C-', 'E--', 'F', 'A-', 'B', 'C']	['G', 'A-', 'C-', 'D', 'F', 'G', 'A']
iv987542	['B', 'C', 'E', 'F', 'A-', 'B', 'C']	['G', 'A', 'C', 'D', 'F', 'G', 'A']
IV987542	['B', 'C', 'E', 'F', 'A', 'B', 'C']	['G', 'A', 'C', 'D', 'F#', 'G', 'A']
IV+987542	['B', 'C#', 'E', 'F', 'A', 'B', 'C']	['G', 'A#', 'C', 'D', 'F#', 'G', 'A']
vo987542	['C', 'D-', 'F-', 'G', 'B-', 'C', 'D']	['A', 'B-', 'D-', 'E', 'G', 'A', 'B']
v987542	['C', 'D', 'F', 'G', 'B-', 'C', 'D']	['A', 'B', 'D', 'E', 'G', 'A', 'B']
V987542	['C', 'D', 'F', 'G', 'B', 'C', 'D']	['A', 'B', 'D', 'E', 'G#', 'A', 'B']
V+987542	['C', 'D#', 'F', 'G', 'B', 'C', 'D']	['A', 'B#', 'D', 'E', 'G#', 'A', 'B']
vio987542	['D', 'E-', 'G-', 'A', 'C', 'D', 'E']	['B#', 'C', 'E-', 'F#', 'A', 'B#', 'C#']
