Figure	MajorContext	MinorContext
bio65432	['B---', 'C-', 'D-', 'E--', 'F-', 'G--']	['G--', 'A-', 'B-', 'C-', 'D-', 'E--']
bi65432	['B-', 'C-', 'D-', 'E--', 'F-', 'G-']	['G-', 'A-', 'B-', 'C-', 'D-', 'E-']
bI65432	['B-', 'C-', 'D-', 'E-', 'F-', 'G-']	['G-', 'A-', 'B-', 'C', 'D-', 'E-']
bI+65432	['B-', 'C-', 'D-', 'E-', 'F-', 'G']	['G-', 'A-', 'B-', 'C', 'D-', 'E']
biio65432	['C--', 'D-', 'E-', 'F-', 'G-', 'A--']	['A--', 'B-', 'C-', 'D-', 'E-', 'F-']
bii65432	['C-', 'D-', 'E-', 'F-', 'G-', 'A-']	['A-', 'B-', 'C-', 'D-', 'E-', 'F']
bII65432	['C-', 'D-', 'E-', 'F', 'G-', 'A-']	['A-', 'B-', 'C-', 'D', 'E-', 'F']
bII+65432	['C-', 'D-', 'E-', 'F', 'G-', 'A']	['A-', 'B-', 'C-', 'D', 'E-', 'F#']
biiio65432	['D--', 'E-', 'F-', 'G-', 'A-', 'B--']	['B---', 'C-', 'D-', 'E--', 'F-', 'G--']
biii65432	['D-', 'E-', 'F-', 'G-', 'A-', 'B-']	['B-', 'C-', 'D-', 'E--', 'F-', 'G-']
bIII65432	['D-', 'E-', 'F-', 'G', 'A-', 'B-']	['B-', 'C-', 'D-', 'E-', 'F-', 'G-']
bIII+65432	['D-', 'E-', 'F-', 'G', 'A-', 'B']	['B-', 'C-', 'D-', 'E-', 'F-', 'G']
bivo65432	['E---', 'F-', 'G-', 'A--', 'B-', 'C--']	['C--', 'D-', 'E-', 'F-', 'G-', 'A--']
biv65432	['E-', 'F-', 'G-', 'A--', 'B-', 'C-']	['C-', 'D-', 'E-', 'F-', 'G-', 'A-']
bIV65432	['E-', 'F-', 'G-', 'A-', 'B-', 'C-']	['C-', 'D-', 'E-', 'F', 'G-', 'A-']
bIV+65432	['E-', 'F-', 'G-', 'A-', 'B-', 'C']	['C-', 'D-', 'E-', 'F', 'G-', 'A']
bvo65432	['F--', 'G-', 'A-', 'B--', 'C-', 'D--']	['D--', 'E-', 'F-', 'G-', 'A-', 'B--']
bv65432	['F-', 'G-', 'A-', 'B--', 'C-', 'D-']	['D-', 'E-', 'F-', 'G-', 'A-', 'B-']
bV65432	['F-', 'G-', 'A-', 'B-', 'C-', 'D-']	['D-', 'E-', 'F-', 'G', 'A-', 'B-']
bV+65432	['F-', 'G-', 'A-', 'B-', 'C-', 'D']	['D-', 'E-', 'F-', 'G', 'A-', 'B']
bvio65432	['G--', 'A-', 'B-', 'C-', 'D-', 'E--']	['E--', 'F', 'G', 'A-', 'B', 'C-']
bvi65432	['G-', 'A-', 'B-', 'C-', 'D-', 'E-']	['E', 'F', 'G', 'A-', 'B', 'C']
bVI65432	['G-', 'A-', 'B-', 'C', 'D-', 'E-']	['E-', 'F-', 'G-', 'A-', 'B-', 'C-']
bVI+65432	['G-', 'A-', 'B-', 'C', 'D-', 'E']	['E-', 'F-', 'G-', 'A-', 'B-', 'C']
bviio65432	['A--', 'B-', 'C-', 'D-', 'E-', 'F-']	['F-', 'G', 'A', 'B-', 'C', 'D-']
bvii65432	['A-', 'B-', 'C-', 'D-', 'E-', 'F']	['F', 'G', 'A', 'B-', 'C', 'D']
bVII65432	['A-', 'B-', 'C-', 'D', 'E-', 'F']	['F-', 'G-', 'A-', 'B-', 'C-', 'D-']
bVII+65432	['A-', 'B-', 'C-', 'D', 'E-', 'F#']	['F-', 'G-', 'A-', 'B-', 'C-', 'D']
io65432	['B--', 'C', 'D', 'E-', 'F', 'G-']	['G-', 'A', 'B', 'C', 'D', 'E-']
i65432	['B', 'C', 'D', 'E-', 'F', 'G']	['G', 'A', 'B', 'C', 'D', 'E']
I65432	['B', 'C', 'D', 'E', 'F', 'G']	['G', 'A', 'B', 'C#', 'D', 'E']
I+65432	['B', 'C', 'D', 'E', 'F', 'G#']	['G', 'A', 'B', 'C#', 'D', 'E#']
iio65432	['C-', 'D', 'E', 'F', 'G', 'A-']	['A-', 'B', 'C', 'D', 'E', 'F']
ii65432	['C', 'D', 'E', 'F', 'G', 'A']	['A', 'B', 'C', 'D', 'E', 'F#']
II65432	['C', 'D', 'E', 'F#', 'G', 'A']	['A', 'B', 'C', 'D#', 'E', 'F#']
II+65432	['C', 'D', 'E', 'F#', 'G', 'A#']	['A', 'B', 'C', 'D#', 'E', 'F##']
iiio65432	['D-', 'E', 'F', 'G', 'A', 'B-']	['B--', 'C', 'D', 'E-', 'F', 'G-']
iii65432	['D', 'E', 'F', 'G', 'A', 'B']	['B', 'C', 'D', 'E-', 'F', 'G']
III65432	['D', 'E', 'F', 'G#', 'A', 'B']	['B', 'C', 'D', 'E', 'F', 'G']
III+65432	['D', 'E', 'F', 'G#', 'A', 'B#']	['B', 'C', 'D', 'E', 'F', 'G#']
ivo65432	['E--', 'F', 'G', 'A-', 'B', 'C-']	['C-', 'D', 'E', 'F', 'G', 'A-']
