Figure	MajorContext	MinorContext
bio8752	['F-', 'G--', 'C-', 'E--', 'F-']	['D-', 'E--', 'A-', 'C-', 'D-']
bi8752	['F-', 'G-', 'C-', 'E--', 'F-']	['D-', 'E-', 'A-', 'C-', 'D-']
bI8752	['F-', 'G-', 'C-', 'E-', 'F-']	['D-', 'E-', 'A-', 'C', 'D-']
bI+8752	['F-', 'G', 'C-', 'E-', 'F-']	['D-', 'E', 'A-', 'C', 'D-']
biio8752	['G-', 'A--', 'D-', 'F-', 'G-']	['E-', 'F-', 'B-', 'D-', 'E-']
bii8752	['G-', 'A-', 'D-', 'F-', 'G-']	['E-', 'F', 'B-', 'D-', 'E-']
bII8752	['G-', 'A-', 'D-', 'F', 'G-']	['E-', 'F', 'B-', 'D', 'E-']
bII+8752	['G-', 'A', 'D-', 'F', 'G-']	['E-', 'F#', 'B-', 'D', 'E-']
biiio8752	['A-', 'B--', 'E-', 'G-', 'A-']	['F-', 'G--', 'C-', 'E--', 'F-']
biii8752	['A-', 'B-', 'E-', 'G-', 'A-']	['F-', 'G-', 'C-', 'E--', 'F-']
bIII8752	['A-', 'B-', 'E-', 'G', 'A-']	['F-', 'G-', 'C-', 'E-', 'F-']
bIII+8752	['A-', 'B', 'E-', 'G', 'A-']	['F-', 'G', 'C-', 'E-', 'F-']
bivo8752	['B-', 'C--', 'F-', 'A--', 'B-']	['G-', 'A--', 'D-', 'F-', 'G-']
biv8752	['B-', 'C-', 'F-', 'A--', 'B-']	['G-', 'A-', 'D-', 'F-', 'G-']
bIV8752	['B-', 'C-', 'F-', 'A-', 'B-']	['G-', 'A-', 'D-', 'F', 'G-']
bIV+8752	['B-', 'C', 'F-', 'A-', 'B-']	['G-', 'A', 'D-', 'F', 'G-']
bvo8752	['C-', 'D--', 'G-', 'B--', 'C-']	['A-', 'B--', 'E-', 'G-', 'A-']
bv8752	['C-', 'D-', 'G-', 'B--', 'C-']	['A-', 'B-', 'E-', 'G-', 'A-']
bV8752	['C-', 'D-', 'G-', 'B-', 'C-']	['A-', 'B-', 'E-', 'G', 'A-']
bV+8752	['C-', 'D', 'G-', 'B-', 'C-']	['A-', 'B', 'E-', 'G', 'A-']
bvio8752	['D-', 'E--', 'A-', 'C-', 'D-']	['B', 'C-', 'F', 'A-', 'B']
bvi8752	['D-', 'E-', 'A-', 'C-', 'D-']	['B', 'C', 'F', 'A-', 'B']
bVI8752	['D-', 'E-', 'A-', 'C', 'D-']	['B-', 'C-', 'F-', 'A-', 'B-']
bVI+8752	['D-', 'E', 'A-', 'C', 'D-']	['B-', 'C', 'F-', 'A-', 'B-']
bviio8752	['E-', 'F-', 'B-', 'D-', 'E-']	['C', 'D-', 'G', 'B-', 'C']
bvii8752	['E-', 'F', 'B-', 'D-', 'E-']	['C', 'D', 'G', 'B-', 'C']
bVII8752	['E-', 'F', 'B-', 'D', 'E-']	['C-', 'D-', 'G-', 'B-', 'C-']
