Figure	MajorContext	MinorContext
bio5432	['C-', 'D-', 'E--', 'F-', 'G--']	['A-', 'B-', 'C-', 'D-', 'E--']
bi5432	['C-', 'D-', 'E--', 'F-', 'G-']	['A-', 'B-', 'C-', 'D-', 'E-']
bI5432	['C-', 'D-', 'E-', 'F-', 'G-']	['A-', 'B-', 'C', 'D-', 'E-']
bI+5432	['C-', 'D-', 'E-', 'F-', 'G']	['A-', 'B-', 'C', 'D-', 'E']
biio5432	['D-', 'E-', 'F-', 'G-', 'A--']	['B-', 'C-', 'D-', 'E-', 'F-']
bii5432	['D-', 'E-', 'F-', 'G-', 'A-']	['B-', 'C-', 'D-', 'E-', 'F']
bII5432	['D-', 'E-', 'F', 'G-', 'A-']	['B-', 'C-', 'D', 'E-', 'F']
bII+5432	['D-', 'E-', 'F', 'G-', 'A']	['B-', 'C-', 'D', 'E-', 'F#']
biiio5432	['E-', 'F-', 'G-', 'A-', 'B--']	['C-', 'D-', 'E--', 'F-', 'G--']
biii5432	['E-', 'F-', 'G-', 'A-', 'B-']	['C-', 'D-', 'E--', 'F-', 'G-']
bIII5432	['E-', 'F-', 'G', 'A-', 'B-']	['C-', 'D-', 'E-', 'F-', 'G-']
bIII+5432	['E-', 'F-', 'G', 'A-', 'B']	['C-', 'D-', 'E-', 'F-', 'G']
bivo5432	['F-', 'G-', 'A--', 'B-', 'C--']	['D-', 'E-', 'F-', 'G-', 'A--']
biv5432	['F-', 'G-', 'A--', 'B-', 'C-']	['D-', 'E-', 'F-', 'G-', 'A-']
bIV5432	['F-', 'G-', 'A-', 'B-', 'C-']	['D-', 'E-', 'F', 'G-', 'A-']
bIV+5432	['F-', 'G-', 'A-', 'B-', 'C']	['D-', 'E-', 'F', 'G-', 'A']
bvo5432	['G-', 'A-', 'B--', 'C-', 'D--']	['E-', 'F-', 'G-', 'A-', 'B--']
bv5432	['G-', 'A-', 'B--', 'C-', 'D-']	['E-', 'F-', 'G-', 'A-', 'B-']
bV5432	['G-', 'A-', 'B-', 'C-', 'D-']	['E-', 'F-', 'G', 'A-', 'B-']
bV+5432	['G-', 'A-', 'B-', 'C-', 'D']	['E-', 'F-', 'G', 'A-', 'B']
bvio5432	['A-', 'B-', 'C-', 'D-', 'E--']	['F', 'G', 'A-', 'B', 'C-']
bvi5432	['A-', 'B-', 'C-', 'D-', 'E-']	['F', 'G', 'A-', 'B', 'C']
bVI5432	['A-', 'B-', 'C', 'D-', 'E-']	['F-', 'G-', 'A-', 'B-', 'C-']
bVI+5432	['A-', 'B-', 'C', 'D-', 'E']	['F-', 'G-', 'A-', 'B-', 'C']
bviio5432	['B-', 'C-', 'D-', 'E-', 'F-']	['G', 'A', 'B-', 'C', 'D-']
bvii5432	['B-', 'C-', 'D-', 'E-', 'F']	['G', 'A', 'B-', 'C', 'D']
bVII5432	['B-', 'C-', 'D', 'E-', 'F']	['G-', 'A-', 'B-', 'C-', 'D-']
bVII+5432	['B-', 'C-', 'D', 'E-', 'F#']	['G-', 'A-', 'B-', 'C-', 'D']
io5432	['C', 'D', 'E-', 'F', 'G-']	['A', 'B', 'C', 'D', 'E-']
i5432	['C', 'D', 'E-', 'F', 'G']	['A', 'B', 'C', 'D', 'E']
I5432	['C', 'D', 'E', 'F', 'G']	['A', 'B', 'C#', 'D', 'E']
I+5432	['C', 'D', 'E', 'F', 'G#']	['A', 'B', 'C#', 'D', 'E#']
iio5432	['D', 'E', 'F', 'G', 'A-']	['B', 'C', 'D', 'E', 'F']
ii5432	['D', 'E', 'F', 'G', 'A']	['B', 'C', 'D', 'E', 'F#']
II5432	['D', 'E', 'F#', 'G', 'A']	['B', 'C', 'D#', 'E', 'F#']
II+5432	['D', 'E', 'F#', 'G', 'A#']	['B', 'C', 'D#', 'E', 'F##']
iiio5432	['E', 'F', 'G', 'A', 'B-']	['C', 'D', 'E-', 'F', 'G-']
iii5432	['E', 'F', 'G', 'A', 'B']	['C', 'D', 'E-', 'F', 'G']
III5432	['E', 'F', 'G#', 'A', 'B']	['C', 'D', 'E', 'F', 'G']
III+5432	['E', 'F', 'G#', 'A', 'B#']	['C', 'D', 'E', 'F', 'G#']
