Figure	MajorContext	MinorContext
bio75	['C-', 'G--', 'B---']	['A-', 'E--', 'G--']
bi75	['C-', 'G-', 'B-']	['A-', 'E-', 'G-']
bI75	['C-', 'G-', 'B-']	['A-', 'E-', 'G-']
bI+75	['C-', 'G', 'B-']	['A-', 'E', 'G-']
biio75	['D-', 'A--', 'C--']	['B-', 'F-', 'A--']
bii75	['D-', 'A-', 'C-']	['B-', 'F', 'A-']
bII75	['D-', 'A-', 'C-']	['B-', 'F', 'A-']
bII+75	['D-', 'A', 'C-']	['B-', 'F#', 'A-']
biiio75	['E-', 'B--', 'D--']	['C-', 'G--', 'B---']
biii75	['E-', 'B-', 'D-']	['C-', 'G-', 'B-']
bIII75	['E-', 'B-', 'D-']	['C-', 'G-', 'B-']
bIII+75	['E-', 'B', 'D-']	['C-', 'G', 'B-']
bivo75	['F-', 'C--', 'E---']	['D-', 'A--', 'C--']
biv75	['F-', 'C-', 'E-']	['D-', 'A-', 'C-']
bIV75	['F-', 'C-', 'E-']	['D-', 'A-', 'C-']
bIV+75	['F-', 'C', 'E-']	['D-', 'A', 'C-']
bvo75	['G-', 'D--', 'F--']	['E-', 'B--', 'D--']
bv75	['G-', 'D-', 'F-']	['E-', 'B-', 'D-']
bV75	['G-', 'D-', 'F-']	['E-', 'B-', 'D-']
bV+75	['G-', 'D', 'F-']	['E-', 'B', 'D-']
bvio75	['A-', 'E--', 'G--']	['F', 'C-', 'E--']
bvi75	['A-', 'E-', 'G-']	['F', 'C', 'E']
bVI75	['A-', 'E-', 'G-']	['F-', 'C-', 'E-']
bVI+75	['A-', 'E', 'G-']	['F-', 'C', 'E-']
bviio75	['B-', 'F-', 'A--']	['G', 'D-', 'F-']
bvii75	['B-', 'F', 'A-']	['G', 'D', 'F']
bVII75	['B-', 'F', 'A-']	['G-', 'D-', 'F-']
bVII+75	['B-', 'F#', 'A-']	['G-', 'D', 'F-']
io75	['C', 'G-', 'B--']	['A', 'E-', 'G-']
i75	['C', 'G', 'B']	['A', 'E', 'G']
I75	['C', 'G', 'B']	['A', 'E', 'G']
I+75	['C', 'G#', 'B']	['A', 'E#', 'G']
iio75	['D', 'A-', 'C-']	['B', 'F', 'A-']
ii75	['D', 'A', 'C']	['B', 'F#', 'A']
II75	['D', 'A', 'C']	['B', 'F#', 'A']
II+75	['D', 'A#', 'C']	['B', 'F##', 'A']
iiio75	['E', 'B-', 'D-']	['C', 'G-', 'B--']
iii75	['E', 'B', 'D']	['C', 'G', 'B']
III75	['E', 'B', 'D']	['C', 'G', 'B']
III+75	['E', 'B#', 'D']	['C', 'G#', 'B']
ivo75	['F', 'C-', 'E--']	['D', 'A-', 'C-']
iv75	['F', 'C', 'E']	['D', 'A', 'C']
IV75	['F', 'C', 'E']	['D', 'A', 'C']
IV+75	['F', 'C#', 'E']	['D', 'A#', 'C']
vo75	['G', 'D-', 'F-']	['E', 'B-', 'D-']
v75	['G', 'D', 'F']	['E', 'B', 'D']
V75	['G', 'D', 'F']	['E', 'B', 'D']
V+75	['G', 'D#', 'F']	['E', 'B#', 'D']
vio75	['A', 'E-', 'G-']	['F#', 'C', 'E-']
vi75	['A', 'E', 'G']	['F#', 'C#', 'E#']
VI75	['A', 'E', 'G']	['F', 'C', 'E']
VI+75	['A', 'E#', 'G']	['F', 'C#', 'E']
viio75	['B', 'F', 'A-']	['G#', 'D', 'F']
vii75	['B', 'F#', 'A']	['G#', 'D#', 'F#']
VII75	['B', 'F#', 'A']	['G', 'D', 'F']
VII+75	['B', 'F##', 'A']	['G', 'D#', 'F']
#io75	['C#', 'G', 'B-']	['A#', 'E', 'G']
#i75	['C#', 'G#', 'B#']	['A#', 'E#', 'G#']
#I75	['C#', 'G#', 'B#']	['A#', 'E#', 'G#']
#I+75	['C#', 'G##', 'B#']	['A#', 'E##', 'G#']
#iio75	['D#', 'A', 'C']	['B#', 'F#', 'A']
#ii75	['D#', 'A#', 'C#']	['B#', 'F##', 'A#']
#II75	['D#', 'A#', 'C#']	['B#', 'F##', 'A#']
#II+75	['D#', 'A##', 'C#']	['B#', 'F###', 'A#']
#iiio75	['E#', 'B', 'D']	['C#', 'G', 'B-']
#iii75	['E#', 'B#', 'D#']	['C#', 'G#', 'B#']
#III75	['E#', 'B#', 'D#']	['C#', 'G#', 'B#']
#III+75	['E#', 'B##', 'D#']	['C#', 'G##', 'B#']
#ivo75	['F#', 'C', 'E-']	['D#', 'A', 'C']
#iv75	['F#', 'C#', 'E#']	['D#', 'A#', 'C#']
#IV75	['F#', 'C#', 'E#']	['D#', 'A#', 'C#']
#IV+75	['F#', 'C##', 'E#']	['D#', 'A##', 'C#']
#vo75	['G#', 'D', 'F']	['E#', 'B', 'D']
#v75	['G#', 'D#', 'F#']	['E#', 'B#', 'D#']
#V75	['G#', 'D#', 'F#']	['E#', 'B#', 'D#']
#V+75	['G#', 'D##', 'F#']	['E#', 'B##', 'D#']
#vio75	['A#', 'E', 'G']	['F##', 'C#', 'E']
#vi75	['A#', 'E#', 'G#']	['F##', 'C##', 'E##']
#VI75	['A#', 'E#', 'G#']	['F#', 'C#', 'E#']
#VI+75	['A#', 'E##', 'G#']	['F#', 'C##', 'E#']
#viio75	['B#', 'F#', 'A']	['G##', 'D#', 'F#']
#vii75	['B#', 'F##', 'A#']	['G##', 'D##', 'F##']
#VII75	['B#', 'F##', 'A#']	['G#', 'D#', 'F#']
#VII+75	['B#', 'F###', 'A#']	['G#', 'D##', 'F#']
