Figure	MajorContext	MinorContext
bio8543	['C-', 'E--', 'F-', 'G--', 'C-']	['A-', 'C-', 'D-', 'E--', 'A-']
bi8543	['C-', 'E--', 'F-', 'G-', 'C-']	['A-', 'C-', 'D-', 'E-', 'A-']
bI8543	['C-', 'E-', 'F-', 'G-', 'C-']	['A-', 'C', 'D-', 'E-', 'A-']
bI+8543	['C-', 'E-', 'F-', 'G', 'C-']	['A-', 'C', 'D-', 'E', 'A-']
biio8543	['D-', 'F-', 'G-', 'A--', 'D-']	['B-', 'D-', 'E-', 'F-', 'B-']
bii8543	['D-', 'F-', 'G-', 'A-', 'D-']	['B-', 'D-', 'E-', 'F', 'B-']
bII8543	['D-', 'F', 'G-', 'A-', 'D-']	['B-', 'D', 'E-', 'F', 'B-']
bII+8543	['D-', 'F', 'G-', 'A', 'D-']	['B-', 'D', 'E-', 'F#', 'B-']
biiio8543	['E-', 'G-', 'A-', 'B--', 'E-']	['C-', 'E--', 'F-', 'G--', 'C-']
biii8543	['E-', 'G-', 'A-', 'B-', 'E-']	['C-', 'E--', 'F-', 'G-', 'C-']
bIII8543	['E-', 'G', 'A-', 'B-', 'E-']	['C-', 'E-', 'F-', 'G-', 'C-']
bIII+8543	['E-', 'G', 'A-', 'B', 'E-']	['C-', 'E-', 'F-', 'G', 'C-']
bivo8543	['F-', 'A--', 'B-', 'C--', 'F-']	['D-', 'F-', 'G-', 'A--', 'D-']
biv8543	['F-', 'A--', 'B-', 'C-', 'F-']	['D-', 'F-', 'G-', 'A-', 'D-']
bIV8543	['F-', 'A-', 'B-', 'C-', 'F-']	['D-', 'F', 'G-', 'A-', 'D-']
bIV+8543	['F-', 'A-', 'B-', 'C', 'F-']	['D-', 'F', 'G-', 'A', 'D-']
bvo8543	['G-', 'B--', 'C-', 'D--', 'G-']	['E-', 'G-', 'A-', 'B--', 'E-']
bv8543	['G-', 'B--', 'C-', 'D-', 'G-']	['E-', 'G-', 'A-', 'B-', 'E-']
bV8543	['G-', 'B-', 'C-', 'D-', 'G-']	['E-', 'G', 'A-', 'B-', 'E-']
bV+8543	['G-', 'B-', 'C-', 'D', 'G-']	['E-', 'G', 'A-', 'B', 'E-']
bvio8543	['A-', 'C-', 'D-', 'E--', 'A-']	['F', 'A-', 'B', 'C-', 'F']
bvi8543	['A-', 'C-', 'D-', 'E-', 'A-']	['F', 'A-', 'B', 'C', 'F']
bVI8543	['A-', 'C', 'D-', 'E-', 'A-']	['F-', 'A-', 'B-', 'C-', 'F-']
bVI+8543	['A-', 'C', 'D-', 'E', 'A-']	['F-', 'A-', 'B-', 'C', 'F-']
bviio8543	['B-', 'D-', 'E-', 'F-', 'B-']	['G', 'B-', 'C', 'D-', 'G']
bvii8543	['B-', 'D-', 'E-', 'F', 'B-']	['G', 'B-', 'C', 'D', 'G']
bVII8543	['B-', 'D', 'E-', 'F', 'B-']	['G-', 'B-', 'C-', 'D-', 'G-']
bVII+8543	['B-', 'D', 'E-', 'F#', 'B-']	['G-', 'B-', 'C-', 'D', 'G-']
io8543	['C', 'E-', 'F', 'G-', 'C']	['A', 'C', 'D', 'E-', 'A']
i8543	['C', 'E-', 'F', 'G', 'C']	['A', 'C', 'D', 'E', 'A']
I8543	['C', 'E', 'F', 'G', 'C']	['A', 'C#', 'D', 'E', 'A']
I+8543	['C', 'E', 'F', 'G#', 'C']	['A', 'C#', 'D', 'E#', 'A']
iio8543	['D', 'F', 'G', 'A-', 'D']	['B', 'D', 'E', 'F', 'B']
ii8543	['D', 'F', 'G', 'A', 'D']	['B', 'D', 'E', 'F#', 'B']
II8543	['D', 'F#', 'G', 'A', 'D']	['B', 'D#', 'E', 'F#', 'B']
II+8543	['D', 'F#', 'G', 'A#', 'D']	['B', 'D#', 'E', 'F##', 'B']
iiio8543	['E', 'G', 'A', 'B-', 'E']	['C', 'E-', 'F', 'G-', 'C']
iii8543	['E', 'G', 'A', 'B', 'E']	['C', 'E-', 'F', 'G', 'C']
III8543	['E', 'G#', 'A', 'B', 'E']	['C', 'E', 'F', 'G', 'C']
III+8543	['E', 'G#', 'A', 'B#', 'E']	['C', 'E', 'F', 'G#', 'C']
ivo8543	['F', 'A-', 'B', 'C-', 'F']	['D', 'F', 'G', 'A-', 'D']
iv8543	['F', 'A-', 'B', 'C', 'F']	['D', 'F', 'G', 'A', 'D']
IV8543	['F', 'A', 'B', 'C', 'F']	['D', 'F#', 'G', 'A', 'D']
IV+8543	['F', 'A', 'B', 'C#', 'F']	['D', 'F#', 'G', 'A#', 'D']
