Figure	MajorContext	MinorContext
bio96432	['B---', 'C-', 'D-', 'E--', 'G--', 'C-']	['G--', 'A-', 'B-', 'C-', 'E--', 'A-']
bi96432	['B-', 'C-', 'D-', 'E--', 'G-', 'C-']	['G-', 'A-', 'B-', 'C-', 'E-', 'A-']
bI96432	['B-', 'C-', 'D-', 'E-', 'G-', 'C-']	['G-', 'A-', 'B-', 'C', 'E-', 'A-']
bI+96432	['B-', 'C-', 'D-', 'E-', 'G', 'C-']	['G-', 'A-', 'B-', 'C', 'E', 'A-']
biio96432	['C--', 'D-', 'E-', 'F-', 'A--', 'D-']	['A--', 'B-', 'C-', 'D-', 'F-', 'B-']
bii96432	['C-', 'D-', 'E-', 'F-', 'A-', 'D-']	['A-', 'B-', 'C-', 'D-', 'F', 'B-']
bII96432	['C-', 'D-', 'E-', 'F', 'A-', 'D-']	['A-', 'B-', 'C-', 'D', 'F', 'B-']
bII+96432	['C-', 'D-', 'E-', 'F', 'A', 'D-']	['A-', 'B-', 'C-', 'D', 'F#', 'B-']
biiio96432	['D--', 'E-', 'F-', 'G-', 'B--', 'E-']	['B---', 'C-', 'D-', 'E--', 'G--', 'C-']
biii96432	['D-', 'E-', 'F-', 'G-', 'B-', 'E-']	['B-', 'C-', 'D-', 'E--', 'G-', 'C-']
bIII96432	['D-', 'E-', 'F-', 'G', 'B-', 'E-']	['B-', 'C-', 'D-', 'E-', 'G-', 'C-']
bIII+96432	['D-', 'E-', 'F-', 'G', 'B', 'E-']	['B-', 'C-', 'D-', 'E-', 'G', 'C-']
bivo96432	['E---', 'F-', 'G-', 'A--', 'C--', 'F-']	['C--', 'D-', 'E-', 'F-', 'A--', 'D-']
biv96432	['E-', 'F-', 'G-', 'A--', 'C-', 'F-']	['C-', 'D-', 'E-', 'F-', 'A-', 'D-']
bIV96432	['E-', 'F-', 'G-', 'A-', 'C-', 'F-']	['C-', 'D-', 'E-', 'F', 'A-', 'D-']
bIV+96432	['E-', 'F-', 'G-', 'A-', 'C', 'F-']	['C-', 'D-', 'E-', 'F', 'A', 'D-']
bvo96432	['F--', 'G-', 'A-', 'B--', 'D--', 'G-']	['D--', 'E-', 'F-', 'G-', 'B--', 'E-']
bv96432	['F-', 'G-', 'A-', 'B--', 'D-', 'G-']	['D-', 'E-', 'F-', 'G-', 'B-', 'E-']
bV96432	['F-', 'G-', 'A-', 'B-', 'D-', 'G-']	['D-', 'E-', 'F-', 'G', 'B-', 'E-']
bV+96432	['F-', 'G-', 'A-', 'B-', 'D', 'G-']	['D-', 'E-', 'F-', 'G', 'B', 'E-']
bvio96432	['G--', 'A-', 'B-', 'C-', 'E--', 'A-']	['E--', 'F', 'G', 'A-', 'C-', 'F']
bvi96432	['G-', 'A-', 'B-', 'C-', 'E-', 'A-']	['E', 'F', 'G', 'A-', 'C', 'F']
bVI96432	['G-', 'A-', 'B-', 'C', 'E-', 'A-']	['E-', 'F-', 'G-', 'A-', 'C-', 'F-']
bVI+96432	['G-', 'A-', 'B-', 'C', 'E', 'A-']	['E-', 'F-', 'G-', 'A-', 'C', 'F-']
bviio96432	['A--', 'B-', 'C-', 'D-', 'F-', 'B-']	['F-', 'G', 'A', 'B-', 'D-', 'G']
bvii96432	['A-', 'B-', 'C-', 'D-', 'F', 'B-']	['F', 'G', 'A', 'B-', 'D', 'G']
bVII96432	['A-', 'B-', 'C-', 'D', 'F', 'B-']	['F-', 'G-', 'A-', 'B-', 'D-', 'G-']
bVII+96432	['A-', 'B-', 'C-', 'D', 'F#', 'B-']	['F-', 'G-', 'A-', 'B-', 'D', 'G-']
io96432	['B--', 'C', 'D', 'E-', 'G-', 'C']	['G-', 'A', 'B', 'C', 'E-', 'A']
i96432	['B', 'C', 'D', 'E-', 'G', 'C']	['G', 'A', 'B', 'C', 'E', 'A']
I96432	['B', 'C', 'D', 'E', 'G', 'C']	['G', 'A', 'B', 'C#', 'E', 'A']
I+96432	['B', 'C', 'D', 'E', 'G#', 'C']	['G', 'A', 'B', 'C#', 'E#', 'A']
iio96432	['C-', 'D', 'E', 'F', 'A-', 'D']	['A-', 'B', 'C', 'D', 'F', 'B']
