Figure	MajorContext	MinorContext
bio96543	['B---', 'D-', 'E--', 'F-', 'G--', 'C-']	['G--', 'B-', 'C-', 'D-', 'E--', 'A-']
bi96543	['B-', 'D-', 'E--', 'F-', 'G-', 'C-']	['G-', 'B-', 'C-', 'D-', 'E-', 'A-']
bI96543	['B-', 'D-', 'E-', 'F-', 'G-', 'C-']	['G-', 'B-', 'C', 'D-', 'E-', 'A-']
bI+96543	['B-', 'D-', 'E-', 'F-', 'G', 'C-']	['G-', 'B-', 'C', 'D-', 'E', 'A-']
biio96543	['C--', 'E-', 'F-', 'G-', 'A--', 'D-']	['A--', 'C-', 'D-', 'E-', 'F-', 'B-']
bii96543	['C-', 'E-', 'F-', 'G-', 'A-', 'D-']	['A-', 'C-', 'D-', 'E-', 'F', 'B-']
bII96543	['C-', 'E-', 'F', 'G-', 'A-', 'D-']	['A-', 'C-', 'D', 'E-', 'F', 'B-']
bII+96543	['C-', 'E-', 'F', 'G-', 'A', 'D-']	['A-', 'C-', 'D', 'E-', 'F#', 'B-']
biiio96543	['D--', 'F-', 'G-', 'A-', 'B--', 'E-']	['B---', 'D-', 'E--', 'F-', 'G--', 'C-']
biii96543	['D-', 'F-', 'G-', 'A-', 'B-', 'E-']	['B-', 'D-', 'E--', 'F-', 'G-', 'C-']
bIII96543	['D-', 'F-', 'G', 'A-', 'B-', 'E-']	['B-', 'D-', 'E-', 'F-', 'G-', 'C-']
bIII+96543	['D-', 'F-', 'G', 'A-', 'B', 'E-']	['B-', 'D-', 'E-', 'F-', 'G', 'C-']
bivo96543	['E---', 'G-', 'A--', 'B-', 'C--', 'F-']	['C--', 'E-', 'F-', 'G-', 'A--', 'D-']
biv96543	['E-', 'G-', 'A--', 'B-', 'C-', 'F-']	['C-', 'E-', 'F-', 'G-', 'A-', 'D-']
bIV96543	['E-', 'G-', 'A-', 'B-', 'C-', 'F-']	['C-', 'E-', 'F', 'G-', 'A-', 'D-']
bIV+96543	['E-', 'G-', 'A-', 'B-', 'C', 'F-']	['C-', 'E-', 'F', 'G-', 'A', 'D-']
bvo96543	['F--', 'A-', 'B--', 'C-', 'D--', 'G-']	['D--', 'F-', 'G-', 'A-', 'B--', 'E-']
bv96543	['F-', 'A-', 'B--', 'C-', 'D-', 'G-']	['D-', 'F-', 'G-', 'A-', 'B-', 'E-']
bV96543	['F-', 'A-', 'B-', 'C-', 'D-', 'G-']	['D-', 'F-', 'G', 'A-', 'B-', 'E-']
bV+96543	['F-', 'A-', 'B-', 'C-', 'D', 'G-']	['D-', 'F-', 'G', 'A-', 'B', 'E-']
bvio96543	['G--', 'B-', 'C-', 'D-', 'E--', 'A-']	['E--', 'G', 'A-', 'B', 'C-', 'F']
bvi96543	['G-', 'B-', 'C-', 'D-', 'E-', 'A-']	['E', 'G', 'A-', 'B', 'C', 'F']
bVI96543	['G-', 'B-', 'C', 'D-', 'E-', 'A-']	['E-', 'G-', 'A-', 'B-', 'C-', 'F-']
bVI+96543	['G-', 'B-', 'C', 'D-', 'E', 'A-']	['E-', 'G-', 'A-', 'B-', 'C', 'F-']
bviio96543	['A--', 'C-', 'D-', 'E-', 'F-', 'B-']	['F-', 'A', 'B-', 'C', 'D-', 'G']
bvii96543	['A-', 'C-', 'D-', 'E-', 'F', 'B-']	['F', 'A', 'B-', 'C', 'D', 'G']
bVII96543	['A-', 'C-', 'D', 'E-', 'F', 'B-']	['F-', 'A-', 'B-', 'C-', 'D-', 'G-']
bVII+96543	['A-', 'C-', 'D', 'E-', 'F#', 'B-']	['F-', 'A-', 'B-', 'C-', 'D', 'G-']
io96543	['B--', 'D', 'E-', 'F', 'G-', 'C']	['G-', 'B', 'C', 'D', 'E-', 'A']
i96543	['B', 'D', 'E-', 'F', 'G', 'C']	['G', 'B', 'C', 'D', 'E', 'A']
I96543	['B', 'D', 'E', 'F', 'G', 'C']	['G', 'B', 'C#', 'D', 'E', 'A']
I+96543	['B', 'D', 'E', 'F', 'G#', 'C']	['G', 'B', 'C#', 'D', 'E#', 'A']
iio96543	['C-', 'E', 'F', 'G', 'A-', 'D']	['A-', 'C', 'D', 'E', 'F', 'B']
ii96543	['C', 'E', 'F', 'G', 'A', 'D']	['A', 'C', 'D', 'E', 'F#', 'B']
II96543	['C', 'E', 'F#', 'G', 'A', 'D']	['A', 'C', 'D#', 'E', 'F#', 'B']
II+96543	['C', 'E', 'F#', 'G', 'A#', 'D']	['A', 'C', 'D#', 'E', 'F##', 'B']
iiio96543	['D-', 'F', 'G', 'A', 'B-', 'E']	['B--', 'D', 'E-', 'F', 'G-', 'C']
iii96543	['D', 'F', 'G', 'A', 'B', 'E']	['B', 'D', 'E-', 'F', 'G', 'C']
III96543	['D', 'F', 'G#', 'A', 'B', 'E']	['B', 'D', 'E', 'F', 'G', 'C']
III+96543	['D', 'F', 'G#', 'A', 'B#', 'E']	['B', 'D', 'E', 'F', 'G#', 'C']
ivo96543	['E--', 'G', 'A-', 'B', 'C-', 'F']	['C-', 'E', 'F', 'G', 'A-', 'D']
iv96543	['E', 'G', 'A-', 'B', 'C', 'F']	['C', 'E', 'F', 'G', 'A', 'D']
IV96543	['E', 'G', 'A', 'B', 'C', 'F']	['C', 'E', 'F#', 'G', 'A', 'D']
IV+96543	['E', 'G', 'A', 'B', 'C#', 'F']	['C', 'E', 'F#', 'G', 'A#', 'D']
vo96543	['F-', 'A', 'B-', 'C', 'D-', 'G']	['D-', 'F', 'G', 'A', 'B-', 'E']
v96543	['F', 'A', 'B-', 'C', 'D', 'G']	['D', 'F', 'G', 'A', 'B', 'E']
V96543	['F', 'A', 'B', 'C', 'D', 'G']	['D', 'F', 'G#', 'A', 'B', 'E']
V+96543	['F', 'A', 'B', 'C', 'D#', 'G']	['D', 'F', 'G#', 'A', 'B#', 'E']
vio96543	['G-', 'B', 'C', 'D', 'E-', 'A']	['E-', 'G#', 'A', 'B#', 'C', 'F#']
vi96543	['G', 'B', 'C', 'D', 'E', 'A']	['E#', 'G#', 'A', 'B#', 'C#', 'F#']
VI96543	['G', 'B', 'C#', 'D', 'E', 'A']	['E', 'G', 'A', 'B', 'C', 'F']
VI+96543	['G', 'B', 'C#', 'D', 'E#', 'A']	['E', 'G', 'A', 'B', 'C#', 'F']
viio96543	['A-', 'C', 'D', 'E', 'F', 'B']	['F', 'A#', 'B', 'C#', 'D', 'G#']
vii96543	['A', 'C', 'D', 'E', 'F#', 'B']	['F#', 'A#', 'B', 'C#', 'D#', 'G#']
VII96543	['A', 'C', 'D#', 'E', 'F#', 'B']	['F', 'A', 'B', 'C', 'D', 'G']
VII+96543	['A', 'C', 'D#', 'E', 'F##', 'B']	['F', 'A', 'B', 'C', 'D#', 'G']
#io96543	['B-', 'D#', 'E', 'F#', 'G', 'C#']	['G', 'B#', 'C#', 'D#', 'E', 'A#']
#i96543	['B#', 'D#', 'E', 'F#', 'G#', 'C#']	['G#', 'B#', 'C#', 'D#', 'E#', 'A#']
#I96543	['B#', 'D#', 'E#', 'F#', 'G#', 'C#']	['G#', 'B#', 'C##', 'D#', 'E#', 'A#']
#I+96543	['B#', 'D#', 'E#', 'F#', 'G##', 'C#']	['G#', 'B#', 'C##', 'D#', 'E##', 'A#']
#iio96543	['C', 'E#', 'F#', 'G#', 'A', 'D#']	['A', 'C#', 'D#', 'E#', 'F#', 'B#']
#ii96543	['C#', 'E#', 'F#', 'G#', 'A#', 'D#']	['A#', 'C#', 'D#', 'E#', 'F##', 'B#']
#II96543	['C#', 'E#', 'F##', 'G#', 'A#', 'D#']	['A#', 'C#', 'D##', 'E#', 'F##', 'B#']
#II+96543	['C#', 'E#', 'F##', 'G#', 'A##', 'D#']	['A#', 'C#', 'D##', 'E#', 'F###', 'B#']
#iiio96543	['D', 'F#', 'G#', 'A#', 'B', 'E#']	['B-', 'D#', 'E', 'F#', 'G', 'C#']
