Figure	MajorContext	MinorContext
bio9842	['B---', 'C-', 'E--', 'B-', 'C-']	['G--', 'A-', 'C-', 'G-', 'A-']
bi9842	['B-', 'C-', 'E--', 'B-', 'C-']	['G-', 'A-', 'C-', 'G-', 'A-']
bI9842	['B-', 'C-', 'E-', 'B-', 'C-']	['G-', 'A-', 'C', 'G-', 'A-']
bI+9842	['B-', 'C-', 'E-', 'B-', 'C-']	['G-', 'A-', 'C', 'G-', 'A-']
biio9842	['C--', 'D-', 'F-', 'C-', 'D-']	['A--', 'B-', 'D-', 'A-', 'B-']
bii9842	['C-', 'D-', 'F-', 'C-', 'D-']	['A-', 'B-', 'D-', 'A-', 'B-']
bII9842	['C-', 'D-', 'F', 'C-', 'D-']	['A-', 'B-', 'D', 'A-', 'B-']
bII+9842	['C-', 'D-', 'F', 'C-', 'D-']	['A-', 'B-', 'D', 'A-', 'B-']
biiio9842	['D--', 'E-', 'G-', 'D-', 'E-']	['B---', 'C-', 'E--', 'B-', 'C-']
biii9842	['D-', 'E-', 'G-', 'D-', 'E-']	['B-', 'C-', 'E--', 'B-', 'C-']
bIII9842	['D-', 'E-', 'G', 'D-', 'E-']	['B-', 'C-', 'E-', 'B-', 'C-']
bIII+9842	['D-', 'E-', 'G', 'D-', 'E-']	['B-', 'C-', 'E-', 'B-', 'C-']
bivo9842	['E---', 'F-', 'A--', 'E-', 'F-']	['C--', 'D-', 'F-', 'C-', 'D-']
biv9842	['E-', 'F-', 'A--', 'E-', 'F-']	['C-', 'D-', 'F-', 'C-', 'D-']
bIV9842	['E-', 'F-', 'A-', 'E-', 'F-']	['C-', 'D-', 'F', 'C-', 'D-']
bIV+9842	['E-', 'F-', 'A-', 'E-', 'F-']	['C-', 'D-', 'F', 'C-', 'D-']
bvo9842	['F--', 'G-', 'B--', 'F-', 'G-']	['D--', 'E-', 'G-', 'D-', 'E-']
bv9842	['F-', 'G-', 'B--', 'F-', 'G-']	['D-', 'E-', 'G-', 'D-', 'E-']
bV9842	['F-', 'G-', 'B-', 'F-', 'G-']	['D-', 'E-', 'G', 'D-', 'E-']
bV+9842	['F-', 'G-', 'B-', 'F-', 'G-']	['D-', 'E-', 'G', 'D-', 'E-']
bvio9842	['G--', 'A-', 'C-', 'G-', 'A-']	['E--', 'F', 'A-', 'E', 'F']
bvi9842	['G-', 'A-', 'C-', 'G-', 'A-']	['E', 'F', 'A-', 'E', 'F']
bVI9842	['G-', 'A-', 'C', 'G-', 'A-']	['E-', 'F-', 'A-', 'E-', 'F-']
bVI+9842	['G-', 'A-', 'C', 'G-', 'A-']	['E-', 'F-', 'A-', 'E-', 'F-']
bviio9842	['A--', 'B-', 'D-', 'A-', 'B-']	['F-', 'G', 'B-', 'F', 'G']
bvii9842	['A-', 'B-', 'D-', 'A-', 'B-']	['F', 'G', 'B-', 'F', 'G']
bVII9842	['A-', 'B-', 'D', 'A-', 'B-']	['F-', 'G-', 'B-', 'F-', 'G-']
bVII+9842	['A-', 'B-', 'D', 'A-', 'B-']	['F-', 'G-', 'B-', 'F-', 'G-']
io9842	['B--', 'C', 'E-', 'B', 'C']	['G-', 'A', 'C', 'G', 'A']
i9842	['B', 'C', 'E-', 'B', 'C']	['G', 'A', 'C', 'G', 'A']
I9842	['B', 'C', 'E', 'B', 'C']	['G', 'A', 'C#', 'G', 'A']
I+9842	['B', 'C', 'E', 'B', 'C']	['G', 'A', 'C#', 'G', 'A']
iio9842	['C-', 'D', 'F', 'C', 'D']	['A-', 'B', 'D', 'A', 'B']
ii9842	['C', 'D', 'F', 'C', 'D']	['A', 'B', 'D', 'A', 'B']
II9842	['C', 'D', 'F#', 'C', 'D']	['A', 'B', 'D#', 'A', 'B']
II+9842	['C', 'D', 'F#', 'C', 'D']	['A', 'B', 'D#', 'A', 'B']
iiio9842	['D-', 'E', 'G', 'D', 'E']	['B--', 'C', 'E-', 'B', 'C']
iii9842	['D', 'E', 'G', 'D', 'E']	['B', 'C', 'E-', 'B', 'C']
III9842	['D', 'E', 'G#', 'D', 'E']	['B', 'C', 'E', 'B', 'C']
III+9842	['D', 'E', 'G#', 'D', 'E']	['B', 'C', 'E', 'B', 'C']
ivo9842	['E--', 'F', 'A-', 'E', 'F']	['C-', 'D', 'F', 'C', 'D']
iv9842	['E', 'F', 'A-', 'E', 'F']	['C', 'D', 'F', 'C', 'D']
IV9842	['E', 'F', 'A', 'E', 'F']	['C', 'D', 'F#', 'C', 'D']
IV+9842	['E', 'F', 'A', 'E', 'F']	['C', 'D', 'F#', 'C', 'D']
vo9842	['F-', 'G', 'B-', 'F', 'G']	['D-', 'E', 'G', 'D', 'E']
v9842	['F', 'G', 'B-', 'F', 'G']	['D', 'E', 'G', 'D', 'E']
V9842	['F', 'G', 'B', 'F', 'G']	['D', 'E', 'G#', 'D', 'E']
V+9842	['F', 'G', 'B', 'F', 'G']	['D', 'E', 'G#', 'D', 'E']
vio9842	['G-', 'A', 'C', 'G', 'A']	['E-', 'F#', 'A', 'E#', 'F#']
vi9842	['G', 'A', 'C', 'G', 'A']	['E#', 'F#', 'A', 'E#', 'F#']
VI9842	['G', 'A', 'C#', 'G', 'A']	['E', 'F', 'A', 'E', 'F']
VI+9842	['G', 'A', 'C#', 'G', 'A']	['E', 'F', 'A', 'E', 'F']
viio9842	['A-', 'B', 'D', 'A', 'B']	['F', 'G#', 'B', 'F#', 'G#']
vii9842	['A', 'B', 'D', 'A', 'B']	['F#', 'G#', 'B', 'F#', 'G#']
VII9842	['A', 'B', 'D#', 'A', 'B']	['F', 'G', 'B', 'F', 'G']
VII+9842	['A', 'B', 'D#', 'A', 'B']	['F', 'G', 'B', 'F', 'G']
#io9842	['B-', 'C#', 'E', 'B#', 'C#']	['G', 'A#', 'C#', 'G#', 'A#']
#i9842	['B#', 'C#', 'E', 'B#', 'C#']	['G#', 'A#', 'C#', 'G#', 'A#']
#I9842	['B#', 'C#', 'E#', 'B#', 'C#']	['G#', 'A#', 'C##', 'G#', 'A#']
#I+9842	['B#', 'C#', 'E#', 'B#', 'C#']	['G#', 'A#', 'C##', 'G#', 'A#']
#iio9842	['C', 'D#', 'F#', 'C#', 'D#']	['A', 'B#', 'D#', 'A#', 'B#']
#ii9842	['C#', 'D#', 'F#', 'C#', 'D#']	['A#', 'B#', 'D#', 'A#', 'B#']
#II9842	['C#', 'D#', 'F##', 'C#', 'D#']	['A#', 'B#', 'D##', 'A#', 'B#']
#II+9842	['C#', 'D#', 'F##', 'C#', 'D#']	['A#', 'B#', 'D##', 'A#', 'B#']
#iiio9842	['D', 'E#', 'G#', 'D#', 'E#']	['B-', 'C#', 'E', 'B#', 'C#']
#iii9842	['D#', 'E#', 'G#', 'D#', 'E#']	['B#', 'C#', 'E', 'B#', 'C#']
#III9842	['D#', 'E#', 'G##', 'D#', 'E#']	['B#', 'C#', 'E#', 'B#', 'C#']
#III+9842	['D#', 'E#', 'G##', 'D#', 'E#']	['B#', 'C#', 'E#', 'B#', 'C#']
#ivo9842	['E-', 'F#', 'A', 'E#', 'F#']	['C', 'D#', 'F#', 'C#', 'D#']
#iv9842	['E#', 'F#', 'A', 'E#', 'F#']	['C#', 'D#', 'F#', 'C#', 'D#']
#IV9842	['E#', 'F#', 'A#', 'E#', 'F#']	['C#', 'D#', 'F##', 'C#', 'D#']
#IV+9842	['E#', 'F#', 'A#', 'E#', 'F#']	['C#', 'D#', 'F##', 'C#', 'D#']
#vo9842	['F', 'G#', 'B', 'F#', 'G#']	['D', 'E#', 'G#', 'D#', 'E#']
#v9842	['F#', 'G#', 'B', 'F#', 'G#']	['D#', 'E#', 'G#', 'D#', 'E#']
#V9842	['F#', 'G#', 'B#', 'F#', 'G#']	['D#', 'E#', 'G##', 'D#', 'E#']
#V+9842	['F#', 'G#', 'B#', 'F#', 'G#']	['D#', 'E#', 'G##', 'D#', 'E#']
#vio9842	['G', 'A#', 'C#', 'G#', 'A#']	['E', 'F##', 'A#', 'E##', 'F##']
#vi9842	['G#', 'A#', 'C#', 'G#', 'A#']	['E##', 'F##', 'A#', 'E##', 'F##']
#VI9842	['G#', 'A#', 'C##', 'G#', 'A#']	['E#', 'F#', 'A#', 'E#', 'F#']
#VI+9842	['G#', 'A#', 'C##', 'G#', 'A#']	['E#', 'F#', 'A#', 'E#', 'F#']
#viio9842	['A', 'B#', 'D#', 'A#', 'B#']	['F#', 'G##', 'B#', 'F##', 'G##']
#vii9842	['A#', 'B#', 'D#', 'A#', 'B#']	['F##', 'G##', 'B#', 'F##', 'G##']
#VII9842	['A#', 'B#', 'D##', 'A#', 'B#']	['F#', 'G#', 'B#', 'F#', 'G#']
#VII+9842	['A#', 'B#', 'D##', 'A#', 'B#']	['F#', 'G#', 'B#', 'F#', 'G#']
