Figure	MajorContext	MinorContext
#IV+975	['B#', 'F#', 'A#', 'C##']	['G#', 'D#', 'F##', 'A##']
#vo975	['C#', 'G#', 'B', 'D']	['A#', 'E#', 'G#', 'B']
#v975	['C#', 'G#', 'B', 'D#']	['A#', 'E#', 'G#', 'B#']
#V975	['C#', 'G#', 'B#', 'D#']	['A#', 'E#', 'G##', 'B#']
#V+975	['C#', 'G#', 'B#', 'D##']	['A#', 'E#', 'G##', 'B##']
#vio975	['D#', 'A#', 'C#', 'E']	['B##', 'F##', 'A#', 'C#']
#vi975	['D#', 'A#', 'C#', 'E#']	['B##', 'F##', 'A#', 'C##']
#VI975	['D#', 'A#', 'C##', 'E#']	['B#', 'F#', 'A#', 'C#']
#VI+975	['D#', 'A#', 'C##', 'E##']	['B#', 'F#', 'A#', 'C##']
#viio975	['E#', 'B#', 'D#', 'F#']	['C##', 'G##', 'B#', 'D#']
#vii975	['E#', 'B#', 'D#', 'F##']	['C##', 'G##', 'B#', 'D##']
#VII975	['E#', 'B#', 'D##', 'F##']	['C#', 'G#', 'B#', 'D#']
#VII+975	['E#', 'B#', 'D##', 'F###']	['C#', 'G#', 'B#', 'D##']
