Figure	MajorContext	MinorContext
bio753	['C-', 'E--', 'G--', 'B---']	['A-', 'C-', 'E--', 'G--']
bi753	['C-', 'E--', 'G-', 'B-']	['A-', 'C-', 'E-', 'G-']
bI753	['C-', 'E-', 'G-', 'B-']	['A-', 'C', 'E-', 'G-']
bI+753	['C-', 'E-', 'G', 'B-']	['A-', 'C', 'E', 'G-']
biio753	['D-', 'F-', 'A--', 'C--']	['B-', 'D-', 'F-', 'A--']
bii753	['D-', 'F-', 'A-', 'C-']	['B-', 'D-', 'F', 'A-']
bII753	['D-', 'F', 'A-', 'C-']	['B-', 'D', 'F', 'A-']
bII+753	['D-', 'F', 'A', 'C-']	['B-', 'D', 'F#', 'A-']
biiio753	['E-', 'G-', 'B--', 'D--']	['C-', 'E--', 'G--', 'B---']
biii753	['E-', 'G-', 'B-', 'D-']	['C-', 'E--', 'G-', 'B-']
bIII753	['E-', 'G', 'B-', 'D-']	['C-', 'E-', 'G-', 'B-']
bIII+753	['E-', 'G', 'B', 'D-']	['C-', 'E-', 'G', 'B-']
bivo753	['F-', 'A--', 'C--', 'E---']	['D-', 'F-', 'A--', 'C--']
biv753	['F-', 'A--', 'C-', 'E-']	['D-', 'F-', 'A-', 'C-']
bIV753	['F-', 'A-', 'C-', 'E-']	['D-', 'F', 'A-', 'C-']
bIV+753	['F-', 'A-', 'C', 'E-']	['D-', 'F', 'A', 'C-']
bvo753	['G-', 'B--', 'D--', 'F--']	['E-', 'G-', 'B--', 'D--']
bv753	['G-', 'B--', 'D-', 'F-']	['E-', 'G-', 'B-', 'D-']
bV753	['G-', 'B-', 'D-', 'F-']	['E-', 'G', 'B-', 'D-']
bV+753	['G-', 'B-', 'D', 'F-']	['E-', 'G', 'B', 'D-']
bvio753	['A-', 'C-', 'E--', 'G--']	['F', 'A-', 'C-', 'E--']
bvi753	['A-', 'C-', 'E-', 'G-']	['F', 'A-', 'C', 'E']
bVI753	['A-', 'C', 'E-', 'G-']	['F-', 'A-', 'C-', 'E-']
