Figure	MajorContext	MinorContext
bio9762	['D-', 'E--', 'B---', 'C-', 'E-']	['B-', 'C-', 'G--', 'A-', 'C-']
bi9762	['D-', 'E--', 'B-', 'C-', 'E-']	['B-', 'C-', 'G-', 'A-', 'C-']
bI9762	['D-', 'E-', 'B-', 'C-', 'E-']	['B-', 'C', 'G-', 'A-', 'C-']
bI+9762	['D-', 'E-', 'B-', 'C-', 'E-']	['B-', 'C', 'G-', 'A-', 'C-']
biio9762	['E-', 'F-', 'C--', 'D-', 'F-']	['C-', 'D-', 'A--', 'B-', 'D-']
bii9762	['E-', 'F-', 'C-', 'D-', 'F-']	['C-', 'D-', 'A-', 'B-', 'D-']
bII9762	['E-', 'F', 'C-', 'D-', 'F-']	['C-', 'D', 'A-', 'B-', 'D-']
bII+9762	['E-', 'F', 'C-', 'D-', 'F-']	['C-', 'D', 'A-', 'B-', 'D-']
biiio9762	['F-', 'G-', 'D--', 'E-', 'G-']	['D-', 'E--', 'B---', 'C-', 'E-']
biii9762	['F-', 'G-', 'D-', 'E-', 'G-']	['D-', 'E--', 'B-', 'C-', 'E-']
bIII9762	['F-', 'G', 'D-', 'E-', 'G-']	['D-', 'E-', 'B-', 'C-', 'E-']
bIII+9762	['F-', 'G', 'D-', 'E-', 'G-']	['D-', 'E-', 'B-', 'C-', 'E-']
bivo9762	['G-', 'A--', 'E---', 'F-', 'A-']	['E-', 'F-', 'C--', 'D-', 'F-']
biv9762	['G-', 'A--', 'E-', 'F-', 'A-']	['E-', 'F-', 'C-', 'D-', 'F-']
bIV9762	['G-', 'A-', 'E-', 'F-', 'A-']	['E-', 'F', 'C-', 'D-', 'F-']
bIV+9762	['G-', 'A-', 'E-', 'F-', 'A-']	['E-', 'F', 'C-', 'D-', 'F-']
bvo9762	['A-', 'B--', 'F--', 'G-', 'B-']	['F-', 'G-', 'D--', 'E-', 'G-']
bv9762	['A-', 'B--', 'F-', 'G-', 'B-']	['F-', 'G-', 'D-', 'E-', 'G-']
bV9762	['A-', 'B-', 'F-', 'G-', 'B-']	['F-', 'G', 'D-', 'E-', 'G-']
bV+9762	['A-', 'B-', 'F-', 'G-', 'B-']	['F-', 'G', 'D-', 'E-', 'G-']
bvio9762	['B-', 'C-', 'G--', 'A-', 'C-']	['G', 'A-', 'E--', 'F', 'A']
bvi9762	['B-', 'C-', 'G-', 'A-', 'C-']	['G', 'A-', 'E', 'F', 'A']
bVI9762	['B-', 'C', 'G-', 'A-', 'C-']	['G-', 'A-', 'E-', 'F-', 'A-']
bVI+9762	['B-', 'C', 'G-', 'A-', 'C-']	['G-', 'A-', 'E-', 'F-', 'A-']
bviio9762	['C-', 'D-', 'A--', 'B-', 'D-']	['A', 'B-', 'F-', 'G', 'B']
bvii9762	['C-', 'D-', 'A-', 'B-', 'D-']	['A', 'B-', 'F', 'G', 'B']
bVII9762	['C-', 'D', 'A-', 'B-', 'D-']	['A-', 'B-', 'F-', 'G-', 'B-']
bVII+9762	['C-', 'D', 'A-', 'B-', 'D-']	['A-', 'B-', 'F-', 'G-', 'B-']
io9762	['D', 'E-', 'B--', 'C', 'E']	['B', 'C', 'G-', 'A', 'C']
i9762	['D', 'E-', 'B', 'C', 'E']	['B', 'C', 'G', 'A', 'C']
I9762	['D', 'E', 'B', 'C', 'E']	['B', 'C#', 'G', 'A', 'C']
I+9762	['D', 'E', 'B', 'C', 'E']	['B', 'C#', 'G', 'A', 'C']
iio9762	['E', 'F', 'C-', 'D', 'F']	['C', 'D', 'A-', 'B', 'D']
ii9762	['E', 'F', 'C', 'D', 'F']	['C', 'D', 'A', 'B', 'D']
II9762	['E', 'F#', 'C', 'D', 'F']	['C', 'D#', 'A', 'B', 'D']
II+9762	['E', 'F#', 'C', 'D', 'F']	['C', 'D#', 'A', 'B', 'D']
iiio9762	['F', 'G', 'D-', 'E', 'G']	['D', 'E-', 'B--', 'C', 'E']
iii9762	['F', 'G', 'D', 'E', 'G']	['D', 'E-', 'B', 'C', 'E']
III9762	['F', 'G#', 'D', 'E', 'G']	['D', 'E', 'B', 'C', 'E']
III+9762	['F', 'G#', 'D', 'E', 'G']	['D', 'E', 'B', 'C', 'E']
ivo9762	['G', 'A-', 'E--', 'F', 'A']	['E', 'F', 'C-', 'D', 'F']
iv9762	['G', 'A-', 'E', 'F', 'A']	['E', 'F', 'C', 'D', 'F']
IV9762	['G', 'A', 'E', 'F', 'A']	['E', 'F#', 'C', 'D', 'F']
IV+9762	['G', 'A', 'E', 'F', 'A']	['E', 'F#', 'C', 'D', 'F']
vo9762	['A', 'B-', 'F-', 'G', 'B']	['F', 'G', 'D-', 'E', 'G']
v9762	['A', 'B-', 'F', 'G', 'B']	['F', 'G', 'D', 'E', 'G']
V9762	['A', 'B', 'F', 'G', 'B']	['F', 'G#', 'D', 'E', 'G']
V+9762	['A', 'B', 'F', 'G', 'B']	['F', 'G#', 'D', 'E', 'G']
vio9762	['B', 'C', 'G-', 'A', 'C']	['G#', 'A', 'E-', 'F#', 'A#']
vi9762	['B', 'C', 'G', 'A', 'C']	['G#', 'A', 'E#', 'F#', 'A#']
VI9762	['B', 'C#', 'G', 'A', 'C']	['G', 'A', 'E', 'F', 'A']
VI+9762	['B', 'C#', 'G', 'A', 'C']	['G', 'A', 'E', 'F', 'A']
viio9762	['C', 'D', 'A-', 'B', 'D']	['A#', 'B', 'F', 'G#', 'B#']
vii9762	['C', 'D', 'A', 'B', 'D']	['A#', 'B', 'F#', 'G#', 'B#']
VII9762	['C', 'D#', 'A', 'B', 'D']	['A', 'B', 'F', 'G', 'B']
VII+9762	['C', 'D#', 'A', 'B', 'D']	['A', 'B', 'F', 'G', 'B']
#io9762	['D#', 'E', 'B-', 'C#', 'E#']	['B#', 'C#', 'G', 'A#', 'C#']
#i9762	['D#', 'E', 'B#', 'C#', 'E#']	['B#', 'C#', 'G#', 'A#', 'C#']
#I9762	['D#', 'E#', 'B#', 'C#', 'E#']	['B#', 'C##', 'G#', 'A#', 'C#']
#I+9762	['D#', 'E#', 'B#', 'C#', 'E#']	['B#', 'C##', 'G#', 'A#', 'C#']
#iio9762	['E#', 'F#', 'C', 'D#', 'F#']	['C#', 'D#', 'A', 'B#', 'D#']
