Figure	MajorContext	MinorContext
bio976432	['D-', 'E--', 'F-', 'G--', 'B---', 'C-', 'E-']	['B-', 'C-', 'D-', 'E--', 'G--', 'A-', 'C-']
bi976432	['D-', 'E--', 'F-', 'G-', 'B-', 'C-', 'E-']	['B-', 'C-', 'D-', 'E-', 'G-', 'A-', 'C-']
bI976432	['D-', 'E-', 'F-', 'G-', 'B-', 'C-', 'E-']	['B-', 'C', 'D-', 'E-', 'G-', 'A-', 'C-']
bI+976432	['D-', 'E-', 'F-', 'G', 'B-', 'C-', 'E-']	['B-', 'C', 'D-', 'E', 'G-', 'A-', 'C-']
biio976432	['E-', 'F-', 'G-', 'A--', 'C--', 'D-', 'F-']	['C-', 'D-', 'E-', 'F-', 'A--', 'B-', 'D-']
bii976432	['E-', 'F-', 'G-', 'A-', 'C-', 'D-', 'F-']	['C-', 'D-', 'E-', 'F', 'A-', 'B-', 'D-']
bII976432	['E-', 'F', 'G-', 'A-', 'C-', 'D-', 'F-']	['C-', 'D', 'E-', 'F', 'A-', 'B-', 'D-']
bII+976432	['E-', 'F', 'G-', 'A', 'C-', 'D-', 'F-']	['C-', 'D', 'E-', 'F#', 'A-', 'B-', 'D-']
biiio976432	['F-', 'G-', 'A-', 'B--', 'D--', 'E-', 'G-']	['D-', 'E--', 'F-', 'G--', 'B---', 'C-', 'E-']
biii976432	['F-', 'G-', 'A-', 'B-', 'D-', 'E-', 'G-']	['D-', 'E--', 'F-', 'G-', 'B-', 'C-', 'E-']
bIII976432	['F-', 'G', 'A-', 'B-', 'D-', 'E-', 'G-']	['D-', 'E-', 'F-', 'G-', 'B-', 'C-', 'E-']
bIII+976432	['F-', 'G', 'A-', 'B', 'D-', 'E-', 'G-']	['D-', 'E-', 'F-', 'G', 'B-', 'C-', 'E-']
bivo976432	['G-', 'A--', 'B-', 'C--', 'E---', 'F-', 'A-']	['E-', 'F-', 'G-', 'A--', 'C--', 'D-', 'F-']
biv976432	['G-', 'A--', 'B-', 'C-', 'E-', 'F-', 'A-']	['E-', 'F-', 'G-', 'A-', 'C-', 'D-', 'F-']
bIV976432	['G-', 'A-', 'B-', 'C-', 'E-', 'F-', 'A-']	['E-', 'F', 'G-', 'A-', 'C-', 'D-', 'F-']
bIV+976432	['G-', 'A-', 'B-', 'C', 'E-', 'F-', 'A-']	['E-', 'F', 'G-', 'A', 'C-', 'D-', 'F-']
bvo976432	['A-', 'B--', 'C-', 'D--', 'F--', 'G-', 'B-']	['F-', 'G-', 'A-', 'B--', 'D--', 'E-', 'G-']
bv976432	['A-', 'B--', 'C-', 'D-', 'F-', 'G-', 'B-']	['F-', 'G-', 'A-', 'B-', 'D-', 'E-', 'G-']
