Figure	MajorContext	MinorContext
bio987653	['E--', 'G--', 'B---', 'C-', 'D-', 'E-', 'F-']	['C-', 'E--', 'G--', 'A-', 'B-', 'C-', 'D-']
bi987653	['E--', 'G-', 'B-', 'C-', 'D-', 'E-', 'F-']	['C-', 'E-', 'G-', 'A-', 'B-', 'C-', 'D-']
bI987653	['E-', 'G-', 'B-', 'C-', 'D-', 'E-', 'F-']	['C', 'E-', 'G-', 'A-', 'B-', 'C-', 'D-']
bI+987653	['E-', 'G', 'B-', 'C-', 'D-', 'E-', 'F-']	['C', 'E', 'G-', 'A-', 'B-', 'C-', 'D-']
biio987653	['F-', 'A--', 'C--', 'D-', 'E-', 'F-', 'G-']	['D-', 'F-', 'A--', 'B-', 'C-', 'D-', 'E-']
bii987653	['F-', 'A-', 'C-', 'D-', 'E-', 'F-', 'G-']	['D-', 'F', 'A-', 'B-', 'C-', 'D-', 'E-']
bII987653	['F', 'A-', 'C-', 'D-', 'E-', 'F-', 'G-']	['D', 'F', 'A-', 'B-', 'C-', 'D-', 'E-']
bII+987653	['F', 'A', 'C-', 'D-', 'E-', 'F-', 'G-']	['D', 'F#', 'A-', 'B-', 'C-', 'D-', 'E-']
biiio987653	['G-', 'B--', 'D--', 'E-', 'F-', 'G-', 'A-']	['E--', 'G--', 'B---', 'C-', 'D-', 'E-', 'F-']
biii987653	['G-', 'B-', 'D-', 'E-', 'F-', 'G-', 'A-']	['E--', 'G-', 'B-', 'C-', 'D-', 'E-', 'F-']
bIII987653	['G', 'B-', 'D-', 'E-', 'F-', 'G-', 'A-']	['E-', 'G-', 'B-', 'C-', 'D-', 'E-', 'F-']
bIII+987653	['G', 'B', 'D-', 'E-', 'F-', 'G-', 'A-']	['E-', 'G', 'B-', 'C-', 'D-', 'E-', 'F-']
bivo987653	['A--', 'C--', 'E---', 'F-', 'G-', 'A-', 'B-']	['F-', 'A--', 'C--', 'D-', 'E-', 'F-', 'G-']
