Figure	MajorContext	MinorContext
bio982	['B---', 'C-', 'B-', 'C-']	['G--', 'A-', 'G-', 'A-']
bi982	['B-', 'C-', 'B-', 'C-']	['G-', 'A-', 'G-', 'A-']
bI982	['B-', 'C-', 'B-', 'C-']	['G-', 'A-', 'G-', 'A-']
bI+982	['B-', 'C-', 'B-', 'C-']	['G-', 'A-', 'G-', 'A-']
biio982	['C--', 'D-', 'C-', 'D-']	['A--', 'B-', 'A-', 'B-']
bii982	['C-', 'D-', 'C-', 'D-']	['A-', 'B-', 'A-', 'B-']
bII982	['C-', 'D-', 'C-', 'D-']	['A-', 'B-', 'A-', 'B-']
bII+982	['C-', 'D-', 'C-', 'D-']	['A-', 'B-', 'A-', 'B-']
biiio982	['D--', 'E-', 'D-', 'E-']	['B---', 'C-', 'B-', 'C-']
biii982	['D-', 'E-', 'D-', 'E-']	['B-', 'C-', 'B-', 'C-']
bIII982	['D-', 'E-', 'D-', 'E-']	['B-', 'C-', 'B-', 'C-']
bIII+982	['D-', 'E-', 'D-', 'E-']	['B-', 'C-', 'B-', 'C-']
bivo982	['E---', 'F-', 'E-', 'F-']	['C--', 'D-', 'C-', 'D-']
biv982	['E-', 'F-', 'E-', 'F-']	['C-', 'D-', 'C-', 'D-']
bIV982	['E-', 'F-', 'E-', 'F-']	['C-', 'D-', 'C-', 'D-']
bIV+982	['E-', 'F-', 'E-', 'F-']	['C-', 'D-', 'C-', 'D-']
bvo982	['F--', 'G-', 'F-', 'G-']	['D--', 'E-', 'D-', 'E-']
bv982	['F-', 'G-', 'F-', 'G-']	['D-', 'E-', 'D-', 'E-']
bV982	['F-', 'G-', 'F-', 'G-']	['D-', 'E-', 'D-', 'E-']
bV+982	['F-', 'G-', 'F-', 'G-']	['D-', 'E-', 'D-', 'E-']
bvio982	['G--', 'A-', 'G-', 'A-']	['E--', 'F', 'E', 'F']
bvi982	['G-', 'A-', 'G-', 'A-']	['E', 'F', 'E', 'F']
bVI982	['G-', 'A-', 'G-', 'A-']	['E-', 'F-', 'E-', 'F-']
bVI+982	['G-', 'A-', 'G-', 'A-']	['E-', 'F-', 'E-', 'F-']
bviio982	['A--', 'B-', 'A-', 'B-']	['F-', 'G', 'F', 'G']
bvii982	['A-', 'B-', 'A-', 'B-']	['F', 'G', 'F', 'G']
bVII982	['A-', 'B-', 'A-', 'B-']	['F-', 'G-', 'F-', 'G-']
bVII+982	['A-', 'B-', 'A-', 'B-']	['F-', 'G-', 'F-', 'G-']
io982	['B--', 'C', 'B', 'C']	['G-', 'A', 'G', 'A']
i982	['B', 'C', 'B', 'C']	['G', 'A', 'G', 'A']
I982	['B', 'C', 'B', 'C']	['G', 'A', 'G', 'A']
I+982	['B', 'C', 'B', 'C']	['G', 'A', 'G', 'A']
iio982	['C-', 'D', 'C', 'D']	['A-', 'B', 'A', 'B']
ii982	['C', 'D', 'C', 'D']	['A', 'B', 'A', 'B']
II982	['C', 'D', 'C', 'D']	['A', 'B', 'A', 'B']
II+982	['C', 'D', 'C', 'D']	['A', 'B', 'A', 'B']
iiio982	['D-', 'E', 'D', 'E']	['B--', 'C', 'B', 'C']
iii982	['D', 'E', 'D', 'E']	['B', 'C', 'B', 'C']
III982	['D', 'E', 'D', 'E']	['B', 'C', 'B', 'C']
III+982	['D', 'E', 'D', 'E']	['B', 'C', 'B', 'C']
ivo982	['E--', 'F', 'E', 'F']	['C-', 'D', 'C', 'D']
iv982	['E', 'F', 'E', 'F']	['C', 'D', 'C', 'D']
IV982	['E', 'F', 'E', 'F']	['C', 'D', 'C', 'D']
IV+982	['E', 'F', 'E', 'F']	['C', 'D', 'C', 'D']
vo982	['F-', 'G', 'F', 'G']	['D-', 'E', 'D', 'E']
v982	['F', 'G', 'F', 'G']	['D', 'E', 'D', 'E']
V982	['F', 'G', 'F', 'G']	['D', 'E', 'D', 'E']
