Figure	MajorContext	MinorContext
bio97643	['D-', 'F-', 'G--', 'B---', 'C-', 'E--']	['B-', 'D-', 'E--', 'G--', 'A-', 'C-']
bi97643	['D-', 'F-', 'G-', 'B-', 'C-', 'E--']	['B-', 'D-', 'E-', 'G-', 'A-', 'C-']
bI97643	['D-', 'F-', 'G-', 'B-', 'C-', 'E-']	['B-', 'D-', 'E-', 'G-', 'A-', 'C']
bI+97643	['D-', 'F-', 'G', 'B-', 'C-', 'E-']	['B-', 'D-', 'E', 'G-', 'A-', 'C']
biio97643	['E-', 'G-', 'A--', 'C--', 'D-', 'F-']	['C-', 'E-', 'F-', 'A--', 'B-', 'D-']
bii97643	['E-', 'G-', 'A-', 'C-', 'D-', 'F-']	['C-', 'E-', 'F', 'A-', 'B-', 'D-']
bII97643	['E-', 'G-', 'A-', 'C-', 'D-', 'F']	['C-', 'E-', 'F', 'A-', 'B-', 'D']
bII+97643	['E-', 'G-', 'A', 'C-', 'D-', 'F']	['C-', 'E-', 'F#', 'A-', 'B-', 'D']
biiio97643	['F-', 'A-', 'B--', 'D--', 'E-', 'G-']	['D-', 'F-', 'G--', 'B---', 'C-', 'E--']
biii97643	['F-', 'A-', 'B-', 'D-', 'E-', 'G-']	['D-', 'F-', 'G-', 'B-', 'C-', 'E--']
bIII97643	['F-', 'A-', 'B-', 'D-', 'E-', 'G']	['D-', 'F-', 'G-', 'B-', 'C-', 'E-']
bIII+97643	['F-', 'A-', 'B', 'D-', 'E-', 'G']	['D-', 'F-', 'G', 'B-', 'C-', 'E-']
bivo97643	['G-', 'B-', 'C--', 'E---', 'F-', 'A--']	['E-', 'G-', 'A--', 'C--', 'D-', 'F-']
biv97643	['G-', 'B-', 'C-', 'E-', 'F-', 'A--']	['E-', 'G-', 'A-', 'C-', 'D-', 'F-']
bIV97643	['G-', 'B-', 'C-', 'E-', 'F-', 'A-']	['E-', 'G-', 'A-', 'C-', 'D-', 'F']
bIV+97643	['G-', 'B-', 'C', 'E-', 'F-', 'A-']	['E-', 'G-', 'A', 'C-', 'D-', 'F']
bvo97643	['A-', 'C-', 'D--', 'F--', 'G-', 'B--']	['F-', 'A-', 'B--', 'D--', 'E-', 'G-']
bv97643	['A-', 'C-', 'D-', 'F-', 'G-', 'B--']	['F-', 'A-', 'B-', 'D-', 'E-', 'G-']
bV97643	['A-', 'C-', 'D-', 'F-', 'G-', 'B-']	['F-', 'A-', 'B-', 'D-', 'E-', 'G']
bV+97643	['A-', 'C-', 'D', 'F-', 'G-', 'B-']	['F-', 'A-', 'B', 'D-', 'E-', 'G']
bvio97643	['B-', 'D-', 'E--', 'G--', 'A-', 'C-']	['G', 'B', 'C-', 'E--', 'F', 'A-']
bvi97643	['B-', 'D-', 'E-', 'G-', 'A-', 'C-']	['G', 'B', 'C', 'E', 'F', 'A-']
bVI97643	['B-', 'D-', 'E-', 'G-', 'A-', 'C']	['G-', 'B-', 'C-', 'E-', 'F-', 'A-']
bVI+97643	['B-', 'D-', 'E', 'G-', 'A-', 'C']	['G-', 'B-', 'C', 'E-', 'F-', 'A-']
bviio97643	['C-', 'E-', 'F-', 'A--', 'B-', 'D-']	['A', 'C', 'D-', 'F-', 'G', 'B-']
bvii97643	['C-', 'E-', 'F', 'A-', 'B-', 'D-']	['A', 'C', 'D', 'F', 'G', 'B-']
bVII97643	['C-', 'E-', 'F', 'A-', 'B-', 'D']	['A-', 'C-', 'D-', 'F-', 'G-', 'B-']
bVII+97643	['C-', 'E-', 'F#', 'A-', 'B-', 'D']	['A-', 'C-', 'D', 'F-', 'G-', 'B-']
io97643	['D', 'F', 'G-', 'B--', 'C', 'E-']	['B', 'D', 'E-', 'G-', 'A', 'C']
i97643	['D', 'F', 'G', 'B', 'C', 'E-']	['B', 'D', 'E', 'G', 'A', 'C']
I97643	['D', 'F', 'G', 'B', 'C', 'E']	['B', 'D', 'E', 'G', 'A', 'C#']
I+97643	['D', 'F', 'G#', 'B', 'C', 'E']	['B', 'D', 'E#', 'G', 'A', 'C#']
iio97643	['E', 'G', 'A-', 'C-', 'D', 'F']	['C', 'E', 'F', 'A-', 'B', 'D']
ii97643	['E', 'G', 'A', 'C', 'D', 'F']	['C', 'E', 'F#', 'A', 'B', 'D']
II97643	['E', 'G', 'A', 'C', 'D', 'F#']	['C', 'E', 'F#', 'A', 'B', 'D#']
II+97643	['E', 'G', 'A#', 'C', 'D', 'F#']	['C', 'E', 'F##', 'A', 'B', 'D#']
iiio97643	['F', 'A', 'B-', 'D-', 'E', 'G']	['D', 'F', 'G-', 'B--', 'C', 'E-']
iii97643	['F', 'A', 'B', 'D', 'E', 'G']	['D', 'F', 'G', 'B', 'C', 'E-']
III97643	['F', 'A', 'B', 'D', 'E', 'G#']	['D', 'F', 'G', 'B', 'C', 'E']
III+97643	['F', 'A', 'B#', 'D', 'E', 'G#']	['D', 'F', 'G#', 'B', 'C', 'E']
ivo97643	['G', 'B', 'C-', 'E--', 'F', 'A-']	['E', 'G', 'A-', 'C-', 'D', 'F']
iv97643	['G', 'B', 'C', 'E', 'F', 'A-']	['E', 'G', 'A', 'C', 'D', 'F']
IV97643	['G', 'B', 'C', 'E', 'F', 'A']	['E', 'G', 'A', 'C', 'D', 'F#']
IV+97643	['G', 'B', 'C#', 'E', 'F', 'A']	['E', 'G', 'A#', 'C', 'D', 'F#']
vo97643	['A', 'C', 'D-', 'F-', 'G', 'B-']	['F', 'A', 'B-', 'D-', 'E', 'G']
v97643	['A', 'C', 'D', 'F', 'G', 'B-']	['F', 'A', 'B', 'D', 'E', 'G']
V97643	['A', 'C', 'D', 'F', 'G', 'B']	['F', 'A', 'B', 'D', 'E', 'G#']
V+97643	['A', 'C', 'D#', 'F', 'G', 'B']	['F', 'A', 'B#', 'D', 'E', 'G#']
vio97643	['B', 'D', 'E-', 'G-', 'A', 'C']	['G#', 'B#', 'C', 'E-', 'F#', 'A']
vi97643	['B', 'D', 'E', 'G', 'A', 'C']	['G#', 'B#', 'C#', 'E#', 'F#', 'A']
VI97643	['B', 'D', 'E', 'G', 'A', 'C#']	['G', 'B', 'C', 'E', 'F', 'A']
VI+97643	['B', 'D', 'E#', 'G', 'A', 'C#']	['G', 'B', 'C#', 'E', 'F', 'A']
viio97643	['C', 'E', 'F', 'A-', 'B', 'D']	['A#', 'C#', 'D', 'F', 'G#', 'B']
vii97643	['C', 'E', 'F#', 'A', 'B', 'D']	['A#', 'C#', 'D#', 'F#', 'G#', 'B']
VII97643	['C', 'E', 'F#', 'A', 'B', 'D#']	['A', 'C', 'D', 'F', 'G', 'B']
VII+97643	['C', 'E', 'F##', 'A', 'B', 'D#']	['A', 'C', 'D#', 'F', 'G', 'B']
#io97643	['D#', 'F#', 'G', 'B-', 'C#', 'E']	['B#', 'D#', 'E', 'G', 'A#', 'C#']
#i97643	['D#', 'F#', 'G#', 'B#', 'C#', 'E']	['B#', 'D#', 'E#', 'G#', 'A#', 'C#']
#I97643	['D#', 'F#', 'G#', 'B#', 'C#', 'E#']	['B#', 'D#', 'E#', 'G#', 'A#', 'C##']
#I+97643	['D#', 'F#', 'G##', 'B#', 'C#', 'E#']	['B#', 'D#', 'E##', 'G#', 'A#', 'C##']
#iio97643	['E#', 'G#', 'A', 'C', 'D#', 'F#']	['C#', 'E#', 'F#', 'A', 'B#', 'D#']
#ii97643	['E#', 'G#', 'A#', 'C#', 'D#', 'F#']	['C#', 'E#', 'F##', 'A#', 'B#', 'D#']
#II97643	['E#', 'G#', 'A#', 'C#', 'D#', 'F##']	['C#', 'E#', 'F##', 'A#', 'B#', 'D##']
#II+97643	['E#', 'G#', 'A##', 'C#', 'D#', 'F##']	['C#', 'E#', 'F###', 'A#', 'B#', 'D##']
#iiio97643	['F#', 'A#', 'B', 'D', 'E#', 'G#']	['D#', 'F#', 'G', 'B-', 'C#', 'E']
#iii97643	['F#', 'A#', 'B#', 'D#', 'E#', 'G#']	['D#', 'F#', 'G#', 'B#', 'C#', 'E']
#III97643	['F#', 'A#', 'B#', 'D#', 'E#', 'G##']	['D#', 'F#', 'G#', 'B#', 'C#', 'E#']
#III+97643	['F#', 'A#', 'B##', 'D#', 'E#', 'G##']	['D#', 'F#', 'G##', 'B#', 'C#', 'E#']
#ivo97643	['G#', 'B#', 'C', 'E-', 'F#', 'A']	['E#', 'G#', 'A', 'C', 'D#', 'F#']
#iv97643	['G#', 'B#', 'C#', 'E#', 'F#', 'A']	['E#', 'G#', 'A#', 'C#', 'D#', 'F#']
#IV97643	['G#', 'B#', 'C#', 'E#', 'F#', 'A#']	['E#', 'G#', 'A#', 'C#', 'D#', 'F##']
#IV+97643	['G#', 'B#', 'C##', 'E#', 'F#', 'A#']	['E#', 'G#', 'A##', 'C#', 'D#', 'F##']
