Figure	MajorContext	MinorContext
bio965	['E--', 'B---', 'C-', 'F-']	['C-', 'G--', 'A-', 'D-']
bi965	['E--', 'B-', 'C-', 'F-']	['C-', 'G-', 'A-', 'D-']
bI965	['E-', 'B-', 'C-', 'F-']	['C', 'G-', 'A-', 'D-']
bI+965	['E-', 'B-', 'C-', 'F-']	['C', 'G-', 'A-', 'D-']
biio965	['F-', 'C--', 'D-', 'G-']	['D-', 'A--', 'B-', 'E-']
bii965	['F-', 'C-', 'D-', 'G-']	['D-', 'A-', 'B-', 'E-']
bII965	['F', 'C-', 'D-', 'G-']	['D', 'A-', 'B-', 'E-']
bII+965	['F', 'C-', 'D-', 'G-']	['D', 'A-', 'B-', 'E-']
biiio965	['G-', 'D--', 'E-', 'A-']	['E--', 'B---', 'C-', 'F-']
biii965	['G-', 'D-', 'E-', 'A-']	['E--', 'B-', 'C-', 'F-']
bIII965	['G', 'D-', 'E-', 'A-']	['E-', 'B-', 'C-', 'F-']
bIII+965	['G', 'D-', 'E-', 'A-']	['E-', 'B-', 'C-', 'F-']
bivo965	['A--', 'E---', 'F-', 'B-']	['F-', 'C--', 'D-', 'G-']
biv965	['A--', 'E-', 'F-', 'B-']	['F-', 'C-', 'D-', 'G-']
bIV965	['A-', 'E-', 'F-', 'B-']	['F', 'C-', 'D-', 'G-']
bIV+965	['A-', 'E-', 'F-', 'B-']	['F', 'C-', 'D-', 'G-']
bvo965	['B--', 'F--', 'G-', 'C-']	['G-', 'D--', 'E-', 'A-']
bv965	['B--', 'F-', 'G-', 'C-']	['G-', 'D-', 'E-', 'A-']
bV965	['B-', 'F-', 'G-', 'C-']	['G', 'D-', 'E-', 'A-']
bV+965	['B-', 'F-', 'G-', 'C-']	['G', 'D-', 'E-', 'A-']
bvio965	['C-', 'G--', 'A-', 'D-']	['A-', 'E--', 'F', 'B']
bvi965	['C-', 'G-', 'A-', 'D-']	['A-', 'E', 'F', 'B']
bVI965	['C', 'G-', 'A-', 'D-']	['A-', 'E-', 'F-', 'B-']
bVI+965	['C', 'G-', 'A-', 'D-']	['A-', 'E-', 'F-', 'B-']
bviio965	['D-', 'A--', 'B-', 'E-']	['B-', 'F-', 'G', 'C']
bvii965	['D-', 'A-', 'B-', 'E-']	['B-', 'F', 'G', 'C']
bVII965	['D', 'A-', 'B-', 'E-']	['B-', 'F-', 'G-', 'C-']
bVII+965	['D', 'A-', 'B-', 'E-']	['B-', 'F-', 'G-', 'C-']
io965	['E-', 'B--', 'C', 'F']	['C', 'G-', 'A', 'D']
i965	['E-', 'B', 'C', 'F']	['C', 'G', 'A', 'D']
I965	['E', 'B', 'C', 'F']	['C#', 'G', 'A', 'D']
I+965	['E', 'B', 'C', 'F']	['C#', 'G', 'A', 'D']
iio965	['F', 'C-', 'D', 'G']	['D', 'A-', 'B', 'E']
