Figure	MajorContext	MinorContext
bio86432	['B---', 'C-', 'D-', 'E--', 'G--', 'B-']	['G--', 'A-', 'B-', 'C-', 'E--', 'G-']
bi86432	['B-', 'C-', 'D-', 'E--', 'G-', 'B-']	['G-', 'A-', 'B-', 'C-', 'E-', 'G-']
bI86432	['B-', 'C-', 'D-', 'E-', 'G-', 'B-']	['G-', 'A-', 'B-', 'C', 'E-', 'G-']
bI+86432	['B-', 'C-', 'D-', 'E-', 'G', 'B-']	['G-', 'A-', 'B-', 'C', 'E', 'G-']
biio86432	['C--', 'D-', 'E-', 'F-', 'A--', 'C-']	['A--', 'B-', 'C-', 'D-', 'F-', 'A-']
bii86432	['C-', 'D-', 'E-', 'F-', 'A-', 'C-']	['A-', 'B-', 'C-', 'D-', 'F', 'A-']
bII86432	['C-', 'D-', 'E-', 'F', 'A-', 'C-']	['A-', 'B-', 'C-', 'D', 'F', 'A-']
bII+86432	['C-', 'D-', 'E-', 'F', 'A', 'C-']	['A-', 'B-', 'C-', 'D', 'F#', 'A-']
biiio86432	['D--', 'E-', 'F-', 'G-', 'B--', 'D-']	['B---', 'C-', 'D-', 'E--', 'G--', 'B-']
biii86432	['D-', 'E-', 'F-', 'G-', 'B-', 'D-']	['B-', 'C-', 'D-', 'E--', 'G-', 'B-']
bIII86432	['D-', 'E-', 'F-', 'G', 'B-', 'D-']	['B-', 'C-', 'D-', 'E-', 'G-', 'B-']
bIII+86432	['D-', 'E-', 'F-', 'G', 'B', 'D-']	['B-', 'C-', 'D-', 'E-', 'G', 'B-']
bivo86432	['E---', 'F-', 'G-', 'A--', 'C--', 'E-']	['C--', 'D-', 'E-', 'F-', 'A--', 'C-']
biv86432	['E-', 'F-', 'G-', 'A--', 'C-', 'E-']	['C-', 'D-', 'E-', 'F-', 'A-', 'C-']
bIV86432	['E-', 'F-', 'G-', 'A-', 'C-', 'E-']	['C-', 'D-', 'E-', 'F', 'A-', 'C-']
bIV+86432	['E-', 'F-', 'G-', 'A-', 'C', 'E-']	['C-', 'D-', 'E-', 'F', 'A', 'C-']
bvo86432	['F--', 'G-', 'A-', 'B--', 'D--', 'F-']	['D--', 'E-', 'F-', 'G-', 'B--', 'D-']
bv86432	['F-', 'G-', 'A-', 'B--', 'D-', 'F-']	['D-', 'E-', 'F-', 'G-', 'B-', 'D-']
bV86432	['F-', 'G-', 'A-', 'B-', 'D-', 'F-']	['D-', 'E-', 'F-', 'G', 'B-', 'D-']
bV+86432	['F-', 'G-', 'A-', 'B-', 'D', 'F-']	['D-', 'E-', 'F-', 'G', 'B', 'D-']
bvio86432	['G--', 'A-', 'B-', 'C-', 'E--', 'G-']	['E--', 'F', 'G', 'A-', 'C-', 'E']
bvi86432	['G-', 'A-', 'B-', 'C-', 'E-', 'G-']	['E', 'F', 'G', 'A-', 'C', 'E']
bVI86432	['G-', 'A-', 'B-', 'C', 'E-', 'G-']	['E-', 'F-', 'G-', 'A-', 'C-', 'E-']
bVI+86432	['G-', 'A-', 'B-', 'C', 'E', 'G-']	['E-', 'F-', 'G-', 'A-', 'C', 'E-']
bviio86432	['A--', 'B-', 'C-', 'D-', 'F-', 'A-']	['F-', 'G', 'A', 'B-', 'D-', 'F']
bvii86432	['A-', 'B-', 'C-', 'D-', 'F', 'A-']	['F', 'G', 'A', 'B-', 'D', 'F']
bVII86432	['A-', 'B-', 'C-', 'D', 'F', 'A-']	['F-', 'G-', 'A-', 'B-', 'D-', 'F-']
bVII+86432	['A-', 'B-', 'C-', 'D', 'F#', 'A-']	['F-', 'G-', 'A-', 'B-', 'D', 'F-']
io86432	['B--', 'C', 'D', 'E-', 'G-', 'B']	['G-', 'A', 'B', 'C', 'E-', 'G']
i86432	['B', 'C', 'D', 'E-', 'G', 'B']	['G', 'A', 'B', 'C', 'E', 'G']
I86432	['B', 'C', 'D', 'E', 'G', 'B']	['G', 'A', 'B', 'C#', 'E', 'G']
I+86432	['B', 'C', 'D', 'E', 'G#', 'B']	['G', 'A', 'B', 'C#', 'E#', 'G']
iio86432	['C-', 'D', 'E', 'F', 'A-', 'C']	['A-', 'B', 'C', 'D', 'F', 'A']
ii86432	['C', 'D', 'E', 'F', 'A', 'C']	['A', 'B', 'C', 'D', 'F#', 'A']
II86432	['C', 'D', 'E', 'F#', 'A', 'C']	['A', 'B', 'C', 'D#', 'F#', 'A']
II+86432	['C', 'D', 'E', 'F#', 'A#', 'C']	['A', 'B', 'C', 'D#', 'F##', 'A']
iiio86432	['D-', 'E', 'F', 'G', 'B-', 'D']	['B--', 'C', 'D', 'E-', 'G-', 'B']
iii86432	['D', 'E', 'F', 'G', 'B', 'D']	['B', 'C', 'D', 'E-', 'G', 'B']
III86432	['D', 'E', 'F', 'G#', 'B', 'D']	['B', 'C', 'D', 'E', 'G', 'B']
III+86432	['D', 'E', 'F', 'G#', 'B#', 'D']	['B', 'C', 'D', 'E', 'G#', 'B']
