Figure	MajorContext	MinorContext
bio83	['C-', 'E--', 'C-']	['A-', 'C-', 'A-']
bi83	['C-', 'E--', 'C-']	['A-', 'C-', 'A-']
bI83	['C-', 'E-', 'C-']	['A-', 'C', 'A-']
bI+83	['C-', 'E-', 'C-']	['A-', 'C', 'A-']
biio83	['D-', 'F-', 'D-']	['B-', 'D-', 'B-']
bii83	['D-', 'F-', 'D-']	['B-', 'D-', 'B-']
bII83	['D-', 'F', 'D-']	['B-', 'D', 'B-']
bII+83	['D-', 'F', 'D-']	['B-', 'D', 'B-']
biiio83	['E-', 'G-', 'E-']	['C-', 'E--', 'C-']
biii83	['E-', 'G-', 'E-']	['C-', 'E--', 'C-']
bIII83	['E-', 'G', 'E-']	['C-', 'E-', 'C-']
bIII+83	['E-', 'G', 'E-']	['C-', 'E-', 'C-']
bivo83	['F-', 'A--', 'F-']	['D-', 'F-', 'D-']
biv83	['F-', 'A--', 'F-']	['D-', 'F-', 'D-']
bIV83	['F-', 'A-', 'F-']	['D-', 'F', 'D-']
bIV+83	['F-', 'A-', 'F-']	['D-', 'F', 'D-']
bvo83	['G-', 'B--', 'G-']	['E-', 'G-', 'E-']
bv83	['G-', 'B--', 'G-']	['E-', 'G-', 'E-']
bV83	['G-', 'B-', 'G-']	['E-', 'G', 'E-']
bV+83	['G-', 'B-', 'G-']	['E-', 'G', 'E-']
bvio83	['A-', 'C-', 'A-']	['F', 'A-', 'F']
bvi83	['A-', 'C-', 'A-']	['F', 'A-', 'F']
bVI83	['A-', 'C', 'A-']	['F-', 'A-', 'F-']
bVI+83	['A-', 'C', 'A-']	['F-', 'A-', 'F-']
bviio83	['B-', 'D-', 'B-']	['G', 'B-', 'G']
bvii83	['B-', 'D-', 'B-']	['G', 'B-', 'G']
bVII83	['B-', 'D', 'B-']	['G-', 'B-', 'G-']
bVII+83	['B-', 'D', 'B-']	['G-', 'B-', 'G-']
io83	['C', 'E-', 'C']	['A', 'C', 'A']
i83	['C', 'E-', 'C']	['A', 'C', 'A']
I83	['C', 'E', 'C']	['A', 'C#', 'A']
I+83	['C', 'E', 'C']	['A', 'C#', 'A']
iio83	['D', 'F', 'D']	['B', 'D', 'B']
ii83	['D', 'F', 'D']	['B', 'D', 'B']
II83	['D', 'F#', 'D']	['B', 'D#', 'B']
II+83	['D', 'F#', 'D']	['B', 'D#', 'B']
iiio83	['E', 'G', 'E']	['C', 'E-', 'C']
iii83	['E', 'G', 'E']	['C', 'E-', 'C']
III83	['E', 'G#', 'E']	['C', 'E', 'C']
III+83	['E', 'G#', 'E']	['C', 'E', 'C']
ivo83	['F', 'A-', 'F']	['D', 'F', 'D']
iv83	['F', 'A-', 'F']	['D', 'F', 'D']
IV83	['F', 'A', 'F']	['D', 'F#', 'D']
IV+83	['F', 'A', 'F']	['D', 'F#', 'D']
vo83	['G', 'B-', 'G']	['E', 'G', 'E']
v83	['G', 'B-', 'G']	['E', 'G', 'E']
V83	['G', 'B', 'G']	['E', 'G#', 'E']
V+83	['G', 'B', 'G']	['E', 'G#', 'E']
vio83	['A', 'C', 'A']	['F#', 'A', 'F#']
vi83	['A', 'C', 'A']	['F#', 'A', 'F#']
VI83	['A', 'C#', 'A']	['F', 'A', 'F']
VI+83	['A', 'C#', 'A']	['F', 'A', 'F']
viio83	['B', 'D', 'B']	['G#', 'B', 'G#']
vii83	['B', 'D', 'B']	['G#', 'B', 'G#']
VII83	['B', 'D#', 'B']	['G', 'B', 'G']
VII+83	['B', 'D#', 'B']	['G', 'B', 'G']
#io83	['C#', 'E', 'C#']	['A#', 'C#', 'A#']
#i83	['C#', 'E', 'C#']	['A#', 'C#', 'A#']
#I83	['C#', 'E#', 'C#']	['A#', 'C##', 'A#']
#I+83	['C#', 'E#', 'C#']	['A#', 'C##', 'A#']
#iio83	['D#', 'F#', 'D#']	['B#', 'D#', 'B#']
#ii83	['D#', 'F#', 'D#']	['B#', 'D#', 'B#']
#II83	['D#', 'F##', 'D#']	['B#', 'D##', 'B#']
#II+83	['D#', 'F##', 'D#']	['B#', 'D##', 'B#']
#iiio83	['E#', 'G#', 'E#']	['C#', 'E', 'C#']
#iii83	['E#', 'G#', 'E#']	['C#', 'E', 'C#']
#III83	['E#', 'G##', 'E#']	['C#', 'E#', 'C#']
#III+83	['E#', 'G##', 'E#']	['C#', 'E#', 'C#']
#ivo83	['F#', 'A', 'F#']	['D#', 'F#', 'D#']
#iv83	['F#', 'A', 'F#']	['D#', 'F#', 'D#']
#IV83	['F#', 'A#', 'F#']	['D#', 'F##', 'D#']
#IV+83	['F#', 'A#', 'F#']	['D#', 'F##', 'D#']
#vo83	['G#', 'B', 'G#']	['E#', 'G#', 'E#']
#v83	['G#', 'B', 'G#']	['E#', 'G#', 'E#']
#V83	['G#', 'B#', 'G#']	['E#', 'G##', 'E#']
#V+83	['G#', 'B#', 'G#']	['E#', 'G##', 'E#']
#vio83	['A#', 'C#', 'A#']	['F##', 'A#', 'F##']
#vi83	['A#', 'C#', 'A#']	['F##', 'A#', 'F##']
#VI83	['A#', 'C##', 'A#']	['F#', 'A#', 'F#']
#VI+83	['A#', 'C##', 'A#']	['F#', 'A#', 'F#']
#viio83	['B#', 'D#', 'B#']	['G##', 'B#', 'G##']
#vii83	['B#', 'D#', 'B#']	['G##', 'B#', 'G##']
#VII83	['B#', 'D##', 'B#']	['G#', 'B#', 'G#']
#VII+83	['B#', 'D##', 'B#']	['G#', 'B#', 'G#']
