Figure	MajorContext	MinorContext
bio92	['B---', 'C-', 'C-']	['G--', 'A-', 'A-']
bi92	['B-', 'C-', 'C-']	['G-', 'A-', 'A-']
bI92	['B-', 'C-', 'C-']	['G-', 'A-', 'A-']
bI+92	['B-', 'C-', 'C-']	['G-', 'A-', 'A-']
biio92	['C--', 'D-', 'D-']	['A--', 'B-', 'B-']
bii92	['C-', 'D-', 'D-']	['A-', 'B-', 'B-']
bII92	['C-', 'D-', 'D-']	['A-', 'B-', 'B-']
bII+92	['C-', 'D-', 'D-']	['A-', 'B-', 'B-']
biiio92	['D--', 'E-', 'E-']	['B---', 'C-', 'C-']
biii92	['D-', 'E-', 'E-']	['B-', 'C-', 'C-']
bIII92	['D-', 'E-', 'E-']	['B-', 'C-', 'C-']
bIII+92	['D-', 'E-', 'E-']	['B-', 'C-', 'C-']
bivo92	['E---', 'F-', 'F-']	['C--', 'D-', 'D-']
biv92	['E-', 'F-', 'F-']	['C-', 'D-', 'D-']
bIV92	['E-', 'F-', 'F-']	['C-', 'D-', 'D-']
bIV+92	['E-', 'F-', 'F-']	['C-', 'D-', 'D-']
bvo92	['F--', 'G-', 'G-']	['D--', 'E-', 'E-']
bv92	['F-', 'G-', 'G-']	['D-', 'E-', 'E-']
bV92	['F-', 'G-', 'G-']	['D-', 'E-', 'E-']
bV+92	['F-', 'G-', 'G-']	['D-', 'E-', 'E-']
bvio92	['G--', 'A-', 'A-']	['E--', 'F', 'F']
bvi92	['G-', 'A-', 'A-']	['E', 'F', 'F']
bVI92	['G-', 'A-', 'A-']	['E-', 'F-', 'F-']
bVI+92	['G-', 'A-', 'A-']	['E-', 'F-', 'F-']
bviio92	['A--', 'B-', 'B-']	['F-', 'G', 'G']
bvii92	['A-', 'B-', 'B-']	['F', 'G', 'G']
bVII92	['A-', 'B-', 'B-']	['F-', 'G-', 'G-']
bVII+92	['A-', 'B-', 'B-']	['F-', 'G-', 'G-']
io92	['B--', 'C', 'C']	['G-', 'A', 'A']
i92	['B', 'C', 'C']	['G', 'A', 'A']
I92	['B', 'C', 'C']	['G', 'A', 'A']
I+92	['B', 'C', 'C']	['G', 'A', 'A']
iio92	['C-', 'D', 'D']	['A-', 'B', 'B']
ii92	['C', 'D', 'D']	['A', 'B', 'B']
II92	['C', 'D', 'D']	['A', 'B', 'B']
II+92	['C', 'D', 'D']	['A', 'B', 'B']
iiio92	['D-', 'E', 'E']	['B--', 'C', 'C']
iii92	['D', 'E', 'E']	['B', 'C', 'C']
III92	['D', 'E', 'E']	['B', 'C', 'C']
III+92	['D', 'E', 'E']	['B', 'C', 'C']
ivo92	['E--', 'F', 'F']	['C-', 'D', 'D']
iv92	['E', 'F', 'F']	['C', 'D', 'D']
IV92	['E', 'F', 'F']	['C', 'D', 'D']
IV+92	['E', 'F', 'F']	['C', 'D', 'D']
vo92	['F-', 'G', 'G']	['D-', 'E', 'E']
v92	['F', 'G', 'G']	['D', 'E', 'E']
V92	['F', 'G', 'G']	['D', 'E', 'E']
V+92	['F', 'G', 'G']	['D', 'E', 'E']
vio92	['G-', 'A', 'A']	['E-', 'F#', 'F#']
vi92	['G', 'A', 'A']	['E#', 'F#', 'F#']
VI92	['G', 'A', 'A']	['E', 'F', 'F']
VI+92	['G', 'A', 'A']	['E', 'F', 'F']
viio92	['A-', 'B', 'B']	['F', 'G#', 'G#']
vii92	['A', 'B', 'B']	['F#', 'G#', 'G#']
VII92	['A', 'B', 'B']	['F', 'G', 'G']
VII+92	['A', 'B', 'B']	['F', 'G', 'G']
#io92	['B-', 'C#', 'C#']	['G', 'A#', 'A#']
#i92	['B#', 'C#', 'C#']	['G#', 'A#', 'A#']
#I92	['B#', 'C#', 'C#']	['G#', 'A#', 'A#']
#I+92	['B#', 'C#', 'C#']	['G#', 'A#', 'A#']
#iio92	['C', 'D#', 'D#']	['A', 'B#', 'B#']
#ii92	['C#', 'D#', 'D#']	['A#', 'B#', 'B#']
#II92	['C#', 'D#', 'D#']	['A#', 'B#', 'B#']
#II+92	['C#', 'D#', 'D#']	['A#', 'B#', 'B#']
#iiio92	['D', 'E#', 'E#']	['B-', 'C#', 'C#']
#iii92	['D#', 'E#', 'E#']	['B#', 'C#', 'C#']
#III92	['D#', 'E#', 'E#']	['B#', 'C#', 'C#']
#III+92	['D#', 'E#', 'E#']	['B#', 'C#', 'C#']
#ivo92	['E-', 'F#', 'F#']	['C', 'D#', 'D#']
#iv92	['E#', 'F#', 'F#']	['C#', 'D#', 'D#']
#IV92	['E#', 'F#', 'F#']	['C#', 'D#', 'D#']
#IV+92	['E#', 'F#', 'F#']	['C#', 'D#', 'D#']
#vo92	['F', 'G#', 'G#']	['D', 'E#', 'E#']
#v92	['F#', 'G#', 'G#']	['D#', 'E#', 'E#']
#V92	['F#', 'G#', 'G#']	['D#', 'E#', 'E#']
#V+92	['F#', 'G#', 'G#']	['D#', 'E#', 'E#']
#vio92	['G', 'A#', 'A#']	['E', 'F##', 'F##']
#vi92	['G#', 'A#', 'A#']	['E##', 'F##', 'F##']
#VI92	['G#', 'A#', 'A#']	['E#', 'F#', 'F#']
#VI+92	['G#', 'A#', 'A#']	['E#', 'F#', 'F#']
#viio92	['A', 'B#', 'B#']	['F#', 'G##', 'G##']
#vii92	['A#', 'B#', 'B#']	['F##', 'G##', 'G##']
#VII92	['A#', 'B#', 'B#']	['F#', 'G#', 'G#']
#VII+92	['A#', 'B#', 'B#']	['F#', 'G#', 'G#']
