Figure	MajorContext	MinorContext
bVI+8654	['E', 'A-', 'B-', 'C', 'E-']	['C', 'F-', 'G-', 'A-', 'C-']
bviio8654	['F-', 'B-', 'C-', 'D-', 'F-']	['D-', 'G', 'A', 'B-', 'D']
bvii8654	['F', 'B-', 'C-', 'D-', 'F-']	['D', 'G', 'A', 'B-', 'D']
bVII8654	['F', 'B-', 'C-', 'D', 'F-']	['D-', 'G-', 'A-', 'B-', 'D-']
bVII+8654	['F#', 'B-', 'C-', 'D', 'F-']	['D', 'G-', 'A-', 'B-', 'D-']
io8654	['G-', 'C', 'D', 'E-', 'G']	['E-', 'A', 'B', 'C', 'E']
i8654	['G', 'C', 'D', 'E-', 'G']	['E', 'A', 'B', 'C', 'E']
I8654	['G', 'C', 'D', 'E', 'G']	['E', 'A', 'B', 'C#', 'E']
I+8654	['G#', 'C', 'D', 'E', 'G']	['E#', 'A', 'B', 'C#', 'E']
iio8654	['A-', 'D', 'E', 'F', 'A']	['F', 'B', 'C', 'D', 'F']
ii8654	['A', 'D', 'E', 'F', 'A']	['F#', 'B', 'C', 'D', 'F']
II8654	['A', 'D', 'E', 'F#', 'A']	['F#', 'B', 'C', 'D#', 'F']
II+8654	['A#', 'D', 'E', 'F#', 'A']	['F##', 'B', 'C', 'D#', 'F']
iiio8654	['B-', 'E', 'F', 'G', 'B']	['G-', 'C', 'D', 'E-', 'G']
iii8654	['B', 'E', 'F', 'G', 'B']	['G', 'C', 'D', 'E-', 'G']
III8654	['B', 'E', 'F', 'G#', 'B']	['G', 'C', 'D', 'E', 'G']
III+8654	['B#', 'E', 'F', 'G#', 'B']	['G#', 'C', 'D', 'E', 'G']
ivo8654	['C-', 'F', 'G', 'A-', 'C']	['A-', 'D', 'E', 'F', 'A']
iv8654	['C', 'F', 'G', 'A-', 'C']	['A', 'D', 'E', 'F', 'A']
IV8654	['C', 'F', 'G', 'A', 'C']	['A', 'D', 'E', 'F#', 'A']
IV+8654	['C#', 'F', 'G', 'A', 'C']	['A#', 'D', 'E', 'F#', 'A']
vo8654	['D-', 'G', 'A', 'B-', 'D']	['B-', 'E', 'F', 'G', 'B']
v8654	['D', 'G', 'A', 'B-', 'D']	['B', 'E', 'F', 'G', 'B']
V8654	['D', 'G', 'A', 'B', 'D']	['B', 'E', 'F', 'G#', 'B']
V+8654	['D#', 'G', 'A', 'B', 'D']	['B#', 'E', 'F', 'G#', 'B']
vio8654	['E-', 'A', 'B', 'C', 'E']	['C', 'F#', 'G#', 'A', 'C#']
vi8654	['E', 'A', 'B', 'C', 'E']	['C#', 'F#', 'G#', 'A', 'C#']
VI8654	['E', 'A', 'B', 'C#', 'E']	['C', 'F', 'G', 'A', 'C']
VI+8654	['E#', 'A', 'B', 'C#', 'E']	['C#', 'F', 'G', 'A', 'C']
viio8654	['F', 'B', 'C', 'D', 'F']	['D', 'G#', 'A#', 'B', 'D#']
vii8654	['F#', 'B', 'C', 'D', 'F']	['D#', 'G#', 'A#', 'B', 'D#']
VII8654	['F#', 'B', 'C', 'D#', 'F']	['D', 'G', 'A', 'B', 'D']
VII+8654	['F##', 'B', 'C', 'D#', 'F']	['D#', 'G', 'A', 'B', 'D']
#io8654	['G', 'C#', 'D#', 'E', 'G#']	['E', 'A#', 'B#', 'C#', 'E#']
#i8654	['G#', 'C#', 'D#', 'E', 'G#']	['E#', 'A#', 'B#', 'C#', 'E#']
#I8654	['G#', 'C#', 'D#', 'E#', 'G#']	['E#', 'A#', 'B#', 'C##', 'E#']
#I+8654	['G##', 'C#', 'D#', 'E#', 'G#']	['E##', 'A#', 'B#', 'C##', 'E#']
#iio8654	['A', 'D#', 'E#', 'F#', 'A#']	['F#', 'B#', 'C#', 'D#', 'F#']
#ii8654	['A#', 'D#', 'E#', 'F#', 'A#']	['F##', 'B#', 'C#', 'D#', 'F#']
#II8654	['A#', 'D#', 'E#', 'F##', 'A#']	['F##', 'B#', 'C#', 'D##', 'F#']
#II+8654	['A##', 'D#', 'E#', 'F##', 'A#']	['F###', 'B#', 'C#', 'D##', 'F#']
#iiio8654	['B', 'E#', 'F#', 'G#', 'B#']	['G', 'C#', 'D#', 'E', 'G#']
#iii8654	['B#', 'E#', 'F#', 'G#', 'B#']	['G#', 'C#', 'D#', 'E', 'G#']
#III8654	['B#', 'E#', 'F#', 'G##', 'B#']	['G#', 'C#', 'D#', 'E#', 'G#']
#III+8654	['B##', 'E#', 'F#', 'G##', 'B#']	['G##', 'C#', 'D#', 'E#', 'G#']
#ivo8654	['C', 'F#', 'G#', 'A', 'C#']	['A', 'D#', 'E#', 'F#', 'A#']
#iv8654	['C#', 'F#', 'G#', 'A', 'C#']	['A#', 'D#', 'E#', 'F#', 'A#']
#IV8654	['C#', 'F#', 'G#', 'A#', 'C#']	['A#', 'D#', 'E#', 'F##', 'A#']
#IV+8654	['C##', 'F#', 'G#', 'A#', 'C#']	['A##', 'D#', 'E#', 'F##', 'A#']
#vo8654	['D', 'G#', 'A#', 'B', 'D#']	['B', 'E#', 'F#', 'G#', 'B#']
#v8654	['D#', 'G#', 'A#', 'B', 'D#']	['B#', 'E#', 'F#', 'G#', 'B#']
#V8654	['D#', 'G#', 'A#', 'B#', 'D#']	['B#', 'E#', 'F#', 'G##', 'B#']
#V+8654	['D##', 'G#', 'A#', 'B#', 'D#']	['B##', 'E#', 'F#', 'G##', 'B#']
#vio8654	['E', 'A#', 'B#', 'C#', 'E#']	['C#', 'F##', 'G##', 'A#', 'C##']
#vi8654	['E#', 'A#', 'B#', 'C#', 'E#']	['C##', 'F##', 'G##', 'A#', 'C##']
#VI8654	['E#', 'A#', 'B#', 'C##', 'E#']	['C#', 'F#', 'G#', 'A#', 'C#']
#VI+8654	['E##', 'A#', 'B#', 'C##', 'E#']	['C##', 'F#', 'G#', 'A#', 'C#']
#viio8654	['F#', 'B#', 'C#', 'D#', 'F#']	['D#', 'G##', 'A##', 'B#', 'D##']
#vii8654	['F##', 'B#', 'C#', 'D#', 'F#']	['D##', 'G##', 'A##', 'B#', 'D##']
#VII8654	['F##', 'B#', 'C#', 'D##', 'F#']	['D#', 'G#', 'A#', 'B#', 'D#']
#VII+8654	['F###', 'B#', 'C#', 'D##', 'F#']	['D##', 'G#', 'A#', 'B#', 'D#']
