Figure	MajorContext	MinorContext
bio9654	['B---', 'E--', 'F-', 'G--', 'C-']	['G--', 'C-', 'D-', 'E--', 'A-']
bi9654	['B-', 'E--', 'F-', 'G-', 'C-']	['G-', 'C-', 'D-', 'E-', 'A-']
bI9654	['B-', 'E-', 'F-', 'G-', 'C-']	['G-', 'C', 'D-', 'E-', 'A-']
bI+9654	['B-', 'E-', 'F-', 'G', 'C-']	['G-', 'C', 'D-', 'E', 'A-']
biio9654	['C--', 'F-', 'G-', 'A--', 'D-']	['A--', 'D-', 'E-', 'F-', 'B-']
bii9654	['C-', 'F-', 'G-', 'A-', 'D-']	['A-', 'D-', 'E-', 'F', 'B-']
bII9654	['C-', 'F', 'G-', 'A-', 'D-']	['A-', 'D', 'E-', 'F', 'B-']
bII+9654	['C-', 'F', 'G-', 'A', 'D-']	['A-', 'D', 'E-', 'F#', 'B-']
biiio9654	['D--', 'G-', 'A-', 'B--', 'E-']	['B---', 'E--', 'F-', 'G--', 'C-']
biii9654	['D-', 'G-', 'A-', 'B-', 'E-']	['B-', 'E--', 'F-', 'G-', 'C-']
bIII9654	['D-', 'G', 'A-', 'B-', 'E-']	['B-', 'E-', 'F-', 'G-', 'C-']
bIII+9654	['D-', 'G', 'A-', 'B', 'E-']	['B-', 'E-', 'F-', 'G', 'C-']
bivo9654	['E---', 'A--', 'B-', 'C--', 'F-']	['C--', 'F-', 'G-', 'A--', 'D-']
biv9654	['E-', 'A--', 'B-', 'C-', 'F-']	['C-', 'F-', 'G-', 'A-', 'D-']
bIV9654	['E-', 'A-', 'B-', 'C-', 'F-']	['C-', 'F', 'G-', 'A-', 'D-']
bIV+9654	['E-', 'A-', 'B-', 'C', 'F-']	['C-', 'F', 'G-', 'A', 'D-']
bvo9654	['F--', 'B--', 'C-', 'D--', 'G-']	['D--', 'G-', 'A-', 'B--', 'E-']
bv9654	['F-', 'B--', 'C-', 'D-', 'G-']	['D-', 'G-', 'A-', 'B-', 'E-']
bV9654	['F-', 'B-', 'C-', 'D-', 'G-']	['D-', 'G', 'A-', 'B-', 'E-']
bV+9654	['F-', 'B-', 'C-', 'D', 'G-']	['D-', 'G', 'A-', 'B', 'E-']
bvio9654	['G--', 'C-', 'D-', 'E--', 'A-']	['E--', 'A-', 'B', 'C-', 'F']
bvi9654	['G-', 'C-', 'D-', 'E-', 'A-']	['E', 'A-', 'B', 'C', 'F']
bVI9654	['G-', 'C', 'D-', 'E-', 'A-']	['E-', 'A-', 'B-', 'C-', 'F-']
bVI+9654	['G-', 'C', 'D-', 'E', 'A-']	['E-', 'A-', 'B-', 'C', 'F-']
bviio9654	['A--', 'D-', 'E-', 'F-', 'B-']	['F-', 'B-', 'C', 'D-', 'G']
bvii9654	['A-', 'D-', 'E-', 'F', 'B-']	['F', 'B-', 'C', 'D', 'G']
bVII9654	['A-', 'D', 'E-', 'F', 'B-']	['F-', 'B-', 'C-', 'D-', 'G-']
bVII+9654	['A-', 'D', 'E-', 'F#', 'B-']	['F-', 'B-', 'C-', 'D', 'G-']
io9654	['B--', 'E-', 'F', 'G-', 'C']	['G-', 'C', 'D', 'E-', 'A']
i9654	['B', 'E-', 'F', 'G', 'C']	['G', 'C', 'D', 'E', 'A']
I9654	['B', 'E', 'F', 'G', 'C']	['G', 'C#', 'D', 'E', 'A']
I+9654	['B', 'E', 'F', 'G#', 'C']	['G', 'C#', 'D', 'E#', 'A']
iio9654	['C-', 'F', 'G', 'A-', 'D']	['A-', 'D', 'E', 'F', 'B']
ii9654	['C', 'F', 'G', 'A', 'D']	['A', 'D', 'E', 'F#', 'B']
II9654	['C', 'F#', 'G', 'A', 'D']	['A', 'D#', 'E', 'F#', 'B']
II+9654	['C', 'F#', 'G', 'A#', 'D']	['A', 'D#', 'E', 'F##', 'B']
iiio9654	['D-', 'G', 'A', 'B-', 'E']	['B--', 'E-', 'F', 'G-', 'C']
iii9654	['D', 'G', 'A', 'B', 'E']	['B', 'E-', 'F', 'G', 'C']
III9654	['D', 'G#', 'A', 'B', 'E']	['B', 'E', 'F', 'G', 'C']
III+9654	['D', 'G#', 'A', 'B#', 'E']	['B', 'E', 'F', 'G#', 'C']
ivo9654	['E--', 'A-', 'B', 'C-', 'F']	['C-', 'F', 'G', 'A-', 'D']
iv9654	['E', 'A-', 'B', 'C', 'F']	['C', 'F', 'G', 'A', 'D']
IV9654	['E', 'A', 'B', 'C', 'F']	['C', 'F#', 'G', 'A', 'D']
IV+9654	['E', 'A', 'B', 'C#', 'F']	['C', 'F#', 'G', 'A#', 'D']
vo9654	['F-', 'B-', 'C', 'D-', 'G']	['D-', 'G', 'A', 'B-', 'E']
v9654	['F', 'B-', 'C', 'D', 'G']	['D', 'G', 'A', 'B', 'E']
V9654	['F', 'B', 'C', 'D', 'G']	['D', 'G#', 'A', 'B', 'E']
V+9654	['F', 'B', 'C', 'D#', 'G']	['D', 'G#', 'A', 'B#', 'E']
vio9654	['G-', 'C', 'D', 'E-', 'A']	['E-', 'A', 'B#', 'C', 'F#']
vi9654	['G', 'C', 'D', 'E', 'A']	['E#', 'A', 'B#', 'C#', 'F#']
VI9654	['G', 'C#', 'D', 'E', 'A']	['E', 'A', 'B', 'C', 'F']
VI+9654	['G', 'C#', 'D', 'E#', 'A']	['E', 'A', 'B', 'C#', 'F']
viio9654	['A-', 'D', 'E', 'F', 'B']	['F', 'B', 'C#', 'D', 'G#']
vii9654	['A', 'D', 'E', 'F#', 'B']	['F#', 'B', 'C#', 'D#', 'G#']
VII9654	['A', 'D#', 'E', 'F#', 'B']	['F', 'B', 'C', 'D', 'G']
VII+9654	['A', 'D#', 'E', 'F##', 'B']	['F', 'B', 'C', 'D#', 'G']
#io9654	['B-', 'E', 'F#', 'G', 'C#']	['G', 'C#', 'D#', 'E', 'A#']
#i9654	['B#', 'E', 'F#', 'G#', 'C#']	['G#', 'C#', 'D#', 'E#', 'A#']
#I9654	['B#', 'E#', 'F#', 'G#', 'C#']	['G#', 'C##', 'D#', 'E#', 'A#']
#I+9654	['B#', 'E#', 'F#', 'G##', 'C#']	['G#', 'C##', 'D#', 'E##', 'A#']
#iio9654	['C', 'F#', 'G#', 'A', 'D#']	['A', 'D#', 'E#', 'F#', 'B#']
#ii9654	['C#', 'F#', 'G#', 'A#', 'D#']	['A#', 'D#', 'E#', 'F##', 'B#']
#II9654	['C#', 'F##', 'G#', 'A#', 'D#']	['A#', 'D##', 'E#', 'F##', 'B#']
#II+9654	['C#', 'F##', 'G#', 'A##', 'D#']	['A#', 'D##', 'E#', 'F###', 'B#']
#iiio9654	['D', 'G#', 'A#', 'B', 'E#']	['B-', 'E', 'F#', 'G', 'C#']
#iii9654	['D#', 'G#', 'A#', 'B#', 'E#']	['B#', 'E', 'F#', 'G#', 'C#']
#III9654	['D#', 'G##', 'A#', 'B#', 'E#']	['B#', 'E#', 'F#', 'G#', 'C#']
#III+9654	['D#', 'G##', 'A#', 'B##', 'E#']	['B#', 'E#', 'F#', 'G##', 'C#']
#ivo9654	['E-', 'A', 'B#', 'C', 'F#']	['C', 'F#', 'G#', 'A', 'D#']
#iv9654	['E#', 'A', 'B#', 'C#', 'F#']	['C#', 'F#', 'G#', 'A#', 'D#']
#IV9654	['E#', 'A#', 'B#', 'C#', 'F#']	['C#', 'F##', 'G#', 'A#', 'D#']
#IV+9654	['E#', 'A#', 'B#', 'C##', 'F#']	['C#', 'F##', 'G#', 'A##', 'D#']
#vo9654	['F', 'B', 'C#', 'D', 'G#']	['D', 'G#', 'A#', 'B', 'E#']
#v9654	['F#', 'B', 'C#', 'D#', 'G#']	['D#', 'G#', 'A#', 'B#', 'E#']
#V9654	['F#', 'B#', 'C#', 'D#', 'G#']	['D#', 'G##', 'A#', 'B#', 'E#']
#V+9654	['F#', 'B#', 'C#', 'D##', 'G#']	['D#', 'G##', 'A#', 'B##', 'E#']
#vio9654	['G', 'C#', 'D#', 'E', 'A#']	['E', 'A#', 'B##', 'C#', 'F##']
#vi9654	['G#', 'C#', 'D#', 'E#', 'A#']	['E##', 'A#', 'B##', 'C##', 'F##']
#VI9654	['G#', 'C##', 'D#', 'E#', 'A#']	['E#', 'A#', 'B#', 'C#', 'F#']
#VI+9654	['G#', 'C##', 'D#', 'E##', 'A#']	['E#', 'A#', 'B#', 'C##', 'F#']
#viio9654	['A', 'D#', 'E#', 'F#', 'B#']	['F#', 'B#', 'C##', 'D#', 'G##']
#vii9654	['A#', 'D#', 'E#', 'F##', 'B#']	['F##', 'B#', 'C##', 'D##', 'G##']
#VII9654	['A#', 'D##', 'E#', 'F##', 'B#']	['F#', 'B#', 'C#', 'D#', 'G#']
#VII+9654	['A#', 'D##', 'E#', 'F###', 'B#']	['F#', 'B#', 'C#', 'D##', 'G#']
