Figure	MajorContext	MinorContext
bio98652	['E--', 'F-', 'B---', 'C-', 'E-', 'F-']	['C-', 'D-', 'G--', 'A-', 'C-', 'D-']
bi98652	['E--', 'F-', 'B-', 'C-', 'E-', 'F-']	['C-', 'D-', 'G-', 'A-', 'C-', 'D-']
bI98652	['E-', 'F-', 'B-', 'C-', 'E-', 'F-']	['C', 'D-', 'G-', 'A-', 'C-', 'D-']
bI+98652	['E-', 'F-', 'B-', 'C-', 'E-', 'F-']	['C', 'D-', 'G-', 'A-', 'C-', 'D-']
biio98652	['F-', 'G-', 'C--', 'D-', 'F-', 'G-']	['D-', 'E-', 'A--', 'B-', 'D-', 'E-']
bii98652	['F-', 'G-', 'C-', 'D-', 'F-', 'G-']	['D-', 'E-', 'A-', 'B-', 'D-', 'E-']
bII98652	['F', 'G-', 'C-', 'D-', 'F-', 'G-']	['D', 'E-', 'A-', 'B-', 'D-', 'E-']
bII+98652	['F', 'G-', 'C-', 'D-', 'F-', 'G-']	['D', 'E-', 'A-', 'B-', 'D-', 'E-']
biiio98652	['G-', 'A-', 'D--', 'E-', 'G-', 'A-']	['E--', 'F-', 'B---', 'C-', 'E-', 'F-']
biii98652	['G-', 'A-', 'D-', 'E-', 'G-', 'A-']	['E--', 'F-', 'B-', 'C-', 'E-', 'F-']
bIII98652	['G', 'A-', 'D-', 'E-', 'G-', 'A-']	['E-', 'F-', 'B-', 'C-', 'E-', 'F-']
bIII+98652	['G', 'A-', 'D-', 'E-', 'G-', 'A-']	['E-', 'F-', 'B-', 'C-', 'E-', 'F-']
bivo98652	['A--', 'B-', 'E---', 'F-', 'A-', 'B-']	['F-', 'G-', 'C--', 'D-', 'F-', 'G-']
biv98652	['A--', 'B-', 'E-', 'F-', 'A-', 'B-']	['F-', 'G-', 'C-', 'D-', 'F-', 'G-']
bIV98652	['A-', 'B-', 'E-', 'F-', 'A-', 'B-']	['F', 'G-', 'C-', 'D-', 'F-', 'G-']
bIV+98652	['A-', 'B-', 'E-', 'F-', 'A-', 'B-']	['F', 'G-', 'C-', 'D-', 'F-', 'G-']
bvo98652	['B--', 'C-', 'F--', 'G-', 'B-', 'C-']	['G-', 'A-', 'D--', 'E-', 'G-', 'A-']
bv98652	['B--', 'C-', 'F-', 'G-', 'B-', 'C-']	['G-', 'A-', 'D-', 'E-', 'G-', 'A-']
bV98652	['B-', 'C-', 'F-', 'G-', 'B-', 'C-']	['G', 'A-', 'D-', 'E-', 'G-', 'A-']
bV+98652	['B-', 'C-', 'F-', 'G-', 'B-', 'C-']	['G', 'A-', 'D-', 'E-', 'G-', 'A-']
bvio98652	['C-', 'D-', 'G--', 'A-', 'C-', 'D-']	['A-', 'B', 'E--', 'F', 'A', 'B']
bvi98652	['C-', 'D-', 'G-', 'A-', 'C-', 'D-']	['A-', 'B', 'E', 'F', 'A', 'B']
bVI98652	['C', 'D-', 'G-', 'A-', 'C-', 'D-']	['A-', 'B-', 'E-', 'F-', 'A-', 'B-']
bVI+98652	['C', 'D-', 'G-', 'A-', 'C-', 'D-']	['A-', 'B-', 'E-', 'F-', 'A-', 'B-']
bviio98652	['D-', 'E-', 'A--', 'B-', 'D-', 'E-']	['B-', 'C', 'F-', 'G', 'B', 'C']
bvii98652	['D-', 'E-', 'A-', 'B-', 'D-', 'E-']	['B-', 'C', 'F', 'G', 'B', 'C']
bVII98652	['D', 'E-', 'A-', 'B-', 'D-', 'E-']	['B-', 'C-', 'F-', 'G-', 'B-', 'C-']
bVII+98652	['D', 'E-', 'A-', 'B-', 'D-', 'E-']	['B-', 'C-', 'F-', 'G-', 'B-', 'C-']
io98652	['E-', 'F', 'B--', 'C', 'E', 'F']	['C', 'D', 'G-', 'A', 'C', 'D']
i98652	['E-', 'F', 'B', 'C', 'E', 'F']	['C', 'D', 'G', 'A', 'C', 'D']
I98652	['E', 'F', 'B', 'C', 'E', 'F']	['C#', 'D', 'G', 'A', 'C', 'D']
I+98652	['E', 'F', 'B', 'C', 'E', 'F']	['C#', 'D', 'G', 'A', 'C', 'D']
iio98652	['F', 'G', 'C-', 'D', 'F', 'G']	['D', 'E', 'A-', 'B', 'D', 'E']
ii98652	['F', 'G', 'C', 'D', 'F', 'G']	['D', 'E', 'A', 'B', 'D', 'E']
II98652	['F#', 'G', 'C', 'D', 'F', 'G']	['D#', 'E', 'A', 'B', 'D', 'E']
II+98652	['F#', 'G', 'C', 'D', 'F', 'G']	['D#', 'E', 'A', 'B', 'D', 'E']
iiio98652	['G', 'A', 'D-', 'E', 'G', 'A']	['E-', 'F', 'B--', 'C', 'E', 'F']
iii98652	['G', 'A', 'D', 'E', 'G', 'A']	['E-', 'F', 'B', 'C', 'E', 'F']
