Figure	MajorContext	MinorContext
bio98765	['F-', 'C-', 'D-', 'E--', 'F-', 'G--']	['D-', 'A-', 'B-', 'C-', 'D-', 'E--']
bi98765	['F-', 'C-', 'D-', 'E--', 'F-', 'G-']	['D-', 'A-', 'B-', 'C-', 'D-', 'E-']
bI98765	['F-', 'C-', 'D-', 'E-', 'F-', 'G-']	['D-', 'A-', 'B-', 'C', 'D-', 'E-']
bI+98765	['F-', 'C-', 'D-', 'E-', 'F-', 'G']	['D-', 'A-', 'B-', 'C', 'D-', 'E']
biio98765	['G-', 'D-', 'E-', 'F-', 'G-', 'A--']	['E-', 'B-', 'C-', 'D-', 'E-', 'F-']
bii98765	['G-', 'D-', 'E-', 'F-', 'G-', 'A-']	['E-', 'B-', 'C-', 'D-', 'E-', 'F']
bII98765	['G-', 'D-', 'E-', 'F', 'G-', 'A-']	['E-', 'B-', 'C-', 'D', 'E-', 'F']
bII+98765	['G-', 'D-', 'E-', 'F', 'G-', 'A']	['E-', 'B-', 'C-', 'D', 'E-', 'F#']
biiio98765	['A-', 'E-', 'F-', 'G-', 'A-', 'B--']	['F-', 'C-', 'D-', 'E--', 'F-', 'G--']
biii98765	['A-', 'E-', 'F-', 'G-', 'A-', 'B-']	['F-', 'C-', 'D-', 'E--', 'F-', 'G-']
bIII98765	['A-', 'E-', 'F-', 'G', 'A-', 'B-']	['F-', 'C-', 'D-', 'E-', 'F-', 'G-']
bIII+98765	['A-', 'E-', 'F-', 'G', 'A-', 'B']	['F-', 'C-', 'D-', 'E-', 'F-', 'G']
bivo98765	['B-', 'F-', 'G-', 'A--', 'B-', 'C--']	['G-', 'D-', 'E-', 'F-', 'G-', 'A--']
biv98765	['B-', 'F-', 'G-', 'A--', 'B-', 'C-']	['G-', 'D-', 'E-', 'F-', 'G-', 'A-']
bIV98765	['B-', 'F-', 'G-', 'A-', 'B-', 'C-']	['G-', 'D-', 'E-', 'F', 'G-', 'A-']
bIV+98765	['B-', 'F-', 'G-', 'A-', 'B-', 'C']	['G-', 'D-', 'E-', 'F', 'G-', 'A']
bvo98765	['C-', 'G-', 'A-', 'B--', 'C-', 'D--']	['A-', 'E-', 'F-', 'G-', 'A-', 'B--']
bv98765	['C-', 'G-', 'A-', 'B--', 'C-', 'D-']	['A-', 'E-', 'F-', 'G-', 'A-', 'B-']
bV98765	['C-', 'G-', 'A-', 'B-', 'C-', 'D-']	['A-', 'E-', 'F-', 'G', 'A-', 'B-']
bV+98765	['C-', 'G-', 'A-', 'B-', 'C-', 'D']	['A-', 'E-', 'F-', 'G', 'A-', 'B']
bvio98765	['D-', 'A-', 'B-', 'C-', 'D-', 'E--']	['B', 'F', 'G', 'A-', 'B', 'C-']
bvi98765	['D-', 'A-', 'B-', 'C-', 'D-', 'E-']	['B', 'F', 'G', 'A-', 'B', 'C']
bVI98765	['D-', 'A-', 'B-', 'C', 'D-', 'E-']	['B-', 'F-', 'G-', 'A-', 'B-', 'C-']
bVI+98765	['D-', 'A-', 'B-', 'C', 'D-', 'E']	['B-', 'F-', 'G-', 'A-', 'B-', 'C']
bviio98765	['E-', 'B-', 'C-', 'D-', 'E-', 'F-']	['C', 'G', 'A', 'B-', 'C', 'D-']
bvii98765	['E-', 'B-', 'C-', 'D-', 'E-', 'F']	['C', 'G', 'A', 'B-', 'C', 'D']
bVII98765	['E-', 'B-', 'C-', 'D', 'E-', 'F']	['C-', 'G-', 'A-', 'B-', 'C-', 'D-']
bVII+98765	['E-', 'B-', 'C-', 'D', 'E-', 'F#']	['C-', 'G-', 'A-', 'B-', 'C-', 'D']
io98765	['F', 'C', 'D', 'E-', 'F', 'G-']	['D', 'A', 'B', 'C', 'D', 'E-']
i98765	['F', 'C', 'D', 'E-', 'F', 'G']	['D', 'A', 'B', 'C', 'D', 'E']
I98765	['F', 'C', 'D', 'E', 'F', 'G']	['D', 'A', 'B', 'C#', 'D', 'E']
I+98765	['F', 'C', 'D', 'E', 'F', 'G#']	['D', 'A', 'B', 'C#', 'D', 'E#']
iio98765	['G', 'D', 'E', 'F', 'G', 'A-']	['E', 'B', 'C', 'D', 'E', 'F']
ii98765	['G', 'D', 'E', 'F', 'G', 'A']	['E', 'B', 'C', 'D', 'E', 'F#']
II98765	['G', 'D', 'E', 'F#', 'G', 'A']	['E', 'B', 'C', 'D#', 'E', 'F#']
II+98765	['G', 'D', 'E', 'F#', 'G', 'A#']	['E', 'B', 'C', 'D#', 'E', 'F##']
iiio98765	['A', 'E', 'F', 'G', 'A', 'B-']	['F', 'C', 'D', 'E-', 'F', 'G-']
iii98765	['A', 'E', 'F', 'G', 'A', 'B']	['F', 'C', 'D', 'E-', 'F', 'G']
III98765	['A', 'E', 'F', 'G#', 'A', 'B']	['F', 'C', 'D', 'E', 'F', 'G']
III+98765	['A', 'E', 'F', 'G#', 'A', 'B#']	['F', 'C', 'D', 'E', 'F', 'G#']
