Figure	MajorContext	MinorContext
bio765	['E--', 'B---', 'C-', 'D-']	['C-', 'G--', 'A-', 'B-']
bi765	['E--', 'B-', 'C-', 'D-']	['C-', 'G-', 'A-', 'B-']
bI765	['E-', 'B-', 'C-', 'D-']	['C', 'G-', 'A-', 'B-']
bI+765	['E-', 'B-', 'C-', 'D-']	['C', 'G-', 'A-', 'B-']
biio765	['F-', 'C--', 'D-', 'E-']	['D-', 'A--', 'B-', 'C-']
bii765	['F-', 'C-', 'D-', 'E-']	['D-', 'A-', 'B-', 'C-']
bII765	['F', 'C-', 'D-', 'E-']	['D', 'A-', 'B-', 'C-']
bII+765	['F', 'C-', 'D-', 'E-']	['D', 'A-', 'B-', 'C-']
biiio765	['G-', 'D--', 'E-', 'F-']	['E--', 'B---', 'C-', 'D-']
biii765	['G-', 'D-', 'E-', 'F-']	['E--', 'B-', 'C-', 'D-']
bIII765	['G', 'D-', 'E-', 'F-']	['E-', 'B-', 'C-', 'D-']
bIII+765	['G', 'D-', 'E-', 'F-']	['E-', 'B-', 'C-', 'D-']
bivo765	['A--', 'E---', 'F-', 'G-']	['F-', 'C--', 'D-', 'E-']
biv765	['A--', 'E-', 'F-', 'G-']	['F-', 'C-', 'D-', 'E-']
bIV765	['A-', 'E-', 'F-', 'G-']	['F', 'C-', 'D-', 'E-']
bIV+765	['A-', 'E-', 'F-', 'G-']	['F', 'C-', 'D-', 'E-']
bvo765	['B--', 'F--', 'G-', 'A-']	['G-', 'D--', 'E-', 'F-']
bv765	['B--', 'F-', 'G-', 'A-']	['G-', 'D-', 'E-', 'F-']
bV765	['B-', 'F-', 'G-', 'A-']	['G', 'D-', 'E-', 'F-']
bV+765	['B-', 'F-', 'G-', 'A-']	['G', 'D-', 'E-', 'F-']
bvio765	['C-', 'G--', 'A-', 'B-']	['A-', 'E--', 'F', 'G']
bvi765	['C-', 'G-', 'A-', 'B-']	['A-', 'E', 'F', 'G']
bVI765	['C', 'G-', 'A-', 'B-']	['A-', 'E-', 'F-', 'G-']
bVI+765	['C', 'G-', 'A-', 'B-']	['A-', 'E-', 'F-', 'G-']
bviio765	['D-', 'A--', 'B-', 'C-']	['B-', 'F-', 'G', 'A']
bvii765	['D-', 'A-', 'B-', 'C-']	['B-', 'F', 'G', 'A']
bVII765	['D', 'A-', 'B-', 'C-']	['B-', 'F-', 'G-', 'A-']
bVII+765	['D', 'A-', 'B-', 'C-']	['B-', 'F-', 'G-', 'A-']
