Figure	MajorContext	MinorContext
bio9643	['B---', 'D-', 'E--', 'G--', 'C-']	['G--', 'B-', 'C-', 'E--', 'A-']
bi9643	['B-', 'D-', 'E--', 'G-', 'C-']	['G-', 'B-', 'C-', 'E-', 'A-']
bI9643	['B-', 'D-', 'E-', 'G-', 'C-']	['G-', 'B-', 'C', 'E-', 'A-']
bI+9643	['B-', 'D-', 'E-', 'G', 'C-']	['G-', 'B-', 'C', 'E', 'A-']
biio9643	['C--', 'E-', 'F-', 'A--', 'D-']	['A--', 'C-', 'D-', 'F-', 'B-']
bii9643	['C-', 'E-', 'F-', 'A-', 'D-']	['A-', 'C-', 'D-', 'F', 'B-']
bII9643	['C-', 'E-', 'F', 'A-', 'D-']	['A-', 'C-', 'D', 'F', 'B-']
bII+9643	['C-', 'E-', 'F', 'A', 'D-']	['A-', 'C-', 'D', 'F#', 'B-']
biiio9643	['D--', 'F-', 'G-', 'B--', 'E-']	['B---', 'D-', 'E--', 'G--', 'C-']
biii9643	['D-', 'F-', 'G-', 'B-', 'E-']	['B-', 'D-', 'E--', 'G-', 'C-']
bIII9643	['D-', 'F-', 'G', 'B-', 'E-']	['B-', 'D-', 'E-', 'G-', 'C-']
bIII+9643	['D-', 'F-', 'G', 'B', 'E-']	['B-', 'D-', 'E-', 'G', 'C-']
bivo9643	['E---', 'G-', 'A--', 'C--', 'F-']	['C--', 'E-', 'F-', 'A--', 'D-']
biv9643	['E-', 'G-', 'A--', 'C-', 'F-']	['C-', 'E-', 'F-', 'A-', 'D-']
bIV9643	['E-', 'G-', 'A-', 'C-', 'F-']	['C-', 'E-', 'F', 'A-', 'D-']
bIV+9643	['E-', 'G-', 'A-', 'C', 'F-']	['C-', 'E-', 'F', 'A', 'D-']
bvo9643	['F--', 'A-', 'B--', 'D--', 'G-']	['D--', 'F-', 'G-', 'B--', 'E-']
bv9643	['F-', 'A-', 'B--', 'D-', 'G-']	['D-', 'F-', 'G-', 'B-', 'E-']
bV9643	['F-', 'A-', 'B-', 'D-', 'G-']	['D-', 'F-', 'G', 'B-', 'E-']
bV+9643	['F-', 'A-', 'B-', 'D', 'G-']	['D-', 'F-', 'G', 'B', 'E-']
bvio9643	['G--', 'B-', 'C-', 'E--', 'A-']	['E--', 'G', 'A-', 'C-', 'F']
bvi9643	['G-', 'B-', 'C-', 'E-', 'A-']	['E', 'G', 'A-', 'C', 'F']
bVI9643	['G-', 'B-', 'C', 'E-', 'A-']	['E-', 'G-', 'A-', 'C-', 'F-']
bVI+9643	['G-', 'B-', 'C', 'E', 'A-']	['E-', 'G-', 'A-', 'C', 'F-']
bviio9643	['A--', 'C-', 'D-', 'F-', 'B-']	['F-', 'A', 'B-', 'D-', 'G']
bvii9643	['A-', 'C-', 'D-', 'F', 'B-']	['F', 'A', 'B-', 'D', 'G']
bVII9643	['A-', 'C-', 'D', 'F', 'B-']	['F-', 'A-', 'B-', 'D-', 'G-']
bVII+9643	['A-', 'C-', 'D', 'F#', 'B-']	['F-', 'A-', 'B-', 'D', 'G-']
io9643	['B--', 'D', 'E-', 'G-', 'C']	['G-', 'B', 'C', 'E-', 'A']
i9643	['B', 'D', 'E-', 'G', 'C']	['G', 'B', 'C', 'E', 'A']
I9643	['B', 'D', 'E', 'G', 'C']	['G', 'B', 'C#', 'E', 'A']
I+9643	['B', 'D', 'E', 'G#', 'C']	['G', 'B', 'C#', 'E#', 'A']
iio9643	['C-', 'E', 'F', 'A-', 'D']	['A-', 'C', 'D', 'F', 'B']
ii9643	['C', 'E', 'F', 'A', 'D']	['A', 'C', 'D', 'F#', 'B']
II9643	['C', 'E', 'F#', 'A', 'D']	['A', 'C', 'D#', 'F#', 'B']
II+9643	['C', 'E', 'F#', 'A#', 'D']	['A', 'C', 'D#', 'F##', 'B']
iiio9643	['D-', 'F', 'G', 'B-', 'E']	['B--', 'D', 'E-', 'G-', 'C']
iii9643	['D', 'F', 'G', 'B', 'E']	['B', 'D', 'E-', 'G', 'C']
III9643	['D', 'F', 'G#', 'B', 'E']	['B', 'D', 'E', 'G', 'C']
III+9643	['D', 'F', 'G#', 'B#', 'E']	['B', 'D', 'E', 'G#', 'C']
ivo9643	['E--', 'G', 'A-', 'C-', 'F']	['C-', 'E', 'F', 'A-', 'D']
iv9643	['E', 'G', 'A-', 'C', 'F']	['C', 'E', 'F', 'A', 'D']
IV9643	['E', 'G', 'A', 'C', 'F']	['C', 'E', 'F#', 'A', 'D']
IV+9643	['E', 'G', 'A', 'C#', 'F']	['C', 'E', 'F#', 'A#', 'D']
vo9643	['F-', 'A', 'B-', 'D-', 'G']	['D-', 'F', 'G', 'B-', 'E']
v9643	['F', 'A', 'B-', 'D', 'G']	['D', 'F', 'G', 'B', 'E']
V9643	['F', 'A', 'B', 'D', 'G']	['D', 'F', 'G#', 'B', 'E']
V+9643	['F', 'A', 'B', 'D#', 'G']	['D', 'F', 'G#', 'B#', 'E']
vio9643	['G-', 'B', 'C', 'E-', 'A']	['E-', 'G#', 'A', 'C', 'F#']
vi9643	['G', 'B', 'C', 'E', 'A']	['E#', 'G#', 'A', 'C#', 'F#']
VI9643	['G', 'B', 'C#', 'E', 'A']	['E', 'G', 'A', 'C', 'F']
VI+9643	['G', 'B', 'C#', 'E#', 'A']	['E', 'G', 'A', 'C#', 'F']
viio9643	['A-', 'C', 'D', 'F', 'B']	['F', 'A#', 'B', 'D', 'G#']
vii9643	['A', 'C', 'D', 'F#', 'B']	['F#', 'A#', 'B', 'D#', 'G#']
VII9643	['A', 'C', 'D#', 'F#', 'B']	['F', 'A', 'B', 'D', 'G']
VII+9643	['A', 'C', 'D#', 'F##', 'B']	['F', 'A', 'B', 'D#', 'G']
#io9643	['B-', 'D#', 'E', 'G', 'C#']	['G', 'B#', 'C#', 'E', 'A#']
#i9643	['B#', 'D#', 'E', 'G#', 'C#']	['G#', 'B#', 'C#', 'E#', 'A#']
#I9643	['B#', 'D#', 'E#', 'G#', 'C#']	['G#', 'B#', 'C##', 'E#', 'A#']
#I+9643	['B#', 'D#', 'E#', 'G##', 'C#']	['G#', 'B#', 'C##', 'E##', 'A#']
#iio9643	['C', 'E#', 'F#', 'A', 'D#']	['A', 'C#', 'D#', 'F#', 'B#']
#ii9643	['C#', 'E#', 'F#', 'A#', 'D#']	['A#', 'C#', 'D#', 'F##', 'B#']
#II9643	['C#', 'E#', 'F##', 'A#', 'D#']	['A#', 'C#', 'D##', 'F##', 'B#']
#II+9643	['C#', 'E#', 'F##', 'A##', 'D#']	['A#', 'C#', 'D##', 'F###', 'B#']
#iiio9643	['D', 'F#', 'G#', 'B', 'E#']	['B-', 'D#', 'E', 'G', 'C#']
#iii9643	['D#', 'F#', 'G#', 'B#', 'E#']	['B#', 'D#', 'E', 'G#', 'C#']
#III9643	['D#', 'F#', 'G##', 'B#', 'E#']	['B#', 'D#', 'E#', 'G#', 'C#']
#III+9643	['D#', 'F#', 'G##', 'B##', 'E#']	['B#', 'D#', 'E#', 'G##', 'C#']
#ivo9643	['E-', 'G#', 'A', 'C', 'F#']	['C', 'E#', 'F#', 'A', 'D#']
#iv9643	['E#', 'G#', 'A', 'C#', 'F#']	['C#', 'E#', 'F#', 'A#', 'D#']
#IV9643	['E#', 'G#', 'A#', 'C#', 'F#']	['C#', 'E#', 'F##', 'A#', 'D#']
#IV+9643	['E#', 'G#', 'A#', 'C##', 'F#']	['C#', 'E#', 'F##', 'A##', 'D#']
#vo9643	['F', 'A#', 'B', 'D', 'G#']	['D', 'F#', 'G#', 'B', 'E#']
#v9643	['F#', 'A#', 'B', 'D#', 'G#']	['D#', 'F#', 'G#', 'B#', 'E#']
#V9643	['F#', 'A#', 'B#', 'D#', 'G#']	['D#', 'F#', 'G##', 'B#', 'E#']
#V+9643	['F#', 'A#', 'B#', 'D##', 'G#']	['D#', 'F#', 'G##', 'B##', 'E#']
