Figure	MajorContext	MinorContext
bio42	['B---', 'C-', 'E--', 'G--']	['G--', 'A-', 'C-', 'E--']
bi42	['B-', 'C-', 'E--', 'G-']	['G-', 'A-', 'C-', 'E-']
bI42	['B-', 'C-', 'E-', 'G-']	['G-', 'A-', 'C', 'E-']
bI+42	['B-', 'C-', 'E-', 'G']	['G-', 'A-', 'C', 'E']
biio42	['C--', 'D-', 'F-', 'A--']	['A--', 'B-', 'D-', 'F-']
bii42	['C-', 'D-', 'F-', 'A-']	['A-', 'B-', 'D-', 'F']
bII42	['C-', 'D-', 'F', 'A-']	['A-', 'B-', 'D', 'F']
bII+42	['C-', 'D-', 'F', 'A']	['A-', 'B-', 'D', 'F#']
biiio42	['D--', 'E-', 'G-', 'B--']	['B---', 'C-', 'E--', 'G--']
biii42	['D-', 'E-', 'G-', 'B-']	['B-', 'C-', 'E--', 'G-']
bIII42	['D-', 'E-', 'G', 'B-']	['B-', 'C-', 'E-', 'G-']
bIII+42	['D-', 'E-', 'G', 'B']	['B-', 'C-', 'E-', 'G']
bivo42	['E---', 'F-', 'A--', 'C--']	['C--', 'D-', 'F-', 'A--']
biv42	['E-', 'F-', 'A--', 'C-']	['C-', 'D-', 'F-', 'A-']
bIV42	['E-', 'F-', 'A-', 'C-']	['C-', 'D-', 'F', 'A-']
bIV+42	['E-', 'F-', 'A-', 'C']	['C-', 'D-', 'F', 'A']
bvo42	['F--', 'G-', 'B--', 'D--']	['D--', 'E-', 'G-', 'B--']
bv42	['F-', 'G-', 'B--', 'D-']	['D-', 'E-', 'G-', 'B-']
bV42	['F-', 'G-', 'B-', 'D-']	['D-', 'E-', 'G', 'B-']
bV+42	['F-', 'G-', 'B-', 'D']	['D-', 'E-', 'G', 'B']
bvio42	['G--', 'A-', 'C-', 'E--']	['E--', 'F', 'A-', 'C-']
bvi42	['G-', 'A-', 'C-', 'E-']	['E', 'F', 'A-', 'C']
bVI42	['G-', 'A-', 'C', 'E-']	['E-', 'F-', 'A-', 'C-']
bVI+42	['G-', 'A-', 'C', 'E']	['E-', 'F-', 'A-', 'C']
bviio42	['A--', 'B-', 'D-', 'F-']	['F-', 'G', 'B-', 'D-']
bvii42	['A-', 'B-', 'D-', 'F']	['F', 'G', 'B-', 'D']
bVII42	['A-', 'B-', 'D', 'F']	['F-', 'G-', 'B-', 'D-']
bVII+42	['A-', 'B-', 'D', 'F#']	['F-', 'G-', 'B-', 'D']
io42	['B--', 'C', 'E-', 'G-']	['G-', 'A', 'C', 'E-']
i42	['B', 'C', 'E-', 'G']	['G', 'A', 'C', 'E']
I42	['B', 'C', 'E', 'G']	['G', 'A', 'C#', 'E']
I+42	['B', 'C', 'E', 'G#']	['G', 'A', 'C#', 'E#']
iio42	['C-', 'D', 'F', 'A-']	['A-', 'B', 'D', 'F']
ii42	['C', 'D', 'F', 'A']	['A', 'B', 'D', 'F#']
II42	['C', 'D', 'F#', 'A']	['A', 'B', 'D#', 'F#']
II+42	['C', 'D', 'F#', 'A#']	['A', 'B', 'D#', 'F##']
iiio42	['D-', 'E', 'G', 'B-']	['B--', 'C', 'E-', 'G-']
iii42	['D', 'E', 'G', 'B']	['B', 'C', 'E-', 'G']
III42	['D', 'E', 'G#', 'B']	['B', 'C', 'E', 'G']
III+42	['D', 'E', 'G#', 'B#']	['B', 'C', 'E', 'G#']
ivo42	['E--', 'F', 'A-', 'C-']	['C-', 'D', 'F', 'A-']
iv42	['E', 'F', 'A-', 'C']	['C', 'D', 'F', 'A']
IV42	['E', 'F', 'A', 'C']	['C', 'D', 'F#', 'A']
IV+42	['E', 'F', 'A', 'C#']	['C', 'D', 'F#', 'A#']
vo42	['F-', 'G', 'B-', 'D-']	['D-', 'E', 'G', 'B-']
v42	['F', 'G', 'B-', 'D']	['D', 'E', 'G', 'B']
V42	['F', 'G', 'B', 'D']	['D', 'E', 'G#', 'B']
V+42	['F', 'G', 'B', 'D#']	['D', 'E', 'G#', 'B#']
vio42	['G-', 'A', 'C', 'E-']	['E-', 'F#', 'A', 'C']
vi42	['G', 'A', 'C', 'E']	['E#', 'F#', 'A', 'C#']
VI42	['G', 'A', 'C#', 'E']	['E', 'F', 'A', 'C']
VI+42	['G', 'A', 'C#', 'E#']	['E', 'F', 'A', 'C#']
viio42	['A-', 'B', 'D', 'F']	['F', 'G#', 'B', 'D']
vii42	['A', 'B', 'D', 'F#']	['F#', 'G#', 'B', 'D#']
VII42	['A', 'B', 'D#', 'F#']	['F', 'G', 'B', 'D']
VII+42	['A', 'B', 'D#', 'F##']	['F', 'G', 'B', 'D#']
#io42	['B-', 'C#', 'E', 'G']	['G', 'A#', 'C#', 'E']
#i42	['B#', 'C#', 'E', 'G#']	['G#', 'A#', 'C#', 'E#']
#I42	['B#', 'C#', 'E#', 'G#']	['G#', 'A#', 'C##', 'E#']
#I+42	['B#', 'C#', 'E#', 'G##']	['G#', 'A#', 'C##', 'E##']
#iio42	['C', 'D#', 'F#', 'A']	['A', 'B#', 'D#', 'F#']
#ii42	['C#', 'D#', 'F#', 'A#']	['A#', 'B#', 'D#', 'F##']
#II42	['C#', 'D#', 'F##', 'A#']	['A#', 'B#', 'D##', 'F##']
#II+42	['C#', 'D#', 'F##', 'A##']	['A#', 'B#', 'D##', 'F###']
#iiio42	['D', 'E#', 'G#', 'B']	['B-', 'C#', 'E', 'G']
#iii42	['D#', 'E#', 'G#', 'B#']	['B#', 'C#', 'E', 'G#']
#III42	['D#', 'E#', 'G##', 'B#']	['B#', 'C#', 'E#', 'G#']
#III+42	['D#', 'E#', 'G##', 'B##']	['B#', 'C#', 'E#', 'G##']
#ivo42	['E-', 'F#', 'A', 'C']	['C', 'D#', 'F#', 'A']
#iv42	['E#', 'F#', 'A', 'C#']	['C#', 'D#', 'F#', 'A#']
#IV42	['E#', 'F#', 'A#', 'C#']	['C#', 'D#', 'F##', 'A#']
#IV+42	['E#', 'F#', 'A#', 'C##']	['C#', 'D#', 'F##', 'A##']
#vo42	['F', 'G#', 'B', 'D']	['D', 'E#', 'G#', 'B']
#v42	['F#', 'G#', 'B', 'D#']	['D#', 'E#', 'G#', 'B#']
#V42	['F#', 'G#', 'B#', 'D#']	['D#', 'E#', 'G##', 'B#']
#V+42	['F#', 'G#', 'B#', 'D##']	['D#', 'E#', 'G##', 'B##']
#vio42	['G', 'A#', 'C#', 'E']	['E', 'F##', 'A#', 'C#']
#vi42	['G#', 'A#', 'C#', 'E#']	['E##', 'F##', 'A#', 'C##']
#VI42	['G#', 'A#', 'C##', 'E#']	['E#', 'F#', 'A#', 'C#']
#VI+42	['G#', 'A#', 'C##', 'E##']	['E#', 'F#', 'A#', 'C##']
#viio42	['A', 'B#', 'D#', 'F#']	['F#', 'G##', 'B#', 'D#']
#vii42	['A#', 'B#', 'D#', 'F##']	['F##', 'G##', 'B#', 'D##']
#VII42	['A#', 'B#', 'D##', 'F##']	['F#', 'G#', 'B#', 'D#']
#VII+42	['A#', 'B#', 'D##', 'F###']	['F#', 'G#', 'B#', 'D##']
