Figure	MajorContext	MinorContext
i964	['B', 'E-', 'G', 'C']	['G', 'C', 'E', 'A']
I964	['B', 'E', 'G', 'C']	['G', 'C#', 'E', 'A']
I+964	['B', 'E', 'G#', 'C']	['G', 'C#', 'E#', 'A']
iio964	['C-', 'F', 'A-', 'D']	['A-', 'D', 'F', 'B']
ii964	['C', 'F', 'A', 'D']	['A', 'D', 'F#', 'B']
II964	['C', 'F#', 'A', 'D']	['A', 'D#', 'F#', 'B']
II+964	['C', 'F#', 'A#', 'D']	['A', 'D#', 'F##', 'B']
iiio964	['D-', 'G', 'B-', 'E']	['B--', 'E-', 'G-', 'C']
iii964	['D', 'G', 'B', 'E']	['B', 'E-', 'G', 'C']
III964	['D', 'G#', 'B', 'E']	['B', 'E', 'G', 'C']
III+964	['D', 'G#', 'B#', 'E']	['B', 'E', 'G#', 'C']
ivo964	['E--', 'A-', 'C-', 'F']	['C-', 'F', 'A-', 'D']
iv964	['E', 'A-', 'C', 'F']	['C', 'F', 'A', 'D']
IV964	['E', 'A', 'C', 'F']	['C', 'F#', 'A', 'D']
IV+964	['E', 'A', 'C#', 'F']	['C', 'F#', 'A#', 'D']
vo964	['F-', 'B-', 'D-', 'G']	['D-', 'G', 'B-', 'E']
v964	['F', 'B-', 'D', 'G']	['D', 'G', 'B', 'E']
V964	['F', 'B', 'D', 'G']	['D', 'G#', 'B', 'E']
V+964	['F', 'B', 'D#', 'G']	['D', 'G#', 'B#', 'E']
vio964	['G-', 'C', 'E-', 'A']	['E-', 'A', 'C', 'F#']
vi964	['G', 'C', 'E', 'A']	['E#', 'A', 'C#', 'F#']
VI964	['G', 'C#', 'E', 'A']	['E', 'A', 'C', 'F']
VI+964	['G', 'C#', 'E#', 'A']	['E', 'A', 'C#', 'F']
viio964	['A-', 'D', 'F', 'B']	['F', 'B', 'D', 'G#']
vii964	['A', 'D', 'F#', 'B']	['F#', 'B', 'D#', 'G#']
VII964	['A', 'D#', 'F#', 'B']	['F', 'B', 'D', 'G']
VII+964	['A', 'D#', 'F##', 'B']	['F', 'B', 'D#', 'G']
#io964	['B-', 'E', 'G', 'C#']	['G', 'C#', 'E', 'A#']
#i964	['B#', 'E', 'G#', 'C#']	['G#', 'C#', 'E#', 'A#']
#I964	['B#', 'E#', 'G#', 'C#']	['G#', 'C##', 'E#', 'A#']
#I+964	['B#', 'E#', 'G##', 'C#']	['G#', 'C##', 'E##', 'A#']
#iio964	['C', 'F#', 'A', 'D#']	['A', 'D#', 'F#', 'B#']
#ii964	['C#', 'F#', 'A#', 'D#']	['A#', 'D#', 'F##', 'B#']
#II964	['C#', 'F##', 'A#', 'D#']	['A#', 'D##', 'F##', 'B#']
#II+964	['C#', 'F##', 'A##', 'D#']	['A#', 'D##', 'F###', 'B#']
#iiio964	['D', 'G#', 'B', 'E#']	['B-', 'E', 'G', 'C#']
#iii964	['D#', 'G#', 'B#', 'E#']	['B#', 'E', 'G#', 'C#']
#III964	['D#', 'G##', 'B#', 'E#']	['B#', 'E#', 'G#', 'C#']
#III+964	['D#', 'G##', 'B##', 'E#']	['B#', 'E#', 'G##', 'C#']
#ivo964	['E-', 'A', 'C', 'F#']	['C', 'F#', 'A', 'D#']
#iv964	['E#', 'A', 'C#', 'F#']	['C#', 'F#', 'A#', 'D#']
#IV964	['E#', 'A#', 'C#', 'F#']	['C#', 'F##', 'A#', 'D#']
#IV+964	['E#', 'A#', 'C##', 'F#']	['C#', 'F##', 'A##', 'D#']
#vo964	['F', 'B', 'D', 'G#']	['D', 'G#', 'B', 'E#']
#v964	['F#', 'B', 'D#', 'G#']	['D#', 'G#', 'B#', 'E#']
#V964	['F#', 'B#', 'D#', 'G#']	['D#', 'G##', 'B#', 'E#']
#V+964	['F#', 'B#', 'D##', 'G#']	['D#', 'G##', 'B##', 'E#']
#vio964	['G', 'C#', 'E', 'A#']	['E', 'A#', 'C#', 'F##']
#vi964	['G#', 'C#', 'E#', 'A#']	['E##', 'A#', 'C##', 'F##']
#VI964	['G#', 'C##', 'E#', 'A#']	['E#', 'A#', 'C#', 'F#']
#VI+964	['G#', 'C##', 'E##', 'A#']	['E#', 'A#', 'C##', 'F#']
#viio964	['A', 'D#', 'F#', 'B#']	['F#', 'B#', 'D#', 'G##']
#vii964	['A#', 'D#', 'F##', 'B#']	['F##', 'B#', 'D##', 'G##']
#VII964	['A#', 'D##', 'F##', 'B#']	['F#', 'B#', 'D#', 'G#']
#VII+964	['A#', 'D##', 'F###', 'B#']	['F#', 'B#', 'D##', 'G#']
