Figure	MajorContext	MinorContext
bio653	['E--', 'G--', 'B---', 'C-']	['C-', 'E--', 'G--', 'A-']
bi653	['E--', 'G-', 'B-', 'C-']	['C-', 'E-', 'G-', 'A-']
bI653	['E-', 'G-', 'B-', 'C-']	['C', 'E-', 'G-', 'A-']
bI+653	['E-', 'G', 'B-', 'C-']	['C', 'E', 'G-', 'A-']
biio653	['F-', 'A--', 'C--', 'D-']	['D-', 'F-', 'A--', 'B-']
bii653	['F-', 'A-', 'C-', 'D-']	['D-', 'F', 'A-', 'B-']
bII653	['F', 'A-', 'C-', 'D-']	['D', 'F', 'A-', 'B-']
bII+653	['F', 'A', 'C-', 'D-']	['D', 'F#', 'A-', 'B-']
biiio653	['G-', 'B--', 'D--', 'E-']	['E--', 'G--', 'B---', 'C-']
biii653	['G-', 'B-', 'D-', 'E-']	['E--', 'G-', 'B-', 'C-']
bIII653	['G', 'B-', 'D-', 'E-']	['E-', 'G-', 'B-', 'C-']
bIII+653	['G', 'B', 'D-', 'E-']	['E-', 'G', 'B-', 'C-']
bivo653	['A--', 'C--', 'E---', 'F-']	['F-', 'A--', 'C--', 'D-']
biv653	['A--', 'C-', 'E-', 'F-']	['F-', 'A-', 'C-', 'D-']
bIV653	['A-', 'C-', 'E-', 'F-']	['F', 'A-', 'C-', 'D-']
bIV+653	['A-', 'C', 'E-', 'F-']	['F', 'A', 'C-', 'D-']
bvo653	['B--', 'D--', 'F--', 'G-']	['G-', 'B--', 'D--', 'E-']
bv653	['B--', 'D-', 'F-', 'G-']	['G-', 'B-', 'D-', 'E-']
bV653	['B-', 'D-', 'F-', 'G-']	['G', 'B-', 'D-', 'E-']
bV+653	['B-', 'D', 'F-', 'G-']	['G', 'B', 'D-', 'E-']
bvio653	['C-', 'E--', 'G--', 'A-']	['A-', 'C-', 'E--', 'F']
bvi653	['C-', 'E-', 'G-', 'A-']	['A-', 'C', 'E', 'F']
bVI653	['C', 'E-', 'G-', 'A-']	['A-', 'C-', 'E-', 'F-']
bVI+653	['C', 'E', 'G-', 'A-']	['A-', 'C', 'E-', 'F-']
bviio653	['D-', 'F-', 'A--', 'B-']	['B-', 'D-', 'F-', 'G']
bvii653	['D-', 'F', 'A-', 'B-']	['B-', 'D', 'F', 'G']
bVII653	['D', 'F', 'A-', 'B-']	['B-', 'D-', 'F-', 'G-']
bVII+653	['D', 'F#', 'A-', 'B-']	['B-', 'D', 'F-', 'G-']
io653	['E-', 'G-', 'B--', 'C']	['C', 'E-', 'G-', 'A']
i653	['E-', 'G', 'B', 'C']	['C', 'E', 'G', 'A']
I653	['E', 'G', 'B', 'C']	['C#', 'E', 'G', 'A']
I+653	['E', 'G#', 'B', 'C']	['C#', 'E#', 'G', 'A']
iio653	['F', 'A-', 'C-', 'D']	['D', 'F', 'A-', 'B']
ii653	['F', 'A', 'C', 'D']	['D', 'F#', 'A', 'B']
II653	['F#', 'A', 'C', 'D']	['D#', 'F#', 'A', 'B']
II+653	['F#', 'A#', 'C', 'D']	['D#', 'F##', 'A', 'B']
iiio653	['G', 'B-', 'D-', 'E']	['E-', 'G-', 'B--', 'C']
iii653	['G', 'B', 'D', 'E']	['E-', 'G', 'B', 'C']
III653	['G#', 'B', 'D', 'E']	['E', 'G', 'B', 'C']
III+653	['G#', 'B#', 'D', 'E']	['E', 'G#', 'B', 'C']
ivo653	['A-', 'C-', 'E--', 'F']	['F', 'A-', 'C-', 'D']
iv653	['A-', 'C', 'E', 'F']	['F', 'A', 'C', 'D']
IV653	['A', 'C', 'E', 'F']	['F#', 'A', 'C', 'D']
IV+653	['A', 'C#', 'E', 'F']	['F#', 'A#', 'C', 'D']
vo653	['B-', 'D-', 'F-', 'G']	['G', 'B-', 'D-', 'E']
v653	['B-', 'D', 'F', 'G']	['G', 'B', 'D', 'E']
V653	['B', 'D', 'F', 'G']	['G#', 'B', 'D', 'E']
V+653	['B', 'D#', 'F', 'G']	['G#', 'B#', 'D', 'E']
vio653	['C', 'E-', 'G-', 'A']	['A', 'C', 'E-', 'F#']
vi653	['C', 'E', 'G', 'A']	['A', 'C#', 'E#', 'F#']
VI653	['C#', 'E', 'G', 'A']	['A', 'C', 'E', 'F']
VI+653	['C#', 'E#', 'G', 'A']	['A', 'C#', 'E', 'F']
viio653	['D', 'F', 'A-', 'B']	['B', 'D', 'F', 'G#']
vii653	['D', 'F#', 'A', 'B']	['B', 'D#', 'F#', 'G#']
VII653	['D#', 'F#', 'A', 'B']	['B', 'D', 'F', 'G']
VII+653	['D#', 'F##', 'A', 'B']	['B', 'D#', 'F', 'G']
#io653	['E', 'G', 'B-', 'C#']	['C#', 'E', 'G', 'A#']
#i653	['E', 'G#', 'B#', 'C#']	['C#', 'E#', 'G#', 'A#']
#I653	['E#', 'G#', 'B#', 'C#']	['C##', 'E#', 'G#', 'A#']
#I+653	['E#', 'G##', 'B#', 'C#']	['C##', 'E##', 'G#', 'A#']
#iio653	['F#', 'A', 'C', 'D#']	['D#', 'F#', 'A', 'B#']
#ii653	['F#', 'A#', 'C#', 'D#']	['D#', 'F##', 'A#', 'B#']
#II653	['F##', 'A#', 'C#', 'D#']	['D##', 'F##', 'A#', 'B#']
#II+653	['F##', 'A##', 'C#', 'D#']	['D##', 'F###', 'A#', 'B#']
#iiio653	['G#', 'B', 'D', 'E#']	['E', 'G', 'B-', 'C#']
#iii653	['G#', 'B#', 'D#', 'E#']	['E', 'G#', 'B#', 'C#']
#III653	['G##', 'B#', 'D#', 'E#']	['E#', 'G#', 'B#', 'C#']
