Figure	MajorContext	MinorContext
bio9765432	['C-', 'D-', 'E--', 'F-', 'G--', 'A-', 'B---', 'D-']	['A-', 'B-', 'C-', 'D-', 'E--', 'F-', 'G--', 'B-']
bi9765432	['C-', 'D-', 'E--', 'F-', 'G-', 'A-', 'B-', 'D-']	['A-', 'B-', 'C-', 'D-', 'E-', 'F-', 'G-', 'B-']
bI9765432	['C-', 'D-', 'E-', 'F-', 'G-', 'A-', 'B-', 'D-']	['A-', 'B-', 'C', 'D-', 'E-', 'F-', 'G-', 'B-']
bI+9765432	['C-', 'D-', 'E-', 'F-', 'G', 'A-', 'B-', 'D-']	['A-', 'B-', 'C', 'D-', 'E', 'F-', 'G-', 'B-']
biio9765432	['D-', 'E-', 'F-', 'G-', 'A--', 'B-', 'C--', 'E-']	['B-', 'C-', 'D-', 'E-', 'F-', 'G-', 'A--', 'C-']
bii9765432	['D-', 'E-', 'F-', 'G-', 'A-', 'B-', 'C-', 'E-']	['B-', 'C-', 'D-', 'E-', 'F', 'G-', 'A-', 'C-']
bII9765432	['D-', 'E-', 'F', 'G-', 'A-', 'B-', 'C-', 'E-']	['B-', 'C-', 'D', 'E-', 'F', 'G-', 'A-', 'C-']
bII+9765432	['D-', 'E-', 'F', 'G-', 'A', 'B-', 'C-', 'E-']	['B-', 'C-', 'D', 'E-', 'F#', 'G-', 'A-', 'C-']
biiio9765432	['E-', 'F-', 'G-', 'A-', 'B--', 'C-', 'D--', 'F-']	['C-', 'D-', 'E--', 'F-', 'G--', 'A-', 'B---', 'D-']
biii9765432	['E-', 'F-', 'G-', 'A-', 'B-', 'C-', 'D-', 'F-']	['C-', 'D-', 'E--', 'F-', 'G-', 'A-', 'B-', 'D-']
bIII9765432	['E-', 'F-', 'G', 'A-', 'B-', 'C-', 'D-', 'F-']	['C-', 'D-', 'E-', 'F-', 'G-', 'A-', 'B-', 'D-']
bIII+9765432	['E-', 'F-', 'G', 'A-', 'B', 'C-', 'D-', 'F-']	['C-', 'D-', 'E-', 'F-', 'G', 'A-', 'B-', 'D-']
bivo9765432	['F-', 'G-', 'A--', 'B-', 'C--', 'D-', 'E---', 'G-']	['D-', 'E-', 'F-', 'G-', 'A--', 'B-', 'C--', 'E-']
biv9765432	['F-', 'G-', 'A--', 'B-', 'C-', 'D-', 'E-', 'G-']	['D-', 'E-', 'F-', 'G-', 'A-', 'B-', 'C-', 'E-']
bIV9765432	['F-', 'G-', 'A-', 'B-', 'C-', 'D-', 'E-', 'G-']	['D-', 'E-', 'F', 'G-', 'A-', 'B-', 'C-', 'E-']
bIV+9765432	['F-', 'G-', 'A-', 'B-', 'C', 'D-', 'E-', 'G-']	['D-', 'E-', 'F', 'G-', 'A', 'B-', 'C-', 'E-']
bvo9765432	['G-', 'A-', 'B--', 'C-', 'D--', 'E-', 'F--', 'A-']	['E-', 'F-', 'G-', 'A-', 'B--', 'C-', 'D--', 'F-']
bv9765432	['G-', 'A-', 'B--', 'C-', 'D-', 'E-', 'F-', 'A-']	['E-', 'F-', 'G-', 'A-', 'B-', 'C-', 'D-', 'F-']
bV9765432	['G-', 'A-', 'B-', 'C-', 'D-', 'E-', 'F-', 'A-']	['E-', 'F-', 'G', 'A-', 'B-', 'C-', 'D-', 'F-']
bV+9765432	['G-', 'A-', 'B-', 'C-', 'D', 'E-', 'F-', 'A-']	['E-', 'F-', 'G', 'A-', 'B', 'C-', 'D-', 'F-']
bvio9765432	['A-', 'B-', 'C-', 'D-', 'E--', 'F-', 'G--', 'B-']	['F', 'G', 'A-', 'B', 'C-', 'D', 'E--', 'G']
bvi9765432	['A-', 'B-', 'C-', 'D-', 'E-', 'F-', 'G-', 'B-']	['F', 'G', 'A-', 'B', 'C', 'D', 'E', 'G']
bVI9765432	['A-', 'B-', 'C', 'D-', 'E-', 'F-', 'G-', 'B-']	['F-', 'G-', 'A-', 'B-', 'C-', 'D-', 'E-', 'G-']
bVI+9765432	['A-', 'B-', 'C', 'D-', 'E', 'F-', 'G-', 'B-']	['F-', 'G-', 'A-', 'B-', 'C', 'D-', 'E-', 'G-']
