Figure	MajorContext	MinorContext
bio7652	['F-', 'G--', 'C-', 'D-', 'E--']	['D-', 'E--', 'A-', 'B-', 'C-']
bi7652	['F-', 'G-', 'C-', 'D-', 'E--']	['D-', 'E-', 'A-', 'B-', 'C-']
bI7652	['F-', 'G-', 'C-', 'D-', 'E-']	['D-', 'E-', 'A-', 'B-', 'C']
bI+7652	['F-', 'G', 'C-', 'D-', 'E-']	['D-', 'E', 'A-', 'B-', 'C']
biio7652	['G-', 'A--', 'D-', 'E-', 'F-']	['E-', 'F-', 'B-', 'C-', 'D-']
bii7652	['G-', 'A-', 'D-', 'E-', 'F-']	['E-', 'F', 'B-', 'C-', 'D-']
bII7652	['G-', 'A-', 'D-', 'E-', 'F']	['E-', 'F', 'B-', 'C-', 'D']
bII+7652	['G-', 'A', 'D-', 'E-', 'F']	['E-', 'F#', 'B-', 'C-', 'D']
biiio7652	['A-', 'B--', 'E-', 'F-', 'G-']	['F-', 'G--', 'C-', 'D-', 'E--']
biii7652	['A-', 'B-', 'E-', 'F-', 'G-']	['F-', 'G-', 'C-', 'D-', 'E--']
bIII7652	['A-', 'B-', 'E-', 'F-', 'G']	['F-', 'G-', 'C-', 'D-', 'E-']
bIII+7652	['A-', 'B', 'E-', 'F-', 'G']	['F-', 'G', 'C-', 'D-', 'E-']
bivo7652	['B-', 'C--', 'F-', 'G-', 'A--']	['G-', 'A--', 'D-', 'E-', 'F-']
biv7652	['B-', 'C-', 'F-', 'G-', 'A--']	['G-', 'A-', 'D-', 'E-', 'F-']
bIV7652	['B-', 'C-', 'F-', 'G-', 'A-']	['G-', 'A-', 'D-', 'E-', 'F']
bIV+7652	['B-', 'C', 'F-', 'G-', 'A-']	['G-', 'A', 'D-', 'E-', 'F']
bvo7652	['C-', 'D--', 'G-', 'A-', 'B--']	['A-', 'B--', 'E-', 'F-', 'G-']
bv7652	['C-', 'D-', 'G-', 'A-', 'B--']	['A-', 'B-', 'E-', 'F-', 'G-']
bV7652	['C-', 'D-', 'G-', 'A-', 'B-']	['A-', 'B-', 'E-', 'F-', 'G']
bV+7652	['C-', 'D', 'G-', 'A-', 'B-']	['A-', 'B', 'E-', 'F-', 'G']
bvio7652	['D-', 'E--', 'A-', 'B-', 'C-']	['B', 'C-', 'F', 'G', 'A-']
bvi7652	['D-', 'E-', 'A-', 'B-', 'C-']	['B', 'C', 'F', 'G', 'A-']
bVI7652	['D-', 'E-', 'A-', 'B-', 'C']	['B-', 'C-', 'F-', 'G-', 'A-']
bVI+7652	['D-', 'E', 'A-', 'B-', 'C']	['B-', 'C', 'F-', 'G-', 'A-']
