Figure	MajorContext	MinorContext
bio987652	['F-', 'G--', 'C-', 'D-', 'E--', 'F-', 'G-']	['D-', 'E--', 'A-', 'B-', 'C-', 'D-', 'E-']
bi987652	['F-', 'G-', 'C-', 'D-', 'E--', 'F-', 'G-']	['D-', 'E-', 'A-', 'B-', 'C-', 'D-', 'E-']
bI987652	['F-', 'G-', 'C-', 'D-', 'E-', 'F-', 'G-']	['D-', 'E-', 'A-', 'B-', 'C', 'D-', 'E-']
bI+987652	['F-', 'G', 'C-', 'D-', 'E-', 'F-', 'G-']	['D-', 'E', 'A-', 'B-', 'C', 'D-', 'E-']
biio987652	['G-', 'A--', 'D-', 'E-', 'F-', 'G-', 'A-']	['E-', 'F-', 'B-', 'C-', 'D-', 'E-', 'F-']
bii987652	['G-', 'A-', 'D-', 'E-', 'F-', 'G-', 'A-']	['E-', 'F', 'B-', 'C-', 'D-', 'E-', 'F-']
bII987652	['G-', 'A-', 'D-', 'E-', 'F', 'G-', 'A-']	['E-', 'F', 'B-', 'C-', 'D', 'E-', 'F-']
bII+987652	['G-', 'A', 'D-', 'E-', 'F', 'G-', 'A-']	['E-', 'F#', 'B-', 'C-', 'D', 'E-', 'F-']
biiio987652	['A-', 'B--', 'E-', 'F-', 'G-', 'A-', 'B-']	['F-', 'G--', 'C-', 'D-', 'E--', 'F-', 'G-']
biii987652	['A-', 'B-', 'E-', 'F-', 'G-', 'A-', 'B-']	['F-', 'G-', 'C-', 'D-', 'E--', 'F-', 'G-']
bIII987652	['A-', 'B-', 'E-', 'F-', 'G', 'A-', 'B-']	['F-', 'G-', 'C-', 'D-', 'E-', 'F-', 'G-']
bIII+987652	['A-', 'B', 'E-', 'F-', 'G', 'A-', 'B-']	['F-', 'G', 'C-', 'D-', 'E-', 'F-', 'G-']
bivo987652	['B-', 'C--', 'F-', 'G-', 'A--', 'B-', 'C-']	['G-', 'A--', 'D-', 'E-', 'F-', 'G-', 'A-']
biv987652	['B-', 'C-', 'F-', 'G-', 'A--', 'B-', 'C-']	['G-', 'A-', 'D-', 'E-', 'F-', 'G-', 'A-']
bIV987652	['B-', 'C-', 'F-', 'G-', 'A-', 'B-', 'C-']	['G-', 'A-', 'D-', 'E-', 'F', 'G-', 'A-']
bIV+987652	['B-', 'C', 'F-', 'G-', 'A-', 'B-', 'C-']	['G-', 'A', 'D-', 'E-', 'F', 'G-', 'A-']
bvo987652	['C-', 'D--', 'G-', 'A-', 'B--', 'C-', 'D-']	['A-', 'B--', 'E-', 'F-', 'G-', 'A-', 'B-']
bv987652	['C-', 'D-', 'G-', 'A-', 'B--', 'C-', 'D-']	['A-', 'B-', 'E-', 'F-', 'G-', 'A-', 'B-']
bV987652	['C-', 'D-', 'G-', 'A-', 'B-', 'C-', 'D-']	['A-', 'B-', 'E-', 'F-', 'G', 'A-', 'B-']
bV+987652	['C-', 'D', 'G-', 'A-', 'B-', 'C-', 'D-']	['A-', 'B', 'E-', 'F-', 'G', 'A-', 'B-']
bvio987652	['D-', 'E--', 'A-', 'B-', 'C-', 'D-', 'E-']	['B', 'C-', 'F', 'G', 'A-', 'B', 'C']
bvi987652	['D-', 'E-', 'A-', 'B-', 'C-', 'D-', 'E-']	['B', 'C', 'F', 'G', 'A-', 'B', 'C']
bVI987652	['D-', 'E-', 'A-', 'B-', 'C', 'D-', 'E-']	['B-', 'C-', 'F-', 'G-', 'A-', 'B-', 'C-']
bVI+987652	['D-', 'E', 'A-', 'B-', 'C', 'D-', 'E-']	['B-', 'C', 'F-', 'G-', 'A-', 'B-', 'C-']
bviio987652	['E-', 'F-', 'B-', 'C-', 'D-', 'E-', 'F-']	['C', 'D-', 'G', 'A', 'B-', 'C', 'D']
bvii987652	['E-', 'F', 'B-', 'C-', 'D-', 'E-', 'F-']	['C', 'D', 'G', 'A', 'B-', 'C', 'D']
bVII987652	['E-', 'F', 'B-', 'C-', 'D', 'E-', 'F-']	['C-', 'D-', 'G-', 'A-', 'B-', 'C-', 'D-']
bVII+987652	['E-', 'F#', 'B-', 'C-', 'D', 'E-', 'F-']	['C-', 'D', 'G-', 'A-', 'B-', 'C-', 'D-']
io987652	['F', 'G-', 'C', 'D', 'E-', 'F', 'G']	['D', 'E-', 'A', 'B', 'C', 'D', 'E']
i987652	['F', 'G', 'C', 'D', 'E-', 'F', 'G']	['D', 'E', 'A', 'B', 'C', 'D', 'E']
I987652	['F', 'G', 'C', 'D', 'E', 'F', 'G']	['D', 'E', 'A', 'B', 'C#', 'D', 'E']
I+987652	['F', 'G#', 'C', 'D', 'E', 'F', 'G']	['D', 'E#', 'A', 'B', 'C#', 'D', 'E']
iio987652	['G', 'A-', 'D', 'E', 'F', 'G', 'A']	['E', 'F', 'B', 'C', 'D', 'E', 'F']
ii987652	['G', 'A', 'D', 'E', 'F', 'G', 'A']	['E', 'F#', 'B', 'C', 'D', 'E', 'F']
II987652	['G', 'A', 'D', 'E', 'F#', 'G', 'A']	['E', 'F#', 'B', 'C', 'D#', 'E', 'F']
