Figure	MajorContext	MinorContext
bio98654	['B---', 'E--', 'F-', 'G--', 'B-', 'C-']	['G--', 'C-', 'D-', 'E--', 'G-', 'A-']
bi98654	['B-', 'E--', 'F-', 'G-', 'B-', 'C-']	['G-', 'C-', 'D-', 'E-', 'G-', 'A-']
bI98654	['B-', 'E-', 'F-', 'G-', 'B-', 'C-']	['G-', 'C', 'D-', 'E-', 'G-', 'A-']
bI+98654	['B-', 'E-', 'F-', 'G', 'B-', 'C-']	['G-', 'C', 'D-', 'E', 'G-', 'A-']
biio98654	['C--', 'F-', 'G-', 'A--', 'C-', 'D-']	['A--', 'D-', 'E-', 'F-', 'A-', 'B-']
bii98654	['C-', 'F-', 'G-', 'A-', 'C-', 'D-']	['A-', 'D-', 'E-', 'F', 'A-', 'B-']
bII98654	['C-', 'F', 'G-', 'A-', 'C-', 'D-']	['A-', 'D', 'E-', 'F', 'A-', 'B-']
bII+98654	['C-', 'F', 'G-', 'A', 'C-', 'D-']	['A-', 'D', 'E-', 'F#', 'A-', 'B-']
biiio98654	['D--', 'G-', 'A-', 'B--', 'D-', 'E-']	['B---', 'E--', 'F-', 'G--', 'B-', 'C-']
biii98654	['D-', 'G-', 'A-', 'B-', 'D-', 'E-']	['B-', 'E--', 'F-', 'G-', 'B-', 'C-']
bIII98654	['D-', 'G', 'A-', 'B-', 'D-', 'E-']	['B-', 'E-', 'F-', 'G-', 'B-', 'C-']
bIII+98654	['D-', 'G', 'A-', 'B', 'D-', 'E-']	['B-', 'E-', 'F-', 'G', 'B-', 'C-']
bivo98654	['E---', 'A--', 'B-', 'C--', 'E-', 'F-']	['C--', 'F-', 'G-', 'A--', 'C-', 'D-']
biv98654	['E-', 'A--', 'B-', 'C-', 'E-', 'F-']	['C-', 'F-', 'G-', 'A-', 'C-', 'D-']
bIV98654	['E-', 'A-', 'B-', 'C-', 'E-', 'F-']	['C-', 'F', 'G-', 'A-', 'C-', 'D-']
bIV+98654	['E-', 'A-', 'B-', 'C', 'E-', 'F-']	['C-', 'F', 'G-', 'A', 'C-', 'D-']
