Figure	MajorContext	MinorContext
bio874	['D-', 'G--', 'C-', 'D-']	['B-', 'E--', 'A-', 'B-']
bi874	['D-', 'G-', 'C-', 'D-']	['B-', 'E-', 'A-', 'B-']
bI874	['D-', 'G-', 'C-', 'D-']	['B-', 'E-', 'A-', 'B-']
bI+874	['D-', 'G', 'C-', 'D-']	['B-', 'E', 'A-', 'B-']
biio874	['E-', 'A--', 'D-', 'E-']	['C-', 'F-', 'B-', 'C-']
bii874	['E-', 'A-', 'D-', 'E-']	['C-', 'F', 'B-', 'C-']
bII874	['E-', 'A-', 'D-', 'E-']	['C-', 'F', 'B-', 'C-']
bII+874	['E-', 'A', 'D-', 'E-']	['C-', 'F#', 'B-', 'C-']
biiio874	['F-', 'B--', 'E-', 'F-']	['D-', 'G--', 'C-', 'D-']
biii874	['F-', 'B-', 'E-', 'F-']	['D-', 'G-', 'C-', 'D-']
bIII874	['F-', 'B-', 'E-', 'F-']	['D-', 'G-', 'C-', 'D-']
bIII+874	['F-', 'B', 'E-', 'F-']	['D-', 'G', 'C-', 'D-']
bivo874	['G-', 'C--', 'F-', 'G-']	['E-', 'A--', 'D-', 'E-']
biv874	['G-', 'C-', 'F-', 'G-']	['E-', 'A-', 'D-', 'E-']
bIV874	['G-', 'C-', 'F-', 'G-']	['E-', 'A-', 'D-', 'E-']
bIV+874	['G-', 'C', 'F-', 'G-']	['E-', 'A', 'D-', 'E-']
bvo874	['A-', 'D--', 'G-', 'A-']	['F-', 'B--', 'E-', 'F-']
bv874	['A-', 'D-', 'G-', 'A-']	['F-', 'B-', 'E-', 'F-']
bV874	['A-', 'D-', 'G-', 'A-']	['F-', 'B-', 'E-', 'F-']
bV+874	['A-', 'D', 'G-', 'A-']	['F-', 'B', 'E-', 'F-']
bvio874	['B-', 'E--', 'A-', 'B-']	['G', 'C-', 'F', 'G']
bvi874	['B-', 'E-', 'A-', 'B-']	['G', 'C', 'F', 'G']
bVI874	['B-', 'E-', 'A-', 'B-']	['G-', 'C-', 'F-', 'G-']
bVI+874	['B-', 'E', 'A-', 'B-']	['G-', 'C', 'F-', 'G-']
bviio874	['C-', 'F-', 'B-', 'C-']	['A', 'D-', 'G', 'A']
bvii874	['C-', 'F', 'B-', 'C-']	['A', 'D', 'G', 'A']
bVII874	['C-', 'F', 'B-', 'C-']	['A-', 'D-', 'G-', 'A-']
bVII+874	['C-', 'F#', 'B-', 'C-']	['A-', 'D', 'G-', 'A-']
io874	['D', 'G-', 'C', 'D']	['B', 'E-', 'A', 'B']
i874	['D', 'G', 'C', 'D']	['B', 'E', 'A', 'B']
I874	['D', 'G', 'C', 'D']	['B', 'E', 'A', 'B']
I+874	['D', 'G#', 'C', 'D']	['B', 'E#', 'A', 'B']
iio874	['E', 'A-', 'D', 'E']	['C', 'F', 'B', 'C']
ii874	['E', 'A', 'D', 'E']	['C', 'F#', 'B', 'C']
II874	['E', 'A', 'D', 'E']	['C', 'F#', 'B', 'C']
II+874	['E', 'A#', 'D', 'E']	['C', 'F##', 'B', 'C']
iiio874	['F', 'B-', 'E', 'F']	['D', 'G-', 'C', 'D']
iii874	['F', 'B', 'E', 'F']	['D', 'G', 'C', 'D']
III874	['F', 'B', 'E', 'F']	['D', 'G', 'C', 'D']
III+874	['F', 'B#', 'E', 'F']	['D', 'G#', 'C', 'D']
ivo874	['G', 'C-', 'F', 'G']	['E', 'A-', 'D', 'E']
iv874	['G', 'C', 'F', 'G']	['E', 'A', 'D', 'E']
IV874	['G', 'C', 'F', 'G']	['E', 'A', 'D', 'E']
IV+874	['G', 'C#', 'F', 'G']	['E', 'A#', 'D', 'E']
vo874	['A', 'D-', 'G', 'A']	['F', 'B-', 'E', 'F']
v874	['A', 'D', 'G', 'A']	['F', 'B', 'E', 'F']
V874	['A', 'D', 'G', 'A']	['F', 'B', 'E', 'F']
V+874	['A', 'D#', 'G', 'A']	['F', 'B#', 'E', 'F']
vio874	['B', 'E-', 'A', 'B']	['G#', 'C', 'F#', 'G#']
vi874	['B', 'E', 'A', 'B']	['G#', 'C#', 'F#', 'G#']
VI874	['B', 'E', 'A', 'B']	['G', 'C', 'F', 'G']
VI+874	['B', 'E#', 'A', 'B']	['G', 'C#', 'F', 'G']
viio874	['C', 'F', 'B', 'C']	['A#', 'D', 'G#', 'A#']
vii874	['C', 'F#', 'B', 'C']	['A#', 'D#', 'G#', 'A#']
VII874	['C', 'F#', 'B', 'C']	['A', 'D', 'G', 'A']
VII+874	['C', 'F##', 'B', 'C']	['A', 'D#', 'G', 'A']
#io874	['D#', 'G', 'C#', 'D#']	['B#', 'E', 'A#', 'B#']
#i874	['D#', 'G#', 'C#', 'D#']	['B#', 'E#', 'A#', 'B#']
#I874	['D#', 'G#', 'C#', 'D#']	['B#', 'E#', 'A#', 'B#']
#I+874	['D#', 'G##', 'C#', 'D#']	['B#', 'E##', 'A#', 'B#']
#iio874	['E#', 'A', 'D#', 'E#']	['C#', 'F#', 'B#', 'C#']
#ii874	['E#', 'A#', 'D#', 'E#']	['C#', 'F##', 'B#', 'C#']
#II874	['E#', 'A#', 'D#', 'E#']	['C#', 'F##', 'B#', 'C#']
#II+874	['E#', 'A##', 'D#', 'E#']	['C#', 'F###', 'B#', 'C#']
#iiio874	['F#', 'B', 'E#', 'F#']	['D#', 'G', 'C#', 'D#']
#iii874	['F#', 'B#', 'E#', 'F#']	['D#', 'G#', 'C#', 'D#']
#III874	['F#', 'B#', 'E#', 'F#']	['D#', 'G#', 'C#', 'D#']
#III+874	['F#', 'B##', 'E#', 'F#']	['D#', 'G##', 'C#', 'D#']
#ivo874	['G#', 'C', 'F#', 'G#']	['E#', 'A', 'D#', 'E#']
#iv874	['G#', 'C#', 'F#', 'G#']	['E#', 'A#', 'D#', 'E#']
#IV874	['G#', 'C#', 'F#', 'G#']	['E#', 'A#', 'D#', 'E#']
#IV+874	['G#', 'C##', 'F#', 'G#']	['E#', 'A##', 'D#', 'E#']
#vo874	['A#', 'D', 'G#', 'A#']	['F#', 'B', 'E#', 'F#']
#v874	['A#', 'D#', 'G#', 'A#']	['F#', 'B#', 'E#', 'F#']
#V874	['A#', 'D#', 'G#', 'A#']	['F#', 'B#', 'E#', 'F#']
#V+874	['A#', 'D##', 'G#', 'A#']	['F#', 'B##', 'E#', 'F#']
#vio874	['B#', 'E', 'A#', 'B#']	['G##', 'C#', 'F##', 'G##']
#vi874	['B#', 'E#', 'A#', 'B#']	['G##', 'C##', 'F##', 'G##']
#VI874	['B#', 'E#', 'A#', 'B#']	['G#', 'C#', 'F#', 'G#']
#VI+874	['B#', 'E##', 'A#', 'B#']	['G#', 'C##', 'F#', 'G#']
#viio874	['C#', 'F#', 'B#', 'C#']	['A##', 'D#', 'G##', 'A##']
#vii874	['C#', 'F##', 'B#', 'C#']	['A##', 'D##', 'G##', 'A##']
#VII874	['C#', 'F##', 'B#', 'C#']	['A#', 'D#', 'G#', 'A#']
#VII+874	['C#', 'F###', 'B#', 'C#']	['A#', 'D##', 'G#', 'A#']
