Figure	MajorContext	MinorContext
bio98762	['D-', 'E--', 'B---', 'C-', 'D-', 'E-']	['B-', 'C-', 'G--', 'A-', 'B-', 'C-']
bi98762	['D-', 'E--', 'B-', 'C-', 'D-', 'E-']	['B-', 'C-', 'G-', 'A-', 'B-', 'C-']
bI98762	['D-', 'E-', 'B-', 'C-', 'D-', 'E-']	['B-', 'C', 'G-', 'A-', 'B-', 'C-']
bI+98762	['D-', 'E-', 'B-', 'C-', 'D-', 'E-']	['B-', 'C', 'G-', 'A-', 'B-', 'C-']
biio98762	['E-', 'F-', 'C--', 'D-', 'E-', 'F-']	['C-', 'D-', 'A--', 'B-', 'C-', 'D-']
bii98762	['E-', 'F-', 'C-', 'D-', 'E-', 'F-']	['C-', 'D-', 'A-', 'B-', 'C-', 'D-']
bII98762	['E-', 'F', 'C-', 'D-', 'E-', 'F-']	['C-', 'D', 'A-', 'B-', 'C-', 'D-']
bII+98762	['E-', 'F', 'C-', 'D-', 'E-', 'F-']	['C-', 'D', 'A-', 'B-', 'C-', 'D-']
biiio98762	['F-', 'G-', 'D--', 'E-', 'F-', 'G-']	['D-', 'E--', 'B---', 'C-', 'D-', 'E-']
biii98762	['F-', 'G-', 'D-', 'E-', 'F-', 'G-']	['D-', 'E--', 'B-', 'C-', 'D-', 'E-']
bIII98762	['F-', 'G', 'D-', 'E-', 'F-', 'G-']	['D-', 'E-', 'B-', 'C-', 'D-', 'E-']
bIII+98762	['F-', 'G', 'D-', 'E-', 'F-', 'G-']	['D-', 'E-', 'B-', 'C-', 'D-', 'E-']
bivo98762	['G-', 'A--', 'E---', 'F-', 'G-', 'A-']	['E-', 'F-', 'C--', 'D-', 'E-', 'F-']
biv98762	['G-', 'A--', 'E-', 'F-', 'G-', 'A-']	['E-', 'F-', 'C-', 'D-', 'E-', 'F-']
bIV98762	['G-', 'A-', 'E-', 'F-', 'G-', 'A-']	['E-', 'F', 'C-', 'D-', 'E-', 'F-']
bIV+98762	['G-', 'A-', 'E-', 'F-', 'G-', 'A-']	['E-', 'F', 'C-', 'D-', 'E-', 'F-']
bvo98762	['A-', 'B--', 'F--', 'G-', 'A-', 'B-']	['F-', 'G-', 'D--', 'E-', 'F-', 'G-']
bv98762	['A-', 'B--', 'F-', 'G-', 'A-', 'B-']	['F-', 'G-', 'D-', 'E-', 'F-', 'G-']
bV98762	['A-', 'B-', 'F-', 'G-', 'A-', 'B-']	['F-', 'G', 'D-', 'E-', 'F-', 'G-']
bV+98762	['A-', 'B-', 'F-', 'G-', 'A-', 'B-']	['F-', 'G', 'D-', 'E-', 'F-', 'G-']
bvio98762	['B-', 'C-', 'G--', 'A-', 'B-', 'C-']	['G', 'A-', 'E--', 'F', 'G', 'A']
bvi98762	['B-', 'C-', 'G-', 'A-', 'B-', 'C-']	['G', 'A-', 'E', 'F', 'G', 'A']
bVI98762	['B-', 'C', 'G-', 'A-', 'B-', 'C-']	['G-', 'A-', 'E-', 'F-', 'G-', 'A-']
bVI+98762	['B-', 'C', 'G-', 'A-', 'B-', 'C-']	['G-', 'A-', 'E-', 'F-', 'G-', 'A-']
bviio98762	['C-', 'D-', 'A--', 'B-', 'C-', 'D-']	['A', 'B-', 'F-', 'G', 'A', 'B']
bvii98762	['C-', 'D-', 'A-', 'B-', 'C-', 'D-']	['A', 'B-', 'F', 'G', 'A', 'B']
bVII98762	['C-', 'D', 'A-', 'B-', 'C-', 'D-']	['A-', 'B-', 'F-', 'G-', 'A-', 'B-']
bVII+98762	['C-', 'D', 'A-', 'B-', 'C-', 'D-']	['A-', 'B-', 'F-', 'G-', 'A-', 'B-']
io98762	['D', 'E-', 'B--', 'C', 'D', 'E']	['B', 'C', 'G-', 'A', 'B', 'C']
i98762	['D', 'E-', 'B', 'C', 'D', 'E']	['B', 'C', 'G', 'A', 'B', 'C']
I98762	['D', 'E', 'B', 'C', 'D', 'E']	['B', 'C#', 'G', 'A', 'B', 'C']
I+98762	['D', 'E', 'B', 'C', 'D', 'E']	['B', 'C#', 'G', 'A', 'B', 'C']
iio98762	['E', 'F', 'C-', 'D', 'E', 'F']	['C', 'D', 'A-', 'B', 'C', 'D']
ii98762	['E', 'F', 'C', 'D', 'E', 'F']	['C', 'D', 'A', 'B', 'C', 'D']
II98762	['E', 'F#', 'C', 'D', 'E', 'F']	['C', 'D#', 'A', 'B', 'C', 'D']
II+98762	['E', 'F#', 'C', 'D', 'E', 'F']	['C', 'D#', 'A', 'B', 'C', 'D']
iiio98762	['F', 'G', 'D-', 'E', 'F', 'G']	['D', 'E-', 'B--', 'C', 'D', 'E']
iii98762	['F', 'G', 'D', 'E', 'F', 'G']	['D', 'E-', 'B', 'C', 'D', 'E']
III98762	['F', 'G#', 'D', 'E', 'F', 'G']	['D', 'E', 'B', 'C', 'D', 'E']
III+98762	['F', 'G#', 'D', 'E', 'F', 'G']	['D', 'E', 'B', 'C', 'D', 'E']
ivo98762	['G', 'A-', 'E--', 'F', 'G', 'A']	['E', 'F', 'C-', 'D', 'E', 'F']
iv98762	['G', 'A-', 'E', 'F', 'G', 'A']	['E', 'F', 'C', 'D', 'E', 'F']
IV98762	['G', 'A', 'E', 'F', 'G', 'A']	['E', 'F#', 'C', 'D', 'E', 'F']
IV+98762	['G', 'A', 'E', 'F', 'G', 'A']	['E', 'F#', 'C', 'D', 'E', 'F']
vo98762	['A', 'B-', 'F-', 'G', 'A', 'B']	['F', 'G', 'D-', 'E', 'F', 'G']
v98762	['A', 'B-', 'F', 'G', 'A', 'B']	['F', 'G', 'D', 'E', 'F', 'G']
V98762	['A', 'B', 'F', 'G', 'A', 'B']	['F', 'G#', 'D', 'E', 'F', 'G']
V+98762	['A', 'B', 'F', 'G', 'A', 'B']	['F', 'G#', 'D', 'E', 'F', 'G']
vio98762	['B', 'C', 'G-', 'A', 'B', 'C']	['G#', 'A', 'E-', 'F#', 'G#', 'A#']
vi98762	['B', 'C', 'G', 'A', 'B', 'C']	['G#', 'A', 'E#', 'F#', 'G#', 'A#']
