Figure	MajorContext	MinorContext
bio86542	['B---', 'C-', 'E--', 'F-', 'G--', 'B-']	['G--', 'A-', 'C-', 'D-', 'E--', 'G-']
bi86542	['B-', 'C-', 'E--', 'F-', 'G-', 'B-']	['G-', 'A-', 'C-', 'D-', 'E-', 'G-']
bI86542	['B-', 'C-', 'E-', 'F-', 'G-', 'B-']	['G-', 'A-', 'C', 'D-', 'E-', 'G-']
bI+86542	['B-', 'C-', 'E-', 'F-', 'G', 'B-']	['G-', 'A-', 'C', 'D-', 'E', 'G-']
biio86542	['C--', 'D-', 'F-', 'G-', 'A--', 'C-']	['A--', 'B-', 'D-', 'E-', 'F-', 'A-']
bii86542	['C-', 'D-', 'F-', 'G-', 'A-', 'C-']	['A-', 'B-', 'D-', 'E-', 'F', 'A-']
bII86542	['C-', 'D-', 'F', 'G-', 'A-', 'C-']	['A-', 'B-', 'D', 'E-', 'F', 'A-']
bII+86542	['C-', 'D-', 'F', 'G-', 'A', 'C-']	['A-', 'B-', 'D', 'E-', 'F#', 'A-']
biiio86542	['D--', 'E-', 'G-', 'A-', 'B--', 'D-']	['B---', 'C-', 'E--', 'F-', 'G--', 'B-']
biii86542	['D-', 'E-', 'G-', 'A-', 'B-', 'D-']	['B-', 'C-', 'E--', 'F-', 'G-', 'B-']
bIII86542	['D-', 'E-', 'G', 'A-', 'B-', 'D-']	['B-', 'C-', 'E-', 'F-', 'G-', 'B-']
bIII+86542	['D-', 'E-', 'G', 'A-', 'B', 'D-']	['B-', 'C-', 'E-', 'F-', 'G', 'B-']
bivo86542	['E---', 'F-', 'A--', 'B-', 'C--', 'E-']	['C--', 'D-', 'F-', 'G-', 'A--', 'C-']
biv86542	['E-', 'F-', 'A--', 'B-', 'C-', 'E-']	['C-', 'D-', 'F-', 'G-', 'A-', 'C-']
bIV86542	['E-', 'F-', 'A-', 'B-', 'C-', 'E-']	['C-', 'D-', 'F', 'G-', 'A-', 'C-']
bIV+86542	['E-', 'F-', 'A-', 'B-', 'C', 'E-']	['C-', 'D-', 'F', 'G-', 'A', 'C-']
bvo86542	['F--', 'G-', 'B--', 'C-', 'D--', 'F-']	['D--', 'E-', 'G-', 'A-', 'B--', 'D-']
bv86542	['F-', 'G-', 'B--', 'C-', 'D-', 'F-']	['D-', 'E-', 'G-', 'A-', 'B-', 'D-']
bV86542	['F-', 'G-', 'B-', 'C-', 'D-', 'F-']	['D-', 'E-', 'G', 'A-', 'B-', 'D-']
bV+86542	['F-', 'G-', 'B-', 'C-', 'D', 'F-']	['D-', 'E-', 'G', 'A-', 'B', 'D-']
bvio86542	['G--', 'A-', 'C-', 'D-', 'E--', 'G-']	['E--', 'F', 'A-', 'B', 'C-', 'E']
bvi86542	['G-', 'A-', 'C-', 'D-', 'E-', 'G-']	['E', 'F', 'A-', 'B', 'C', 'E']
bVI86542	['G-', 'A-', 'C', 'D-', 'E-', 'G-']	['E-', 'F-', 'A-', 'B-', 'C-', 'E-']
