Figure	MajorContext	MinorContext
bio97642	['D-', 'E--', 'G--', 'B---', 'C-', 'E-']	['B-', 'C-', 'E--', 'G--', 'A-', 'C-']
bi97642	['D-', 'E--', 'G-', 'B-', 'C-', 'E-']	['B-', 'C-', 'E-', 'G-', 'A-', 'C-']
bI97642	['D-', 'E-', 'G-', 'B-', 'C-', 'E-']	['B-', 'C', 'E-', 'G-', 'A-', 'C-']
bI+97642	['D-', 'E-', 'G', 'B-', 'C-', 'E-']	['B-', 'C', 'E', 'G-', 'A-', 'C-']
biio97642	['E-', 'F-', 'A--', 'C--', 'D-', 'F-']	['C-', 'D-', 'F-', 'A--', 'B-', 'D-']
bii97642	['E-', 'F-', 'A-', 'C-', 'D-', 'F-']	['C-', 'D-', 'F', 'A-', 'B-', 'D-']
bII97642	['E-', 'F', 'A-', 'C-', 'D-', 'F-']	['C-', 'D', 'F', 'A-', 'B-', 'D-']
bII+97642	['E-', 'F', 'A', 'C-', 'D-', 'F-']	['C-', 'D', 'F#', 'A-', 'B-', 'D-']
biiio97642	['F-', 'G-', 'B--', 'D--', 'E-', 'G-']	['D-', 'E--', 'G--', 'B---', 'C-', 'E-']
biii97642	['F-', 'G-', 'B-', 'D-', 'E-', 'G-']	['D-', 'E--', 'G-', 'B-', 'C-', 'E-']
bIII97642	['F-', 'G', 'B-', 'D-', 'E-', 'G-']	['D-', 'E-', 'G-', 'B-', 'C-', 'E-']
bIII+97642	['F-', 'G', 'B', 'D-', 'E-', 'G-']	['D-', 'E-', 'G', 'B-', 'C-', 'E-']
bivo97642	['G-', 'A--', 'C--', 'E---', 'F-', 'A-']	['E-', 'F-', 'A--', 'C--', 'D-', 'F-']
biv97642	['G-', 'A--', 'C-', 'E-', 'F-', 'A-']	['E-', 'F-', 'A-', 'C-', 'D-', 'F-']
bIV97642	['G-', 'A-', 'C-', 'E-', 'F-', 'A-']	['E-', 'F', 'A-', 'C-', 'D-', 'F-']
bIV+97642	['G-', 'A-', 'C', 'E-', 'F-', 'A-']	['E-', 'F', 'A', 'C-', 'D-', 'F-']
bvo97642	['A-', 'B--', 'D--', 'F--', 'G-', 'B-']	['F-', 'G-', 'B--', 'D--', 'E-', 'G-']
bv97642	['A-', 'B--', 'D-', 'F-', 'G-', 'B-']	['F-', 'G-', 'B-', 'D-', 'E-', 'G-']
bV97642	['A-', 'B-', 'D-', 'F-', 'G-', 'B-']	['F-', 'G', 'B-', 'D-', 'E-', 'G-']
bV+97642	['A-', 'B-', 'D', 'F-', 'G-', 'B-']	['F-', 'G', 'B', 'D-', 'E-', 'G-']
bvio97642	['B-', 'C-', 'E--', 'G--', 'A-', 'C-']	['G', 'A-', 'C-', 'E--', 'F', 'A']
bvi97642	['B-', 'C-', 'E-', 'G-', 'A-', 'C-']	['G', 'A-', 'C', 'E', 'F', 'A']
bVI97642	['B-', 'C', 'E-', 'G-', 'A-', 'C-']	['G-', 'A-', 'C-', 'E-', 'F-', 'A-']
bVI+97642	['B-', 'C', 'E', 'G-', 'A-', 'C-']	['G-', 'A-', 'C', 'E-', 'F-', 'A-']
bviio97642	['C-', 'D-', 'F-', 'A--', 'B-', 'D-']	['A', 'B-', 'D-', 'F-', 'G', 'B']
bvii97642	['C-', 'D-', 'F', 'A-', 'B-', 'D-']	['A', 'B-', 'D', 'F', 'G', 'B']
bVII97642	['C-', 'D', 'F', 'A-', 'B-', 'D-']	['A-', 'B-', 'D-', 'F-', 'G-', 'B-']
bVII+97642	['C-', 'D', 'F#', 'A-', 'B-', 'D-']	['A-', 'B-', 'D', 'F-', 'G-', 'B-']
io97642	['D', 'E-', 'G-', 'B--', 'C', 'E']	['B', 'C', 'E-', 'G-', 'A', 'C']
i97642	['D', 'E-', 'G', 'B', 'C', 'E']	['B', 'C', 'E', 'G', 'A', 'C']
I97642	['D', 'E', 'G', 'B', 'C', 'E']	['B', 'C#', 'E', 'G', 'A', 'C']
I+97642	['D', 'E', 'G#', 'B', 'C', 'E']	['B', 'C#', 'E#', 'G', 'A', 'C']
iio97642	['E', 'F', 'A-', 'C-', 'D', 'F']	['C', 'D', 'F', 'A-', 'B', 'D']
ii97642	['E', 'F', 'A', 'C', 'D', 'F']	['C', 'D', 'F#', 'A', 'B', 'D']
II97642	['E', 'F#', 'A', 'C', 'D', 'F']	['C', 'D#', 'F#', 'A', 'B', 'D']
II+97642	['E', 'F#', 'A#', 'C', 'D', 'F']	['C', 'D#', 'F##', 'A', 'B', 'D']
iiio97642	['F', 'G', 'B-', 'D-', 'E', 'G']	['D', 'E-', 'G-', 'B--', 'C', 'E']
iii97642	['F', 'G', 'B', 'D', 'E', 'G']	['D', 'E-', 'G', 'B', 'C', 'E']
III97642	['F', 'G#', 'B', 'D', 'E', 'G']	['D', 'E', 'G', 'B', 'C', 'E']
III+97642	['F', 'G#', 'B#', 'D', 'E', 'G']	['D', 'E', 'G#', 'B', 'C', 'E']
ivo97642	['G', 'A-', 'C-', 'E--', 'F', 'A']	['E', 'F', 'A-', 'C-', 'D', 'F']
iv97642	['G', 'A-', 'C', 'E', 'F', 'A']	['E', 'F', 'A', 'C', 'D', 'F']
IV97642	['G', 'A', 'C', 'E', 'F', 'A']	['E', 'F#', 'A', 'C', 'D', 'F']
IV+97642	['G', 'A', 'C#', 'E', 'F', 'A']	['E', 'F#', 'A#', 'C', 'D', 'F']
vo97642	['A', 'B-', 'D-', 'F-', 'G', 'B']	['F', 'G', 'B-', 'D-', 'E', 'G']
v97642	['A', 'B-', 'D', 'F', 'G', 'B']	['F', 'G', 'B', 'D', 'E', 'G']
V97642	['A', 'B', 'D', 'F', 'G', 'B']	['F', 'G#', 'B', 'D', 'E', 'G']
V+97642	['A', 'B', 'D#', 'F', 'G', 'B']	['F', 'G#', 'B#', 'D', 'E', 'G']
vio97642	['B', 'C', 'E-', 'G-', 'A', 'C']	['G#', 'A', 'C', 'E-', 'F#', 'A#']
vi97642	['B', 'C', 'E', 'G', 'A', 'C']	['G#', 'A', 'C#', 'E#', 'F#', 'A#']
VI97642	['B', 'C#', 'E', 'G', 'A', 'C']	['G', 'A', 'C', 'E', 'F', 'A']
VI+97642	['B', 'C#', 'E#', 'G', 'A', 'C']	['G', 'A', 'C#', 'E', 'F', 'A']
viio97642	['C', 'D', 'F', 'A-', 'B', 'D']	['A#', 'B', 'D', 'F', 'G#', 'B#']
vii97642	['C', 'D', 'F#', 'A', 'B', 'D']	['A#', 'B', 'D#', 'F#', 'G#', 'B#']
VII97642	['C', 'D#', 'F#', 'A', 'B', 'D']	['A', 'B', 'D', 'F', 'G', 'B']
VII+97642	['C', 'D#', 'F##', 'A', 'B', 'D']	['A', 'B', 'D#', 'F', 'G', 'B']
#io97642	['D#', 'E', 'G', 'B-', 'C#', 'E#']	['B#', 'C#', 'E', 'G', 'A#', 'C#']
#i97642	['D#', 'E', 'G#', 'B#', 'C#', 'E#']	['B#', 'C#', 'E#', 'G#', 'A#', 'C#']
#I97642	['D#', 'E#', 'G#', 'B#', 'C#', 'E#']	['B#', 'C##', 'E#', 'G#', 'A#', 'C#']
#I+97642	['D#', 'E#', 'G##', 'B#', 'C#', 'E#']	['B#', 'C##', 'E##', 'G#', 'A#', 'C#']
#iio97642	['E#', 'F#', 'A', 'C', 'D#', 'F#']	['C#', 'D#', 'F#', 'A', 'B#', 'D#']
#ii97642	['E#', 'F#', 'A#', 'C#', 'D#', 'F#']	['C#', 'D#', 'F##', 'A#', 'B#', 'D#']
#II97642	['E#', 'F##', 'A#', 'C#', 'D#', 'F#']	['C#', 'D##', 'F##', 'A#', 'B#', 'D#']
#II+97642	['E#', 'F##', 'A##', 'C#', 'D#', 'F#']	['C#', 'D##', 'F###', 'A#', 'B#', 'D#']
#iiio97642	['F#', 'G#', 'B', 'D', 'E#', 'G#']	['D#', 'E', 'G', 'B-', 'C#', 'E#']
#iii97642	['F#', 'G#', 'B#', 'D#', 'E#', 'G#']	['D#', 'E', 'G#', 'B#', 'C#', 'E#']
#III97642	['F#', 'G##', 'B#', 'D#', 'E#', 'G#']	['D#', 'E#', 'G#', 'B#', 'C#', 'E#']
#III+97642	['F#', 'G##', 'B##', 'D#', 'E#', 'G#']	['D#', 'E#', 'G##', 'B#', 'C#', 'E#']
#ivo97642	['G#', 'A', 'C', 'E-', 'F#', 'A#']	['E#', 'F#', 'A', 'C', 'D#', 'F#']
#iv97642	['G#', 'A', 'C#', 'E#', 'F#', 'A#']	['E#', 'F#', 'A#', 'C#', 'D#', 'F#']
#IV97642	['G#', 'A#', 'C#', 'E#', 'F#', 'A#']	['E#', 'F##', 'A#', 'C#', 'D#', 'F#']
#IV+97642	['G#', 'A#', 'C##', 'E#', 'F#', 'A#']	['E#', 'F##', 'A##', 'C#', 'D#', 'F#']
#vo97642	['A#', 'B', 'D', 'F', 'G#', 'B#']	['F#', 'G#', 'B', 'D', 'E#', 'G#']
#v97642	['A#', 'B', 'D#', 'F#', 'G#', 'B#']	['F#', 'G#', 'B#', 'D#', 'E#', 'G#']
#V97642	['A#', 'B#', 'D#', 'F#', 'G#', 'B#']	['F#', 'G##', 'B#', 'D#', 'E#', 'G#']
#V+97642	['A#', 'B#', 'D##', 'F#', 'G#', 'B#']	['F#', 'G##', 'B##', 'D#', 'E#', 'G#']
#vio97642	['B#', 'C#', 'E', 'G', 'A#', 'C#']	['G##', 'A#', 'C#', 'E', 'F##', 'A##']
#vi97642	['B#', 'C#', 'E#', 'G#', 'A#', 'C#']	['G##', 'A#', 'C##', 'E##', 'F##', 'A##']
#VI97642	['B#', 'C##', 'E#', 'G#', 'A#', 'C#']	['G#', 'A#', 'C#', 'E#', 'F#', 'A#']
#VI+97642	['B#', 'C##', 'E##', 'G#', 'A#', 'C#']	['G#', 'A#', 'C##', 'E#', 'F#', 'A#']
#viio97642	['C#', 'D#', 'F#', 'A', 'B#', 'D#']	['A##', 'B#', 'D#', 'F#', 'G##', 'B##']
#vii97642	['C#', 'D#', 'F##', 'A#', 'B#', 'D#']	['A##', 'B#', 'D##', 'F##', 'G##', 'B##']
#VII97642	['C#', 'D##', 'F##', 'A#', 'B#', 'D#']	['A#', 'B#', 'D#', 'F#', 'G#', 'B#']
#VII+97642	['C#', 'D##', 'F###', 'A#', 'B#', 'D#']	['A#', 'B#', 'D##', 'F#', 'G#', 'B#']
