Figure	MajorContext	MinorContext
bio9872	['D-', 'E--', 'C-', 'D-', 'E-']	['B-', 'C-', 'A-', 'B-', 'C-']
bi9872	['D-', 'E--', 'C-', 'D-', 'E-']	['B-', 'C-', 'A-', 'B-', 'C-']
bI9872	['D-', 'E-', 'C-', 'D-', 'E-']	['B-', 'C', 'A-', 'B-', 'C-']
bI+9872	['D-', 'E-', 'C-', 'D-', 'E-']	['B-', 'C', 'A-', 'B-', 'C-']
biio9872	['E-', 'F-', 'D-', 'E-', 'F-']	['C-', 'D-', 'B-', 'C-', 'D-']
bii9872	['E-', 'F-', 'D-', 'E-', 'F-']	['C-', 'D-', 'B-', 'C-', 'D-']
bII9872	['E-', 'F', 'D-', 'E-', 'F-']	['C-', 'D', 'B-', 'C-', 'D-']
bII+9872	['E-', 'F', 'D-', 'E-', 'F-']	['C-', 'D', 'B-', 'C-', 'D-']
biiio9872	['F-', 'G-', 'E-', 'F-', 'G-']	['D-', 'E--', 'C-', 'D-', 'E-']
biii9872	['F-', 'G-', 'E-', 'F-', 'G-']	['D-', 'E--', 'C-', 'D-', 'E-']
bIII9872	['F-', 'G', 'E-', 'F-', 'G-']	['D-', 'E-', 'C-', 'D-', 'E-']
bIII+9872	['F-', 'G', 'E-', 'F-', 'G-']	['D-', 'E-', 'C-', 'D-', 'E-']
bivo9872	['G-', 'A--', 'F-', 'G-', 'A-']	['E-', 'F-', 'D-', 'E-', 'F-']
biv9872	['G-', 'A--', 'F-', 'G-', 'A-']	['E-', 'F-', 'D-', 'E-', 'F-']
bIV9872	['G-', 'A-', 'F-', 'G-', 'A-']	['E-', 'F', 'D-', 'E-', 'F-']
bIV+9872	['G-', 'A-', 'F-', 'G-', 'A-']	['E-', 'F', 'D-', 'E-', 'F-']
bvo9872	['A-', 'B--', 'G-', 'A-', 'B-']	['F-', 'G-', 'E-', 'F-', 'G-']
bv9872	['A-', 'B--', 'G-', 'A-', 'B-']	['F-', 'G-', 'E-', 'F-', 'G-']
bV9872	['A-', 'B-', 'G-', 'A-', 'B-']	['F-', 'G', 'E-', 'F-', 'G-']
bV+9872	['A-', 'B-', 'G-', 'A-', 'B-']	['F-', 'G', 'E-', 'F-', 'G-']
