Figure	MajorContext	MinorContext
bio943	['B---', 'D-', 'E--', 'C-']	['G--', 'B-', 'C-', 'A-']
bi943	['B-', 'D-', 'E--', 'C-']	['G-', 'B-', 'C-', 'A-']
bI943	['B-', 'D-', 'E-', 'C-']	['G-', 'B-', 'C', 'A-']
bI+943	['B-', 'D-', 'E-', 'C-']	['G-', 'B-', 'C', 'A-']
biio943	['C--', 'E-', 'F-', 'D-']	['A--', 'C-', 'D-', 'B-']
bii943	['C-', 'E-', 'F-', 'D-']	['A-', 'C-', 'D-', 'B-']
bII943	['C-', 'E-', 'F', 'D-']	['A-', 'C-', 'D', 'B-']
bII+943	['C-', 'E-', 'F', 'D-']	['A-', 'C-', 'D', 'B-']
biiio943	['D--', 'F-', 'G-', 'E-']	['B---', 'D-', 'E--', 'C-']
biii943	['D-', 'F-', 'G-', 'E-']	['B-', 'D-', 'E--', 'C-']
bIII943	['D-', 'F-', 'G', 'E-']	['B-', 'D-', 'E-', 'C-']
bIII+943	['D-', 'F-', 'G', 'E-']	['B-', 'D-', 'E-', 'C-']
bivo943	['E---', 'G-', 'A--', 'F-']	['C--', 'E-', 'F-', 'D-']
biv943	['E-', 'G-', 'A--', 'F-']	['C-', 'E-', 'F-', 'D-']
bIV943	['E-', 'G-', 'A-', 'F-']	['C-', 'E-', 'F', 'D-']
bIV+943	['E-', 'G-', 'A-', 'F-']	['C-', 'E-', 'F', 'D-']
bvo943	['F--', 'A-', 'B--', 'G-']	['D--', 'F-', 'G-', 'E-']
bv943	['F-', 'A-', 'B--', 'G-']	['D-', 'F-', 'G-', 'E-']
bV943	['F-', 'A-', 'B-', 'G-']	['D-', 'F-', 'G', 'E-']
bV+943	['F-', 'A-', 'B-', 'G-']	['D-', 'F-', 'G', 'E-']
bvio943	['G--', 'B-', 'C-', 'A-']	['E--', 'G', 'A-', 'F']
bvi943	['G-', 'B-', 'C-', 'A-']	['E', 'G', 'A-', 'F']
bVI943	['G-', 'B-', 'C', 'A-']	['E-', 'G-', 'A-', 'F-']
bVI+943	['G-', 'B-', 'C', 'A-']	['E-', 'G-', 'A-', 'F-']
bviio943	['A--', 'C-', 'D-', 'B-']	['F-', 'A', 'B-', 'G']
bvii943	['A-', 'C-', 'D-', 'B-']	['F', 'A', 'B-', 'G']
bVII943	['A-', 'C-', 'D', 'B-']	['F-', 'A-', 'B-', 'G-']
bVII+943	['A-', 'C-', 'D', 'B-']	['F-', 'A-', 'B-', 'G-']
io943	['B--', 'D', 'E-', 'C']	['G-', 'B', 'C', 'A']
i943	['B', 'D', 'E-', 'C']	['G', 'B', 'C', 'A']
I943	['B', 'D', 'E', 'C']	['G', 'B', 'C#', 'A']
I+943	['B', 'D', 'E', 'C']	['G', 'B', 'C#', 'A']
iio943	['C-', 'E', 'F', 'D']	['A-', 'C', 'D', 'B']
ii943	['C', 'E', 'F', 'D']	['A', 'C', 'D', 'B']
II943	['C', 'E', 'F#', 'D']	['A', 'C', 'D#', 'B']
II+943	['C', 'E', 'F#', 'D']	['A', 'C', 'D#', 'B']
iiio943	['D-', 'F', 'G', 'E']	['B--', 'D', 'E-', 'C']
iii943	['D', 'F', 'G', 'E']	['B', 'D', 'E-', 'C']
III943	['D', 'F', 'G#', 'E']	['B', 'D', 'E', 'C']
III+943	['D', 'F', 'G#', 'E']	['B', 'D', 'E', 'C']
ivo943	['E--', 'G', 'A-', 'F']	['C-', 'E', 'F', 'D']
iv943	['E', 'G', 'A-', 'F']	['C', 'E', 'F', 'D']
IV943	['E', 'G', 'A', 'F']	['C', 'E', 'F#', 'D']
IV+943	['E', 'G', 'A', 'F']	['C', 'E', 'F#', 'D']
vo943	['F-', 'A', 'B-', 'G']	['D-', 'F', 'G', 'E']
v943	['F', 'A', 'B-', 'G']	['D', 'F', 'G', 'E']
V943	['F', 'A', 'B', 'G']	['D', 'F', 'G#', 'E']
V+943	['F', 'A', 'B', 'G']	['D', 'F', 'G#', 'E']
vio943	['G-', 'B', 'C', 'A']	['E-', 'G#', 'A', 'F#']
vi943	['G', 'B', 'C', 'A']	['E#', 'G#', 'A', 'F#']
VI943	['G', 'B', 'C#', 'A']	['E', 'G', 'A', 'F']
VI+943	['G', 'B', 'C#', 'A']	['E', 'G', 'A', 'F']
viio943	['A-', 'C', 'D', 'B']	['F', 'A#', 'B', 'G#']
vii943	['A', 'C', 'D', 'B']	['F#', 'A#', 'B', 'G#']
VII943	['A', 'C', 'D#', 'B']	['F', 'A', 'B', 'G']
VII+943	['A', 'C', 'D#', 'B']	['F', 'A', 'B', 'G']
#io943	['B-', 'D#', 'E', 'C#']	['G', 'B#', 'C#', 'A#']
#i943	['B#', 'D#', 'E', 'C#']	['G#', 'B#', 'C#', 'A#']
#I943	['B#', 'D#', 'E#', 'C#']	['G#', 'B#', 'C##', 'A#']
#I+943	['B#', 'D#', 'E#', 'C#']	['G#', 'B#', 'C##', 'A#']
#iio943	['C', 'E#', 'F#', 'D#']	['A', 'C#', 'D#', 'B#']
#ii943	['C#', 'E#', 'F#', 'D#']	['A#', 'C#', 'D#', 'B#']
#II943	['C#', 'E#', 'F##', 'D#']	['A#', 'C#', 'D##', 'B#']
#II+943	['C#', 'E#', 'F##', 'D#']	['A#', 'C#', 'D##', 'B#']
#iiio943	['D', 'F#', 'G#', 'E#']	['B-', 'D#', 'E', 'C#']
#iii943	['D#', 'F#', 'G#', 'E#']	['B#', 'D#', 'E', 'C#']
#III943	['D#', 'F#', 'G##', 'E#']	['B#', 'D#', 'E#', 'C#']
#III+943	['D#', 'F#', 'G##', 'E#']	['B#', 'D#', 'E#', 'C#']
#ivo943	['E-', 'G#', 'A', 'F#']	['C', 'E#', 'F#', 'D#']
#iv943	['E#', 'G#', 'A', 'F#']	['C#', 'E#', 'F#', 'D#']
#IV943	['E#', 'G#', 'A#', 'F#']	['C#', 'E#', 'F##', 'D#']
#IV+943	['E#', 'G#', 'A#', 'F#']	['C#', 'E#', 'F##', 'D#']
