Figure	MajorContext	MinorContext
bio984	['B---', 'E--', 'B-', 'C-']	['G--', 'C-', 'G-', 'A-']
bi984	['B-', 'E--', 'B-', 'C-']	['G-', 'C-', 'G-', 'A-']
bI984	['B-', 'E-', 'B-', 'C-']	['G-', 'C', 'G-', 'A-']
bI+984	['B-', 'E-', 'B-', 'C-']	['G-', 'C', 'G-', 'A-']
biio984	['C--', 'F-', 'C-', 'D-']	['A--', 'D-', 'A-', 'B-']
bii984	['C-', 'F-', 'C-', 'D-']	['A-', 'D-', 'A-', 'B-']
bII984	['C-', 'F', 'C-', 'D-']	['A-', 'D', 'A-', 'B-']
bII+984	['C-', 'F', 'C-', 'D-']	['A-', 'D', 'A-', 'B-']
biiio984	['D--', 'G-', 'D-', 'E-']	['B---', 'E--', 'B-', 'C-']
biii984	['D-', 'G-', 'D-', 'E-']	['B-', 'E--', 'B-', 'C-']
bIII984	['D-', 'G', 'D-', 'E-']	['B-', 'E-', 'B-', 'C-']
bIII+984	['D-', 'G', 'D-', 'E-']	['B-', 'E-', 'B-', 'C-']
bivo984	['E---', 'A--', 'E-', 'F-']	['C--', 'F-', 'C-', 'D-']
biv984	['E-', 'A--', 'E-', 'F-']	['C-', 'F-', 'C-', 'D-']
bIV984	['E-', 'A-', 'E-', 'F-']	['C-', 'F', 'C-', 'D-']
bIV+984	['E-', 'A-', 'E-', 'F-']	['C-', 'F', 'C-', 'D-']
bvo984	['F--', 'B--', 'F-', 'G-']	['D--', 'G-', 'D-', 'E-']
bv984	['F-', 'B--', 'F-', 'G-']	['D-', 'G-', 'D-', 'E-']
bV984	['F-', 'B-', 'F-', 'G-']	['D-', 'G', 'D-', 'E-']
bV+984	['F-', 'B-', 'F-', 'G-']	['D-', 'G', 'D-', 'E-']
bvio984	['G--', 'C-', 'G-', 'A-']	['E--', 'A-', 'E', 'F']
bvi984	['G-', 'C-', 'G-', 'A-']	['E', 'A-', 'E', 'F']
bVI984	['G-', 'C', 'G-', 'A-']	['E-', 'A-', 'E-', 'F-']
