Figure	MajorContext	MinorContext
bio962	['B---', 'C-', 'G--', 'C-']	['G--', 'A-', 'E--', 'A-']
bi962	['B-', 'C-', 'G-', 'C-']	['G-', 'A-', 'E-', 'A-']
bI962	['B-', 'C-', 'G-', 'C-']	['G-', 'A-', 'E-', 'A-']
bI+962	['B-', 'C-', 'G', 'C-']	['G-', 'A-', 'E', 'A-']
biio962	['C--', 'D-', 'A--', 'D-']	['A--', 'B-', 'F-', 'B-']
bii962	['C-', 'D-', 'A-', 'D-']	['A-', 'B-', 'F', 'B-']
bII962	['C-', 'D-', 'A-', 'D-']	['A-', 'B-', 'F', 'B-']
bII+962	['C-', 'D-', 'A', 'D-']	['A-', 'B-', 'F#', 'B-']
biiio962	['D--', 'E-', 'B--', 'E-']	['B---', 'C-', 'G--', 'C-']
biii962	['D-', 'E-', 'B-', 'E-']	['B-', 'C-', 'G-', 'C-']
bIII962	['D-', 'E-', 'B-', 'E-']	['B-', 'C-', 'G-', 'C-']
bIII+962	['D-', 'E-', 'B', 'E-']	['B-', 'C-', 'G', 'C-']
bivo962	['E---', 'F-', 'C--', 'F-']	['C--', 'D-', 'A--', 'D-']
biv962	['E-', 'F-', 'C-', 'F-']	['C-', 'D-', 'A-', 'D-']
bIV962	['E-', 'F-', 'C-', 'F-']	['C-', 'D-', 'A-', 'D-']
bIV+962	['E-', 'F-', 'C', 'F-']	['C-', 'D-', 'A', 'D-']
bvo962	['F--', 'G-', 'D--', 'G-']	['D--', 'E-', 'B--', 'E-']
bv962	['F-', 'G-', 'D-', 'G-']	['D-', 'E-', 'B-', 'E-']
bV962	['F-', 'G-', 'D-', 'G-']	['D-', 'E-', 'B-', 'E-']
bV+962	['F-', 'G-', 'D', 'G-']	['D-', 'E-', 'B', 'E-']
bvio962	['G--', 'A-', 'E--', 'A-']	['E--', 'F', 'C-', 'F']
bvi962	['G-', 'A-', 'E-', 'A-']	['E', 'F', 'C', 'F']
bVI962	['G-', 'A-', 'E-', 'A-']	['E-', 'F-', 'C-', 'F-']
bVI+962	['G-', 'A-', 'E', 'A-']	['E-', 'F-', 'C', 'F-']
bviio962	['A--', 'B-', 'F-', 'B-']	['F-', 'G', 'D-', 'G']
bvii962	['A-', 'B-', 'F', 'B-']	['F', 'G', 'D', 'G']
bVII962	['A-', 'B-', 'F', 'B-']	['F-', 'G-', 'D-', 'G-']
bVII+962	['A-', 'B-', 'F#', 'B-']	['F-', 'G-', 'D', 'G-']
io962	['B--', 'C', 'G-', 'C']	['G-', 'A', 'E-', 'A']
i962	['B', 'C', 'G', 'C']	['G', 'A', 'E', 'A']
I962	['B', 'C', 'G', 'C']	['G', 'A', 'E', 'A']
I+962	['B', 'C', 'G#', 'C']	['G', 'A', 'E#', 'A']
iio962	['C-', 'D', 'A-', 'D']	['A-', 'B', 'F', 'B']
ii962	['C', 'D', 'A', 'D']	['A', 'B', 'F#', 'B']
II962	['C', 'D', 'A', 'D']	['A', 'B', 'F#', 'B']
II+962	['C', 'D', 'A#', 'D']	['A', 'B', 'F##', 'B']
iiio962	['D-', 'E', 'B-', 'E']	['B--', 'C', 'G-', 'C']
iii962	['D', 'E', 'B', 'E']	['B', 'C', 'G', 'C']
III962	['D', 'E', 'B', 'E']	['B', 'C', 'G', 'C']
III+962	['D', 'E', 'B#', 'E']	['B', 'C', 'G#', 'C']
ivo962	['E--', 'F', 'C-', 'F']	['C-', 'D', 'A-', 'D']
iv962	['E', 'F', 'C', 'F']	['C', 'D', 'A', 'D']
IV962	['E', 'F', 'C', 'F']	['C', 'D', 'A', 'D']
IV+962	['E', 'F', 'C#', 'F']	['C', 'D', 'A#', 'D']
vo962	['F-', 'G', 'D-', 'G']	['D-', 'E', 'B-', 'E']
v962	['F', 'G', 'D', 'G']	['D', 'E', 'B', 'E']
V962	['F', 'G', 'D', 'G']	['D', 'E', 'B', 'E']
V+962	['F', 'G', 'D#', 'G']	['D', 'E', 'B#', 'E']
vio962	['G-', 'A', 'E-', 'A']	['E-', 'F#', 'C', 'F#']
vi962	['G', 'A', 'E', 'A']	['E#', 'F#', 'C#', 'F#']
VI962	['G', 'A', 'E', 'A']	['E', 'F', 'C', 'F']
VI+962	['G', 'A', 'E#', 'A']	['E', 'F', 'C#', 'F']
viio962	['A-', 'B', 'F', 'B']	['F', 'G#', 'D', 'G#']
vii962	['A', 'B', 'F#', 'B']	['F#', 'G#', 'D#', 'G#']
VII962	['A', 'B', 'F#', 'B']	['F', 'G', 'D', 'G']
VII+962	['A', 'B', 'F##', 'B']	['F', 'G', 'D#', 'G']
#io962	['B-', 'C#', 'G', 'C#']	['G', 'A#', 'E', 'A#']
#i962	['B#', 'C#', 'G#', 'C#']	['G#', 'A#', 'E#', 'A#']
#I962	['B#', 'C#', 'G#', 'C#']	['G#', 'A#', 'E#', 'A#']
#I+962	['B#', 'C#', 'G##', 'C#']	['G#', 'A#', 'E##', 'A#']
#iio962	['C', 'D#', 'A', 'D#']	['A', 'B#', 'F#', 'B#']
#ii962	['C#', 'D#', 'A#', 'D#']	['A#', 'B#', 'F##', 'B#']
#II962	['C#', 'D#', 'A#', 'D#']	['A#', 'B#', 'F##', 'B#']
#II+962	['C#', 'D#', 'A##', 'D#']	['A#', 'B#', 'F###', 'B#']
#iiio962	['D', 'E#', 'B', 'E#']	['B-', 'C#', 'G', 'C#']
#iii962	['D#', 'E#', 'B#', 'E#']	['B#', 'C#', 'G#', 'C#']
#III962	['D#', 'E#', 'B#', 'E#']	['B#', 'C#', 'G#', 'C#']
