mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
14	13	1/8	1/8	2/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
14	13	1/4	1/4	2/4	4	1		V65/II	A	I		V65/II	V		65		II			Mm7	0	0	7, 4, 1, 3		3	7
15	14	0	0	2/4	4	1		V/V	A	I		V/V	V				V			M	0	0	2, 6, 3		2	2
15	14	1/8	1/8	2/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
15	14	1/4	1/4	2/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
15	14	3/8	3/8	2/4	4	1		V43/V	A	I		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
16	15	0	0	2/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
17	16	0	0	2/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
18	17	0	0	2/4	4	1		V2	A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
18	17	1/4	1/4	2/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
18	17	3/8	3/8	2/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
19	18	0	0	2/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
20	19	0	0	2/4	4	1		V2/IV	A	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
20	19	1/4	1/4	2/4	4	1		IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
20	19	3/8	3/8	2/4	4	1		V65/IV	A	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
21	20	0	0	2/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
21	20	1/4	1/4	2/4	4	1		V64	A	I		V64	V		64					M	0	0	2, 1, 5		1	2
22	21	0	0	2/4	4	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
22	21	1/8	1/8	2/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
22	21	3/8	3/8	2/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
23	22	0	0	2/4	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
23	22	1/8	1/8	2/4	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
23	22	1/4	1/4	2/4	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
23	22	3/8	3/8	2/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
24	23	0	0	2/4	4	1		I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
24	23	1/4	1/4	2/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
25	24	0	0	2/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
26	25	0	0	2/4	4	1		V2	A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
26	25	1/4	1/4	2/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
26	25	3/8	3/8	2/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
27	26	0	0	2/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
28	27	0	0	2/4	4	1		V2/IV	A	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
28	27	1/4	1/4	2/4	4	1		IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
28	27	3/8	3/8	2/4	4	1		V65/IV	A	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
29	28	0	0	2/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
29	28	1/4	1/4	2/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
30	29	0	0	2/4	4	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
30	29	1/8	1/8	2/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
30	29	3/8	3/8	2/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
31	30	0	0	2/4	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
31	30	1/8	1/8	2/4	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
31	30	1/4	1/4	2/4	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
31	30	3/8	3/8	2/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
32	31	0	0	2/4	4	1		I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
32	31	1/4	1/4	2/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
33	32	1/4	1/4	2/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
34	33	0	0	2/4	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
34	33	3/8	3/8	2/4	4	1		iio6	A	I		iio6	ii	o	6					o	0	0	-1, -4, 2		2	-1
35	34	0	0	2/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
35	34	1/4	1/4	2/4	4	1		vi7	A	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
36	35	0	0	2/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
37	36	0	0	2/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
37	36	1/4	1/4	2/4	4	1		V43/IV	A	I		V43/IV	V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
38	37	0	0	2/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
38	37	1/4	1/4	2/4	4	1		V65/II	A	I		V65/II	V		65		II			Mm7	0	0	7, 4, 1, 3		3	7
39	38	0	0	2/4	4	1		V/V	A	I		V/V	V				V			M	0	0	2, 6, 3		2	2
39	38	1/8	1/8	2/4	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
39	38	1/4	1/4	2/4	4	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
39	38	7/16	7/16	2/4	4	1		V43/V	A	I		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
40	39	0	0	2/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
40	39	1/4	1/4	2/4	4	1		V2	A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
40	39	3/8	3/8	2/4	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
41	40	0	0	2/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
41	40	1/4	1/4	2/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
42	41	0	0	2/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
43	42	0	0	2/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
44	43	0	0	2/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
45	44	0	0	2/4	4	1		V/IV	A	I		V/IV	V				IV			M	0	0	0, 4, 1		0	0
45	44	1/8	1/8	2/4	4	1		V/IV	A	I		V/IV	V				IV			M	0	0	0, 4, 1		0	0
46	45	0	0	2/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
46	45	1/4	1/4	2/4	4	1		V65/II	A	I		V65/II	V		65		II			Mm7	0	0	7, 4, 1, 3		3	7
47	46	0	0	2/4	4	1		V/V	A	I		V/V	V				V			M	0	0	2, 6, 3		2	2
47	46	1/8	1/8	2/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
47	46	1/4	1/4	2/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
47	46	3/8	3/8	2/4	4	1		V43/V	A	I		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
48	47	0	0	2/4	4	1		V[V	A	I	V	V	V							M	0	0	1, 5, 2		1	1
48	47	1/8	1/8	2/4	4	1		I	A	I	V	I	I							M	0	0	0, 4, 1		0	0
48	47	1/4	1/4	2/4	4	1		V43/V	A	I	V	V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
48	47	3/8	3/8	2/4	4	1		V2/V]	A	I	V	V2/V	V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
49	48	0	0	2/4	4	1		V2	A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
50	49	0	0	2/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
50	49	3/8	3/8	2/4	4	1		V7/V	A	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
51	50	0	0	2/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
51	50	1/4	1/4	2/4	4	1		V2/IV	A	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
51	50	3/8	3/8	2/4	4	1		IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
52	51	0	0	2/4	4	1		V65/IV	A	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
53	52	0	0	2/4	4	1		IV64	A	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
53	52	1/4	1/4	2/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
53	52	3/8	3/8	2/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
54	53	0	0	2/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
54	53	1/4	1/4	2/4	4	1		IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
54	53	3/8	3/8	2/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
55	54	0	0	2/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
55	54	1/8	1/8	2/4	4	1		V65/vi	A	I		V65/vi	V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
55	54	3/16	3/16	2/4	4	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
55	54	1/4	1/4	2/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
55	54	5/16	5/16	2/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
55	54	3/8	3/8	2/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
56	55	1/16	1/16	2/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
56	55	1/4	1/4	2/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
56	55	3/8	3/8	2/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
57	56	0	0	2/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
58	57	0	0	2/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
59	58	0	0	2/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
59	58	1/8	1/8	2/4	4	1		V7/IV	A	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
59	58	3/8	3/8	2/4	4	1		IV64	A	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
60	59	0	0	2/4	4	1		V65/IV	A	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
61	60	0	0	2/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
61	60	1/4	1/4	2/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
62	61	1/8	1/8	2/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
62	61	3/8	3/8	2/4	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
63	62	0	0	2/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
63	62	1/8	1/8	2/4	4	1		V43/vi	A	I		V43/vi	V		43		vi			Mm7	0	0	5, 2, 4, 8		4	5
63	62	7/32	7/32	2/4	4	1		vi6	A	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
63	62	1/4	1/4	2/4	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
63	62	11/32	11/32	2/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
63	62	3/8	3/8	2/4	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
63	62	7/16	7/16	2/4	4	1		V7/V	A	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
63	62	15/32	15/32	2/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
64	63	0	0	2/4	4	1		I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
65	64	0	0	4/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
66	65	0	0	4/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
67	66	0	0	4/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
68	67	0	0	4/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
68	67	1/2	1/2	4/4	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
69	68	0	0	4/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
70	69	1/2	1/2	4/4	4	1		V65/IV	A	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
71	70	0	0	4/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
71	70	1/4	1/4	4/4	4	1		V65/II	A	I		V65/II	V		65		II			Mm7	0	0	7, 4, 1, 3		3	7
71	70	3/4	3/4	4/4	4	1		V7/II	A	I		V7/II	V		7		II			Mm7	0	0	3, 7, 4, 1		3	3
72	71	0	0	4/4	4	1		V65/V	A	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
72	71	1/4	1/4	4/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
72	71	1/2	1/2	4/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
72	71	3/4	3/4	4/4	4	1		V43(+9)/V	A	I		V43(+9)/V	V		43	+9	V			Mm7	0	0	3, 0, 2, 6	4	2	3
73	72	0	0	4/4	4	1		V[V	A	I	V	V	V							M	0	0	1, 5, 2		1	1
73	72	1/4	1/4	4/4	4	1		V7(4)/V	A	I	V	V7(4)/V	V		7	4	V			Mm7	0	0	2, 1, 3, 0		2	2
73	72	1/2	1/2	4/4	4	1		V	A	I	V	V	V							M	0	0	1, 5, 2		1	1
73	72	3/4	3/4	4/4	4	1		V7	A	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
74	73	0	0	4/4	4	1		I	A	I	V	I	I							M	0	0	0, 4, 1		0	0
74	73	1/4	1/4	4/4	4	1		I6	A	I	V	I6	I		6					M	0	0	4, 1, 0		0	4
75	74	3/4	3/4	4/4	4	1		I	A	I	V	I	I							M	0	0	0, 4, 1		0	0
76	75	0	0	4/4	4	1		V2	A	I	V	V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
76	75	1/4	1/4	4/4	4	1		V65	A	I	V	V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
77	76	3/4	3/4	4/4	4	1		V43	A	I	V	V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
78	77	0	0	4/4	4	1		I64]	A	I	V	I64	I		64					M	0	0	1, 0, 4		0	1
78	77	1/2	1/2	4/4	4	1		V2/IV	A	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
78	77	3/4	3/4	4/4	4	1		V43/IV	A	I		V43/IV	V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
79	78	0	0	4/4	4	1		IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
79	78	1/4	1/4	4/4	4	1		VI	A	I		VI	VI							M	0	0	3, 7, 4		3	3
79	78	1/2	1/2	4/4	4	1		V2/II	A	I		V2/II	V		2		II			Mm7	0	0	1, 3, 7, 4		3	1
80	79	0	0	4/4	4	1		V6/V	A	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
80	79	1/4	1/4	4/4	4	1		V2	A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
80	79	1/2	1/2	4/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
80	79	3/4	3/4	4/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
81	80	1/4	1/4	4/4	4	1		vi7	A	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
81	80	1/2	1/2	4/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
81	80	3/4	3/4	4/4	4	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
82	81	0	0	4/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
82	81	1/4	1/4	4/4	4	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
82	81	1/2	1/2	4/4	4	1		V2	A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
82	81	3/4	3/4	4/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
83	82	0	0	4/4	4	1		V2	A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
83	82	1/4	1/4	4/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
83	82	1/2	1/2	4/4	4	1		V2	A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
83	82	3/4	3/4	4/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
84	83	0	0	4/4	4	1		V2/IV	A	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
84	83	1/2	1/2	4/4	4	1		V7/IV	A	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
85	84	0	0	4/4	4	1		V7/IV	A	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
86	85	0	0	4/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
88	87	3/4	3/4	4/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
89	88	0	0	4/4	4	1		I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
90	89	0	0	4/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
90	89	1/2	1/2	4/4	4	1		V2	A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
91	90	1/2	1/2	4/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
92	91	0	0	4/4	4	1		V2/IV	A	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
92	91	1/2	1/2	4/4	4	1		V7/IV	A	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
94	93	0	0	4/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
94	93	1/2	1/2	4/4	4	1		@none	A	I		@none	@none							m	0	0				
96	95	3/4	3/4	4/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
97	96	0	0	4/4	4	1		I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
98	97	0	0	4/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
99	98	1/4	1/4	4/4	4	1		ii64	A	I		ii64	ii		64					m	0	0	3, 2, -1		2	3
100	99	1/4	1/4	4/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
101	100	0	0	4/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
101	100	1/4	1/4	4/4	4	1		IV43/IV	A	I		IV43/IV	IV		43		IV			Mm7	0	0	-1, -4, -2, 2		-2	-1
102	101	0	0	4/4	4	1		IV\\	A	I		IV	IV						\\	M	0	0	-1, 3, 0		-1	-1
102	101	1/4	1/4	4/4	4	1		@none	A	I		@none	@none							m	0	0				
104	103	1/4	1/4	4/4	4	1		V2	A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
104	103	3/4	3/4	4/4	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
105	104	0	0	4/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
105	104	1/4	1/4	4/4	4	1		V/V	A	I		V/V	V				V			M	0	0	2, 6, 3		2	2
105	104	1/2	1/2	4/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
105	104	3/4	3/4	4/4	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
106	105	0	0	4/4	4	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
107	106	0	0	4/4	4	1		ii6(4)	A	I		ii6(4)	ii		6	4				m	0	0	1, 3, 2		2	1
107	106	1/4	1/4	4/4	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
108	107	0	0	4/4	4	1		V(4)	A	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
108	107	1/4	1/4	4/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
109	108	0	0	4/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
109	108	1/2	1/2	4/4	4	1		V7/IV	A	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
110	109	0	0	4/4	4	1		IV64	A	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
110	109	1/2	1/2	4/4	4	1		V65/IV	A	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
111	110	0	0	4/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
111	110	1/2	1/2	4/4	4	1		VI	A	I		VI	VI							M	0	0	3, 7, 4		3	3
111	110	3/4	3/4	4/4	4	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
112	111	0	0	4/4	4	1		V(4)/V	A	I		V(4)/V	V			4	V			M	0	0	2, 1, 3		2	2
112	111	3/16	3/16	4/4	4	1		V/V	A	I		V/V	V				V			M	0	0	2, 6, 3		2	2
112	111	1/4	1/4	4/4	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
112	111	1/2	1/2	4/4	4	1		V[V7	A	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
112	111	5/8	5/8	4/4	4	1		I64	A	I	V	I64	I		64					M	0	0	1, 0, 4		0	1
112	111	7/8	7/8	4/4	4	1		V7	A	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
113	112	1/8	1/8	4/4	4	1		I64	A	I	V	I64	I		64					M	0	0	1, 0, 4		0	1
113	112	1/4	1/4	4/4	4	1		V43/V	A	I	V	V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
113	112	1/2	1/2	4/4	4	1		V]	A	I	V	V	V							M	0	0	1, 5, 2		1	1
113	112	3/4	3/4	4/4	4	1		V6/V	A	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
114	113	0	0	4/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
115	114	0	0	4/4	4	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
115	114	1/4	1/4	4/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
115	114	1/2	1/2	4/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
116	115	0	0	4/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
116	115	1/4	1/4	4/4	4	1		V/V	A	I		V/V	V				V			M	0	0	2, 6, 3		2	2
116	115	1/2	1/2	4/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
117	116	0	0	4/4	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
117	116	1/4	1/4	4/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
117	116	1/2	1/2	4/4	4	1		vii	A	I		vii	vii							m	0	0	5, 2, 6		5	5
118	117	0	0	4/4	4	1		IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
118	117	1/4	1/4	4/4	4	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
118	117	1/2	1/2	4/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
119	118	0	0	4/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
119	118	1/4	1/4	4/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
119	118	1/2	1/2	4/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
