mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
11	11	0	0	3/4	4	1		IV	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
11	11	1/4	1/4	3/4	4	1		ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
11	11	1/2	1/2	3/4	4	1		V2	Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
12	12	0	0	3/4	4	1		V2	Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
12	12	1/4	1/4	3/4	4	1		I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
12	12	1/2	1/2	3/4	4	1		IV	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
13	13	0	0	3/4	4	1		V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
13	13	1/4	1/4	3/4	4	1		ii43	Eb	I		ii43		ii		43					mm7	0	0	3, 0, 2, -1		2	3
13	13	1/2	1/2	3/4	4	1		IV6	Eb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
13	13	5/8	5/8	3/4	4	1		viio	Eb	I		viio		vii	o						o	0	0	5, 2, -1		5	5
14	14	0	0	3/4	4	1		I\\	Eb	I		I		I						\\	M	0	0	0, 4, 1		0	0
14	14	1/4	1/4	3/4	4	1		V43	Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
14	14	1/2	1/2	3/4	4	1		I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
15	15	0	0	3/4	4	1		ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
15	15	1/2	1/2	3/4	4	1		V2	Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
16	16	0	0	3/4	4	1		I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
16	16	1/2	1/2	3/4	4	1		vi64	Eb	I		vi64		vi		64					m	0	0	4, 3, 0		3	4
17	17	0	0	3/4	4	1		V43	Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
18	18	0	0	3/4	4	1		I6(4)	Eb	I		I6(4)		I		6	4				M	0	0	-1, 1, 0		0	-1
18	18	1/4	1/4	3/4	4	1		I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
18	18	1/2	1/2	3/4	4	1		I+6	Eb	I		I+6		I	+	6					+	0	0	4, 8, 0		0	4
19	19	0	0	3/4	4	1		IV	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
19	19	1/4	1/4	3/4	4	1		ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
19	19	1/2	1/2	3/4	4	1		V2	Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
20	20	0	0	3/4	4	1		I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
20	20	1/2	1/2	3/4	4	1		IV	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
21	21	0	0	3/4	4	1		I64	Eb	I		I64		I		64					M	0	0	1, 0, 4		0	1
21	21	1/4	1/4	3/4	4	1		vi	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
21	21	1/2	1/2	3/4	4	1		V65	Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
22	22	0	0	3/4	4	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
22	22	1/4	1/4	3/4	4	1		I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
22	22	1/2	1/2	3/4	4	1		I64	Eb	I		I64		I		64					M	0	0	1, 0, 4		0	1
23	23	0	0	3/4	4	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
24	24	0	0	3/4	4	1		V43	Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
24	24	1/2	1/2	3/4	4	1		V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
25	25	1/2	1/2	3/4	4	1		V65	Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
26	26	1/4	1/4	3/4	4	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
26	26	1/2	1/2	3/4	4	1		I64	Eb	I		I64		I		64					M	0	0	1, 0, 4		0	1
27	27	0	0	3/4	4	1		I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
27	27	1/4	1/4	3/4	4	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
27	27	3/8	3/8	3/4	4	1		V2/IV	Eb	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
27	27	1/2	1/2	3/4	4	1		ii43	Eb	I		ii43		ii		43					mm7	0	0	3, 0, 2, -1		2	3
27	27	5/8	5/8	3/4	4	1		viio6/IV	Eb	I		viio6/IV		vii	o	6		IV			o	0	0	1, -2, 4		4	1
28	28	0	0	3/4	4	1		ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
28	28	1/2	1/2	3/4	4	1		III7	Eb	I		III7		III		7					Mm7	0	0	4, 8, 5, 2		4	4
28	28	5/8	5/8	3/4	4	1		ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
29	29	0	0	3/4	4	1		V65/V	Eb	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
29	29	1/8	1/8	3/4	4	1		V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
29	29	1/2	1/2	3/4	4	1		V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
30	30	0	0	3/4	4	1		#viio7/vi	Eb	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
30	30	1/8	1/8	3/4	4	1		vi	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
30	30	1/2	1/2	3/4	4	1		V64/vi	Eb	I		V64/vi		V		64		vi			M	0	0	5, 4, 8		4	5
30	30	5/8	5/8	3/4	4	1		vii%7	Eb	I		vii%7		vii	%	7					%7	0	0	5, 2, -1, 3		5	5
31	31	1/8	1/8	3/4	4	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
31	31	1/4	1/4	3/4	4	1		ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
31	31	3/8	3/8	3/4	4	1		#iv%7	Eb	I		#iv%7		#iv	%	7					%7	0	0	6, 3, 0, 4		6	6
31	31	1/2	1/2	3/4	4	1		V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
32	32	0	0	3/4	4	1		I\\	Eb	I		I		I						\\	M	0	0	0, 4, 1		0	0
33	33	0	0	3/4	4	1		I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
33	33	1/2	1/2	3/4	4	1		V64	Eb	I		V64		V		64					M	0	0	2, 1, 5		1	2
34	34	0	0	3/4	4	1		I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
35	35	0	0	3/4	4	1		vi	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
35	35	1/2	1/2	3/4	4	1		ii	Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
36	36	0	0	3/4	4	1		V65/vi	Eb	I		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
36	36	1/4	1/4	3/4	4	1		vi.i\\	Eb	vi		i		i						\\	m	0	1	0, -3, 1		0	0
37	37	0	0	3/4	4	1		v6	Eb	vi		v6		v		6					m	0	1	-2, 2, 1		1	-2
37	37	1/2	1/2	3/4	4	1		II64	Eb	vi		II64		II		64					M	0	1	3, 2, 6		2	3
38	38	0	0	3/4	4	1		v	Eb	vi		v		v							m	0	1	1, -2, 2		1	1
38	38	1/4	1/4	3/4	4	1		iv	Eb	vi		iv		iv							m	0	1	-1, -4, 0		-1	-1
38	38	1/2	1/2	3/4	4	1		II6	Eb	vi		II6		II		6					M	0	1	6, 3, 2		2	6
39	39	0	0	3/4	4	1		iii.V(64)	Eb	iii		V(64)		V			64				M	0	1	1, 0, -3		1	1
39	39	1/2	1/2	3/4	4	1		V2	Eb	iii		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
39	39	5/8	5/8	3/4	4	1		i6	Eb	iii		i6		i		6					m	0	1	-3, 1, 0		0	-3
40	40	0	0	3/4	4	1		V43	Eb	iii		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
40	40	3/8	3/8	3/4	4	1		i[i64	Eb	iii	i	i64		i		64					m	0	1	1, 0, -3		0	1
40	40	5/8	5/8	3/4	4	1		V7	Eb	iii	i	V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
41	41	0	0	3/4	4	1		i64	Eb	iii	i	i64		i		64					m	0	1	1, 0, -3		0	1
42	42	0	0	3/4	4	1		iio64	Eb	iii	i	iio64		ii	o	64					o	0	1	-4, 2, -1		2	-4
42	42	1/4	1/4	3/4	4	1		iio6	Eb	iii	i	iio6		ii	o	6					o	0	1	-1, -4, 2		2	-1
42	42	1/2	1/2	3/4	4	1		i64	Eb	iii	i	i64		i		64					m	0	1	1, 0, -3		0	1
42	42	5/8	5/8	3/4	4	1		#viio2	Eb	iii	i	#viio2		#vii	o	2					o7	0	1	-4, 5, 2, -1		5	-4
43	43	0	0	3/4	4	1		#viio43	Eb	iii	i	#viio43		#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
44	44	0	0	3/4	4	1		#viio2	Eb	iii	i	#viio2		#vii	o	2					o7	0	1	-4, 5, 2, -1		5	-4
44	44	1/4	1/4	3/4	4	1		i64]	Eb	iii	i	i64		i		64					m	0	1	1, 0, -3		0	1
44	44	1/2	1/2	3/4	4	1		ii%7	Eb	iii		ii%7		ii	%	7					%7	0	1	2, -1, -4, 0		2	2
45	45	0	0	3/4	4	1		V65/IV	Eb	iii		V65/IV		V		65		IV			Mm7	0	1	4, 1, -2, 0		0	4
46	46	0	0	3/4	4	1		IV(94)	Eb	iii		IV(94)		IV			94				M	0	1	-1, -2, 0	1	-1	-1
46	46	1/4	1/4	3/4	4	1		IV(#2)	Eb	iii		IV(#2)		IV			#2				M	0	1	-1, 8, 0		-1	-1
46	46	1/2	1/2	3/4	4	1		V65/V	Eb	iii		V65/V		V		65		V			Mm7	0	1	6, 3, 0, 2		2	6
47	47	3/8	3/8	3/4	4	1		V	Eb	iii		V		V							M	0	1	1, 5, 2		1	1
47	47	1/2	1/2	3/4	4	1		V43/V	Eb	iii		V43/V		V		43		V			Mm7	0	1	3, 0, 2, 6		2	3
48	48	0	0	3/4	4	1		V65	Eb	iii		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
48	48	1/4	1/4	3/4	4	1		i64	Eb	iii		i64		i		64					m	0	1	1, 0, -3		0	1
48	48	1/2	1/2	3/4	4	1		V7	Eb	iii		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
49	49	0	0	3/4	4	1		i[i64	Eb	iii	i	i64		i		64					m	0	1	1, 0, -3		0	1
50	50	0	0	3/4	4	1		V2	Eb	iii	i	V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
50	50	1/2	1/2	3/4	4	1		i6	Eb	iii	i	i6		i		6					m	0	1	-3, 1, 0		0	-3
50	50	5/8	5/8	3/4	4	1		#viio65	Eb	iii	i	#viio65		#vii	o	65					o7	0	1	2, -1, -4, 5		5	2
51	51	0	0	3/4	4	1		#viio43	Eb	iii	i	#viio43		#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
51	51	1/2	1/2	3/4	4	1		i6	Eb	iii	i	i6		i		6					m	0	1	-3, 1, 0		0	-3
52	52	0	0	3/4	4	1		V43	Eb	iii	i	V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
52	52	1/4	1/4	3/4	4	1		VI6	Eb	iii	i	VI6		VI		6					M	0	1	0, -3, -4		-4	0
52	52	1/2	1/2	3/4	4	1		#vi6	Eb	iii	i	#vi6		#vi		6					m	0	1	0, 4, 3		3	0
52	52	5/8	5/8	3/4	4	1		#viio6	Eb	iii	i	#viio6		#vii	o	6					o	0	1	2, -1, 5		5	2
53	53	0	0	3/4	4	1		i6	Eb	iii	i	i6		i		6					m	0	1	-3, 1, 0		0	-3
53	53	1/2	1/2	3/4	4	1		V6/iv	Eb	iii	i	V6/iv		V		6		iv			M	0	1	4, 1, 0		0	4
54	54	0	0	3/4	4	1		IV64(7)	Eb	iii	i	IV64(7)		IV		64	7				M	0	1	0, -3, 3		-1	0
54	54	1/4	1/4	3/4	4	1		IV64(#5)	Eb	iii	i	IV64(#5)		IV		64	#5				M	0	1	7, -1, 3		-1	7
54	54	1/2	1/2	3/4	4	1		V6/V	Eb	iii	i	V6/V		V		6		V			M	0	1	6, 3, 2		2	6
55	55	1/4	1/4	3/4	4	1		V]	Eb	iii	i	V		V							M	0	1	1, 5, 2		1	1
55	55	1/2	1/2	3/4	4	1		V43/V	Eb	iii		V43/V		V		43		V			Mm7	0	1	3, 0, 2, 6		2	3
56	56	0	0	3/4	4	1		V65	Eb	iii		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
56	56	1/8	1/8	3/4	4	1		i	Eb	iii		i		i							m	0	1	0, -3, 1		0	0
56	56	3/8	3/8	3/4	4	1		iv	Eb	iii		iv		iv							m	0	1	-1, -4, 0		-1	-1
56	56	1/2	1/2	3/4	4	1		V(64)	Eb	iii		V(64)		V			64				M	0	1	1, 0, -3		1	1
56	56	5/8	5/8	3/4	4	1		V2	Eb	iii		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
57	57	0	0	3/4	4	1		i6	Eb	iii		i6		i		6					m	0	1	-3, 1, 0		0	-3
57	57	1/2	1/2	3/4	4	1		i64	Eb	iii		i64		i		64					m	0	1	1, 0, -3		0	1
58	58	0	0	3/4	4	1		V43(4)	Eb	iii		V43(4)		V		43	4				Mm7	0	1	2, -1, 1, 0		1	2
58	58	1/4	1/4	3/4	4	1		V	Eb	iii		V		V							M	0	1	1, 5, 2		1	1
58	58	1/2	1/2	3/4	4	1		i6	Eb	iii		i6		i		6					m	0	1	-3, 1, 0		0	-3
59	59	0	0	3/4	4	1		i	Eb	iii		i		i							m	0	1	0, -3, 1		0	0
60	60	0	0	3/4	4	1		V(2)	Eb	iii		V(2)		V			2				M	0	1	-4, 5, 2		1	-4
60	60	1/4	1/4	3/4	4	1		V6	Eb	iii		V6		V		6					M	0	1	5, 2, 1		1	5
60	60	1/2	1/2	3/4	4	1		i	Eb	iii		i		i							m	0	1	0, -3, 1		0	0
61	61	0	0	3/4	4	1		i64	Eb	iii		i64		i		64					m	0	1	1, 0, -3		0	1
61	61	1/2	1/2	3/4	4	1		iv6	Eb	iii		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
62	62	0	0	3/4	4	1		V(4)	Eb	iii		V(4)		V			4				M	0	1	1, 0, 2		1	1
62	62	1/4	1/4	3/4	4	1		V	Eb	iii		V		V							M	0	1	1, 5, 2		1	1
62	62	1/2	1/2	3/4	4	1		i64	Eb	iii		i64		i		64					m	0	1	1, 0, -3		0	1
63	63	0	0	3/4	4	1		VI	Eb	iii		VI		VI							M	0	1	-4, 0, -3		-4	-4
63	63	1/8	1/8	3/4	4	1		V43/iv	Eb	iii		V43/iv		V		43		iv			Mm7	0	1	1, -2, 0, 4		0	1
63	63	1/4	1/4	3/4	4	1		iv	Eb	iii		iv		iv							m	0	1	-1, -4, 0		-1	-1
63	63	1/2	1/2	3/4	4	1		iio	Eb	iii		iio		ii	o						o	0	1	2, -1, -4		2	2
64	64	0	0	3/4	4	1		V7/V	Eb	iii		V7/V		V		7		V			Mm7	0	1	2, 6, 3, 0		2	2
64	64	1/4	1/4	3/4	4	1		V7	Eb	iii		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
65	65	0	0	3/4	4	1		i	Eb	iii		i		i							m	0	1	0, -3, 1		0	0
66	66	0	0	3/4	4	1		i\\	Eb	iii		i		i						\\	m	0	1	0, -3, 1		0	0
67	67	0	0	3/4	4	1		i64	Eb	iii		i64		i		64					m	0	1	1, 0, -3		0	1
68	68	0	0	3/4	4	1		i64	Eb	iii		i64		i		64					m	0	1	1, 0, -3		0	1
68	68	1/4	1/4	3/4	4	1		V7	Eb	iii		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
69	69	0	0	3/4	4	1		i	Eb	iii		i		i							m	0	1	0, -3, 1		0	0
70	70	0	0	3/4	4	1		i\\	Eb	iii		i		i						\\	m	0	1	0, -3, 1		0	0
71	71	0	0	3/4	4	1		i64	Eb	iii		i64		i		64					m	0	1	1, 0, -3		0	1
71	71	1/4	1/4	3/4	4	1		I64	Eb	iii		I64		I		64					M	0	1	1, 0, 4		0	1
72	72	0	0	3/4	4	1		i64	Eb	iii		i64		i		64					m	0	1	1, 0, -3		0	1
72	72	1/4	1/4	3/4	4	1		V7	Eb	iii		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
74	74	1/4	1/4	3/4	4	1		V7	Eb	iii		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
75	75	0	0	2/4	4	1		III.I	Eb	III		I		I							M	0	0	0, 4, 1		0	0
76	76	1/8	1/8	2/4	4	1		V43	Eb	III		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
77	77	0	0	2/4	4	1		I	Eb	III		I		I							M	0	0	0, 4, 1		0	0
78	78	1/8	1/8	2/4	4	1		V2	Eb	III		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
79	79	0	0	2/4	4	1		I6	Eb	III		I6		I		6					M	0	0	4, 1, 0		0	4
79	79	3/8	3/8	2/4	4	1		vi	Eb	III		vi		vi							m	0	0	3, 0, 4		3	3
80	80	0	0	2/4	4	1		IV	Eb	III		IV		IV							M	0	0	-1, 3, 0		-1	-1
81	81	0	0	3/4	4	1		IV64	Eb	III		IV64		IV		64					M	0	0	0, -1, 3		-1	0
81	81	1/4	1/4	3/4	4	1		viio64	Eb	III		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
82	82	0	0	3/4	4	1		I6	Eb	III		I6		I		6					M	0	0	4, 1, 0		0	4
82	82	1/2	1/2	3/4	4	1		vi6	Eb	III		vi6		vi		6					m	0	0	0, 4, 3		3	0
83	83	0	0	3/4	4	1		ii2	Eb	III		ii2		ii		2					mm7	0	0	0, 2, -1, 3		2	0
83	83	1/4	1/4	3/4	4	1		ii	Eb	III		ii		ii							m	0	0	2, -1, 3		2	2
83	83	1/2	1/2	3/4	4	1		viio6	Eb	III		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
84	84	0	0	3/4	4	1		I6	Eb	III		I6		I		6					M	0	0	4, 1, 0		0	4
84	84	1/4	1/4	3/4	4	1		I	Eb	III		I		I							M	0	0	0, 4, 1		0	0
84	84	1/2	1/2	3/4	4	1		V7(#5)/IV	Eb	III		V7(#5)/IV		V		7	#5	IV			Mm7	0	0	0, 4, 8, -2		0	0
85	85	0	0	3/4	4	1		IV64	Eb	III		IV64		IV		64					M	0	0	0, -1, 3		-1	0
85	85	1/4	1/4	3/4	4	1		ii6	Eb	III		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
85	85	1/2	1/2	3/4	4	1		V2	Eb	III		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
86	86	0	0	3/4	4	1		V2	Eb	III		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
86	86	1/4	1/4	3/4	4	1		I64	Eb	III		I64		I		64					M	0	0	1, 0, 4		0	1
87	87	0	0	3/4	4	1		IV6	Eb	III		IV6		IV		6					M	0	0	3, 0, -1		-1	3
87	87	1/2	1/2	3/4	4	1		V65	Eb	III		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
88	88	0	0	3/4	4	1		V2	Eb	III		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
88	88	1/4	1/4	3/4	4	1		I6	Eb	III		I6		I		6					M	0	0	4, 1, 0		0	4
88	88	1/2	1/2	3/4	4	1		I	Eb	III		I		I							M	0	0	0, 4, 1		0	0
88	88	5/8	5/8	3/4	4	1		V7(#5)/IV	Eb	III		V7(#5)/IV		V		7	#5	IV			Mm7	0	0	0, 4, 8, -2		0	0
89	89	0	0	3/4	4	1		IV	Eb	III		IV		IV							M	0	0	-1, 3, 0		-1	-1
89	89	1/4	1/4	3/4	4	1		ii6	Eb	III		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
89	89	1/2	1/2	3/4	4	1		vii%43	Eb	III		vii%43		vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
90	90	0	0	3/4	4	1		V2	Eb	III		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
90	90	1/4	1/4	3/4	4	1		I6	Eb	III		I6		I		6					M	0	0	4, 1, 0		0	4
91	91	0	0	3/4	4	1		ii(2)	Eb	III		ii(2)		ii			2				m	0	0	4, -1, 3		2	4
91	91	1/4	1/4	3/4	4	1		ii	Eb	III		ii		ii							m	0	0	2, -1, 3		2	2
92	92	0	0	3/4	4	1		I(2)	Eb	III		I(2)		I			2				M	0	0	2, 4, 1		0	2
92	92	1/4	1/4	3/4	4	1		I	Eb	III		I		I							M	0	0	0, 4, 1		0	0
93	93	0	0	3/4	4	1		V2/IV	Eb	III		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
93	93	1/2	1/2	3/4	4	1		I	Eb	III		I		I							M	0	0	0, 4, 1		0	0
94	94	0	0	3/4	4	1		IV6(2)	Eb	III		IV6(2)		IV		6	2				M	0	0	3, 0, 1		-1	3
94	94	1/4	1/4	3/4	4	1		IV64	Eb	III		IV64		IV		64					M	0	0	0, -1, 3		-1	0
94	94	1/2	1/2	3/4	4	1		iv6	Eb	III		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
95	95	0	0	3/4	4	1		V64(2)	Eb	III		V64(2)		V		64	2				M	0	0	2, 3, 5		1	2
95	95	1/4	1/4	3/4	4	1		I6	Eb	III		I6		I		6					M	0	0	4, 1, 0		0	4
95	95	1/2	1/2	3/4	4	1		I	Eb	III		I		I							M	0	0	0, 4, 1		0	0
96	96	0	0	3/4	4	1		V7(b9)	Eb	III		V7(b9)		V		7	b9				Mm7	0	0	1, 5, 2, -1	-4	1	1
96	96	1/4	1/4	3/4	4	1		V2	Eb	III		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
96	96	1/2	1/2	3/4	4	1		V43	Eb	III		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
97	97	0	0	3/4	4	1		I	Eb	III		I		I							M	0	0	0, 4, 1		0	0
97	97	1/2	1/2	3/4	4	1		V2	Eb	III		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
98	98	0	0	3/4	4	1		I6(72)	Eb	III		I6(72)		I		6	72				M	0	0	4, 1, 2, 5		0	4
98	98	1/4	1/4	3/4	4	1		I6	Eb	III		I6		I		6					M	0	0	4, 1, 0		0	4
98	98	1/2	1/2	3/4	4	1		I64	Eb	III		I64		I		64					M	0	0	1, 0, 4		0	1
99	99	0	0	3/4	4	1		I	Eb	III		I		I							M	0	0	0, 4, 1		0	0
99	99	1/2	1/2	3/4	4	1		V7(4)	Eb	III		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
100	100	0	0	3/4	4	1		VII	Eb	III		VII		VII							M	0	0	5, 9, 6		5	5
100	100	1/4	1/4	3/4	4	1		viio/IV	Eb	III		viio/IV		vii	o			IV			o	0	0	4, 1, -2		4	4
101	101	0	0	3/4	4	1		iv6(7)	Eb	III		iv6(7)		iv		6	7				m	0	0	-4, 0, 4		-1	-4
101	101	1/4	1/4	3/4	4	1		iv6	Eb	III		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
102	102	0	0	3/4	4	1		V43(4)/IV	Eb	III		V43(4)/IV		V		43	4	IV			Mm7	0	0	1, -2, 0, -1		0	1
102	102	1/4	1/4	3/4	4	1		V43/IV	Eb	III		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
103	103	0	0	3/4	4	1		iv64	Eb	III		iv64		iv		64					m	0	0	0, -1, -4		-1	0
104	104	0	0	3/4	4	1		V2(9)/IV	Eb	III		V2(9)/IV		V		2	9	IV			Mm7	0	0	-2, 0, 4, 1	2	0	-2
104	104	1/4	1/4	3/4	4	1		V2/IV	Eb	III		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
105	105	0	0	3/4	4	1		iv6(7)	Eb	III		iv6(7)		iv		6	7				m	0	0	-4, 0, 4		-1	-4
105	105	1/4	1/4	3/4	4	1		iv6	Eb	III		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
106	106	0	0	3/4	4	1		V43(94)/IV	Eb	III		V43(94)/IV		V		43	94	IV			Mm7	0	0	1, -2, 0, -1	2	0	1
106	106	1/4	1/4	3/4	4	1		V43/IV	Eb	III		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
107	107	0	0	3/4	4	1		vi.i	Eb	vi		i		i							m	0	1	0, -3, 1		0	0
108	108	0	0	3/4	4	1		i2	Eb	vi		i2		i		2					mm7	0	1	-2, 0, -3, 1		0	-2
109	109	0	0	3/4	4	1		V65/iv	Eb	vi		V65/iv		V		65		iv			Mm7	0	1	4, 1, -2, 0		0	4
109	109	1/2	1/2	3/4	4	1		I	Eb	vi		I		I							M	0	1	0, 4, 1		0	0
110	110	0	0	3/4	4	1		iv6(2)	Eb	vi		iv6(2)		iv		6	2				m	0	1	-4, 0, 1		-1	-4
