key	distribution	start offset	end offset	quarter length	start measure	end measure	measure length
A- major	[0.103, 0.136, 0.0, 0.121, 0.0, 0.088, 0.037, 0.018, 0.456, 0.0, 0.04, 0.0]	0.0	18.5	18.5	0	5	5
D- major	[0.083, 0.331, 0.0, 0.095, 0.0, 0.178, 0.107, 0.006, 0.166, 0.0, 0.036, 0.0]	18.5	29.0	10.5	5	7	2
A- major	[0.098, 0.19, 0.005, 0.238, 0.0, 0.036, 0.027, 0.132, 0.172, 0.0, 0.102, 0.0]	29.0	50.0	21.0	7	11	4
